"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
720	0,9992926	0,9776126	0,9780080	0,0458613	0,0180810	1,0000000	1,0000000	0,8901475	0,2662212	0,1349221	0,8195680	0,7667494	0,8114173	0,9985547	0,8905976	0,7276372	0,3093941	0,4340988	0,6509861	0,9854042	0,9099389	0,1530373	0,9091241	0,1857416	0,1884019	0,6767901	0,8664694	0,7883341	0,5166802	0,4327538	0,3049156	0,6539145	0,3191747	0,1557971	0,8488720	0,4675408	0,4838421	0,5281041	0,0141676	0,5112664	0,6713140	0,5141348	0,1301804	0,4338996	0,0573312	0,5931821	0,1240073	0,0981501	0,8335774	0,1271442	0,4532652	0,0049724	0,0678116	0,0739814	0,2191834	0,7918597	0,0088232	0,1960384	0,5665252	0,0393083	0,0291230	0,9653581	0,0145288	0,0913271
740	0,9992159	0,9868565	0,9774772	0,0458630	0,0164874	1,0000000	1,0000000	0,8901807	0,2662451	0,1349221	0,8192958	0,7679922	0,8114173	0,9985547	0,8913842	0,7276610	0,3093941	0,4335546	0,6509861	0,9851379	0,9085633	0,1540191	0,9091287	0,1857800	0,1937458	0,6770680	0,8649759	0,7893250	0,5175075	0,4335161	0,3049440	0,6539150	0,3138440	0,1373902	0,8223104	0,4467306	0,4838600	0,5280861	0,0140474	0,5112221	0,6713100	0,5140890	0,1301785	0,4339166	0,0573312	0,5931414	0,1002864	0,0774837	0,8335814	0,1008126	0,3981585	0,0048143	0,0677112	0,0739812	0,1769531	0,7879120	0,0088200	0,1753896	0,5665370	0,0393051	0,0219918	0,9653795	0,0144389	0,0708170
760	0,9991558	0,9923463	0,9770801	0,0458646	0,0152492	1,0000000	1,0000000	0,8902083	0,2662709	0,1349221	0,8190524	0,7688682	0,8114173	0,9985547	0,8920804	0,7276691	0,3093941	0,4335452	0,6509861	0,9849268	0,9077646	0,1548614	0,9091344	0,1858204	0,1973357	0,6773547	0,8641193	0,7900920	0,5182242	0,4341461	0,3049712	0,6539156	0,3098537	0,1243294	0,7933213	0,4310852	0,4838786	0,5280676	0,0139628	0,5111774	0,6713067	0,5140432	0,1301773	0,4339341	0,0573312	0,5931029	0,0844073	0,0631270	0,8335853	0,0822684	0,3480183	0,0046947	0,0676328	0,0739810	0,1426310	0,7849242	0,0088176	0,1562163	0,5665494	0,0393025	0,0167797	0,9654035	0,0143714	0,0570900
780	0,9991099	0,9955728	0,9767848	0,0458660	0,0142991	1,0000000	1,0000000	0,8902306	0,2662975	0,1349221	0,8188410	0,7694817	0,8114173	0,9985547	0,8926759	0,7276641	0,3093941	0,4337336	0,6509861	0,9847611	0,9073082	0,1555614	0,9091411	0,1858607	0,1997293	0,6776376	0,8636407	0,7906731	0,5188259	0,4346508	0,3049951	0,6539161	0,3068923	0,1151509	0,7633290	0,4194539	0,4838971	0,5280496	0,0139048	0,5111347	0,6713042	0,5139994	0,1301764	0,4339511	0,0573312	0,5930680	0,0738430	0,0532056	0,8335887	0,0692863	0,3037176	0,0046074	0,0675738	0,0739809	0,1151246	0,7827304	0,0088158	0,1391310	0,5665617	0,0393005	0,0130115	0,9654289	0,0143224	0,0479939
800	0,9990755	0,9974533	0,9765663	0,0458674	0,0135771	1,0000000	1,0000000	0,8902481	0,2663237	0,1349221	0,8186617	0,7699095	0,8114173	0,9985547	0,8931713	0,7276495	0,3093941	0,4339173	0,6509861	0,9846319	0,9070510	0,1561287	0,9091484	0,1858994	0,2013166	0,6779067	0,8633787	0,7911066	0,5193183	0,4350450	0,3050143	0,6539167	0,3047104	0,1087496	0,7337077	0,4108859	0,4839146	0,5280329	0,0138656	0,5110957	0,6713023	0,5139592	0,1301758	0,4339670	0,0573312	0,5930372	0,0668447	0,0463708	0,8335917	0,0602368	0,2655803	0,0045452	0,0675304	0,0739808	0,0933520	0,7811506	0,0088146	0,1243958	0,5665735	0,0392989	0,0103112	0,9654546	0,0142876	0,0420131
820	0,9990501	0,9985418	0,9764053	0,0458686	0,0130326	1,0000000	1,0000000	0,8902616	0,2663486	0,1349221	0,8185126	0,7702073	0,8114173	0,9985547	0,8935738	0,7276283	0,3093941	0,4340246	0,6509861	0,9845318	0,9069078	0,1565790	0,9091562	0,1859352	0,2023649	0,6781548	0,8632365	0,7914270	0,5197129	0,4353468	0,3050277	0,6539172	0,3031124	0,1043123	0,7056102	0,4046224	0,4839305	0,5280179	0,0138392	0,5110611	0,6713008	0,5139235	0,1301755	0,4339812	0,0573312	0,5930108	0,0622215	0,0416696	0,8335943	0,0539479	0,2334760	0,0045018	0,0674993	0,0739808	0,0763027	0,7800261	0,0088138	0,1120174	0,5665843	0,0392977	0,0083902	0,9654796	0,0142634	0,0381046
840	0,9990315	0,9991683	0,9762868	0,0458698	0,0126245	1,0000000	1,0000000	0,8902719	0,2663716	0,1349221	0,8183903	0,7704144	0,8114173	0,9985547	0,8938945	0,7276037	0,3093941	0,4340606	0,6509861	0,9844547	0,9068285	0,1569304	0,9091641	0,1859676	0,2030551	0,6783775	0,8631583	0,7916625	0,5200236	0,4355739	0,3050354	0,6539176	0,3019472	0,1012517	0,6798731	0,4000731	0,4839447	0,5280048	0,0138214	0,5110314	0,6712998	0,5138925	0,1301752	0,4339937	0,0573312	0,5929885	0,0591719	0,0384372	0,8335963	0,0495871	0,2069608	0,0044719	0,0674771	0,0739807	0,0630755	0,7792301	0,0088132	0,1018397	0,5665939	0,0392969	0,0070320	0,9655031	0,0142467	0,0355624
860	0,9990181	0,9995273	0,9761999	0,0458708	0,0123201	1,0000000	1,0000000	0,8902795	0,2663924	0,1349221	0,8182914	0,7705585	0,8114173	0,9985547	0,8941459	0,7275778	0,3093941	0,4340562	0,6509861	0,9843954	0,9067847	0,1572008	0,9091719	0,1859962	0,2035086	0,6785729	0,8631130	0,7918352	0,5202649	0,4357426	0,3050377	0,6539180	0,3011005	0,0991490	0,6569979	0,3967871	0,4839569	0,5279936	0,0138093	0,5110063	0,6712990	0,5138662	0,1301751	0,4340043	0,0573312	0,5929700	0,0571610	0,0362133	0,8335980	0,0465681	0,1854124	0,0044515	0,0674615	0,0739807	0,0528949	0,7786675	0,0088128	0,0936182	0,5666023	0,0392962	0,0060767	0,9655247	0,0142353	0,0339146
880	0,9990085	0,9997321	0,9761361	0,0458718	0,0120939	1,0000000	1,0000000	0,8902852	0,2664107	0,1349221	0,8182122	0,7706589	0,8114173	0,9985547	0,8943400	0,7275525	0,3093941	0,4340389	0,6509861	0,9843501	0,9067601	0,1574063	0,9091793	0,1860210	0,2038061	0,6787409	0,8630840	0,7919621	0,5204499	0,4358664	0,3050352	0,6539184	0,3004864	0,0977094	0,6371870	0,3944251	0,4839672	0,5279843	0,0138011	0,5109857	0,6712984	0,5138444	0,1301750	0,4340131	0,0573312	0,5929549	0,0558341	0,0346813	0,8335993	0,0444803	0,1681376	0,0044377	0,0674507	0,0739807	0,0451121	0,7782695	0,0088126	0,0870736	0,5666094	0,0392958	0,0054076	0,9655439	0,0142276	0,0328492
900	0,9990017	0,9998485	0,9760895	0,0458727	0,0119265	1,0000000	1,0000000	0,8902894	0,2664266	0,1349221	0,8181494	0,7707290	0,8114173	0,9985547	0,8944882	0,7275289	0,3093941	0,4340239	0,6509861	0,9843155	0,9067457	0,1575611	0,9091863	0,1860421	0,2040012	0,6788829	0,8630629	0,7920556	0,5205902	0,4359563	0,3050289	0,6539187	0,3000416	0,0967264	0,6204087	0,3927343	0,4839757	0,5279766	0,0137954	0,5109689	0,6712980	0,5138265	0,1301749	0,4340203	0,0573312	0,5929427	0,0549573	0,0336239	0,8336004	0,0430377	0,1544481	0,0044284	0,0674431	0,0739806	0,0391967	0,7779869	0,0088124	0,0819276	0,5666153	0,0392954	0,0049409	0,9655607	0,0142223	0,0321613
920	0,9989968	0,9999145	0,9760553	0,0458736	0,0118029	1,0000000	1,0000000	0,8902924	0,2664401	0,1349221	0,8181000	0,7707778	0,8114173	0,9985547	0,8946000	0,7275076	0,3093941	0,4340158	0,6509861	0,9842891	0,9067368	0,1576767	0,9091926	0,1860598	0,2041289	0,6790010	0,8630460	0,7921247	0,5206958	0,4360212	0,3050199	0,6539190	0,2997197	0,0960567	0,6064689	0,3915285	0,4839826	0,5279705	0,0137915	0,5109555	0,6712977	0,5138121	0,1301749	0,4340261	0,0573312	0,5929329	0,0543766	0,0328924	0,8336011	0,0420414	0,1437058	0,0044222	0,0674379	0,0739806	0,0347225	0,7777857	0,0088123	0,0779231	0,5666201	0,0392952	0,0046164	0,9655751	0,0142187	0,0317174
940	0,9989934	0,9999519	0,9760303	0,0458744	0,0117119	1,0000000	1,0000000	0,8902946	0,2664515	0,1349221	0,8180613	0,7708120	0,8114173	0,9985547	0,8946837	0,7274889	0,3093941	0,4340136	0,6509861	0,9842690	0,9067308	0,1577623	0,9091983	0,1860745	0,2042127	0,6790981	0,8630314	0,7921761	0,5207746	0,4360677	0,3050091	0,6539192	0,2994867	0,0956013	0,5950776	0,3906715	0,4839881	0,5279655	0,0137887	0,5109449	0,6712975	0,5138006	0,1301748	0,4340306	0,0573312	0,5929252	0,0539908	0,0323849	0,8336017	0,0413535	0,1353466	0,0044180	0,0674342	0,0739806	0,0313526	0,7776417	0,0088122	0,0748341	0,5666240	0,0392950	0,0043914	0,9655872	0,0142163	0,0314309
960	0,9989910	0,9999729	0,9760121	0,0458751	0,0116450	1,0000000	1,0000000	0,8902962	0,2664610	0,1349221	0,8180312	0,7708358	0,8114173	0,9985547	0,8947459	0,7274729	0,3093941	0,4340143	0,6509861	0,9842538	0,9067263	0,1578254	0,9092034	0,1860866	0,2042676	0,6791768	0,8630186	0,7922145	0,5208329	0,4361008	0,3049972	0,6539193	0,2993180	0,0952922	0,5859009	0,3900641	0,4839925	0,5279616	0,0137867	0,5109366	0,6712973	0,5137916	0,1301748	0,4340342	0,0573312	0,5929192	0,0537335	0,0320319	0,8336022	0,0408787	0,1288887	0,0044151	0,0674317	0,0739806	0,0288234	0,7775384	0,0088121	0,0724692	0,5666271	0,0392949	0,0042358	0,9655972	0,0142146	0,0312458
980	0,9989893	0,9999848	0,9759987	0,0458757	0,0115959	1,0000000	1,0000000	0,8902973	0,2664688	0,1349221	0,8180079	0,7708525	0,8114173	0,9985547	0,8947918	0,7274595	0,3093941	0,4340159	0,6509861	0,9842423	0,9067228	0,1578717	0,9092078	0,1860964	0,2043036	0,6792400	0,8630073	0,7922433	0,5208760	0,4361243	0,3049851	0,6539195	0,2991959	0,0950826	0,5785990	0,3896348	0,4839959	0,5279586	0,0137853	0,5109302	0,6712972	0,5137845	0,1301748	0,4340370	0,0573312	0,5929144	0,0535613	0,0317855	0,8336025	0,0405509	0,1239304	0,0044132	0,0674299	0,0739806	0,0269311	0,7774639	0,0088121	0,0706704	0,5666295	0,0392948	0,0041285	0,9656054	0,0142135	0,0311259
1000	0,9989881	0,9999915	0,9759890	0,0458764	0,0115599	1,0000000	1,0000000	0,8902981	0,2664752	0,1349221	0,8179900	0,7708641	0,8114173	0,9985547	0,8948254	0,7274483	0,3093941	0,4340171	0,6509861	0,9842335	0,9067199	0,1579054	0,9092115	0,1861044	0,2043273	0,6792902	0,8629975	0,7922649	0,5209075	0,4361408	0,3049732	0,6539196	0,2991073	0,0949406	0,5728509	0,3893321	0,4839986	0,5279563	0,0137843	0,5109252	0,6712971	0,5137790	0,1301748	0,4340391	0,0573312	0,5929108	0,0534454	0,0316131	0,8336027	0,0403247	0,1201442	0,0044119	0,0674286	0,0739806	0,0255190	0,7774101	0,0088121	0,0693096	0,5666314	0,0392947	0,0040545	0,9656120	0,0142127	0,0310480
1020	0,9989873	0,9999952	0,9759819	0,0458769	0,0115336	1,0000000	1,0000000	0,8902987	0,2664803	0,1349221	0,8179762	0,7708722	0,8114173	0,9985547	0,8948500	0,7274393	0,3093941	0,4340177	0,6509861	0,9842269	0,9067174	0,1579300	0,9092148	0,1861107	0,2043429	0,6793299	0,8629892	0,7922813	0,5209305	0,4361525	0,3049620	0,6539197	0,2990432	0,0948445	0,5683678	0,3891191	0,4840006	0,5279545	0,0137836	0,5109214	0,6712970	0,5137748	0,1301748	0,4340407	0,0573312	0,5929080	0,0533671	0,0314920	0,8336029	0,0401685	0,1172666	0,0044110	0,0674278	0,0739806	0,0244676	0,7773712	0,0088121	0,0682852	0,5666329	0,0392947	0,0040037	0,9656172	0,0142122	0,0309973
1040	0,9989867	0,9999973	0,9759767	0,0458775	0,0115143	1,0000000	1,0000000	0,8902991	0,2664845	0,1349221	0,8179656	0,7708778	0,8114173	0,9985547	0,8948679	0,7274319	0,3093941	0,4340178	0,6509861	0,9842219	0,9067152	0,1579477	0,9092174	0,1861157	0,2043532	0,6793609	0,8629821	0,7922937	0,5209473	0,4361606	0,3049516	0,6539198	0,2989966	0,0947796	0,5648998	0,3889696	0,4840022	0,5279531	0,0137831	0,5109186	0,6712970	0,5137716	0,1301748	0,4340419	0,0573312	0,5929058	0,0533138	0,0314068	0,8336031	0,0400607	0,1150887	0,0044104	0,0674272	0,0739806	0,0236864	0,7773429	0,0088120	0,0675173	0,5666340	0,0392947	0,0039688	0,9656214	0,0142118	0,0309641
1060	0,9989863	0,9999985	0,9759729	0,0458780	0,0115002	1,0000000	1,0000000	0,8902994	0,2664878	0,1349221	0,8179575	0,7708817	0,8114173	0,9985547	0,8948809	0,7274261	0,3093941	0,4340177	0,6509861	0,9842182	0,9067134	0,1579605	0,9092197	0,1861197	0,2043600	0,6793850	0,8629763	0,7923030	0,5209594	0,4361663	0,3049423	0,6539198	0,2989628	0,0947357	0,5622359	0,3888648	0,4840033	0,5279520	0,0137827	0,5109164	0,6712970	0,5137692	0,1301748	0,4340428	0,0573312	0,5929042	0,0532775	0,0313465	0,8336032	0,0399863	0,1134463	0,0044099	0,0674267	0,0739806	0,0231070	0,7773224	0,0088120	0,0669437	0,5666349	0,0392947	0,0039448	0,9656246	0,0142115	0,0309422
1080	0,9989860	0,9999992	0,9759701	0,0458784	0,0114900	1,0000000	1,0000000	0,8902996	0,2664904	0,1349221	0,8179513	0,7708844	0,8114173	0,9985547	0,8948903	0,7274215	0,3093941	0,4340176	0,6509861	0,9842153	0,9067119	0,1579697	0,9092215	0,1861229	0,2043645	0,6794036	0,8629716	0,7923101	0,5209681	0,4361703	0,3049341	0,6539198	0,2989382	0,0947060	0,5602024	0,3887914	0,4840042	0,5279513	0,0137824	0,5109148	0,6712969	0,5137674	0,1301748	0,4340435	0,0573312	0,5929030	0,0532525	0,0313039	0,8336032	0,0399348	0,1122119	0,0044096	0,0674264	0,0739806	0,0226778	0,7773074	0,0088120	0,0665166	0,5666355	0,0392946	0,0039284	0,9656271	0,0142113	0,0309278
1100	0,9989858	0,9999995	0,9759681	0,0458788	0,0114825	1,0000000	1,0000000	0,8902998	0,2664925	0,1349221	0,8179466	0,7708862	0,8114173	0,9985547	0,8948971	0,7274178	0,3093941	0,4340175	0,6509861	0,9842132	0,9067106	0,1579763	0,9092230	0,1861254	0,2043676	0,6794179	0,8629678	0,7923154	0,5209744	0,4361730	0,3049269	0,6539199	0,2989204	0,0946860	0,5586586	0,3887402	0,4840049	0,5279507	0,0137822	0,5109136	0,6712969	0,5137660	0,1301748	0,4340440	0,0573312	0,5929020	0,0532353	0,0312736	0,8336033	0,0398993	0,1112868	0,0044094	0,0674262	0,0739806	0,0223605	0,7772966	0,0088120	0,0661996	0,5666360	0,0392946	0,0039172	0,9656291	0,0142112	0,0309182

0	0,9886000	1,0000000	0,0365767	0,0455162	0,0114641	1,0000000	1,0000000	0,8903001	0,2665225	0,1349221	0,8179013	0,7708900	0,8114172	0,9985547	0,8949128	0,7274080	0,3093941	0,4340175	0,6509861	0,9841933	0,9067068	0,1579914	0,9092608	0,1861588	0,2043857	0,6794551	0,8629571	0,7923291	0,5209888	0,4361789	0,3049048	0,6539196	0,2973115	0,0946441	0,5519750	0,3886138	0,4840058	0,5256999	0,0137808	0,5057194	0,6712358	0,5091963	0,1301748	0,4340448	0,0573315	0,5910612	0,0531364	0,0312028	0,8336034	0,0398203	0,1073897	0,0044088	0,0674251	0,0739806	0,0210518	0,7768791	0,0088120	0,0653436	0,5666365	0,0392946	0,0038937	0,9656339	0,0142104	0,0308836
20	0,9885922	0,9512585	0,0365767	0,0452189	0,0108001	1,0000000	1,0000000	0,8903031	0,2665165	0,1304679	0,8179218	0,7849539	0,8221996	0,9985547	0,8801617	0,7274994	0,3093941	0,4122571	0,5905371	0,9849807	0,9180052	0,1581129	0,9092523	0,2133252	0,2043825	0,7179966	0,8631868	0,7912564	0,5487132	0,4051648	0,3049028	0,6539197	0,3455522	0,0946439	0,5513313	0,3886166	0,4964556	0,5256948	0,0137804	0,5390371	0,6712357	0,5091862	0,1301748	0,4655546	0,1033127	0,6021278	0,0531317	0,0311958	0,8781784	0,0588762	0,1071666	0,0044088	0,0674250	0,0739806	0,0209970	0,7768581	0,0601883	0,0652166	0,5666368	0,1099680	0,0318392	0,9656278	0,0142104	0,0308820
40	0,9886519	0,8680508	0,0365767	0,0445810	0,0093925	1,0000000	1,0000000	0,8903314	0,2665116	0,1227574	0,8180567	0,8125879	0,8426398	0,9985547	0,8493719	0,7283826	0,3093941	0,3733821	0,4790088	0,9866939	0,9373799	0,1593162	0,9092460	0,2566000	0,2043801	0,7812041	0,8653499	0,7827101	0,6041495	0,3493626	0,3049196	0,6539198	0,4280497	0,0946427	0,5457174	0,3886192	0,5207448	0,5256906	0,0137773	0,6035211	0,6712355	0,5091775	0,1301748	0,5240407	0,1727676	0,6254654	0,0530944	0,0311389	0,9259880	0,0951265	0,1055443	0,0044081	0,0674242	0,0739806	0,0206520	0,7766955	0,1478891	0,0641317	0,5666373	0,2422494	0,0892003	0,9655592	0,0142099	0,0308697
60	0,9888625	0,7937835	0,0365767	0,0438464	0,0077911	1,0000000	1,0000000	0,8904022	0,2665049	0,1156575	0,8184161	0,8414165	0,8632135	0,9985547	0,8153492	0,7306555	0,3093941	0,3398892	0,3713235	0,9887022	0,9547933	0,1626227	0,9092410	0,2924899	0,2043781	0,8368944	0,8707839	0,7647275	0,6635780	0,2969118	0,3050313	0,6539199	0,5025424	0,0946398	0,5293074	0,3886247	0,5459004	0,5256893	0,0137709	0,6700798	0,6712355	0,5091745	0,1301747	0,5814986	0,2311310	0,6518147	0,0530037	0,0309849	0,9561835	0,1318429	0,1011907	0,0044067	0,0674223	0,0739806	0,0197445	0,7763473	0,2261054	0,0611667	0,5666396	0,3730604	0,1520461	0,9653529	0,0142087	0,0308384
80	0,9892674	0,7385180	0,0365767	0,0431104	0,0062658	1,0000000	1,0000000	0,8905099	0,2664917	0,1101152	0,8190193	0,8665135	0,8805663	0,9985547	0,7842185	0,7341477	0,3093941	0,3186821	0,2851001	0,9906722	0,9678686	0,1681926	0,9092361	0,3173836	0,2043760	0,8790037	0,8788217	0,7425330	0,7172249	0,2561014	0,3053680	0,6539202	0,5592147	0,0946351	0,4994780	0,3886384	0,5676600	0,5256958	0,0137630	0,7278059	0,6712358	0,5091862	0,1301747	0,6287496	0,2749106	0,6766905	0,0528716	0,0307295	0,9741590	0,1630888	0,0940226	0,0044047	0,0674195	0,0739806	0,0182674	0,7759046	0,2842174	0,0561906	0,5666461	0,4810243	0,2095798	0,9649743	0,0142072	0,0307908
100	0,9898502	0,7008206	0,0365767	0,0424088	0,0049315	1,0000000	1,0000000	0,8906376	0,2664672	0,1060870	0,8198136	0,8865257	0,8940358	0,9985547	0,7583068	0,7383045	0,3093941	0,3085644	0,2220033	0,9924454	0,9768880	0,1754942	0,9092302	0,3332602	0,2043732	0,9088537	0,8874217	0,7218335	0,7620807	0,2272367	0,3060509	0,6539208	0,5991465	0,0946295	0,4574418	0,3886654	0,5849223	0,5257162	0,0137557	0,7739995	0,6712365	0,5092249	0,1301747	0,6644812	0,3066805	0,6982375	0,0527243	0,0304007	0,9847632	0,1876225	0,0849209	0,0044027	0,0674166	0,0739806	0,0164085	0,7754771	0,3237618	0,0497089	0,5666592	0,5627140	0,2578760	0,9644345	0,0142057	0,0307351
120	0,9905501	0,6763856	0,0365767	0,0417536	0,0038209	1,0000000	1,0000000	0,8907681	0,2664285	0,1032644	0,8207180	0,9016699	0,9040070	0,9985547	0,7379637	0,7426071	0,3093941	0,3056360	0,1781576	0,9939626	0,9828167	0,1837141	0,9092221	0,3429008	0,2043694	0,9292850	0,8940600	0,7052929	0,7982357	0,2080224	0,3071378	0,6539217	0,6261556	0,0946236	0,4072072	0,3887085	0,5979396	0,5257562	0,0137499	0,8093426	0,6712380	0,5093017	0,1301747	0,6902334	0,3294918	0,7159828	0,0525846	0,0300379	0,9910099	0,2060389	0,0750705	0,0044009	0,0674140	0,0739806	0,0144095	0,7751304	0,3493123	0,0424756	0,5666797	0,6214423	0,2963951	0,9637752	0,0142043	0,0306797
140	0,9912927	0,6610676	0,0365767	0,0411476	0,0029260	1,0000000	1,0000000	0,8908896	0,2663751	0,1013267	0,8216533	0,9127367	0,9111702	0,9985547	0,7226303	0,7467081	0,3093941	0,3062305	0,1486764	0,9952181	0,9865998	0,1920691	0,9092110	0,3485605	0,2043646	0,9429543	0,8966049	0,6930624	0,8269797	0,1957936	0,3086123	0,6539229	0,6440000	0,0946180	0,3539152	0,3887674	0,6074358	0,5258186	0,0137459	0,8356514	0,6712401	0,5094229	0,1301747	0,7082346	0,3458132	0,7301242	0,0524657	0,0296770	0,9946888	0,2194855	0,0654966	0,0043996	0,0674118	0,0739806	0,0124737	0,7748824	0,3652659	0,0352032	0,5667071	0,6622668	0,3260963	0,9630500	0,0142033	0,0306301
160	0,9920147	0,6516879	0,0365767	0,0405900	0,0022209	1,0000000	1,0000000	0,8909954	0,2663092	0,1000120	0,8225572	0,9206243	0,9162130	0,9985547	0,7114244	0,7504155	0,3093941	0,3079176	0,1292966	0,9962327	0,9889697	0,1999630	0,9091964	0,3517927	0,2043586	0,9519448	0,8942173	0,6842736	0,8498235	0,1882986	0,3104006	0,6539243	0,6556288	0,0946132	0,3022952	0,3888395	0,6142052	0,5259028	0,0137433	0,8548916	0,6712430	0,5095877	0,1301747	0,7205598	0,3574774	0,7411391	0,0523717	0,0293436	0,9968553	0,2291272	0,0568785	0,0043985	0,0674102	0,0739806	0,0107331	0,7747227	0,3749882	0,0284209	0,5667398	0,6899798	0,3484568	0,9623108	0,0142025	0,0305891
180	0,9926738	0,6460431	0,0365767	0,0400783	0,0016744	1,0000000	1,0000000	0,8910833	0,2662340	0,0991265	0,8233881	0,9261428	0,9197128	0,9985547	0,7034370	0,7536446	0,3093941	0,3094743	0,1167655	0,9970385	0,9904388	0,2070243	0,9091784	0,3535882	0,2043518	0,9577735	0,8876500	0,6779520	0,8680610	0,1838657	0,3123997	0,6539259	0,6631492	0,0946091	0,2557367	0,3889204	0,6189500	0,5260053	0,0137417	0,8687988	0,6712463	0,5097895	0,1301747	0,7288762	0,3658102	0,7495776	0,0523013	0,0290522	0,9981312	0,2359560	0,0495502	0,0043978	0,0674090	0,0739806	0,0092511	0,7746300	0,3808066	0,0224444	0,5667755	0,7084636	0,3649936	0,9616005	0,0142020	0,0305571
200	0,9932486	0,6426907	0,0365767	0,0396096	0,0012561	1,0000000	1,0000000	0,8911536	0,2661539	0,0985325	0,8241235	0,9299503	0,9221168	0,9985547	0,6978636	0,7563785	0,3093941	0,3104973	0,1087645	0,9976700	0,9913456	0,2130795	0,9091574	0,3545519	0,2043443	0,9615030	0,8786120	0,6733325	0,8826610	0,1813409	0,3145005	0,6539275	0,6679950	0,0946060	0,2160568	0,3890055	0,6222339	0,5261204	0,0137408	0,8787731	0,6712499	0,5100176	0,1301746	0,7344287	0,3717622	0,7559629	0,0522507	0,0288083	0,9988826	0,2407513	0,0435840	0,0043973	0,0674082	0,0739806	0,0080405	0,7745826	0,3842402	0,0174061	0,5668120	0,7206260	0,3770563	0,9609492	0,0142017	0,0305330
220	0,9937338	0,6407205	0,0365767	0,0391811	0,0009390	1,0000000	1,0000000	0,8912084	0,2660727	0,0981352	0,8247553	0,9325506	0,9237554	0,9985547	0,6940473	0,7586407	0,3093941	0,3110070	0,1037070	0,9981595	0,9919061	0,2181009	0,9091339	0,3550434	0,2043365	0,9638595	0,8688596	0,6698883	0,8943228	0,1799661	0,3166041	0,6539291	0,6711148	0,0946035	0,1837406	0,3890904	0,6244848	0,5262419	0,0137403	0,8858900	0,6712535	0,5102599	0,1301746	0,7381070	0,3760135	0,7607493	0,0522154	0,0286110	0,9993251	0,2440983	0,0388891	0,0043970	0,0674076	0,0739806	0,0070829	0,7745633	0,3862439	0,0133067	0,5668474	0,7285436	0,3857598	0,9603749	0,0142015	0,0305156
240	0,9941339	0,6395721	0,0365767	0,0387897	0,0007003	1,0000000	1,0000000	0,8912501	0,2659938	0,0978699	0,8252853	0,9343139	0,9248660	0,9985547	0,6914795	0,7604767	0,3093941	0,3111710	0,1005364	0,9985357	0,9922547	0,2221538	0,9091089	0,3552724	0,2043285	0,9653300	0,8596630	0,6672739	0,9035699	0,1792617	0,3186305	0,6539307	0,6731262	0,0946017	0,1583692	0,3891717	0,6260160	0,5263640	0,0137401	0,8909514	0,6712569	0,5105047	0,1301746	0,7405296	0,3790500	0,7643113	0,0521914	0,0284557	0,9995857	0,2464243	0,0352933	0,0043968	0,0674073	0,0739806	0,0063444	0,7745600	0,3874025	0,0100665	0,5668802	0,7336535	0,3919840	0,9598849	0,0142013	0,0305032
260	0,9944588	0,6389074	0,0365767	0,0384326	0,0005218	1,0000000	1,0000000	0,8912812	0,2659198	0,0976928	0,8257214	0,9355047	0,9256153	0,9985547	0,6897802	0,7619423	0,3093941	0,3111584	0,0985626	0,9988229	0,9924739	0,2253532	0,9090832	0,3553594	0,2043206	0,9662361	0,8517096	0,6652641	0,9108234	0,1789339	0,3205213	0,6539321	0,6744269	0,0946003	0,1390354	0,3892469	0,6270515	0,5264818	0,0137399	0,8945438	0,6712601	0,5107424	0,1301746	0,7421183	0,3812188	0,7669473	0,0521753	0,0283364	0,9997392	0,2480356	0,0325984	0,0043967	0,0674070	0,0739806	0,0057864	0,7745649	0,3880674	0,0075663	0,5669096	0,7369278	0,3964026	0,9594784	0,0142012	0,0304947
280	0,9947201	0,6385248	0,0365767	0,0381071	0,0003889	1,0000000	1,0000000	0,8913042	0,2658522	0,0975748	0,8260745	0,9363076	0,9261192	0,9985547	0,6886740	0,7630952	0,3093941	0,3110856	0,0973411	0,9990408	0,9926136	0,2278328	0,9090577	0,3553728	0,2043131	0,9667873	0,8452322	0,6637080	0,9164410	0,1788085	0,3222391	0,6539333	0,6752718	0,0945994	0,1246578	0,3893143	0,6277486	0,5265920	0,0137399	0,8970910	0,6712630	0,5109658	0,1301746	0,7431568	0,3827678	0,7688897	0,0521647	0,0282464	0,9998296	0,2491493	0,0306144	0,0043966	0,0674069	0,0739806	0,0053716	0,7745732	0,3884466	0,0056758	0,5669353	0,7390136	0,3995201	0,9591497	0,0142012	0,0304889
