"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
620	0,7313380	0,5806088	0,0197259	0,1212372	0,0023285	0,7463805	0,6823214	0,8177290	0,1870775	0,0796651	0,8124880	0,6001696	0,5831146	0,6600366	0,4622203	0,5302982	0,2147146	0,3562293	0,3280353	0,6310240	0,6644144	0,2035874	0,6601358	0,1507042	0,1011433	0,4810797	0,5268661	0,4540921	0,5325499	0,2639314	0,2018048	0,5287020	0,3343132	0,0527671	0,1170701	0,2316020	0,3408359	0,3948823	0,0135151	0,4975298	0,4269460	0,2839163	0,0737929	0,4240557	0,1682313	0,5785881	0,0250331	0,0036966	0,6724395	0,1312173	0,0175377	0,0013384	0,0392108	0,0862166	0,0045748	0,5253313	0,1126866	0,0018743	0,3412796	0,3087489	0,1474483	0,5832279	0,0094482	0,0421244
640	0,6109525	0,6208878	0,0376960	0,1079556	0,0014137	0,7876591	0,6618876	0,6627990	0,2143238	0,1236434	0,6133744	0,5860076	0,5497166	0,6154052	0,5857630	0,4722332	0,1829628	0,3491036	0,3972066	0,6208599	0,6180206	0,1293043	0,6586879	0,1464756	0,1998462	0,5344378	0,6273790	0,5342628	0,5164399	0,2538142	0,1842782	0,5803628	0,2639245	0,0398910	0,1099485	0,3406436	0,3123539	0,4648649	0,0153735	0,6392694	0,4856181	0,3080359	0,0989169	0,3908278	0,0983862	0,3999101	0,0252233	0,0120156	0,7898700	0,1146924	0,0206370	0,0008074	0,0477546	0,0666243	0,0081915	0,5249439	0,0442997	0,0058206	0,3654851	0,2404865	0,2047337	0,6348347	0,0234575	0,0521250
660	0,6182915	0,7282734	0,0198521	0,1125573	0,0010414	0,7620464	0,7387416	0,6394836	0,2059366	0,1644844	0,5985479	0,6139720	0,7014580	0,7543698	0,6763047	0,5901726	0,1771855	0,3076686	0,3644201	0,6446322	0,5384194	0,1115856	0,6947942	0,1201146	0,1566818	0,5192046	0,8614304	0,5832312	0,4850286	0,2520781	0,2128270	0,5533152	0,2169820	0,0532641	0,1139783	0,2450433	0,5185667	0,4236531	0,0155917	0,4291124	0,5441399	0,2704989	0,2342899	0,4560066	0,1120883	0,5180748	0,0308078	0,0222420	0,5559642	0,0652265	0,0236280	0,0048055	0,0764821	0,0751032	0,0063839	0,4877265	0,0299607	0,0199927	0,4222938	0,1711632	0,1156669	0,6385369	0,0148807	0,0498708
680	0,5875970	0,6351043	0,0196329	0,0988300	0,0008520	0,7625139	0,7388430	0,7193613	0,2292091	0,1220330	0,6172287	0,5936676	0,6900878	0,8629772	0,5683954	0,4869477	0,2036690	0,3038965	0,4577525	0,5829699	0,7655426	0,1556272	0,6624445	0,0782823	0,1509702	0,4599751	0,6041559	0,5919892	0,4350185	0,3937416	0,2230215	0,4042113	0,2464271	0,0663360	0,1730256	0,2728265	0,4188511	0,3631326	0,0087150	0,3294428	0,4326975	0,3827975	0,1137352	0,2861210	0,0704236	0,4647311	0,0654116	0,0031247	0,6363795	0,0480268	0,0428572	0,0013824	0,0347577	0,0755606	0,0224090	0,4890893	0,0349940	0,0212893	0,3944754	0,1365275	0,0814292	0,6214383	0,0147792	0,0540299
700	0,6717892	0,6630982	0,0286129	0,0971160	0,0025133	0,7819935	0,8483485	0,6226702	0,1953621	0,0813204	0,6681887	0,6070386	0,6696131	0,7652236	0,6317297	0,4419227	0,2117246	0,3062830	0,4335675	0,6709036	0,7631419	0,1517236	0,8968946	0,0976339	0,1931711	0,4913889	0,6760909	0,5469375	0,3917884	0,3053330	0,2561498	0,5227747	0,2804701	0,0813089	0,1377768	0,3714110	0,4016878	0,3194178	0,0163476	0,3252217	0,5232645	0,2712918	0,0893999	0,3537963	0,1172918	0,4045420	0,0163427	0,0100338	0,4975344	0,0561366	0,0522939	0,0006974	0,0356715	0,0369042	0,0123147	0,4745871	0,0117757	0,0153809	0,4110934	0,0882217	0,0666826	0,6800414	0,0043175	0,0376453
720	0,5922235	0,6731507	0,0217092	0,1596692	0,0057389	0,8992168	0,6551884	0,6457910	0,1951915	0,1467650	0,5682432	0,5936340	0,6751942	0,7633087	0,5792380	0,4213705	0,2376115	0,3126195	0,4971116	0,6372662	0,7831928	0,2060845	0,6714657	0,1053663	0,1349461	0,4635112	0,6508011	0,4952561	0,3835275	0,2904050	0,2824923	0,6003849	0,1925486	0,0914701	0,1745538	0,2960623	0,4544021	0,3581620	0,0261878	0,3103046	0,5641235	0,3583651	0,0795704	0,3110379	0,0591106	0,5577464	0,0134356	0,0388699	0,6404159	0,0643860	0,0335069	0,0027415	0,0379524	0,0599998	0,0391081	0,6391563	0,0163830	0,0129216	0,4367946	0,0409141	0,0400139	0,6972135	0,0107595	0,0248037
740	0,5893792	0,7598792	0,0141753	0,1456071	0,0043083	0,7652552	0,6759272	0,6625475	0,2693108	0,1034127	0,5561076	0,6205417	0,5892311	0,6955335	0,6530634	0,4460540	0,2074484	0,3446824	0,4784402	0,6481063	0,7132753	0,1093609	0,7325160	0,1045787	0,1059457	0,4662664	0,5852541	0,5151158	0,4164301	0,2560671	0,2082055	0,4041484	0,1793181	0,0635669	0,2243215	0,2698346	0,4036091	0,2982448	0,0155325	0,2788660	0,4812334	0,3099743	0,0686552	0,3279328	0,0929690	0,4975084	0,0310589	0,0194828	0,5887445	0,0288145	0,0477399	0,0017126	0,0288506	0,0602728	0,0119524	0,5432408	0,0075989	0,0212525	0,4163847	0,1060918	0,0582704	0,7344063	0,0117671	0,0322816
760	0,6718742	0,8859399	0,0183877	0,1094311	0,0071032	0,6314120	0,7746230	0,5502776	0,1818831	0,0992387	0,5537875	0,6314938	0,6155767	0,7468841	0,7168202	0,5551714	0,1601955	0,2978929	0,4699336	0,7041035	0,7485995	0,1458755	0,6248952	0,1064945	0,1574674	0,3712548	0,6887613	0,5786451	0,3978719	0,3096949	0,2005872	0,4619630	0,2181898	0,1201356	0,2897878	0,3198717	0,3912616	0,4062533	0,0181666	0,3719883	0,4651464	0,4339100	0,0658215	0,3382295	0,0564651	0,3935144	0,0262713	0,0311047	0,5455563	0,0513453	0,0404084	0,0043449	0,0475230	0,0532847	0,0082147	0,4528492	0,0124422	0,0270939	0,3476860	0,0354361	0,0173191	0,6854667	0,0109547	0,0310997
780	0,6771496	0,8552401	0,0152954	0,1004898	0,0023847	0,6582686	0,6803869	0,6894645	0,1934339	0,1172253	0,5885153	0,5798040	0,6064611	0,8436776	0,7942663	0,4966578	0,2143068	0,2750914	0,4062253	0,7630487	0,7453038	0,1197105	0,6432464	0,1135908	0,1265516	0,6297927	0,6835976	0,6233870	0,3835613	0,3094874	0,1712005	0,4665037	0,2104216	0,0733196	0,2765633	0,3204650	0,3439303	0,3734305	0,0036523	0,2436866	0,4292417	0,3092470	0,1085671	0,3365058	0,0469300	0,4120812	0,0105555	0,0089571	0,4993384	0,0230282	0,0631762	0,0146493	0,0340557	0,0387650	0,0141783	0,5263525	0,0061305	0,0296618	0,3844541	0,0484462	0,0080106	0,7340375	0,0221197	0,0193441
800	0,5713412	0,8413683	0,0185043	0,0920380	0,0016278	0,7462572	0,7518187	0,7064783	0,1695432	0,0851334	0,5827669	0,6286952	0,5652139	0,9049370	0,5916002	0,4709403	0,1967717	0,2682570	0,4893588	0,6230205	0,7098296	0,1221252	0,7709480	0,0963137	0,2293620	0,4215764	0,7661600	0,5577790	0,2974275	0,3294665	0,2315915	0,4512099	0,2139746	0,0600459	0,2192388	0,4084961	0,3415439	0,3529725	0,0115521	0,3320083	0,4303973	0,4008918	0,0722300	0,4208166	0,0617741	0,3773893	0,0249301	0,0413138	0,6123326	0,0335814	0,0244877	0,0024223	0,0622254	0,0769802	0,0040925	0,5106673	0,0086098	0,0247387	0,4067537	0,0563867	0,0107411	0,6399488	0,0078122	0,0103093
820	0,5467055	0,7047820	0,0275450	0,1011871	0,0013886	0,6801929	0,7094518	0,7368533	0,1795282	0,0947051	0,5501517	0,5591124	0,5973121	0,7567695	0,5881511	0,4740838	0,2897480	0,2893520	0,4500281	0,6539105	0,6196867	0,0747393	0,5935406	0,1357257	0,1416425	0,5068769	0,5836144	0,5420556	0,3485305	0,3383244	0,2176720	0,5356437	0,3197895	0,0489273	0,2547457	0,3136897	0,5001342	0,3700851	0,0036501	0,3216132	0,4199211	0,4165460	0,0955506	0,2994187	0,0872106	0,4687807	0,0840968	0,0181988	0,6262850	0,0425845	0,0234836	0,0003697	0,0415426	0,0597046	0,0384130	0,5470782	0,0054698	0,0366170	0,4775249	0,0348795	0,0081096	0,7143337	0,0158575	0,0091429
840	0,6396232	0,7062515	0,0193236	0,0812452	0,0161996	0,7543589	0,6761090	0,5906090	0,1856612	0,0938426	0,7223632	0,5820268	0,6023767	0,7170995	0,6488385	0,3972852	0,2147107	0,3454386	0,4743186	0,6633968	0,5415860	0,1384775	0,6580333	0,1084105	0,1617174	0,4758307	0,6357492	0,6971384	0,3547524	0,3628549	0,2023879	0,3685482	0,2334878	0,0431273	0,2351817	0,3744165	0,4177532	0,2735980	0,0190233	0,3061288	0,5047787	0,3282127	0,0913547	0,3166920	0,0614838	0,4808471	0,0328678	0,0284468	0,5602494	0,0302327	0,0274966	0,0035282	0,0531367	0,0526247	0,0153745	0,5310446	0,0116465	0,0415417	0,4896735	0,0553362	0,0136661	0,6477289	0,0048307	0,0162798
860	0,6827972	0,6927263	0,0249270	0,0703090	0,0052946	0,5899901	0,5733738	0,7106987	0,1569323	0,1008932	0,6117611	0,6292876	0,5971283	0,7076733	0,6347112	0,3935026	0,2474568	0,2924090	0,4682353	0,7333217	0,4533706	0,1483271	0,6997477	0,1102948	0,1267680	0,4605577	0,5936167	0,6330838	0,3044894	0,3112645	0,2589473	0,4348913	0,2459142	0,0644159	0,2377904	0,3443053	0,4313832	0,2933251	0,0196047	0,2382075	0,5901765	0,3933650	0,0661311	0,3427245	0,0511324	0,4593456	0,0323756	0,0055965	0,7169650	0,0501763	0,0266099	0,0062013	0,0555288	0,0511369	0,0202234	0,6533436	0,0050225	0,0717286	0,4316510	0,0305181	0,0115192	0,6682514	0,0025100	0,0318360
880	0,7258850	0,7952784	0,0371489	0,0768338	0,0092859	0,5889186	0,6340607	0,7270073	0,1574376	0,0922253	0,5419552	0,6097862	0,6905587	0,5585800	0,6159336	0,3529284	0,2194784	0,3130190	0,4661546	0,5800998	0,5583235	0,1187751	0,5883598	0,1657722	0,1602292	0,4188733	0,6061683	0,6475659	0,3701683	0,3123999	0,2612557	0,5029416	0,2291205	0,0726790	0,2272199	0,4326773	0,4826718	0,2638970	0,0158300	0,3256365	0,5862981	0,3728665	0,1803611	0,4111306	0,0630657	0,4501378	0,0307780	0,0533098	0,7428443	0,0411313	0,0419102	0,0074064	0,0440208	0,0535517	0,0090164	0,5927054	0,0407996	0,0700833	0,4877514	0,0259874	0,0041965	0,6373601	0,0234437	0,0058328
900	0,7362041	0,7577716	0,0313679	0,0679010	0,0052787	0,6213296	0,5839052	0,8115483	0,2003801	0,0999584	0,5028655	0,5463407	0,6267354	0,6144217	0,5880227	0,3710599	0,2596184	0,2965904	0,4720274	0,7015602	0,5669323	0,1678797	0,6426118	0,1705586	0,1726435	0,4780299	0,5531323	0,7080092	0,4036725	0,3335909	0,2572436	0,5179662	0,2260432	0,0625322	0,2715461	0,3324000	0,4822276	0,3254746	0,0011567	0,3130946	0,5290516	0,3836017	0,0928055	0,3337958	0,0610223	0,4304908	0,0448127	0,0101428	0,6044417	0,0453823	0,0326912	0,0025459	0,0450586	0,0724498	0,0099678	0,7650712	0,0025275	0,0444592	0,4599932	0,0275461	0,0041694	0,6084641	0,0049799	0,0259014
920	0,7592187	0,6556563	0,0261072	0,1126066	0,0006067	0,7023066	0,6876415	0,6590702	0,2291444	0,1147032	0,5956297	0,6855454	0,6548430	0,6847989	0,5997833	0,5075886	0,3163493	0,2715306	0,4885716	0,6460992	0,6313149	0,1325068	0,6230208	0,2269841	0,2098186	0,3720306	0,5003657	0,7496755	0,4570406	0,3459105	0,1991777	0,4783585	0,1887188	0,0809544	0,2370766	0,3606568	0,4435060	0,3284322	0,0014627	0,3162236	0,4538515	0,3369018	0,1066107	0,3136953	0,0578638	0,3937690	0,0413231	0,0212389	0,5668624	0,0400863	0,0259966	0,0037883	0,0355827	0,0504460	0,0035287	0,6443211	0,0051871	0,0350887	0,4469725	0,0441509	0,0021243	0,7150512	0,0089735	0,0248961
940	0,7974261	0,7836145	0,0235439	0,0840538	0,0016209	0,7821240	0,6276557	0,6549159	0,2468555	0,0884663	0,6186242	0,6216990	0,6305489	0,6619937	0,6443164	0,5005517	0,1830115	0,2747408	0,5591094	0,6792679	0,5745661	0,1598600	0,5008027	0,1680856	0,1585888	0,4966286	0,5277185	0,5139897	0,4209888	0,2848023	0,2062188	0,5061225	0,1715510	0,0681487	0,2391611	0,4069187	0,4392456	0,3233370	0,0026988	0,2354682	0,5325167	0,4179428	0,1071457	0,3872276	0,0582275	0,4601420	0,0474679	0,0166293	0,4977566	0,0432208	0,0345817	0,0025601	0,0414099	0,0518130	0,0090259	0,4980477	0,0014510	0,0214060	0,4090291	0,0167908	0,0051333	0,7291807	0,0052810	0,0221933
960	0,8834579	0,6738045	0,0181129	0,0610824	0,0033389	0,8549631	0,6146770	0,7117296	0,2832386	0,0782048	0,6005638	0,6161128	0,6176474	0,7240304	0,5807997	0,4902174	0,1741816	0,2865505	0,3889373	0,5822212	0,5942587	0,1517634	0,6344252	0,1302496	0,1275644	0,4563619	0,5937579	0,5836745	0,4308146	0,2547658	0,2428605	0,6301897	0,1732800	0,0419566	0,2677924	0,3204195	0,4613011	0,3979856	0,0254090	0,2310584	0,3871142	0,3701601	0,1120363	0,4253270	0,0282581	0,4061412	0,0255909	0,0286817	0,5574494	0,0551216	0,0379006	0,0083195	0,0637708	0,0607207	0,0162370	0,4599483	0,0023540	0,0144973	0,3570271	0,0439133	0,0089213	0,7326316	0,0150079	0,0281348
980	0,7629052	0,7894164	0,0182147	0,0571558	0,0055705	0,8803715	0,5334426	0,6603679	0,2361596	0,0703884	0,5061564	0,4965530	0,5695425	0,7322710	0,6428139	0,4641484	0,2201240	0,3108303	0,4754181	0,6953860	0,7371533	0,1616674	0,7968175	0,2024660	0,1302717	0,4448562	0,6583005	0,5134405	0,4501357	0,2473197	0,1166917	0,5453454	0,2452709	0,0765650	0,1980764	0,2704504	0,3161230	0,4702802	0,0115211	0,2821172	0,3871988	0,3018892	0,0602610	0,3512283	0,0941263	0,3930607	0,0336299	0,0254403	0,5465253	0,0256065	0,0365741	0,0005962	0,0935059	0,0395513	0,0042868	0,5599829	0,0000000	0,0642761	0,3664290	0,0466988	0,0019117	0,7468985	0,0066980	0,0322322
1000	0,6510430	0,6335706	0,0263694	0,0730003	0,0117293	0,7267332	0,6404636	0,5955495	0,2585361	0,1083234	0,5136952	0,5537297	0,4955589	0,5964426	0,5853022	0,5355216	0,3119936	0,2939449	0,4992845	0,7556450	0,5877019	0,1047166	0,7041352	0,1356156	0,1512975	0,6870550	0,6290828	0,6747032	0,4355754	0,2316070	0,1445498	0,5707618	0,1950541	0,0642227	0,3289932	0,2625779	0,3691348	0,3079810	0,0057404	0,3478313	0,4691171	0,3138573	0,0512169	0,4022278	0,0680161	0,3820155	0,0494500	0,0427859	0,6213067	0,0172447	0,0249798	0,0053246	0,0739762	0,0508105	0,0005084	0,4680561	0,0030681	0,0185296	0,4697736	0,0095236	0,0038836	0,7427302	0,0242707	0,0293008
1020	0,7547362	0,6516151	0,0370906	0,0524301	0,0060845	0,6303291	0,6644459	0,5241400	0,1579174	0,0888741	0,5543611	0,4808088	0,4643691	0,8053988	0,5439742	0,5415767	0,1802022	0,3123391	0,3852845	0,6285176	0,6880635	0,0856761	0,6231621	0,1514790	0,2282239	0,5653642	0,6910214	0,6456494	0,4558247	0,2233604	0,1803674	0,5601660	0,1332598	0,1301627	0,2833218	0,2065677	0,3473578	0,3998154	0,0065518	0,4205862	0,5249584	0,3174783	0,1307056	0,2951938	0,0389044	0,5276335	0,0739737	0,0286655	0,5064186	0,0336024	0,0605443	0,0041256	0,0394031	0,0650570	0,0049281	0,4790927	0,0036716	0,0240543	0,3136384	0,0196333	0,0039516	0,7407804	0,0122088	0,0129699
1040	0,7604644	0,6259317	0,0348175	0,0499277	0,0027413	0,7862965	0,7847077	0,6128513	0,2137181	0,1189726	0,6003246	0,5847564	0,4844818	0,7928223	0,6433175	0,5141841	0,2102943	0,2856419	0,4447859	0,6316121	0,6394537	0,1069914	0,7972893	0,1742283	0,1287471	0,5442732	0,5912268	0,6254397	0,4776382	0,3812087	0,1877424	0,5203783	0,2111996	0,0811801	0,3169616	0,2095301	0,3360781	0,3759709	0,0123346	0,4186263	0,4920682	0,2773641	0,0952895	0,2986492	0,0338982	0,4091607	0,0462262	0,0270246	0,5878698	0,0324233	0,0276003	0,0020609	0,0317909	0,0495572	0,0079706	0,6858368	0,0034797	0,0118307	0,4060345	0,0349597	0,0009195	0,7614280	0,0128943	0,0336734
1060	0,7432618	0,6718979	0,0331022	0,1181837	0,0122913	0,7999032	0,5601228	0,5465833	0,1809082	0,0799622	0,5277076	0,6590426	0,4928638	0,7044874	0,7729283	0,5582046	0,2157220	0,2829212	0,5222548	0,6703708	0,6910361	0,1373644	0,7744937	0,1994942	0,1555773	0,5035808	0,5689808	0,4301643	0,5235156	0,2242962	0,1677734	0,5837430	0,2623662	0,0692593	0,3181446	0,2574080	0,2899860	0,3525305	0,0223404	0,3303690	0,5043321	0,3753807	0,0872915	0,2071117	0,0419268	0,3556536	0,0398525	0,0425961	0,6096121	0,0150952	0,0773483	0,0011873	0,0436141	0,0332373	0,0122284	0,5747804	0,0035301	0,0096942	0,4873853	0,0366930	0,0014026	0,6849915	0,0090349	0,0186527
1080	0,6991766	0,7589278	0,0467873	0,0435887	0,0099835	0,7632715	0,5946312	0,5766117	0,1623533	0,0672757	0,5445031	0,5768238	0,5063741	0,6680698	0,6283761	0,5086266	0,3025155	0,3038611	0,4335001	0,7005106	0,6000479	0,0915147	0,6709728	0,2312267	0,1617303	0,5161402	0,5600125	0,4560409	0,3153490	0,3776962	0,2461016	0,4584492	0,2350034	0,0633789	0,2819842	0,2620148	0,3289346	0,3760722	0,0167150	0,4014119	0,4432484	0,3617005	0,0874673	0,2273098	0,0263914	0,4040993	0,0612930	0,0691469	0,5436429	0,0319927	0,0377525	0,0000954	0,0673493	0,0554063	0,0056193	0,5437590	0,0231653	0,0196140	0,4923111	0,0295908	0,0005743	0,7564952	0,0191635	0,0232276
1100	0,7086118	0,6250227	0,0370670	0,0597058	0,0066163	0,8783516	0,5927453	0,7629511	0,2381819	0,1246118	0,6354027	0,6964561	0,6746276	0,7294762	0,6352049	0,5282079	0,2536299	0,3305102	0,4137252	0,6438177	0,5646797	0,1326635	0,7566971	0,1662492	0,1520938	0,5891471	0,6895369	0,5200381	0,4458818	0,2968257	0,2143188	0,5404859	0,1405153	0,1195409	0,2424122	0,3091421	0,2629733	0,3950536	0,0170948	0,3310398	0,5084300	0,3798602	0,0678666	0,3178363	0,0245804	0,3734130	0,0822774	0,0474299	0,6046767	0,0420820	0,0354151	0,0044244	0,0603957	0,0493088	0,0014715	0,5911907	0,0115847	0,0231123	0,4842042	0,0239060	0,0012274	0,6482705	0,0096114	0,0153351

0	0,6963959	0,7455307	0,0079053	0,0674228	0,0085505	0,6799722	0,8870589	0,8152077	0,2261627	0,0760354	0,7491560	0,5743811	0,6029000	0,6506014	0,6162698	0,5061178	0,2074509	0,3703162	0,4341835	0,7689399	0,5834964	0,1419207	0,6641125	0,1534027	0,1280807	0,5285414	0,5894829	0,4995534	0,3894253	0,3213893	0,1954666	0,4595803	0,2073010	0,0550392	0,3598475	0,2990652	0,3486665	0,3715014	0,0211560	0,3542944	0,4280117	0,4102945	0,1313186	0,3073698	0,0895739	0,3414907	0,0566248	0,0133055	0,5977454	0,0276252	0,0579520	0,0147732	0,0454168	0,0494624	0,0087023	0,6002783	0,0094805	0,0519466	0,3802547	0,0179661	0,0050571	0,6551265	0,0210068	0,0392866
20	0,7776163	0,7831471	0,0395678	0,0841653	0,0088688	0,8708256	0,7515535	0,7506266	0,1417371	0,1720395	0,7258702	0,5208198	0,5715651	0,8536820	0,7570943	0,5866294	0,2657809	0,3208836	0,4457798	0,8359531	0,5614871	0,0803227	0,6309179	0,1234300	0,1210946	0,4160327	0,5989655	0,6739884	0,3712721	0,3263556	0,1778042	0,4246796	0,2012568	0,0643814	0,3919847	0,3291859	0,3647540	0,3321062	0,0122644	0,3881804	0,4636258	0,3519230	0,1992818	0,3202794	0,0941498	0,3631905	0,0155811	0,0204123	0,6386890	0,0455686	0,0974264	0,0456010	0,0538450	0,0184381	0,0375989	0,5443429	0,0017539	0,0747282	0,4100045	0,0911650	0,0083744	0,7102598	0,0114152	0,0139963
40	0,6377933	0,8077047	0,1533209	0,0545856	0,0080386	0,6602997	0,9315638	0,7068497	0,1598846	0,0881353	0,6874213	0,6049699	0,6664408	0,7154140	0,5042934	0,4728720	0,2428103	0,2723741	0,3825390	0,7486093	0,5930913	0,0802103	0,6602328	0,1397443	0,1316801	0,3988451	0,6627825	0,5290946	0,3961503	0,2310720	0,2379663	0,3965552	0,1742709	0,0605999	0,4394200	0,3681577	0,3577339	0,4601020	0,0217169	0,3057515	0,4433036	0,2833527	0,3318063	0,3695167	0,1506462	0,3711209	0,0627781	0,0614063	0,5966738	0,2128694	0,0912221	0,0854976	0,0615151	0,0418412	0,0198615	0,6954054	0,0161231	0,0562149	0,3729821	0,0733970	0,0036422	0,6905811	0,0153312	0,0203841
60	0,6003583	0,7303692	0,2683958	0,0578278	0,0120135	0,9023595	0,8416230	0,6942529	0,1931751	0,1232940	0,6446039	0,5458434	0,5840031	0,9187178	0,6403168	0,5418569	0,2442058	0,3319745	0,4851892	0,6172282	0,5486569	0,1177787	0,6910356	0,1768406	0,1109044	0,5212502	0,5926811	0,5620935	0,4067303	0,2826952	0,2654207	0,3100007	0,2560831	0,0698251	0,4842001	0,2665794	0,3404761	0,3975915	0,0105634	0,3101221	0,4032123	0,2949657	0,3497196	0,3085244	0,2332398	0,3272701	0,0534935	0,0243252	0,5697373	0,1598549	0,0614221	0,1333225	0,0544472	0,1053842	0,0228574	0,5430543	0,0072306	0,0587009	0,3476968	0,1942381	0,0088684	0,7166035	0,0060603	0,0300239
80	0,7822452	0,7102988	0,3283505	0,0502043	0,0164149	0,6379945	0,6677485	0,5891478	0,2178964	0,1061338	0,5923368	0,6837147	0,5632201	0,7308804	0,4592512	0,5648923	0,2623929	0,3118444	0,4647028	0,8365378	0,6909436	0,0956458	0,6715833	0,1092618	0,1665310	0,4897002	0,6128671	0,6260246	0,3788395	0,2120715	0,2320814	0,4130420	0,2176683	0,0343100	0,5118127	0,2962254	0,3618122	0,3713060	0,0019766	0,3225228	0,4619911	0,2959533	0,5197811	0,3400589	0,2583760	0,3976884	0,0322478	0,0319951	0,5717398	0,3137560	0,1433050	0,1402124	0,0472644	0,0555885	0,0369116	0,5627331	0,0114266	0,0700542	0,3962127	0,2010525	0,0023901	0,7300014	0,0183085	0,0250343
100	0,8281286	0,7758109	0,4711628	0,0891043	0,0104079	0,6890581	0,7098097	0,7729648	0,1319317	0,0944458	0,6998487	0,6457516	0,6408997	0,7059913	0,5320353	0,4342517	0,2507864	0,2498026	0,4251222	0,7494177	0,6781573	0,1522513	0,6673634	0,1386715	0,1719260	0,4714389	0,5748916	0,5895304	0,4094732	0,2339122	0,2907810	0,5414939	0,2463814	0,0453395	0,4274691	0,4070852	0,4817217	0,3505270	0,0055131	0,4216094	0,5774930	0,3220876	0,4935830	0,3522204	0,2400535	0,4906310	0,0315145	0,0820362	0,5601251	0,3097337	0,0970551	0,1424060	0,0522792	0,0392027	0,0184044	0,6258195	0,0110118	0,0882562	0,4797690	0,1973255	0,0082906	0,8960399	0,0125786	0,0146161
120	0,6688062	0,6043343	0,4821351	0,1005267	0,0329548	0,6753859	0,7690238	0,6820262	0,1960960	0,0880861	0,5758801	0,7819672	0,5507536	0,6099600	0,5490070	0,6869189	0,2412247	0,3274532	0,5304889	0,6031122	0,6697721	0,1143974	0,8033227	0,1710734	0,1054870	0,4430050	0,6484634	0,6285617	0,4387833	0,0973595	0,2571587	0,5951531	0,3073113	0,0743211	0,4501624	0,2602498	0,4733845	0,2735627	0,0033239	0,4471285	0,4277064	0,3329299	0,5878293	0,3522309	0,4025351	0,4072832	0,0405157	0,0454536	0,5851956	0,4715700	0,1835457	0,1963734	0,0827880	0,0464665	0,0564131	0,4757741	0,0102732	0,1000681	0,4823443	0,2801884	0,0015350	0,6999779	0,0107218	0,0360474
140	0,6116767	0,7029124	0,4621141	0,0744985	0,0172386	0,8247837	0,7794052	0,8077567	0,1735779	0,0931284	0,6074431	0,6803077	0,5844331	0,7939460	0,6248204	0,6458975	0,1956953	0,2999693	0,5071111	0,7071284	0,6607821	0,1038282	0,7477057	0,1383931	0,1543826	0,4579504	0,5510933	0,5412326	0,4151949	0,1246693	0,3147772	0,4453945	0,2212379	0,0672561	0,5598765	0,3122002	0,3853798	0,3967525	0,0144487	0,3239058	0,5259283	0,2883460	0,5813948	0,4357590	0,4272393	0,5075576	0,0441184	0,0172783	0,5567362	0,4514060	0,1434318	0,1784137	0,0977870	0,0643490	0,0654771	0,5749669	0,0096758	0,0802314	0,4950230	0,2728977	0,0014305	0,6892422	0,0202098	0,0232300
160	0,6645795	0,6307851	0,8030299	0,1671160	0,0116224	0,7519472	0,7785778	0,5885568	0,1701019	0,0776276	0,5379815	0,7632126	0,6823689	0,6149893	0,5269822	0,6403587	0,2223260	0,3539354	0,4203289	0,7161154	0,5407780	0,1077342	0,6650150	0,1923709	0,1336414	0,2952234	0,5660593	0,5516030	0,4798974	0,1570409	0,2195264	0,3824552	0,1784507	0,0415912	0,5415673	0,3738074	0,3952892	0,3400317	0,0187658	0,3644355	0,5403660	0,2597313	0,6683032	0,4100121	0,3966914	0,4819506	0,0360523	0,0373191	0,6036665	0,5464218	0,2623434	0,2169063	0,0424919	0,0380603	0,0460825	0,5517007	0,0130648	0,1253914	0,4359540	0,2883899	0,0000000	0,7248992	0,0190026	0,0325374
180	0,6476790	0,7371475	0,6093232	0,2227991	0,0062241	0,7180690	0,6528227	0,6345710	0,1817145	0,0588356	0,6572327	0,7480578	0,5737268	0,8200137	0,5628131	0,4917163	0,1889469	0,3852567	0,3466461	0,6942458	0,6491277	0,1397369	0,6641839	0,1567331	0,1420931	0,4258763	0,6225341	0,6300856	0,6105352	0,1318912	0,2498478	0,4520061	0,1836127	0,0503267	0,5932082	0,3337063	0,3846117	0,3294599	0,0160094	0,3721775	0,4717019	0,3021671	0,5970150	0,4191195	0,3715796	0,4405866	0,0216033	0,0103077	0,5338974	0,5289354	0,2705909	0,2019235	0,0500191	0,0313195	0,0995467	0,5677431	0,0088884	0,1235665	0,3992296	0,2827549	0,0001539	0,8001928	0,0130399	0,0338854
