"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
880	0,1877199	0,6810607	0,1236154	0,0396008	0,6704039	0,6733704	0,0740543	0,5848659	0,0406935	0,0330991	0,0661249	0,6379981	0,4356420	0,4785979	0,6653869	0,1341872	0,3657259	0,6347963	0,3642483	0,0821789	0,5086082	0,4217339	0,0204042	0,2046323	0,7035242	0,6372568	0,4899497	0,7292300	0,4383049	0,1125654	0,6158902	0,4170618	0,0242731	0,0426416	0,0310776	0,0445706	0,0199848	0,1375539	0,5486286	0,2555921	0,4142219	0,2543853	0,0036437	0,0577244	0,0409240	0,6516754	0,1382589	0,5830530	0,7055314	0,6225015	0,5285985	0,0259643	0,0115293	0,0172704	0,0521555	0,0327701	0,0307942	0,6296807	0,0070851	0,0620508	0,1214541	0,0830251	0,0179388	0,0446416
900	0,2364061	0,8129129	0,0659938	0,0258511	0,6885669	0,5620331	0,0964776	0,8455607	0,0593611	0,0381996	0,0658085	0,6471715	0,3747354	0,5711076	0,7393289	0,0954602	0,3228121	0,8395864	0,4040388	0,1052082	0,6022217	0,4342298	0,0111974	0,2997702	0,8372537	0,6382671	0,4172922	0,7425261	0,4194765	0,1082832	0,4419762	0,3856895	0,0399096	0,0354184	0,0244608	0,0486975	0,0170295	0,1600858	0,4713716	0,1733529	0,4956100	0,2297124	0,0009028	0,0579093	0,0645641	0,7174093	0,1683320	0,5464637	0,5589887	0,6767304	0,4757206	0,0381843	0,0201002	0,0282213	0,0450495	0,0100346	0,0140752	0,6645105	0,0179991	0,0938542	0,0861013	0,1044480	0,0088231	0,0445506
920	0,2915143	0,6471262	0,1417571	0,0258091	0,6747755	0,5597251	0,0878542	0,8526852	0,0443533	0,0397960	0,0777876	0,5905278	0,5383770	0,5337521	0,7681179	0,1271010	0,2878171	0,7062912	0,3904396	0,1013854	0,5275859	0,5928939	0,0175141	0,2255349	0,6142908	0,6008551	0,5172933	0,6112865	0,3801508	0,0730202	0,3804728	0,3803167	0,0356864	0,0394564	0,0247160	0,0044930	0,0239117	0,1434946	0,5513636	0,2105950	0,5446811	0,2319615	0,0003485	0,0269231	0,0693772	0,6226961	0,1484126	0,4595427	0,7327202	0,7157124	0,4519468	0,0517452	0,0069725	0,0361167	0,0330662	0,0101727	0,0107289	0,7222002	0,0096055	0,0498779	0,0804145	0,1019163	0,0260497	0,0518054
940	0,2777619	0,7278627	0,0605608	0,0404553	0,7597269	0,6243852	0,1333079	0,6843305	0,0567947	0,0271185	0,0780695	0,6326346	0,4915264	0,6036644	0,7117620	0,1205191	0,2697833	0,6422389	0,3625849	0,0892849	0,5135285	0,5347831	0,0239722	0,2423994	0,6765370	0,7193069	0,4301160	0,6047214	0,3087935	0,0712107	0,5599540	0,4575502	0,0159731	0,0427764	0,0173502	0,0102880	0,0397000	0,1275913	0,5127817	0,2214735	0,5326054	0,2220810	0,0000297	0,0631061	0,0579072	0,7730994	0,1236316	0,5075260	0,6415785	0,5922128	0,4403216	0,0152686	0,0116314	0,0410958	0,0053381	0,0055858	0,0172202	0,5557133	0,0141502	0,0831636	0,1446626	0,0757888	0,0158491	0,0511088
960	0,2032485	0,7225983	0,0397136	0,0197777	0,7092020	0,5914313	0,1045755	0,6174143	0,0647752	0,0202641	0,0659924	0,7267582	0,3217195	0,5287898	0,6646278	0,1124005	0,3732834	0,6387329	0,3351493	0,1429355	0,5936028	0,5466512	0,0071299	0,2374791	0,6541226	0,7435419	0,4219934	0,5489096	0,3689346	0,0800579	0,4599259	0,3744048	0,0344136	0,0352086	0,0178925	0,0272061	0,0529659	0,1424168	0,4794018	0,3324834	0,6052709	0,1675580	0,0000001	0,0344161	0,0323836	0,7156336	0,2128441	0,5717030	0,7279220	0,5396589	0,5040740	0,0072408	0,0061755	0,0316413	0,0063737	0,0088139	0,0617932	0,5829659	0,0036541	0,0490022	0,1117636	0,0599444	0,0111763	0,0545204
980	0,2007072	0,7418484	0,0898804	0,0256919	0,6572997	0,6912305	0,0824116	0,6374451	0,0487354	0,0333220	0,0501282	0,6927926	0,3765168	0,3977345	0,6522531	0,1001527	0,4733551	0,7447594	0,3597982	0,0826077	0,5846766	0,5108244	0,0076517	0,2713546	0,6849509	0,6858972	0,3872384	0,5053966	0,3241458	0,1097906	0,5291678	0,3629012	0,0446354	0,0713775	0,0282882	0,0103077	0,0271036	0,1580397	0,5616974	0,2406154	0,5241090	0,1400693	0,0000000	0,0179065	0,0506330	0,6597456	0,1552165	0,5209901	0,7548531	0,6560308	0,3980274	0,0136262	0,0166616	0,0212185	0,0216761	0,0189312	0,0248650	0,5907174	0,0061218	0,1272067	0,1490615	0,0852231	0,0137176	0,0450612
1000	0,2217546	0,6293494	0,0950328	0,0401126	0,6603420	0,6687926	0,1039153	0,6724697	0,0570034	0,0195624	0,0584420	0,5431970	0,3704108	0,5052514	0,6946116	0,1145963	0,4028515	0,6070882	0,3762728	0,0817452	0,6514329	0,5101392	0,0090478	0,2030314	0,6566636	0,7089622	0,3604093	0,7135894	0,3830714	0,0738898	0,5147643	0,3632341	0,0142367	0,0630160	0,0267821	0,0069105	0,0525826	0,1906935	0,5667933	0,3245562	0,5528803	0,2505933	0,0000864	0,0217965	0,0419183	0,7051422	0,1162386	0,5192168	0,6327835	0,5169243	0,5780401	0,0176548	0,0139247	0,0314461	0,0741226	0,0084500	0,0299859	0,6508547	0,0018656	0,0994093	0,1090649	0,1140509	0,0219478	0,0456166
1020	0,1978731	0,7099849	0,0505940	0,0458522	0,7333106	0,7051370	0,0694163	0,7291569	0,1003741	0,0185950	0,0413546	0,6906984	0,3443503	0,4405821	0,7396176	0,1381610	0,3672031	0,5918028	0,4527036	0,1037205	0,5249670	0,4873453	0,0057554	0,2083014	0,7256901	0,7064492	0,4055577	0,5691289	0,3810984	0,0526251	0,4790239	0,3272568	0,0106841	0,0368249	0,0236295	0,0024771	0,0486959	0,1966355	0,6348801	0,2798025	0,5106377	0,2905655	0,0000000	0,0198113	0,0549177	0,7160201	0,1027949	0,4706051	0,6580156	0,6673016	0,4686002	0,0147237	0,0187244	0,0168213	0,0100314	0,0071911	0,0464584	0,6409204	0,0038532	0,0975902	0,1472464	0,1028218	0,0114102	0,0575841
1040	0,1921460	0,5961230	0,0737405	0,0265363	0,7585525	0,6585747	0,0663141	0,6219348	0,0992713	0,0255220	0,0291719	0,5988185	0,3646180	0,5307096	0,6864144	0,0994679	0,3958368	0,7988341	0,4540668	0,1512108	0,7150431	0,5168433	0,0060873	0,2822963	0,5475770	0,6576625	0,3260675	0,6039923	0,4368442	0,0647129	0,4964335	0,4218166	0,0110308	0,0544792	0,0132040	0,0012347	0,0227454	0,1508867	0,5447741	0,2606370	0,4936558	0,1404508	0,0002968	0,0113850	0,0484828	0,7082651	0,1217492	0,5217903	0,6780340	0,5802800	0,5658316	0,0097022	0,0173994	0,0254314	0,0223896	0,0166696	0,0986333	0,7017353	0,0159318	0,0753533	0,1352038	0,0847957	0,0217835	0,0773784
1060	0,1220396	0,7283841	0,0478041	0,0343057	0,7028071	0,7323305	0,0599194	0,6879426	0,0307004	0,0347668	0,0509635	0,6139232	0,3605800	0,5306971	0,7849871	0,1058164	0,3059783	0,6979787	0,3140710	0,0717607	0,6347587	0,5571067	0,0160289	0,1867549	0,7101339	0,7912302	0,3712531	0,5948517	0,3778435	0,1096570	0,4197945	0,3331222	0,0447841	0,0369013	0,0154715	0,0024209	0,0296104	0,1483554	0,5342230	0,2508596	0,6091455	0,2519176	0,0001613	0,0138250	0,0152270	0,5728676	0,0819953	0,5486459	0,6846537	0,6404389	0,4787245	0,0068140	0,0508135	0,0240940	0,0051331	0,0124680	0,0377355	0,5939712	0,0040275	0,1122987	0,1366942	0,0901176	0,0203906	0,0568945
1080	0,1684068	0,7161181	0,0485721	0,0155507	0,6911252	0,5621737	0,1055836	0,6406020	0,0278391	0,0352871	0,0406526	0,6012389	0,3666085	0,4475402	0,6391753	0,0847593	0,3534526	0,6455772	0,3549303	0,1149286	0,5250216	0,5719801	0,0106688	0,3081011	0,6866741	0,6579727	0,4035304	0,6702101	0,4061878	0,0651379	0,4525703	0,4131941	0,0103019	0,0428961	0,0101595	0,0064302	0,0271712	0,1015789	0,5291543	0,1996689	0,5413136	0,1590124	0,0000047	0,0248467	0,0211531	0,6284258	0,0931504	0,4594029	0,7180129	0,5396354	0,3994154	0,0069175	0,0102096	0,0249668	0,0100389	0,0193754	0,0417121	0,6731756	0,0320378	0,0727230	0,1264191	0,0693537	0,0109763	0,0418652
1100	0,1391790	0,5842375	0,0490130	0,0519589	0,6819235	0,6283672	0,0554131	0,7323981	0,0465650	0,0078180	0,0404054	0,6342213	0,3698214	0,4948481	0,6225342	0,1083973	0,4226380	0,5995896	0,3589639	0,0999900	0,6222031	0,4615721	0,0106299	0,3255713	0,6479911	0,6735327	0,4291748	0,7110062	0,3008811	0,0684372	0,5157437	0,4350666	0,0140669	0,0291648	0,0155839	0,0046261	0,0252217	0,1162807	0,6388313	0,1382547	0,5079392	0,1218704	0,0005741	0,0212459	0,0196097	0,7357547	0,1111572	0,4383770	0,7368544	0,6353353	0,3312083	0,0100559	0,0063888	0,0367085	0,0150310	0,0090513	0,0254787	0,6998947	0,0149245	0,0493069	0,1224303	0,0561453	0,0205820	0,0360015

0	0,1805455	0,6911083	0,1082843	0,0405721	0,6639601	0,5034167	0,0979138	0,7191568	0,0556018	0,0385726	0,0592244	0,0247281	0,0827267	0,0020934	0,7976610	0,0940740	0,3027152	0,7949873	0,3902471	0,1092124	0,3630493	0,0078567	0,0326875	0,2222328	0,7849156	0,6652410	0,0893203	0,6854396	0,1053832	0,0644509	0,1745228	0,3235605	0,0067847	0,0440897	0,0317855	0,0084098	0,0471511	0,0868202	0,5588832	0,1392622	0,5518058	0,0947820	0,0031895	0,0125054	0,0711004	0,6886045	0,0795544	0,4800006	0,6000569	0,6283588	0,4050576	0,0329829	0,0014182	0,0067751	0,0229762	0,0143334	0,0664926	0,6884614	0,0239945	0,0444473	0,0400688	0,1397800	0,0196804	0,0565037
20	0,2396856	0,6618952	0,0596539	0,0420370	0,5210893	0,6389900	0,0909316	0,5331590	0,0612559	0,0251358	0,2260139	0,0313870	0,0626440	0,0062543	0,5347277	0,1369710	0,2956357	0,7030177	0,4353365	0,0791884	0,4190495	0,0105894	0,0096774	0,2723460	0,7130873	0,5894223	0,0639738	0,5770859	0,0619646	0,0463168	0,1061132	0,4005497	0,1603567	0,0385670	0,0151927	0,0164027	0,0211034	0,1002368	0,6216395	0,2260078	0,5897846	0,1889760	0,0004803	0,0172446	0,2744173	0,7856736	0,1159742	0,5612918	0,6197110	0,7981722	0,4759735	0,0141709	0,0413246	0,0303239	0,1016528	0,0371601	0,4386826	0,7604454	0,3777656	0,0518985	0,3423824	0,0947059	0,0166713	0,0261318
40	0,2404934	0,6691392	0,0867326	0,0176855	0,4702621	0,5218477	0,0661234	0,2937070	0,0352438	0,0351127	0,3242361	0,0296407	0,0409077	0,0008472	0,4333589	0,1077655	0,2928726	0,7521869	0,4275896	0,0949449	0,5234012	0,0062946	0,0058086	0,3586173	0,6443933	0,5531471	0,0721811	0,6267455	0,0724003	0,0583086	0,2024004	0,3464422	0,2786446	0,0291657	0,0198076	0,0221704	0,0175224	0,0709859	0,5318956	0,1851259	0,4897850	0,1551864	0,0000192	0,0253219	0,3326253	0,7271932	0,1257505	0,4945906	0,7136322	0,5513062	0,4881027	0,0234541	0,1081598	0,0322530	0,1466914	0,0028926	0,3869295	0,6660854	0,4836666	0,0855800	0,4870720	0,1111052	0,0143335	0,0192956
60	0,2330945	0,6621595	0,0785423	0,0318556	0,3394115	0,5987792	0,0782938	0,2285685	0,0664870	0,0391059	0,3105841	0,1248796	0,0458935	0,0021745	0,2868896	0,1751864	0,3198107	0,6477711	0,3407565	0,1055734	0,6132844	0,0001058	0,0051393	0,3218482	0,7528357	0,5080720	0,0663224	0,6285057	0,0694440	0,0476180	0,1677558	0,4385526	0,3556760	0,0367921	0,0277632	0,0293498	0,0525363	0,0941601	0,6796407	0,1758715	0,4710889	0,2041570	0,0000642	0,0276253	0,3351752	0,6692983	0,1052168	0,4418353	0,7039621	0,6014684	0,5617525	0,0098517	0,1326750	0,0394421	0,3149811	0,0052819	0,4077544	0,5650829	0,4642338	0,0601050	0,7057161	0,0621983	0,0183888	0,0266652
80	0,2978911	0,6743062	0,1485646	0,0348098	0,2884881	0,6212502	0,0577722	0,2336589	0,0465592	0,0310940	0,4106078	0,0453557	0,0324647	0,0054294	0,3923581	0,0954090	0,2559382	0,6909374	0,3155996	0,0730520	0,6539486	0,0033275	0,0011603	0,3401959	0,5987849	0,5814060	0,0818518	0,7338558	0,1008402	0,0415477	0,2363070	0,4238542	0,4587351	0,0621578	0,0488101	0,0180525	0,0420750	0,1240098	0,6311944	0,2974480	0,5393190	0,1261933	0,0000355	0,0164302	0,4137493	0,7465250	0,1120271	0,6261640	0,6323404	0,6644827	0,5389279	0,0062401	0,1242738	0,0392384	0,2708620	0,0016042	0,4826638	0,6706722	0,6548587	0,0653621	0,8010729	0,0986203	0,0235409	0,0509011
100	0,2694490	0,6763139	0,1759385	0,0303145	0,2092078	0,7866030	0,0859421	0,1321912	0,0630505	0,0386061	0,5195566	0,0794166	0,0368419	0,0025936	0,2705046	0,1818436	0,2307216	0,6645749	0,3004765	0,0971778	0,5970589	0,0004278	0,0017296	0,3579468	0,6819944	0,4889355	0,0976549	0,7567930	0,1424815	0,0865465	0,1801351	0,4320558	0,4191130	0,0264773	0,0309662	0,0168227	0,0309478	0,1418178	0,7571826	0,2233723	0,4937665	0,1274781	0,0001863	0,0124240	0,5648149	0,6302708	0,1188479	0,4752865	0,6610381	0,5978395	0,4760337	0,0141777	0,1515249	0,0170970	0,2964348	0,0033257	0,4751669	0,5920441	0,5782806	0,0510340	0,6919173	0,0911318	0,0398476	0,0314779
120	0,3085878	0,6985057	0,1908154	0,0438259	0,2400879	0,6623809	0,1038757	0,1190189	0,0408597	0,0340506	0,5053828	0,0912882	0,0302976	0,0016459	0,3331210	0,1718137	0,2784108	0,6635509	0,3503011	0,0949606	0,4133872	0,0011973	0,0002989	0,4091954	0,6395128	0,4632991	0,0751207	0,6767273	0,0874299	0,0621786	0,1770748	0,4144783	0,4074790	0,0385617	0,0087532	0,0302769	0,0226451	0,2242455	0,6998481	0,3044751	0,4455419	0,1801795	0,0003076	0,0081888	0,5829218	0,6333064	0,1405258	0,5467875	0,6541310	0,5770125	0,5965446	0,0139281	0,2167774	0,0157693	0,2951452	0,0015904	0,4545263	0,5539519	0,5644458	0,0749344	0,7752568	0,0931742	0,0307201	0,0310103
140	0,2598873	0,6891774	0,1555480	0,0312054	0,1821517	0,6417491	0,1015739	0,1398092	0,0334190	0,0312859	0,4970573	0,0503122	0,0304041	0,0003554	0,2904337	0,1644338	0,3626787	0,7804487	0,3409938	0,0895663	0,5648228	0,0049627	0,0004904	0,4921676	0,5636758	0,4943412	0,0985143	0,5880119	0,1464887	0,0826645	0,2858700	0,3455974	0,4416681	0,0146468	0,0118044	0,0400566	0,0289914	0,1394091	0,6159367	0,2735537	0,3880543	0,1831639	0,0004663	0,0056261	0,5223138	0,6590069	0,0944451	0,4955839	0,5742696	0,6601980	0,5281061	0,0119139	0,1599217	0,0192443	0,2816467	0,0032836	0,5825081	0,6689655	0,7019690	0,0876010	0,6115674	0,0792523	0,0200890	0,0300500
160	0,2654885	0,6711463	0,1913998	0,0409719	0,1629419	0,7840961	0,1706294	0,0658407	0,0334275	0,0243176	0,6037576	0,0484593	0,0482288	0,0006104	0,2281897	0,1994637	0,3396912	0,6536000	0,3815307	0,1519180	0,5919646	0,0097842	0,0016113	0,4176898	0,6039848	0,5321910	0,1097659	0,6747106	0,1508959	0,0663540	0,2660297	0,3136164	0,4552111	0,0424160	0,0194936	0,0427761	0,0428222	0,1041204	0,6970255	0,2829868	0,4253419	0,1784641	0,0003937	0,0327717	0,5467172	0,6654425	0,1671127	0,5090226	0,6374576	0,5928064	0,5442684	0,0163409	0,1693728	0,0193279	0,3033692	0,0130454	0,6362242	0,5770698	0,6500296	0,0364220	0,6085524	0,0738980	0,0192235	0,0344362
180	0,2537331	0,5670758	0,2449746	0,0356167	0,1623502	0,6700821	0,0987223	0,0662631	0,0459732	0,0221192	0,4507646	0,0576732	0,0530638	0,0024927	0,2682911	0,2250229	0,3427915	0,6687440	0,3952790	0,0995315	0,5790858	0,0088734	0,0021946	0,3684429	0,7610340	0,4808351	0,1506927	0,6444613	0,2297676	0,0735653	0,2204111	0,3633884	0,5184431	0,0419209	0,0186949	0,0331827	0,0271655	0,1525535	0,6857770	0,2825854	0,4279946	0,1901987	0,0000265	0,0018421	0,6438782	0,6266424	0,0849542	0,4395821	0,5607784	0,6391548	0,6118669	0,0228318	0,2128353	0,0378275	0,3253001	0,0048943	0,5217319	0,6500030	0,5883814	0,0985515	0,7833553	0,0350730	0,0091624	0,0556581
200	0,2055361	0,5867330	0,3522355	0,0364562	0,2311449	0,6418893	0,1090548	0,0561300	0,0432288	0,0245879	0,6516579	0,0700778	0,0627141	0,0065143	0,2991786	0,1284898	0,3287128	0,5740210	0,4875838	0,0818878	0,6601187	0,0120047	0,0040541	0,3616333	0,7547631	0,3720748	0,1904933	0,8180788	0,2295344	0,0629939	0,2307229	0,3897657	0,4980185	0,0687175	0,0210311	0,0180744	0,0419736	0,1755095	0,5742633	0,3718701	0,4562098	0,1789927	0,0000761	0,0046742	0,6123943	0,5701271	0,2141019	0,5975226	0,3685717	0,4653888	0,7178451	0,0129749	0,1947977	0,0395306	0,2983437	0,0100784	0,5191685	0,5573024	0,7073061	0,0517320	0,7036527	0,0866207	0,0226178	0,0330418
220	0,2250210	0,6315534	0,3485437	0,0269190	0,2365130	0,5886237	0,1190584	0,0515372	0,0714242	0,0254592	0,6272431	0,0882619	0,0585559	0,0017585	0,3026349	0,1334419	0,4006660	0,6795244	0,3960070	0,1019273	0,7213708	0,0054796	0,0116770	0,4351701	0,8233664	0,4823467	0,1556022	0,7030631	0,2376622	0,0506634	0,2377830	0,4024308	0,5805384	0,0333154	0,0225740	0,0097076	0,0237332	0,2040389	0,7246136	0,3307813	0,4760165	0,1620862	0,0000100	0,0113044	0,6045520	0,6211010	0,0898562	0,5671192	0,4422433	0,5036693	0,5335898	0,0096383	0,2063762	0,0332463	0,1842052	0,0015637	0,4701811	0,5646290	0,6054952	0,0491079	0,7075618	0,1210291	0,0052949	0,0600521
240	0,2030909	0,6373755	0,4329242	0,0301855	0,2670341	0,6047466	0,1488256	0,0972745	0,0560191	0,0295831	0,5800820	0,0899431	0,0508102	0,0175859	0,3110518	0,1639427	0,3226063	0,5932616	0,3749672	0,0987272	0,5805722	0,0090413	0,0408077	0,4858942	0,9208409	0,5216495	0,1494056	0,6945443	0,1575964	0,0670793	0,2071371	0,3918347	0,4882860	0,0979518	0,0071360	0,0373800	0,0340141	0,2125028	0,7098566	0,4466050	0,4695126	0,1756078	0,0003391	0,0044588	0,6671180	0,5897380	0,0846168	0,5355669	0,5335334	0,4621298	0,5997178	0,0215416	0,1764858	0,0633877	0,3027240	0,0139287	0,5273956	0,5494078	0,7499052	0,0898027	0,7289245	0,1213130	0,0126323	0,0494018
260	0,2794532	0,6278012	0,4477220	0,0335512	0,2308736	0,5726834	0,1303731	0,0606931	0,0715995	0,0309260	0,7223830	0,0888546	0,0459664	0,0077508	0,2572239	0,1263479	0,3705587	0,8074383	0,2931249	0,1123937	0,6484410	0,0237717	0,0820588	0,4892434	0,9972512	0,4411236	0,1274765	0,6805545	0,1166537	0,0572521	0,2726181	0,3797406	0,5592775	0,1177060	0,0227371	0,0262748	0,0388198	0,1588778	0,7566917	0,4516948	0,4062853	0,2136464	0,0001310	0,0071627	0,6524155	0,7880416	0,1257907	0,6370981	0,4321849	0,4616129	0,7531284	0,0092644	0,1604440	0,0420077	0,2437071	0,0041329	0,5584589	0,6926605	0,7450630	0,0951207	0,6517742	0,1271415	0,0210765	0,0628208
280	0,1978327	0,6284744	0,4356523	0,0331233	0,2507471	0,6290733	0,1125899	0,0307129	0,0578023	0,0362683	0,7096628	0,0377425	0,0299055	0,0106509	0,2407428	0,1453422	0,3403844	0,5732761	0,3827892	0,1115375	0,6477085	0,0092430	0,0880614	0,3916317	0,7278187	0,5301268	0,1090336	0,6443011	0,1803883	0,0855744	0,2592450	0,3408400	0,5011841	0,1152364	0,0133212	0,0166637	0,0550972	0,1614079	0,6723478	0,4282042	0,3718850	0,2667077	0,0017532	0,0274354	0,5785976	0,6874571	0,1033619	0,6037469	0,5382490	0,5354421	0,5784618	0,0071523	0,1824982	0,0250823	0,2993377	0,0078617	0,5576126	0,7972173	0,7435517	0,1088524	0,7874755	0,1169609	0,0114363	0,0506381
300	0,2091638	0,8513999	0,4906928	0,0166751	0,1959072	0,6034179	0,1121400	0,0521365	0,0937418	0,0279298	0,6610020	0,0875639	0,0575168	0,0014015	0,2922222	0,1183400	0,3152184	0,8261233	0,3299340	0,0921978	0,6676584	0,0048649	0,1015037	0,3772994	0,8928977	0,5161334	0,1209885	0,7510811	0,1999857	0,0841057	0,3558091	0,3340944	0,4737355	0,0875892	0,0045448	0,0399545	0,0627603	0,2282907	0,7282518	0,4146498	0,4052176	0,3776513	0,0003679	0,0707773	0,5920183	0,6960476	0,1109341	0,6020179	0,4638387	0,5555666	0,7065483	0,0085694	0,1256019	0,0253295	0,2938000	0,0069350	0,5458619	0,6240826	0,6383200	0,0774452	0,7563013	0,1049374	0,0179522	0,0396470
320	0,1736896	0,6623554	0,3624005	0,0354463	0,1946159	0,5784539	0,1114368	0,0413948	0,0985356	0,0407640	0,6418653	0,0691574	0,0441764	0,0062861	0,3539674	0,2340420	0,3526711	0,7914479	0,2889365	0,0594820	0,7210674	0,0085150	0,1865220	0,4277930	0,7039047	0,3991813	0,1362040	0,6909069	0,1880867	0,0622524	0,2687131	0,3462455	0,5401056	0,1044402	0,0338701	0,0237053	0,0355725	0,1813887	0,6647852	0,4777744	0,3950074	0,4517044	0,0049937	0,1083240	0,5893136	0,6237413	0,1006124	0,5030801	0,4516348	0,5421218	0,6750393	0,0202551	0,2224219	0,0464559	0,2746161	0,0093210	0,5054106	0,7591785	0,6929075	0,1135294	0,6632672	0,0961430	0,0103693	0,0846015
340	0,1896430	0,6130856	0,5350852	0,0259699	0,1855857	0,6738409	0,2239337	0,0514288	0,0431049	0,0201288	0,6776263	0,0839011	0,0345367	0,0025762	0,3387806	0,1269152	0,3305942	0,6669325	0,3294374	0,1364665	0,5912463	0,0060100	0,1979970	0,3507432	0,7296522	0,3689236	0,1396349	0,6450128	0,1429435	0,0879075	0,3109896	0,3880334	0,5599270	0,1551694	0,0196950	0,0324276	0,0237551	0,1797666	0,5631408	0,5418108	0,4214520	0,4032724	0,0005390	0,0540449	0,6361049	0,8412633	0,1931444	0,4573665	0,4549137	0,5312424	0,7998730	0,0100402	0,2152583	0,0362610	0,2353157	0,0118378	0,5653398	0,6352173	0,7146694	0,1864678	0,6657128	0,1090859	0,0075333	0,0717140
360	0,1884207	0,6146327	0,5090953	0,0364014	0,1837809	0,6767874	0,1476448	0,0408135	0,0750649	0,0261229	0,5177593	0,0812756	0,0712482	0,0083329	0,3514628	0,1833545	0,2334775	0,7222657	0,3560994	0,0876425	0,6783217	0,0143574	0,1949190	0,4061847	0,6142908	0,3895738	0,0985777	0,6963280	0,1383427	0,0751204	0,2877328	0,3830317	0,5774639	0,1414446	0,0260588	0,0468538	0,0449934	0,2029045	0,7377387	0,3901882	0,3865162	0,5236526	0,0000307	0,0729165	0,5900927	0,7301076	0,1370058	0,6297424	0,4865516	0,4603364	0,6732108	0,0130198	0,1786826	0,0258805	0,2429002	0,0111001	0,6066191	0,7056298	0,8233814	0,1506703	0,7015126	0,0899171	0,0045462	0,1244625
380	0,1802622	0,7200270	0,5674783	0,0628147	0,1974356	0,6464978	0,1835449	0,0412348	0,0820941	0,0368577	0,6360485	0,0625007	0,0721801	0,0008492	0,2667409	0,1573556	0,4541519	0,5734886	0,3529563	0,0467760	0,5733399	0,0169354	0,2197168	0,5156400	0,6646077	0,4261321	0,1643387	0,7029536	0,1936152	0,0598158	0,2625808	0,4242477	0,5638928	0,1256873	0,0200948	0,0455222	0,0521890	0,1964111	0,6350777	0,4319149	0,5004248	0,4802259	0,0029688	0,0921309	0,6799094	0,6506569	0,1395099	0,6296144	0,5226361	0,4292533	0,6494928	0,0081863	0,1584471	0,0910012	0,2909865	0,0067963	0,5525697	0,7007991	0,6231363	0,1387446	0,7361068	0,0915997	0,0212148	0,0502159
400	0,2093632	0,6496597	0,4332808	0,0114520	0,2063861	0,6458410	0,1480603	0,0735328	0,0897679	0,0562032	0,6613533	0,0383076	0,0487540	0,0031823	0,2608120	0,1394305	0,2893027	0,6601284	0,4587564	0,0787328	0,7138686	0,0118180	0,2193724	0,4574189	0,7158968	0,4464694	0,1517184	0,6849804	0,1928581	0,0656539	0,2489067	0,4357593	0,6390714	0,1633229	0,0305388	0,0299631	0,0391698	0,2292112	0,6516352	0,4667891	0,3688359	0,4076593	0,0020573	0,1246746	0,4576935	0,6974919	0,1663983	0,5977442	0,4501201	0,4907231	0,7956795	0,0225452	0,2351328	0,0761038	0,2450958	0,0377580	0,5680851	0,6634998	0,5973284	0,1525127	0,6924542	0,0893311	0,0094465	0,0617067
420	0,2678381	0,7468186	0,5619876	0,0294951	0,2052401	0,6408566	0,1346879	0,0418538	0,0723204	0,0251926	0,5940283	0,0421352	0,0666603	0,0063456	0,2523103	0,1850171	0,3050298	0,6826736	0,3314954	0,0748422	0,6152192	0,0042510	0,3207624	0,4182434	0,7223732	0,3520586	0,1539258	0,6055214	0,2130364	0,0423503	0,3257381	0,4312358	0,5324107	0,1681326	0,0093632	0,0257829	0,0524037	0,1605287	0,5712475	0,4627054	0,3322252	0,5779321	0,0008271	0,1094937	0,6562314	0,7137639	0,1955581	0,5511920	0,4105438	0,5569123	0,7769218	0,0074556	0,1833270	0,1123321	0,3198045	0,0109974	0,5187871	0,5851626	0,8312175	0,1301740	0,6855557	0,1637369	0,0156659	0,0588547
440	0,1909693	0,7993624	0,4421150	0,0244021	0,2162798	0,5948401	0,1306528	0,0391359	0,1205842	0,0530821	0,6234462	0,1138229	0,0818929	0,0195948	0,2314454	0,1637237	0,3317034	0,8772667	0,3465615	0,0879901	0,7719976	0,0044425	0,2943569	0,5679979	0,7926205	0,3629451	0,1250060	0,6626263	0,1631644	0,0444961	0,2699930	0,5007843	0,5569197	0,1456650	0,0168964	0,0116575	0,0313844	0,2139111	0,6646344	0,5169074	0,3732526	0,7040818	0,0013019	0,0999040	0,6096547	0,6226122	0,1540797	0,5768523	0,4269409	0,4297084	0,5639973	0,0117609	0,1161130	0,0753269	0,2237885	0,0080678	0,5146723	0,7203658	0,7210989	0,1605352	0,7640598	0,1403930	0,0180075	0,0465310
