"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
660	0,4054309	1,0245444	0,4324801	0,3854969	0,9961463	0,6937958	0,3795971	0,4218933	0,6148029	0,7118117	0,9723916	1,0129706	0,9852404	0,0349322	1,0414043	0,9966198	0,9458584	0,3143768	0,7049670	0,5469169	1,0670346	0,7366583	0,5308531	0,2653707	0,0168216	0,3677793	0,7071090	0,0700128	0,8084760	0,8120304	0,9125981	0,5710754	0,8776832	0,9501141	1,0074219	1,1062077	0,4602132	0,2269010	0,9406162	0,2136895	0,5931385	0,8484265	0,6666501	0,3976663	0,9591571	0,7835586	1,0132557	0,9372450	0,4678085	0,6784970	0,1750749	0,2563362	0,3293262	0,8789055	0,6243100	0,1736532	0,5463452	0,5735608	0,9612601	0,4541107	0,2670184	0,4175699	0,9306237	0,9200164
680	0,4126727	0,9972173	0,4441506	0,3872164	0,9346431	0,6635405	0,3857977	0,4072583	0,6522534	0,6948318	0,8779420	1,0063240	0,9911446	0,0366158	1,0288170	0,9923854	0,9436166	0,2894013	0,7612061	0,5499534	1,0380508	0,7437813	0,5060097	0,2766399	0,0152582	0,3756188	0,6537549	0,0483918	0,8353681	0,8544708	0,9593463	0,5439388	0,8850351	0,9101394	1,0047386	1,0414225	0,4352101	0,1734786	0,9429253	0,2165513	0,6443272	0,9056518	0,7325831	0,4196358	1,0312515	0,8032052	1,0282573	0,9619324	0,4136845	0,7389340	0,1890225	0,2784122	0,3315665	0,8687823	0,6440154	0,1956579	0,5893424	0,5562348	0,9854453	0,4827476	0,2983704	0,4056871	0,9417330	0,9553484
700	0,3589285	0,9961565	0,4216367	0,3762236	0,9589820	0,6931884	0,3906050	0,4405606	0,6567812	0,6888235	0,8994791	1,0360661	1,0134053	0,0262593	0,9916471	0,9832169	0,9120627	0,2821267	0,6912517	0,5985833	1,0054290	0,7425015	0,4625996	0,2883344	0,0202426	0,4151635	0,7276242	0,0511816	0,7810938	0,8204456	0,9424068	0,5071384	0,8201676	0,8942056	0,9610098	1,0161908	0,4296066	0,2348338	0,9542042	0,2578067	0,5896316	0,8819106	0,6690547	0,4453281	0,9717400	0,7892821	1,0290372	0,9811729	0,4439123	0,7320575	0,2022264	0,3243737	0,2755371	0,9452686	0,6476184	0,1921985	0,6609783	0,6135319	0,9505629	0,4192766	0,2515513	0,3969074	0,9786418	0,9338238
720	0,3387470	1,0409787	0,4613092	0,3769207	0,9767550	0,7792229	0,4429764	0,4660235	0,6228107	0,7126570	0,8970525	0,9564673	0,9859189	0,0301815	0,9870618	0,9486221	1,0021284	0,2691915	0,7025945	0,6177141	0,9809002	0,7679407	0,4771758	0,2720674	0,0257934	0,4389477	0,7610660	0,0588175	0,8001671	0,7996342	0,9863530	0,5016174	0,8048801	0,8567986	0,8839163	1,0137350	0,3723994	0,2339826	0,9681509	0,2454759	0,6418943	0,9525873	0,6576398	0,4407583	1,0443674	0,8334413	1,0461773	0,9126157	0,4667375	0,6781087	0,1776270	0,3350090	0,3032980	0,9604303	0,6301961	0,1723930	0,7449814	0,6060002	0,9092004	0,4555144	0,2478659	0,4639160	1,0708042	0,9155784
740	0,3596054	0,9893296	0,4447634	0,3758575	1,0730309	0,7484379	0,4246524	0,4276765	0,5689765	0,6988206	0,9855978	0,9859309	0,9802366	0,0190308	0,9231423	0,9504289	0,9307117	0,2782219	0,6720083	0,6517535	0,9833808	0,7981991	0,5092469	0,2108721	0,0255784	0,3743934	0,7538173	0,0515126	0,8088541	0,8041814	0,9467119	0,5139488	0,7935391	0,8701097	0,8531961	0,9784748	0,3894871	0,2133145	0,9576882	0,2379164	0,6447911	0,9585891	0,6800256	0,4253199	0,9798034	0,8505627	1,0355926	0,9374343	0,5140502	0,6725539	0,1954789	0,3354960	0,2668944	0,8757961	0,6514157	0,1717370	0,7057289	0,6226245	0,9077690	0,4897787	0,2519082	0,4612457	1,0288918	0,9106754
760	0,3897985	0,9681441	0,4663634	0,3872422	1,0323496	0,7406838	0,4272985	0,4307620	0,5615386	0,7168210	0,9782695	1,0498571	0,9781423	0,0187699	0,9848385	0,9613976	0,9368816	0,2649435	0,6799606	0,6410790	0,9736597	0,7725331	0,5293481	0,2683875	0,0224077	0,3704737	0,6917943	0,0644627	0,7435212	0,8544508	0,9107090	0,5052040	0,7175745	0,8469462	0,8847017	0,9699161	0,4063783	0,1857896	0,9175766	0,2226279	0,6589971	0,9105723	0,6475537	0,4259869	0,9867581	0,8055985	1,0015514	0,8853028	0,5468462	0,7216626	0,1920017	0,2799376	0,2631971	0,8794342	0,6465041	0,1622705	0,6508295	0,6184899	0,9630599	0,5100788	0,2276501	0,4144608	1,0050078	0,8438140
780	0,3797092	1,0293184	0,4401164	0,4043712	0,9913969	0,7245571	0,4259672	0,4688754	0,5154737	0,6682990	0,9729217	1,0472930	1,0046646	0,0222829	1,0030459	0,9905333	0,8718458	0,2502329	0,7001468	0,6619330	1,0243086	0,7864589	0,5676340	0,2996378	0,0215434	0,3640624	0,6228625	0,0421045	0,7433229	0,8539154	0,9454288	0,4617721	0,7468758	0,8703954	0,8327838	0,9520644	0,4515508	0,1894066	1,0039458	0,2607435	0,7036346	0,9104768	0,6636493	0,4457779	0,9984382	0,8172622	0,9718761	0,8751317	0,5301665	0,7180639	0,1956759	0,3191185	0,3672901	0,8535378	0,6571802	0,1766321	0,6445834	0,6339023	0,9480240	0,4876614	0,2428196	0,4694448	1,0152916	0,8697698
800	0,4016487	0,9972671	0,4497613	0,3900767	1,0393594	0,6649396	0,3933468	0,4463090	0,5818250	0,6768944	1,0494433	1,1373203	1,0277368	0,0216946	1,0662440	0,9018723	0,9124393	0,2622157	0,6874120	0,6723808	0,9625263	0,8065232	0,5409571	0,2814860	0,0249986	0,3311901	0,6402605	0,0353325	0,7003231	0,8250425	0,9016179	0,4456338	0,7740638	0,8559459	0,8741852	0,9780257	0,4174233	0,1722997	0,9760509	0,2346214	0,6737136	0,8257141	0,6636612	0,4824125	0,9929041	0,7828968	1,0053547	0,8590953	0,5043565	0,7063497	0,2053641	0,3135314	0,3096524	0,8320901	0,6501897	0,1730142	0,5970073	0,6089165	0,9061999	0,4776516	0,2307810	0,4818178	1,0066554	0,8672899
820	0,4057624	1,0237396	0,5102037	0,3936202	1,0145891	0,6713496	0,3757508	0,4219402	0,5363851	0,7025112	1,1046687	1,0579808	1,0400794	0,0217514	1,0252108	0,9249835	0,9273815	0,3115126	0,7044581	0,6619304	1,0020078	0,7447210	0,4875854	0,2458681	0,0276713	0,3503122	0,6077910	0,0387207	0,6999290	0,7845451	0,9207221	0,5023752	0,7470168	0,8499987	0,9157772	0,9458888	0,3969951	0,1616567	0,9895152	0,1559625	0,6563767	0,7619033	0,6770664	0,4925378	1,0265583	0,8389220	1,0856266	0,9000508	0,4909698	0,7869755	0,2929555	0,3152473	0,3622278	0,8676621	0,7146190	0,1815191	0,5792680	0,5873844	0,9152478	0,4881864	0,1887966	0,5055972	0,9773840	0,9119451
840	0,3836397	1,0179904	0,5322794	0,4026782	1,0659799	0,7509940	0,4022483	0,4298940	0,6017063	0,7151443	1,0120606	1,0944100	1,0290168	0,0229743	0,9757146	0,9340125	0,9487858	0,2661251	0,7105732	0,6784798	1,0205316	0,8070290	0,4580029	0,2603279	0,0225741	0,3978479	0,6383592	0,0344677	0,7208728	0,7531784	0,9253487	0,4406215	0,6993585	0,7925148	0,9082703	0,9535654	0,3967882	0,1743039	0,8922680	0,1779017	0,6714804	0,7854851	0,6971383	0,4908509	1,0030737	0,8953864	0,9935338	0,8499946	0,4454158	0,7159617	0,2047362	0,3232988	0,4096626	0,9151114	0,6781924	0,1777686	0,6050065	0,5511046	0,9020069	0,5203371	0,1893857	0,5037435	0,9691744	1,0668875
860	0,3752359	1,0752833	0,4882583	0,4270830	1,0674517	0,7481260	0,4332628	0,4435338	0,6374730	0,6833167	1,0501132	0,9688192	0,9771549	0,0263649	0,9842096	0,9244877	0,9757146	0,3317412	0,7218253	0,6319906	1,0202540	0,7740950	0,5158902	0,2634432	0,0189088	0,4114324	0,5813160	0,0367557	0,7457140	0,8267959	0,9299906	0,5081609	0,7026638	0,8630824	0,8641652	0,9372902	0,3792174	0,1811204	0,8459956	0,1888349	0,6577928	0,7551930	0,6862820	0,4824114	1,0989820	0,8321787	1,0361851	0,8930236	0,3918778	0,6586404	0,1939734	0,2988904	0,4030376	0,9356105	0,6607652	0,1907531	0,5744063	0,5803065	0,8866836	0,5699415	0,2005863	0,5075250	0,9876201	0,9827835
880	0,3759613	1,0553056	0,5408273	0,4599714	1,0464323	0,7540351	0,4265467	0,4636733	0,6064677	0,7091329	1,0149738	0,9859120	1,0311236	0,0284631	1,0242558	0,9616469	0,9966777	0,3254452	0,6852307	0,6614080	1,0415908	0,7860431	0,5085153	0,2551756	0,0236194	0,4207304	0,5193344	0,0480795	0,7707168	0,8153167	0,9717262	0,5696985	0,7173637	0,9158355	0,9428045	0,9764768	0,3453806	0,1904235	0,8821475	0,2167594	0,5909742	0,8107833	0,6658378	0,4615549	1,0155075	0,7694460	1,0011938	1,0070205	0,4255515	0,6493978	0,1507466	0,2974343	0,3659208	0,9354861	0,6670493	0,1820050	0,5767555	0,5511564	0,8579738	0,5235142	0,1802346	0,4578293	0,9863969	0,9985617
900	0,3576717	1,0845043	0,4675377	0,4651125	1,0078785	0,6715253	0,3752167	0,3943232	0,5956724	0,6781658	1,0101930	0,9839068	1,0015472	0,0294901	0,9723748	0,9315790	0,9656559	0,3006298	0,6510399	0,6028394	1,0526113	0,7889205	0,5419600	0,2208352	0,0264394	0,3647984	0,5812658	0,0557407	0,8071489	0,8512343	0,9039075	0,5267776	0,7580936	0,9052493	0,9336613	0,9642804	0,3493318	0,1713371	0,9152980	0,2274046	0,6567434	0,8133594	0,6889045	0,4692831	0,9878956	0,7988526	1,0289794	1,0224528	0,4554426	0,6352158	0,1532549	0,3297406	0,3216257	0,9140055	0,6536097	0,1815172	0,5755626	0,5574232	0,8443456	0,5211815	0,1543120	0,4719054	1,0065560	0,9736739
920	0,3581751	1,0791979	0,4693131	0,4247601	0,9743333	0,6637357	0,4084363	0,4017759	0,6691423	0,6989945	1,0372984	0,9205908	1,0108515	0,0386715	0,9274726	0,9524786	1,0107536	0,3114413	0,6748063	0,6695506	1,0156294	0,7995039	0,5180467	0,2598564	0,0251230	0,3611063	0,5641886	0,0573505	0,7496049	0,8401529	0,8891064	0,4995233	0,7609331	0,9178105	0,9209666	0,9755710	0,4187464	0,1618254	0,8800332	0,2326193	0,6801413	0,8493560	0,6785692	0,4616227	0,9293320	0,8147712	1,0879476	1,0252508	0,4463580	0,6373684	0,1637799	0,2787356	0,3472179	0,9451436	0,6541738	0,1963135	0,5904188	0,5452802	0,8201485	0,5492115	0,1934827	0,4259084	1,0236486	0,9150231
940	0,3617725	1,0446444	0,4227027	0,4698263	0,9994328	0,6376835	0,3927635	0,4315756	0,6270107	0,7428397	0,9443919	0,9506701	1,1174393	0,0326938	0,9393279	0,9547582	1,0458191	0,3044927	0,6950012	0,6648261	0,9174637	0,7717233	0,4941328	0,2972681	0,0289530	0,3786631	0,6011598	0,0518023	0,7819760	0,7552144	0,8656148	0,4523656	0,7840996	0,8997748	0,9119416	0,9476169	0,3852390	0,2119833	0,9058365	0,2468486	0,6508946	0,8321103	0,6839738	0,4440616	0,9352068	0,8252703	1,0521561	1,0351865	0,3761215	0,7303388	0,1911806	0,3171915	0,3211076	0,8621544	0,6624723	0,1930828	0,5899843	0,5242399	0,8414263	0,5256532	0,2053619	0,4558735	1,0046514	0,9192459
960	0,3383677	1,0771049	0,3941083	0,4642633	0,9651414	0,6830694	0,4276332	0,4108760	0,5927777	0,7430188	0,9658212	1,0153725	1,0581074	0,0342815	0,9895163	1,0749950	0,9752359	0,2613516	0,7216639	0,6175457	0,9137756	0,7162882	0,5146485	0,2956450	0,0349865	0,4301729	0,6652049	0,0434164	0,7504539	0,7304431	0,9054997	0,4067274	0,7788943	0,9350933	0,9135442	0,9414027	0,4196823	0,1868755	0,8578949	0,2551230	0,6122919	0,8089374	0,7032196	0,4394333	0,8912047	0,8696724	1,0469786	1,0473893	0,3572926	0,6926697	0,2388954	0,2902391	0,3306941	0,8010800	0,6590238	0,1969307	0,5934865	0,5534909	0,8407980	0,4677513	0,2051911	0,4639423	1,0250245	0,9176292
980	0,3397720	1,0123476	0,3807408	0,4685760	1,0318724	0,7288574	0,4286383	0,3944771	0,6359041	0,7229448	1,0306283	1,0008020	0,9992111	0,0220502	0,9766659	1,0212595	1,0077578	0,2741546	0,6816610	0,6149023	0,9680905	0,6892532	0,4282207	0,2845034	0,0221344	0,4098582	0,6462214	0,0469917	0,7070326	0,7660652	0,8888639	0,4595920	0,8160305	0,8658075	0,8773145	0,8869845	0,4425263	0,2221557	0,8874082	0,2187383	0,6547423	0,8666557	0,7117910	0,4619926	0,8765953	0,8242580	1,0475293	1,0393222	0,3936543	0,6863987	0,1845819	0,3014233	0,3523607	0,8501340	0,6516266	0,1790572	0,5321814	0,5419663	0,8657054	0,4909365	0,2098329	0,5482510	1,0771677	0,9286042
1000	0,3622638	0,9906331	0,4233037	0,4852390	1,0298854	0,6525974	0,3875500	0,3791777	0,7124454	0,7454360	1,0603181	0,9755288	1,0235184	0,0133678	0,9688845	1,0353224	0,9389049	0,2565859	0,6781642	0,6085898	0,9301880	0,7524180	0,4168977	0,3064922	0,0316018	0,4213627	0,6581998	0,0506612	0,7269813	0,8684902	0,9875474	0,4241779	0,7859011	0,9182479	0,8401782	0,8951825	0,4258384	0,1785995	0,9280664	0,2348480	0,6331219	0,8484653	0,7423941	0,4959798	0,9316446	0,8903398	1,0110219	1,0011202	0,4145452	0,6609113	0,1979236	0,3004467	0,4048105	0,8539169	0,6406757	0,1792589	0,5727321	0,5483992	0,8774168	0,4966484	0,1812508	0,4762405	1,0940309	0,9311058
1020	0,3868693	0,9845140	0,4785607	0,4570414	0,9857602	0,6617326	0,3957634	0,3809888	0,6095655	0,7468102	1,0589262	0,9511034	1,0167060	0,0263891	0,9730780	0,9718732	0,9063268	0,2121457	0,7102908	0,6036661	0,9567008	0,7550728	0,4476244	0,3114811	0,0426228	0,4378955	0,6170369	0,0421453	0,7194956	0,8424334	0,9560404	0,4473353	0,8216599	0,8870637	0,8793785	0,9484130	0,3903277	0,1598255	0,9199964	0,2150194	0,6375361	0,8471718	0,7870474	0,4233121	0,9517984	0,8297450	0,9903259	1,0757184	0,4167865	0,6280117	0,2166454	0,2677247	0,4441193	0,8634727	0,6449499	0,1941143	0,5375318	0,5219322	0,8953050	0,4900643	0,2000381	0,4447381	1,1398284	0,9223243
1040	0,3794790	0,8842074	0,4880586	0,4326044	1,0422503	0,7248039	0,3827622	0,3753456	0,5994036	0,7816442	1,0507895	0,8997061	0,9898204	0,0424269	0,9941479	0,9926905	0,9277893	0,2216171	0,6492262	0,6008035	0,9300889	0,7701693	0,4776923	0,3454393	0,0417327	0,4431682	0,6814965	0,0462204	0,7403547	0,8946451	0,9515084	0,4537513	0,8293144	0,8635593	0,9337540	0,9326254	0,4217898	0,1839196	0,9117170	0,2456144	0,6503186	0,8179742	0,7836629	0,4386433	0,9621918	0,7603088	1,0270318	0,9957832	0,4368078	0,6899457	0,1665800	0,2895338	0,3760853	0,8991928	0,6758382	0,1834662	0,5546031	0,5425949	0,8557624	0,4801439	0,1352434	0,4493143	1,1432845	0,9657632
1060	0,3930823	0,9332146	0,5088828	0,4289010	0,9556126	0,7428114	0,3830993	0,3946075	0,5995232	0,7557674	0,9466477	0,9117864	0,9243137	0,0440392	1,0599917	1,0218825	0,9768556	0,2034369	0,6507843	0,6046982	0,9402787	0,7743528	0,4661931	0,3412815	0,0358862	0,4391660	0,6873948	0,0451659	0,7669336	0,7408690	0,9409976	0,5061055	0,7466876	0,8625093	0,8596253	0,9812288	0,4470339	0,1795562	0,8919457	0,2107137	0,7069821	0,8525230	0,7671327	0,4334861	0,9319477	0,8107851	0,9629225	1,0467534	0,5079210	0,7129012	0,2179795	0,2758519	0,3836220	0,8186779	0,6540137	0,1795817	0,6132156	0,5333055	0,8718153	0,5243864	0,1641633	0,4146527	1,1340136	0,9125352
1080	0,4017951	0,9172114	0,4611832	0,4661221	1,0376733	0,6433731	0,3407706	0,4073125	0,6435553	0,7227939	0,9749998	0,8937358	0,8830941	0,0530008	0,9644531	0,9772866	0,9634464	0,2527830	0,6875742	0,6435199	0,9183728	0,7705474	0,4559841	0,3045698	0,0337885	0,4491948	0,6872775	0,0520869	0,7678012	0,7635306	0,9247120	0,4602271	0,7454768	0,8699071	0,8619023	0,9388500	0,4852789	0,1736278	0,9455363	0,1826843	0,6505043	0,8581906	0,8193905	0,4427339	0,9512486	0,7755665	1,0350034	1,0337476	0,4933881	0,6311867	0,1566966	0,2966819	0,3731366	0,8716441	0,7104364	0,1759263	0,6989737	0,5459514	0,8738497	0,5389321	0,1481587	0,4454774	1,0919489	0,8131239
1100	0,3803402	0,9082914	0,4478833	0,4958414	0,9503887	0,6378409	0,3947385	0,3718806	0,6078858	0,7181309	0,8711412	0,9006310	0,9484420	0,0489653	0,9578243	1,0142387	0,9917324	0,2599207	0,7014659	0,5697539	0,9259160	0,7781855	0,4612365	0,3262831	0,0335276	0,4520112	0,6448300	0,0523200	0,8196174	0,7150455	0,9156932	0,5150591	0,7472288	0,8703660	0,8915904	0,9435769	0,4492580	0,2124467	0,9103052	0,1653819	0,7012705	0,8636345	0,8158922	0,4643713	0,9528483	0,7715656	1,0293720	1,0604512	0,5100607	0,6656509	0,1725857	0,2832073	0,3284271	0,8796319	0,7149867	0,1663656	0,7134902	0,5617068	0,9363782	0,4800759	0,1642166	0,4725132	1,1109220	0,8016307

0	0,3738037	0,9441950	0,4386502	0,4557254	0,9664546	0,6889895	0,3675985	0,3674476	0,4776448	0,7107381	1,0263289	1,0901045	1,0379202	0,0346725	0,9723886	1,0043660	0,9782000	0,2791118	0,7640165	0,6215676	0,9584861	0,7281002	0,5151013	0,2900038	0,0438420	0,4133254	0,7183503	0,0301379	0,7489168	0,8614765	0,9159783	0,4287596	0,7765034	0,8489928	0,8472541	1,0241275	0,3885040	0,2136961	0,8944776	0,2262844	0,6171117	0,8605127	0,7094461	0,4577859	0,9909862	0,7800028	0,9591860	1,0608339	0,4059500	0,7277496	0,2190533	0,3496852	0,4222483	0,8692386	0,6904622	0,2036340	0,6087188	0,6253016	0,8590881	0,5378047	0,1916869	0,4536970	1,0686957	0,8620701
20	0,2259845	1,0205646	0,4225111	0,6322962	0,9311578	0,6723356	0,4340268	0,4611028	0,3089560	0,7162392	1,0268880	1,0024278	1,0764919	0,0457352	0,6880268	1,0832663	0,9730200	0,3551057	0,6025831	0,5919273	0,8819348	0,7092440	0,6082097	0,2850533	0,0377802	0,4299120	0,6037009	0,0478677	0,7655386	0,8211435	0,9270264	0,4516846	0,8339440	0,7998824	0,8312152	1,0152328	0,3554955	0,2277384	0,9199729	0,2675601	0,8556746	0,8926299	0,7366550	0,4846117	1,0588928	0,8400348	0,9912346	0,9803360	0,3365129	0,7067816	0,0467143	0,2855406	0,2760763	0,8637047	0,6516241	0,1944793	0,6410141	0,6895835	0,8098261	0,5023083	0,1259384	0,7650743	0,9646103	0,9525765
40	0,1423859	1,0774249	0,4448726	0,7269842	0,9782245	0,6805066	0,3819149	0,4928413	0,2121762	0,7001087	0,9982717	0,9488682	1,0868515	0,0547937	0,4526917	1,0691180	0,9961732	0,3729160	0,4964544	0,6279527	0,9504267	0,7482073	0,6135565	0,2770400	0,0457374	0,4505452	0,6297157	0,0470154	0,7679646	0,8266802	0,9364729	0,4621857	0,8069472	0,8385558	0,7224888	0,9820564	0,3088834	0,2056852	0,8941503	0,2442606	0,9592039	0,9192300	0,6771977	0,4246827	1,0411674	0,7961639	0,9397834	0,9469358	0,3297506	0,7324269	0,0247720	0,3426402	0,2947859	0,8371311	0,7117599	0,2029685	0,7337985	0,6937872	0,8778134	0,5264862	0,0781966	0,8473027	1,0354368	0,9563064
60	0,1063088	1,0173407	0,4587975	0,8736134	1,0177722	0,7095779	0,4015950	0,4865361	0,1452558	0,7289480	0,9720581	0,9228669	1,0056062	0,0524006	0,3518931	1,0924148	0,9702601	0,3683773	0,4283788	0,6560667	1,0205962	0,7399612	0,5467216	0,2719436	0,0444108	0,4684769	0,6290779	0,0308378	0,7483398	0,8367810	0,9286667	0,4578115	0,7439318	0,8543866	0,6415833	1,0596907	0,2719966	0,1861454	0,9814497	0,2547074	0,8806217	0,9209430	0,6341100	0,3320791	1,0132965	0,8118451	0,9821990	0,9684863	0,3099408	0,6062751	0,0079046	0,3392761	0,3306235	0,8433610	0,6968682	0,2039085	0,8410562	0,7230731	0,8860788	0,5416389	0,0522432	0,9593774	1,0275912	0,9753861
80	0,0710502	1,0025149	0,4037762	0,8641241	1,0154117	0,7047597	0,4451551	0,4679590	0,1118046	0,7071188	0,9982268	0,9184281	1,0412069	0,0649401	0,2401464	1,0335580	0,9475336	0,3513527	0,4420206	0,6824603	0,9780086	0,7975482	0,5606607	0,2706631	0,0429731	0,4621808	0,6915332	0,0293020	0,7534723	0,8647333	0,9066760	0,4053377	0,6933284	0,8878222	0,5950311	1,0491258	0,2584353	0,1556541	0,9919087	0,2399017	0,9551731	0,7860716	0,5604281	0,2707689	1,0806810	0,7238164	1,0823812	1,0166996	0,3193691	0,5173932	0,0008703	0,3325524	0,2736616	0,8143483	0,7001518	0,2711411	0,7947356	0,7315267	0,9206808	0,5433748	0,0444997	1,0188872	1,0047183	0,9439523
100	0,0506484	0,9662196	0,4187381	0,9433646	1,0816860	0,7073739	0,4442792	0,4823422	0,0868731	0,7273922	0,9616751	0,9592909	0,9857573	0,0506899	0,1855781	0,9953171	0,9445461	0,3740915	0,4638318	0,7680231	0,9513873	0,7708707	0,5338792	0,2517854	0,0327695	0,4171952	0,6942115	0,0330240	0,7643166	0,8077971	0,8826671	0,2931690	0,7209788	0,8470460	0,5048090	1,0204834	0,2441596	0,1956240	1,0018023	0,1966761	1,0103638	0,8050922	0,5141647	0,1828300	1,0233212	0,7562493	1,0330787	1,0283619	0,2865391	0,4421433	0,0000085	0,3227446	0,2608543	0,6725850	0,6065893	0,2682268	0,8726542	0,7666732	0,9757844	0,5434796	0,0503399	1,0297556	0,9998016	0,8804930
120	0,0345305	0,9408449	0,3684235	0,9538199	0,9944243	0,6803457	0,4325165	0,4487736	0,0750261	0,7015416	0,9417679	0,9735132	1,0299621	0,0490536	0,1783788	1,0128209	0,9476266	0,3951095	0,4627104	0,7803444	0,9098836	0,7281343	0,5115609	0,2747812	0,0606224	0,3995487	0,6512180	0,0271618	0,7835172	0,8844282	0,9102438	0,3207408	0,7671106	0,8231185	0,5005364	1,0303674	0,2549718	0,1718090	0,9934797	0,1949210	0,9360553	0,7462394	0,4898899	0,1299416	1,0675339	0,7033945	0,9218536	0,9848389	0,2921517	0,4095505	0,0002705	0,3648560	0,3185809	0,5784702	0,5506511	0,3282627	0,7719523	0,8107759	1,0056957	0,5811233	0,0445123	0,9545484	1,1041194	0,8471442
140	0,0207949	0,9682735	0,4013684	0,9761254	0,9669483	0,6730338	0,4018358	0,4644042	0,0543842	0,6616169	0,9703979	0,9920590	1,0621914	0,0314647	0,1755819	1,0404809	1,0380034	0,3649021	0,4757891	0,8137781	0,9358098	0,7604048	0,5123483	0,2385844	0,0501512	0,4068492	0,6575666	0,0395001	0,8671982	0,8358949	0,9679982	0,2610254	0,7301094	0,8404889	0,4574194	1,0322090	0,2544821	0,1798451	0,9375338	0,1508960	0,9540939	0,7728001	0,4905963	0,1002801	0,9838613	0,7245319	0,9350204	0,9817069	0,2546232	0,4735665	0,0015233	0,3753963	0,2823442	0,5336666	0,5024069	0,3917914	0,8111981	0,8617689	1,0377430	0,5880425	0,0411651	0,9714284	1,1319492	0,9475938
160	0,0124136	1,0591059	0,4506363	0,9513394	0,9699462	0,6955440	0,4169487	0,4533985	0,0603888	0,7012059	1,0391084	1,0221924	1,0098828	0,0345095	0,1518299	0,9872004	0,9970545	0,3961415	0,4692006	0,8108067	0,9063771	0,7070500	0,5311312	0,2212126	0,0551940	0,3994754	0,6527323	0,0393574	0,9175285	0,8094349	0,9207831	0,2633498	0,7624280	0,8122858	0,4688306	1,0497571	0,2519396	0,1898805	0,9083310	0,1462226	0,9796745	0,6922337	0,4899406	0,0839131	0,9717036	0,6994358	0,8516515	1,0092679	0,2446370	0,4746121	0,0016899	0,3785482	0,3263820	0,4726712	0,4587470	0,4782988	0,8431839	0,7826561	1,0566648	0,5703714	0,0370461	0,8621899	1,0515961	1,0275041
180	0,0052334	1,0901273	0,4332029	0,9754794	0,9451442	0,6936671	0,4234969	0,4258854	0,0497029	0,7065743	0,9438510	1,0331156	0,9624823	0,0547816	0,1599236	0,9606028	1,0124346	0,3364917	0,4899962	0,8359285	0,8569739	0,6684234	0,5225106	0,2437781	0,0866031	0,3749724	0,6668272	0,0455294	0,8849645	0,8093601	0,8832231	0,2668489	0,7464766	0,8424326	0,4682077	1,0241539	0,2242489	0,1626741	0,8730026	0,1503775	0,9289990	0,6609138	0,4549356	0,0783596	0,8619057	0,6614915	0,8513072	1,0436779	0,2787791	0,4725538	0,0011259	0,3805286	0,3498147	0,5013889	0,4404014	0,5704558	0,8628433	0,7748050	1,1082338	0,6041898	0,0306682	0,9056548	1,0848892	1,0214422
200	0,0035667	1,0180023	0,3931847	0,9526923	0,9945495	0,6894939	0,4222559	0,4449503	0,0415319	0,7168215	0,9291791	0,9506975	0,9180930	0,0739197	0,1428130	0,9670196	0,9824819	0,3312987	0,5213616	0,8554070	0,8580191	0,6903769	0,5147422	0,2611033	0,0964831	0,3981917	0,6389023	0,0344132	0,9156570	0,7905428	0,9023685	0,3427971	0,7371443	0,8739680	0,4732637	1,0121996	0,2042200	0,1656609	0,8743973	0,1572360	0,9704922	0,6997122	0,4483116	0,0849507	0,8637360	0,6420693	0,8481973	1,0293959	0,2839652	0,4242607	0,0012543	0,3508246	0,3602677	0,5221143	0,4131737	0,6672848	0,8491048	0,8040353	1,0633058	0,5569758	0,0160989	0,9426578	1,0987432	0,9685365
220	0,0025644	0,9745210	0,4258004	1,0090164	1,0044327	0,6779244	0,4328802	0,3986082	0,0510038	0,7529258	0,9026384	0,9433627	0,9662889	0,0742054	0,1455701	0,9498480	0,9644399	0,3365755	0,4882192	0,8431675	0,9544727	0,7442958	0,5487794	0,2913298	0,1382779	0,4022913	0,7163682	0,0352355	0,8646248	0,8608397	0,9298889	0,3219396	0,7219871	0,8423672	0,4439175	1,0420088	0,2126716	0,1838461	0,9060418	0,1439321	0,9286210	0,6373094	0,4341406	0,0623331	0,8336423	0,6062312	0,8608466	1,0663849	0,2252347	0,3824896	0,0066977	0,3794541	0,4357893	0,5188215	0,4067972	0,7292443	0,8111437	0,8585282	1,0019383	0,5604301	0,0029400	0,9602863	1,1051269	0,9180081
