"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
640	0,6101069	0,6186157	0,5317282	0,4566390	0,8234453	0,5908392	0,4762683	0,7412826	0,5267116	0,3920660	0,2058831	0,5519807	0,6149350	0,2784462	0,7232217	0,8019904	0,5833394	0,7998068	0,0323340	0,0026321	0,2619761	0,3523861	0,0785387	0,1388526	0,7575017	0,7761844	0,8428904	0,5154386	0,0834872	0,2645863	0,4312972	0,0152387	0,5897831	0,3905166	0,3802790	0,0501899	0,5763429	0,6678653	0,9997869	0,3722744	0,7743753	0,3295010	0,9743375	0,2615341	0,3183796	0,5991243	0,2807506	0,9999951	0,4260632	0,8172731	0,9206164	0,2998963	0,7688386	0,3293284	0,9311318	0,2636949	0,2836556	0,5279477	0,5394690	0,9702015	0,5540584	0,8890254	0,8079490	0,4747232
660	0,6175714	0,6186157	0,5317282	0,4446499	0,8167892	0,6036425	0,4755221	0,7412826	0,5267116	0,3920660	0,1965025	0,5519807	0,6148763	0,2784462	0,7232217	0,8019912	0,5883825	0,7888058	0,0229608	0,0026321	0,2398621	0,3523831	0,0746403	0,1430084	0,7512636	0,7762377	0,8861109	0,4773915	0,0834853	0,2544054	0,4298195	0,0104517	0,5897891	0,3914397	0,3775220	0,0469413	0,5540509	0,6659021	0,9997055	0,3411456	0,7670589	0,2861703	0,9735652	0,2414900	0,2827458	0,5896627	0,2234035	0,9999906	0,4137388	0,7717612	0,9168530	0,2633113	0,7611499	0,3293284	0,9296740	0,2660346	0,2695980	0,5279477	0,5659025	0,9702015	0,5487524	0,8880337	0,7800372	0,4397065
680	0,6221046	0,6186157	0,5317282	0,4373108	0,8123208	0,6147674	0,4750166	0,7412826	0,5267116	0,3920660	0,1947845	0,5519807	0,6148016	0,2784462	0,7232217	0,8019937	0,5885952	0,7818860	0,0171544	0,0026321	0,2224303	0,3523735	0,0716541	0,1460579	0,7476027	0,7760790	0,9123999	0,4459931	0,0834830	0,2458706	0,4280056	0,0074190	0,5897928	0,3922772	0,3751827	0,0444373	0,5370598	0,6646343	0,9996212	0,3158259	0,7617389	0,2527191	0,9731739	0,2262197	0,2574069	0,5816458	0,1814735	0,9999844	0,4030458	0,7297062	0,9137091	0,2373317	0,7564470	0,3293284	0,9278413	0,2663775	0,2614924	0,5279477	0,5812288	0,9702015	0,5420004	0,8868250	0,7576503	0,4176177
700	0,6248576	0,6186157	0,5317282	0,4332175	0,8092865	0,6238520	0,4747268	0,7412826	0,5267116	0,3920660	0,1960876	0,5519807	0,6147191	0,2784462	0,7232217	0,8019981	0,5872648	0,7778383	0,0135574	0,0026321	0,2100719	0,3523559	0,0695414	0,1482946	0,7455204	0,7757594	0,9283880	0,4250981	0,0834806	0,2403922	0,4260783	0,0055270	0,5897932	0,3929869	0,3733539	0,0426293	0,5258445	0,6644043	0,9995507	0,2979528	0,7582018	0,2283073	0,9731179	0,2152466	0,2393860	0,5751287	0,1538329	0,9999777	0,3942856	0,6945905	0,9112482	0,2196054	0,7534650	0,3293284	0,9258471	0,2654917	0,2568187	0,5279477	0,5901149	0,9702015	0,5345535	0,8855484	0,7409635	0,4053306
720	0,6265295	0,6186157	0,5317282	0,4310858	0,8072092	0,6309641	0,4745891	0,7412826	0,5267116	0,3920660	0,1981195	0,5519807	0,6146367	0,2784462	0,7232217	0,8020045	0,5858337	0,7755613	0,0113293	0,0026321	0,2020843	0,3523302	0,0681236	0,1499303	0,7443850	0,7753459	0,9381093	0,4135733	0,0834783	0,2381766	0,4242255	0,0043547	0,5897901	0,3935592	0,3720139	0,0413823	0,5195343	0,6653397	0,9995030	0,2872815	0,7560093	0,2113230	0,9732957	0,2076428	0,2265671	0,5699682	0,1370211	0,9999719	0,3873832	0,6677460	0,9094077	0,2078539	0,7515181	0,3293284	0,9238872	0,2640727	0,2541238	0,5279477	0,5952671	0,9702015	0,5271036	0,8843264	0,7291315	0,3991972
740	0,6275449	0,6186157	0,5317282	0,4300553	0,8057786	0,6363684	0,4745392	0,7412826	0,5267116	0,3920660	0,1999410	0,5519807	0,6145599	0,2784462	0,7232217	0,8020126	0,5847661	0,7743072	0,0099490	0,0026321	0,1974065	0,3522972	0,0672054	0,1511222	0,7438040	0,7748983	0,9440179	0,4087799	0,0834763	0,2385971	0,4225680	0,0036313	0,5897836	0,3940038	0,3710874	0,0405532	0,5167720	0,6672648	0,9994779	0,2822921	0,7547346	0,2000091	0,9736054	0,2024991	0,2174460	0,5659576	0,1274982	0,9999676	0,3820958	0,6486383	0,9080767	0,2002387	0,7502190	0,3293284	0,9220994	0,2625782	0,2525699	0,5279477	0,5982544	0,9702015	0,5201503	0,8832359	0,7210317	0,3965350
760	0,6281615	0,6186157	0,5317282	0,4296113	0,8047890	0,6403876	0,4745295	0,7412826	0,5267116	0,3920660	0,2012778	0,5519807	0,6144918	0,2784462	0,7232217	0,8020221	0,5840992	0,7736246	0,0090939	0,0026321	0,1950134	0,3522588	0,0666247	0,1519878	0,7435381	0,7744597	0,9476069	0,4082155	0,0834747	0,2407290	0,4211625	0,0031865	0,5897746	0,3943392	0,3704836	0,0400194	0,5162534	0,6698205	0,9994702	0,2811144	0,7540420	0,1927914	0,9739680	0,1990749	0,2109541	0,5628844	0,1224812	0,9999649	0,3781309	0,6357813	0,9071386	0,1953941	0,7493389	0,3293284	0,9205575	0,2612444	0,2516740	0,5279477	0,5999864	0,9702015	0,5139831	0,8823114	0,7156260	0,3956623
780	0,6285360	0,6186157	0,5317282	0,4294592	0,8041017	0,6433295	0,4745318	0,7412826	0,5267116	0,3920660	0,2021422	0,5519807	0,6144339	0,2784462	0,7232217	0,8020322	0,5837329	0,7732558	0,0085642	0,0026321	0,1940731	0,3522170	0,0662629	0,1526145	0,7434443	0,7740569	0,9497852	0,4099809	0,0834733	0,2437116	0,4200179	0,0029137	0,5897639	0,3945862	0,3701152	0,0396864	0,5169601	0,6726310	0,9994735	0,2821155	0,7536952	0,1883998	0,9743312	0,1968169	0,2063320	0,5605552	0,1200512	0,9999633	0,3752070	0,6274993	0,9064907	0,1923565	0,7487366	0,3293284	0,9192839	0,2601585	0,2511574	0,5279477	0,6009907	0,9702015	0,5087196	0,8815570	0,7120857	0,3956098
800	0,6287634	0,6186157	0,5317282	0,4294367	0,8036229	0,6454579	0,4745338	0,7412826	0,5267116	0,3920660	0,2026442	0,5519807	0,6143859	0,2784462	0,7232217	0,8020426	0,5835547	0,7730578	0,0082361	0,0026321	0,1939784	0,3521741	0,0660395	0,1530674	0,7434388	0,7737034	0,9511054	0,4127942	0,0834722	0,2469056	0,4191146	0,0027471	0,5897526	0,3947647	0,3699087	0,0394849	0,5182000	0,6754017	0,9994824	0,2841142	0,7535401	0,1858776	0,9746653	0,1953326	0,2030400	0,5588049	0,1189979	0,9999625	0,3730794	0,6223347	0,9060505	0,1904723	0,7483215	0,3293284	0,9182669	0,2593245	0,2508595	0,5279477	0,6015729	0,9702015	0,5043593	0,8809591	0,7097998	0,3958593
820	0,6289015	0,6186157	0,5317282	0,4294597	0,8032883	0,6469844	0,4745319	0,7412826	0,5267116	0,3920660	0,2029040	0,5519807	0,6143470	0,2784462	0,7232217	0,8020527	0,5834799	0,7729522	0,0080328	0,0026321	0,1943207	0,3521319	0,0659021	0,1533942	0,7434742	0,7734034	0,9519043	0,4158697	0,0834713	0,2499139	0,4184193	0,0026455	0,5897415	0,3948917	0,3698074	0,0393670	0,5195575	0,6779454	0,9994935	0,2863712	0,7534830	0,1845421	0,9749564	0,1943540	0,2006946	0,5574981	0,1186136	0,9999622	0,3715482	0,6191820	0,9057556	0,1893115	0,7480343	0,3293284	0,9174764	0,2587094	0,2506878	0,5279477	0,6019105	0,9702015	0,5008310	0,8804955	0,7083402	0,3961607
840	0,6289854	0,6186157	0,5317282	0,4294895	0,8030541	0,6480722	0,4745273	0,7412826	0,5267116	0,3920660	0,2030188	0,5519807	0,6143160	0,2784462	0,7232217	0,8020622	0,5834556	0,7728966	0,0079069	0,0026321	0,1948457	0,3520919	0,0658176	0,1536300	0,7435246	0,7731552	0,9523865	0,4187762	0,0834705	0,2525367	0,4178944	0,0025837	0,5897311	0,3949811	0,3697701	0,0393006	0,5208154	0,6801674	0,9995045	0,2884881	0,7534706	0,1839274	0,9752009	0,1937033	0,1990231	0,5565272	0,1185162	0,9999621	0,3704564	0,6172741	0,9055602	0,1885989	0,7478348	0,3293284	0,9168752	0,2582689	0,2505887	0,5279477	0,6021063	0,9702015	0,4980292	0,8801423	0,7074161	0,3964133
860	0,6290363	0,6186157	0,5317282	0,4295122	0,8028897	0,6488439	0,4745216	0,7412826	0,5267116	0,3920660	0,2030559	0,5519807	0,6142915	0,2784462	0,7232217	0,8020709	0,5834525	0,7728679	0,0078289	0,0026321	0,1954072	0,3520551	0,0657656	0,1538000	0,7435766	0,7729539	0,9526765	0,4213144	0,0834699	0,2547096	0,4175045	0,0025462	0,5897218	0,3950434	0,3697689	0,0392648	0,5218840	0,6820397	0,9995143	0,2902929	0,7534751	0,1837288	0,9754010	0,1932654	0,1978317	0,5558086	0,1185175	0,9999621	0,3696838	0,6161130	0,9054320	0,1881616	0,7476959	0,3293284	0,9164258	0,2579604	0,2505316	0,5279477	0,6022197	0,9702015	0,4958384	0,8798766	0,7068351	0,3965919
880	0,6290673	0,6186157	0,5317282	0,4295255	0,8027743	0,6493895	0,4745164	0,7412826	0,5267116	0,3920660	0,2030568	0,5519807	0,6142724	0,2784462	0,7232217	0,8020787	0,5834563	0,7728537	0,0077806	0,0026321	0,1959303	0,3520220	0,0657334	0,1539227	0,7436239	0,7727932	0,9528502	0,4234247	0,0834694	0,2564476	0,4172187	0,0025234	0,5897139	0,3950866	0,3697861	0,0392467	0,5227452	0,6835754	0,9995227	0,2917455	0,7534836	0,1837542	0,9755614	0,1929664	0,1969824	0,5552784	0,1185362	0,9999621	0,3691407	0,6153914	0,9053486	0,1878926	0,7475991	0,3293284	0,9160949	0,2577483	0,2504987	0,5279477	0,6022855	0,9702015	0,4941470	0,8796788	0,7064719	0,3967039
900	0,6290860	0,6186157	0,5317282	0,4295317	0,8026931	0,6497744	0,4745124	0,7412826	0,5267116	0,3920660	0,2030446	0,5519807	0,6142575	0,2784462	0,7232217	0,8020854	0,5834610	0,7728472	0,0077507	0,0026321	0,1963831	0,3519930	0,0657134	0,1540114	0,7436643	0,7726666	0,9529536	0,4251224	0,0834690	0,2578040	0,4170113	0,0025096	0,5897073	0,3951166	0,3698108	0,0392386	0,5234165	0,6848094	0,9995295	0,2928727	0,7534909	0,1838879	0,9756882	0,1927595	0,1963769	0,5548881	0,1185451	0,9999622	0,3687611	0,6149276	0,9052947	0,1877266	0,7475315	0,3293284	0,9158541	0,2576045	0,2504797	0,5279477	0,6023237	0,9702015	0,4928550	0,8795328	0,7062458	0,3967670
920	0,6290975	0,6186157	0,5317282	0,4295336	0,8026359	0,6500455	0,4745097	0,7412826	0,5267116	0,3920660	0,2030305	0,5519807	0,6142460	0,2784462	0,7232217	0,8020912	0,5834646	0,7728447	0,0077321	0,0026321	0,1967579	0,3519680	0,0657008	0,1540755	0,7436973	0,7725680	0,9530145	0,4264578	0,0834687	0,2588451	0,4168622	0,0025012	0,5897020	0,3951375	0,3698371	0,0392358	0,5239291	0,6857852	0,9995349	0,2937271	0,7534957	0,1840628	0,9757873	0,1926145	0,1959454	0,5546015	0,1185401	0,9999622	0,3684971	0,6146171	0,9052602	0,1876236	0,7474841	0,3293284	0,9156807	0,2575084	0,2504688	0,5279477	0,6023458	0,9702015	0,4918771	0,8794255	0,7061056	0,3967983
940	0,6291044	0,6186157	0,5317282	0,4295337	0,8025957	0,6502363	0,4745080	0,7412826	0,5267116	0,3920660	0,2030188	0,5519807	0,6142371	0,2784462	0,7232217	0,8020961	0,5834670	0,7728444	0,0077206	0,0026321	0,1970592	0,3519468	0,0656929	0,1541221	0,7437236	0,7724919	0,9530501	0,4274916	0,0834684	0,2596354	0,4167558	0,0024960	0,5896980	0,3951521	0,3698617	0,0392356	0,5243154	0,6865473	0,9995391	0,2943658	0,7534982	0,1842427	0,9758640	0,1925122	0,1956378	0,5543914	0,1185255	0,9999622	0,3683142	0,6144013	0,9052381	0,1875595	0,7474510	0,3293284	0,9155569	0,2574449	0,2504625	0,5279477	0,6023586	0,9702015	0,4911426	0,8793470	0,7060190	0,3968113
960	0,6291086	0,6186157	0,5317282	0,4295334	0,8025674	0,6503706	0,4745070	0,7412826	0,5267116	0,3920660	0,2030106	0,5519807	0,6142302	0,2784462	0,7232217	0,8021002	0,5834683	0,7728451	0,0077135	0,0026321	0,1972968	0,3519290	0,0656880	0,1541559	0,7437442	0,7724336	0,9530705	0,4282832	0,0834682	0,2602308	0,4166804	0,0024929	0,5896949	0,3951625	0,3698834	0,0392368	0,5246045	0,6871364	0,9995424	0,2948396	0,7534992	0,1844092	0,9759230	0,1924394	0,1954188	0,5542377	0,1185067	0,9999622	0,3681880	0,6142468	0,9052240	0,1875194	0,7474278	0,3293284	0,9154692	0,2574035	0,2504588	0,5279477	0,6023661	0,9702015	0,4905947	0,8792898	0,7059656	0,3968148
980	0,6291112	0,6186157	0,5317282	0,4295334	0,8025475	0,6504649	0,4745064	0,7412826	0,5267116	0,3920660	0,2030055	0,5519807	0,6142249	0,2784462	0,7232217	0,8021035	0,5834689	0,7728462	0,0077091	0,0026321	0,1974816	0,3519143	0,0656848	0,1541805	0,7437601	0,7723893	0,9530818	0,4288846	0,0834680	0,2606776	0,4166272	0,0024910	0,5896927	0,3951699	0,3699017	0,0392383	0,5248203	0,6875881	0,9995449	0,2951901	0,7534992	0,1845548	0,9759681	0,1923877	0,1952628	0,5541254	0,1184878	0,9999622	0,3681011	0,6141343	0,9052152	0,1874943	0,7474115	0,3293284	0,9154075	0,2573769	0,2504567	0,5279477	0,6023704	0,9702015	0,4901885	0,8792482	0,7059327	0,3968141
1000	0,6291127	0,6186157	0,5317282	0,4295337	0,8025334	0,6505313	0,4745060	0,7412826	0,5267116	0,3920660	0,2030027	0,5519807	0,6142207	0,2784462	0,7232217	0,8021063	0,5834692	0,7728475	0,0077064	0,0026321	0,1976240	0,3519022	0,0656827	0,1541985	0,7437723	0,7723558	0,9530880	0,4293390	0,0834678	0,2610118	0,4165898	0,0024899	0,5896911	0,3951754	0,3699167	0,0392400	0,5249810	0,6879322	0,9995467	0,2954493	0,7534988	0,1846776	0,9760023	0,1923508	0,1951519	0,5540436	0,1184712	0,9999622	0,3680416	0,6140519	0,9052096	0,1874784	0,7474000	0,3293284	0,9153643	0,2573599	0,2504555	0,5279477	0,6023729	0,9702015	0,4898888	0,8792180	0,7059125	0,3968121
1020	0,6291136	0,6186157	0,5317282	0,4295344	0,8025235	0,6505779	0,4745058	0,7412826	0,5267116	0,3920660	0,2030013	0,5519807	0,6142176	0,2784462	0,7232217	0,8021085	0,5834693	0,7728488	0,0077047	0,0026321	0,1977329	0,3518923	0,0656814	0,1542117	0,7437815	0,7723306	0,9530910	0,4296809	0,0834676	0,2612613	0,4165637	0,0024892	0,5896901	0,3951794	0,3699288	0,0392415	0,5251008	0,6881927	0,9995482	0,2956413	0,7534983	0,1847786	0,9760283	0,1923247	0,1950730	0,5539840	0,1184577	0,9999622	0,3680009	0,6139915	0,9052061	0,1874685	0,7473920	0,3293284	0,9153343	0,2573494	0,2504548	0,5279477	0,6023743	0,9702015	0,4896688	0,8791960	0,7059001	0,3968100
1040	0,6291142	0,6186157	0,5317282	0,4295354	0,8025166	0,6506108	0,4745056	0,7412826	0,5267116	0,3920660	0,2030007	0,5519807	0,6142151	0,2784462	0,7232217	0,8021103	0,5834693	0,7728500	0,0077036	0,0026321	0,1978158	0,3518843	0,0656806	0,1542214	0,7437884	0,7723118	0,9530924	0,4299373	0,0834675	0,2614474	0,4165455	0,0024888	0,5896895	0,3951825	0,3699384	0,0392429	0,5251901	0,6883890	0,9995492	0,2957836	0,7534979	0,1848603	0,9760479	0,1923061	0,1950170	0,5539408	0,1184473	0,9999622	0,3679730	0,6139476	0,9052039	0,1874623	0,7473864	0,3293284	0,9153135	0,2573430	0,2504544	0,5279477	0,6023752	0,9702015	0,4895081	0,8791801	0,7058926	0,3968084
1060	0,6291146	0,6186157	0,5317282	0,4295363	0,8025117	0,6506338	0,4745055	0,7412826	0,5267116	0,3920660	0,2030006	0,5519807	0,6142132	0,2784462	0,7232217	0,8021117	0,5834693	0,7728510	0,0077030	0,0026321	0,1978785	0,3518779	0,0656801	0,1542285	0,7437936	0,7722978	0,9530928	0,4301292	0,0834674	0,2615859	0,4165328	0,0024885	0,5896891	0,3951849	0,3699459	0,0392440	0,5252566	0,6885363	0,9995501	0,2958893	0,7534975	0,1849254	0,9760626	0,1922930	0,1949773	0,5539094	0,1184398	0,9999622	0,3679541	0,6139158	0,9052025	0,1874583	0,7473824	0,3293284	0,9152992	0,2573393	0,2504542	0,5279477	0,6023757	0,9702015	0,4893911	0,8791685	0,7058879	0,3968074
1080	0,6291148	0,6186157	0,5317282	0,4295373	0,8025082	0,6506501	0,4745054	0,7412826	0,5267116	0,3920660	0,2030006	0,5519807	0,6142117	0,2784462	0,7232217	0,8021128	0,5834693	0,7728519	0,0077026	0,0026321	0,1979259	0,3518728	0,0656797	0,1542338	0,7437975	0,7722874	0,9530928	0,4302723	0,0834673	0,2616888	0,4165240	0,0024884	0,5896890	0,3951867	0,3699518	0,0392450	0,5253062	0,6886464	0,9995507	0,2959677	0,7534972	0,1849768	0,9760736	0,1922837	0,1949492	0,5538867	0,1184344	0,9999621	0,3679412	0,6138931	0,9052016	0,1874559	0,7473796	0,3293284	0,9152894	0,2573372	0,2504540	0,5279477	0,6023759	0,9702015	0,4893063	0,8791600	0,7058851	0,3968067
1100	0,6291149	0,6186157	0,5317282	0,4295381	0,8025058	0,6506615	0,4745053	0,7412826	0,5267116	0,3920660	0,2030007	0,5519807	0,6142105	0,2784462	0,7232217	0,8021137	0,5834693	0,7728526	0,0077023	0,0026321	0,1979615	0,3518687	0,0656795	0,1542377	0,7438004	0,7722797	0,9530925	0,4303789	0,0834673	0,2617651	0,4165180	0,0024883	0,5896890	0,3951882	0,3699563	0,0392457	0,5253430	0,6887284	0,9995511	0,2960260	0,7534970	0,1850169	0,9760818	0,1922772	0,1949293	0,5538702	0,1184307	0,9999621	0,3679324	0,6138770	0,9052011	0,1874543	0,7473776	0,3293284	0,9152827	0,2573361	0,2504540	0,5279477	0,6023761	0,9702015	0,4892450	0,8791538	0,7058834	0,3968063

0	0,6291137	0,6186150	0,5317285	0,4295414	0,8024998	0,6506900	0,4745051	0,7412814	0,5267131	0,3920770	0,2030004	0,5519807	0,6139886	0,2784471	0,7232216	0,8022943	0,5834690	0,7730910	0,0077019	0,0026321	0,1980818	0,3510251	0,0656795	0,1545921	0,7439767	0,7726153	0,9528613	0,4307248	0,0834487	0,2620072	0,4164961	0,0024882	0,5899615	0,3955323	0,3699727	0,0392491	0,5254609	0,6889910	0,9995525	0,2962131	0,7534967	0,1851767	0,9761087	0,1922613	0,1953098	0,5538204	0,1184234	0,9999621	0,3678684	0,6138396	0,9051857	0,1874519	0,7473728	0,3292925	0,9154272	0,2577119	0,2504473	0,5279448	0,6023771	0,9702011	0,4901231	0,8786013	0,7058782	0,3968062
20	0,6291143	0,6186153	0,5317285	0,4291366	0,8024992	0,4791056	0,4745051	0,7412819	0,5267136	0,3920733	0,2016099	0,5034351	0,6140493	0,2784468	0,5727514	0,8024215	0,5856151	0,7731972	0,0077086	0,1758615	0,1972809	0,4890125	0,1036782	0,1545189	0,7439426	0,7427617	0,9382398	0,4275081	0,0834526	0,5437422	0,4165051	0,0024875	0,5899096	0,3161241	0,3697878	0,1798935	0,6038635	0,6857676	0,9951440	0,4995461	0,8327810	0,1843587	0,9523762	0,1922579	0,2776764	0,5538221	0,1183957	0,9999621	0,3019213	0,6138095	0,8777036	0,1892522	0,8290484	0,3293043	0,9154015	0,6566385	0,2504494	0,5279456	0,4992443	0,9702013	0,4899575	0,8787224	0,6398839	0,3967744
40	0,6291147	0,6186155	0,5317284	0,4273860	0,8024975	0,3866923	0,4745051	0,7412823	0,5267132	0,3920707	0,1954794	0,4761092	0,6141524	0,2784465	0,4930036	0,8032776	0,5954547	0,7903294	0,0079138	0,2358261	0,1933545	0,5803806	0,2603131	0,1544680	0,7439225	0,7207030	0,9293523	0,4112390	0,0834548	0,6737861	0,4165597	0,0024837	0,5898811	0,2684657	0,3690617	0,2695646	0,6353664	0,6720477	0,9924875	0,5964085	0,8732898	0,1803104	0,9367114	0,1921897	0,3362433	0,5538127	0,1178907	0,9999618	0,2577286	0,6132254	0,8624046	0,1988402	0,8699578	0,3293122	0,9154354	0,8152935	0,2504508	0,5279462	0,4394476	0,9702014	0,4899591	0,8788516	0,6156981	0,3962357
60	0,6291150	0,6186156	0,5317284	0,4247660	0,8024981	0,3369198	0,4745050	0,7412825	0,5267125	0,3920690	0,1859335	0,4629909	0,6143183	0,2784463	0,4562930	0,8050903	0,6117069	0,8492779	0,0088370	0,2567281	0,1860055	0,6408887	0,3558241	0,1544757	0,7439377	0,7046765	0,9239463	0,3799250	0,0834537	0,7290084	0,4173526	0,0024746	0,5899185	0,2399435	0,3681026	0,3266801	0,6430371	0,6515511	0,9907661	0,6378690	0,8939330	0,1726680	0,9233742	0,1919249	0,3779301	0,5537692	0,1159665	0,9999604	0,2281140	0,6108329	0,8538878	0,2186224	0,8904478	0,3293175	0,9163104	0,8786811	0,2504517	0,5279466	0,4047773	0,9702015	0,4922620	0,8794719	0,6068345	0,3943640
80	0,6291151	0,6186157	0,5317283	0,4223004	0,8025045	0,3101128	0,4745050	0,7412826	0,5267119	0,3920679	0,1756616	0,4582297	0,6145434	0,2784462	0,4429758	0,8077859	0,6301013	0,9015993	0,0106974	0,2643239	0,1761396	0,6809753	0,4072679	0,1545977	0,7440198	0,6936684	0,9206485	0,3380249	0,0834473	0,7495380	0,4199885	0,0024612	0,5900856	0,2230392	0,3672429	0,3630209	0,6397704	0,6305141	0,9894560	0,6513532	0,9043751	0,1623761	0,9070190	0,1913933	0,4076861	0,5536773	0,1121346	0,9999572	0,2082685	0,6056151	0,8491468	0,2476399	0,9007099	0,3293211	0,9191789	0,9047339	0,2504524	0,5279470	0,3846754	0,9702015	0,5006890	0,8813323	0,6035860	0,3909746
100	0,6291151	0,6186157	0,5317282	0,4205847	0,8025171	0,2956743	0,4745051	0,7412826	0,5267116	0,3920672	0,1665127	0,4576877	0,6147702	0,2784462	0,4408892	0,8110776	0,6468955	0,9348156	0,0132113	0,2674396	0,1650009	0,7075534	0,4347472	0,1548441	0,7441994	0,6866636	0,9186211	0,2926605	0,0834321	0,7554653	0,4243516	0,0024462	0,5904444	0,2132688	0,3665996	0,3861215	0,6325492	0,6123734	0,9881950	0,6518154	0,9095782	0,1507628	0,8830573	0,1906422	0,4290468	0,5535426	0,1067185	0,9999516	0,1949696	0,5974146	0,8465076	0,2825019	0,9058491	0,3293235	0,9237163	0,9162294	0,2504529	0,5279472	0,3730203	0,9702015	0,5157065	0,8843428	0,6023955	0,3866230
120	0,6291152	0,6186157	0,5317282	0,4196294	0,8025340	0,2878963	0,4745055	0,7412826	0,5267115	0,3920668	0,1592871	0,4588205	0,6149344	0,2784461	0,4433639	0,8145749	0,6600559	0,9543529	0,0159304	0,2690000	0,1537458	0,7251972	0,4494305	0,1551935	0,7444943	0,6825887	0,9173535	0,2500138	0,0834054	0,7560354	0,4295424	0,0024322	0,5910315	0,2079351	0,3661610	0,4007951	0,6248537	0,5978848	0,9867338	0,6471968	0,9121036	0,1390487	0,8501384	0,1897875	0,4445241	0,5533840	0,1005204	0,9999438	0,1860577	0,5868758	0,8450385	0,3187723	0,9084231	0,3293252	0,9288498	0,9219136	0,2504532	0,5279474	0,3662626	0,9702015	0,5349707	0,8878931	0,6019593	0,3820956
140	0,6291152	0,6186158	0,5317282	0,4191902	0,8025523	0,2837049	0,4745062	0,7412826	0,5267114	0,3920665	0,1540739	0,4602855	0,6150015	0,2784461	0,4471196	0,8179138	0,6691651	0,9656221	0,0185022	0,2699441	0,1432370	0,7369280	0,4573089	0,1556189	0,7449034	0,6805083	0,9165359	0,2136012	0,0833671	0,7550819	0,4347190	0,0024208	0,5918459	0,2053816	0,3658765	0,4101111	0,6181520	0,5865819	0,9849399	0,6413965	0,9132769	0,1281221	0,8114586	0,1889461	0,4558845	0,5532220	0,0943737	0,9999339	0,1800857	0,5750913	0,8442207	0,3525826	0,9097127	0,3293263	0,9337357	0,9251172	0,2504535	0,5279475	0,3623445	0,9702015	0,5556954	0,8914174	0,6017994	0,3780015
160	0,6291151	0,6186158	0,5317282	0,4190281	0,8025695	0,2814447	0,4745071	0,7412826	0,5267115	0,3920663	0,1505949	0,4615116	0,6149673	0,2784462	0,4507275	0,8208442	0,6748072	0,9721277	0,0207337	0,2705790	0,1339928	0,7447387	0,4615704	0,1560942	0,7454075	0,6797041	0,9159828	0,1844863	0,0833196	0,7539933	0,4393690	0,0024120	0,5928497	0,2045588	0,3656974	0,4160235	0,6128572	0,5777715	0,9828103	0,6360814	0,9137829	0,1185007	0,7723735	0,1881984	0,4643544	0,5530717	0,0888813	0,9999228	0,1760836	0,5632238	0,8437655	0,3815362	0,9103594	0,3293270	0,9379516	0,9271316	0,2504536	0,5279476	0,3600728	0,9702015	0,5757674	0,8945704	0,6017408	0,3746493
180	0,6291151	0,6186157	0,5317282	0,4189892	0,8025843	0,2802243	0,4745080	0,7412826	0,5267116	0,3920662	0,1484416	0,4623503	0,6148471	0,2784462	0,4536835	0,8232499	0,6779376	0,9759314	0,0225608	0,2710218	0,1262315	0,7499424	0,4639041	0,1565942	0,7459752	0,6796659	0,9155848	0,1622294	0,0832664	0,7531582	0,4432754	0,0024056	0,5939802	0,2047797	0,3655865	0,4197748	0,6089034	0,5709073	0,9804564	0,6317878	0,9139718	0,1103945	0,7371663	0,1875828	0,4707746	0,5529417	0,0843522	0,9999116	0,1734018	0,5522294	0,8435121	0,4047413	0,9106843	0,3293275	0,9413771	0,9284890	0,2504537	0,5279476	0,3587557	0,9702015	0,5939329	0,8972033	0,6017194	0,3721016
200	0,6291151	0,6186157	0,5317281	0,4189942	0,8025962	0,2795641	0,4745088	0,7412826	0,5267116	0,3920661	0,1472119	0,4628431	0,6146655	0,2784462	0,4559071	0,8251224	0,6794686	0,9782046	0,0239968	0,2713313	0,1199551	0,7534056	0,4652020	0,1570955	0,7465704	0,6800505	0,9152794	0,1457376	0,0832117	0,7526062	0,4464099	0,0024011	0,5951656	0,2055848	0,3655187	0,4221543	0,6060547	0,5656198	0,9780524	0,6285442	0,9140192	0,1037989	0,7078792	0,1871057	0,4757165	0,5528348	0,0808536	0,9999011	0,1716046	0,5427242	0,8433711	0,4223814	0,9108481	0,3293278	0,9440534	0,9294361	0,2504538	0,5279477	0,3579920	0,9702015	0,6096283	0,8992948	0,6017115	0,3702776
