"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
120	0,3622076	0,9755478	0,2778948	0,0457139	0,3468268	0,9227187	0,1472845	0,1778543	0,0595766	0,0535819	0,7680425	0,0843244	0,0611175	0,0037692	0,4265266	0,2318197	0,4518754	0,8989083	0,4823952	0,1228279	0,7818654	0,0045542	0,0008477	0,5830555	0,9617516	0,7031838	0,1669154	0,9503367	0,1503519	0,0939150	0,3366128	0,5750698	0,6758365	0,0535485	0,0192976	0,0355984	0,0358303	0,2196241	1,0068442	0,4184001	0,6909614	0,2854428	0,0019646	0,0171141	0,7719236	0,9864112	0,1684874	0,6885952	0,8556452	0,8691294	0,7936312	0,0183616	0,2515846	0,0336805	0,3897491	0,0045358	0,7206675	0,7617585	0,8828394	0,1341580	0,9986492	0,1578735	0,0400023	0,0532082
140	0,3345880	1,0713602	0,2831299	0,0577527	0,2976098	0,9278041	0,1706708	0,1308162	0,0549783	0,0512399	0,8050157	0,0861934	0,0678555	0,0003911	0,3887519	0,2505814	0,4696628	0,9636418	0,4961758	0,1563257	0,7737323	0,0029326	0,0005749	0,6103687	0,9146977	0,6547598	0,1756042	0,9152781	0,2086783	0,1308074	0,3486108	0,5734871	0,7088037	0,0393328	0,0212439	0,0347027	0,0562658	0,2139157	0,9976207	0,4080586	0,6270116	0,2660708	0,0021736	0,0134775	0,7821425	0,9618799	0,1477135	0,6912430	0,7681107	0,9183391	0,8325790	0,0202138	0,2491288	0,0313128	0,4619551	0,0062518	0,7836199	0,7700358	0,9380422	0,1327354	0,9789852	0,1336390	0,0341452	0,0497726
160	0,3278574	1,0037314	0,3615165	0,0754671	0,2502059	0,9402415	0,1851483	0,0767045	0,0479360	0,0503046	0,7571164	0,0829750	0,0747668	0,0016065	0,3536143	0,2412352	0,4457763	0,9516128	0,5417594	0,1543698	0,8079798	0,0082007	0,0022999	0,6076809	0,9660355	0,6373826	0,1758295	0,9164782	0,2034037	0,1151088	0,3706770	0,6011682	0,6965526	0,0449494	0,0329616	0,0402826	0,0457955	0,1985894	0,9906680	0,4747244	0,6277356	0,2689081	0,0011456	0,0178030	0,8086401	0,8775914	0,1597841	0,7401240	0,7513299	0,8912491	0,8320235	0,0212789	0,2732910	0,0318832	0,4483560	0,0076738	0,8077097	0,7532005	0,9093014	0,0962116	0,9081319	0,1067220	0,0275883	0,0520158
180	0,3268319	0,9792712	0,3763248	0,0526723	0,2733190	0,9400038	0,1850697	0,0798981	0,0643619	0,0356446	0,7500813	0,0749406	0,0627143	0,0079412	0,3738063	0,2658475	0,4388027	0,9686775	0,5049177	0,1545294	0,8314344	0,0079289	0,0034792	0,6143196	1,0302851	0,6506337	0,1917360	0,9071355	0,2092249	0,1095926	0,3529591	0,5874110	0,6911739	0,0527394	0,0325991	0,0245660	0,0428152	0,2430861	0,9337251	0,4016951	0,6021134	0,2692682	0,0000570	0,0121060	0,8622598	0,8142340	0,1766754	0,7208380	0,6962546	0,7723701	0,8693628	0,0195514	0,2653579	0,0316115	0,4313858	0,0081321	0,7460550	0,7776653	0,9774811	0,0964252	0,9659010	0,0866987	0,0211673	0,0617327
200	0,3320339	0,9832518	0,4863861	0,0465272	0,3032704	0,9892100	0,1891853	0,0962101	0,0822878	0,0445844	0,7781300	0,1078997	0,0625489	0,0097182	0,4202597	0,2451888	0,4582024	0,8692370	0,5179251	0,1481846	0,8996988	0,0123337	0,0072420	0,6225564	1,0275746	0,5609834	0,2295561	0,9654503	0,2431736	0,1036992	0,3584986	0,6224007	0,6938919	0,0748371	0,0349210	0,0352178	0,0516049	0,2317028	0,9044976	0,4875953	0,6609848	0,2737142	0,0001708	0,0076196	0,9055393	0,8452061	0,1752802	0,7597604	0,6224995	0,7303558	0,9112021	0,0129860	0,2572485	0,0322277	0,3947244	0,0080159	0,7601525	0,7753686	0,9302507	0,1091823	0,9932073	0,1150360	0,0222422	0,0813455
220	0,3144593	0,9560775	0,5602336	0,0539376	0,3232857	0,9440231	0,2265687	0,0901007	0,1055428	0,0500056	0,8613424	0,1221611	0,0738064	0,0062510	0,4173150	0,2090199	0,4520080	0,9162012	0,4943569	0,1221961	0,8694118	0,0123284	0,0230647	0,5967873	1,1147358	0,7153100	0,2172116	1,0061251	0,2374801	0,0914907	0,3816562	0,5810560	0,7109769	0,0919674	0,0279947	0,0298129	0,0473225	0,2258928	1,0004556	0,5130977	0,6570499	0,3077728	0,0000047	0,0111758	0,9173857	0,9214860	0,1449557	0,7495050	0,6332623	0,6924109	0,9780081	0,0225984	0,2463745	0,0379126	0,3767387	0,0054062	0,7643352	0,8153556	0,8807697	0,1230888	0,9736356	0,1338425	0,0119334	0,0856716
240	0,3450595	0,9727719	0,6361619	0,0392258	0,3372045	0,9521676	0,2175041	0,0955283	0,0839842	0,0433397	0,8502276	0,1175437	0,0904172	0,0092052	0,3898331	0,1949393	0,4545655	0,9208592	0,4881456	0,1302218	0,8426936	0,0190620	0,0331265	0,6539094	1,1268692	0,6560940	0,1964916	0,9775700	0,1800060	0,0843724	0,3820316	0,5554592	0,6984693	0,1051189	0,0179121	0,0210671	0,0541892	0,2320732	1,0085191	0,6370368	0,6137257	0,2746724	0,0003299	0,0084802	0,8793570	0,9349132	0,1728910	0,7942152	0,6899792	0,7053449	0,9604356	0,0239877	0,2472655	0,0520923	0,3642401	0,0146691	0,7809131	0,8033340	0,9559326	0,1550532	0,9050288	0,1354674	0,0127919	0,0867629
260	0,3423574	1,0310592	0,6270549	0,0508105	0,3181012	0,9096654	0,2434782	0,0765323	0,0899987	0,0422043	0,8701348	0,0960740	0,0762902	0,0159932	0,3905394	0,2109995	0,4687731	0,9731187	0,4367604	0,1543843	0,9289239	0,0145776	0,1024656	0,5995675	1,1080401	0,6101767	0,1891829	0,9990876	0,2208783	0,1130415	0,3415396	0,5107393	0,7144112	0,1528668	0,0183932	0,0332329	0,0581723	0,2262434	1,0293076	0,6537608	0,6286434	0,3171126	0,0004463	0,0145515	0,8791990	0,9940708	0,1876118	0,8887985	0,6781731	0,7360025	0,9596433	0,0198895	0,2938386	0,0482830	0,3551445	0,0081698	0,7636895	0,9370213	0,9690144	0,1674862	0,9838205	0,1376321	0,0230585	0,0845293
280	0,2674731	0,9955692	0,6591814	0,0367848	0,2941096	0,9237350	0,1965701	0,0736125	0,1192118	0,0498852	0,9694864	0,0861465	0,0766457	0,0133928	0,3965764	0,2118053	0,4552439	0,9115075	0,5417607	0,1483643	0,9423121	0,0105006	0,1407249	0,6109871	1,0758345	0,6764697	0,1829275	0,9693868	0,2457168	0,1061645	0,3670531	0,4793332	0,6431313	0,1774783	0,0201906	0,0287805	0,0605695	0,2308955	1,0189084	0,7007100	0,5763509	0,3819724	0,0017188	0,0352306	0,8549775	0,9449752	0,1658901	0,8435355	0,7037301	0,7592014	0,9644117	0,0196254	0,3028020	0,0475541	0,3749407	0,0166880	0,7811209	0,9578318	1,0040377	0,2066997	1,0049770	0,1563868	0,0161509	0,0750260
300	0,2926298	1,0396965	0,6502662	0,0386194	0,3064794	0,9222071	0,2060465	0,0817216	0,1257151	0,0368051	0,9742401	0,0980823	0,0742780	0,0069754	0,4177220	0,2239005	0,4579154	1,0716526	0,5250786	0,1231560	0,9279791	0,0110838	0,1655529	0,5952475	1,0793647	0,6373337	0,2078486	1,0277146	0,2847213	0,0973459	0,3900427	0,5060784	0,6806944	0,1839735	0,0151605	0,0436919	0,0416925	0,2901703	0,9881931	0,6923483	0,5820562	0,4727464	0,0025540	0,0809839	0,8059531	0,9639056	0,1579989	0,8539154	0,6934569	0,7558164	1,0270756	0,0229762	0,2667437	0,0658233	0,4207784	0,0141577	0,7617269	0,9587875	1,0400579	0,1823947	0,9824532	0,1382750	0,0241840	0,0589722
320	0,2886423	0,9228586	0,6420055	0,0349868	0,2985022	0,8948501	0,2208196	0,0694468	0,0986468	0,0436218	0,9268919	0,1163323	0,0720452	0,0057488	0,4358125	0,2249344	0,4339189	0,8936306	0,4945558	0,1094189	0,9388990	0,0144515	0,2082699	0,5606717	1,0598182	0,6062541	0,2217073	0,9276498	0,2805495	0,0886067	0,3459283	0,5103422	0,7223895	0,1522977	0,0179277	0,0360570	0,0394996	0,2415340	0,9820145	0,6782511	0,5642212	0,5765297	0,0015638	0,1307613	0,8357099	0,9850031	0,1670429	0,7788262	0,6803280	0,7591742	1,0111586	0,0227576	0,2946034	0,0719243	0,4042711	0,0143001	0,7457637	0,9067083	1,0110073	0,1969709	0,9771079	0,1465928	0,0264697	0,0883583
340	0,2926651	1,0064987	0,7056221	0,0283452	0,2992212	0,9190312	0,2349966	0,0722002	0,0896156	0,0390533	0,9269871	0,1111387	0,0635496	0,0040630	0,4456828	0,2105349	0,4300159	1,0008435	0,5361939	0,1289979	0,9197396	0,0161043	0,2266435	0,6492701	1,0056002	0,5351192	0,2045341	0,9705954	0,2238402	0,0794342	0,3696105	0,4573697	0,7247674	0,1736444	0,0183572	0,0440516	0,0360484	0,2695082	0,9305442	0,7026286	0,6011641	0,6103421	0,0008200	0,1191280	0,8588852	0,9870220	0,1726133	0,7542919	0,6406323	0,6954979	1,0282065	0,0227365	0,2902289	0,0769105	0,3436153	0,0198968	0,7986600	0,9706533	1,0728570	0,2175499	1,0081367	0,1495899	0,0199379	0,0965377
360	0,2906816	1,0152566	0,6894952	0,0311175	0,3306234	0,9670413	0,2260253	0,0646298	0,1103092	0,0322416	0,8774275	0,0950589	0,0845823	0,0108978	0,4251457	0,2063772	0,3950244	0,9708651	0,5421130	0,1197853	0,9304836	0,0147310	0,2688459	0,6156911	1,0067976	0,5301187	0,1711247	1,0277714	0,2129544	0,0958709	0,3707622	0,5115800	0,7839321	0,1857191	0,0228400	0,0560508	0,0457804	0,2864049	0,9556246	0,6741779	0,5760055	0,6517917	0,0001291	0,1334982	0,8086002	1,0651132	0,2153394	0,8331990	0,6331115	0,6738556	1,0335821	0,0274711	0,2871130	0,0895154	0,2959812	0,0147317	0,8593386	0,9953230	1,0521766	0,2222305	1,0759897	0,1406135	0,0181841	0,1146062
380	0,2612922	1,0783923	0,7550061	0,0452413	0,3245786	0,9579724	0,2395337	0,0669030	0,1406212	0,0425833	0,9249912	0,0836163	0,0947863	0,0038820	0,3840448	0,1762528	0,4960598	0,8890948	0,5016415	0,0942941	0,9332897	0,0153053	0,2916950	0,6516969	1,0352843	0,6024634	0,1925669	1,0477202	0,2669234	0,0945906	0,3924206	0,5280872	0,8164133	0,2075512	0,0221767	0,0589228	0,0586855	0,3048141	0,9942872	0,6194786	0,6051723	0,7355697	0,0010808	0,1523629	0,8523074	0,9868169	0,1952446	0,8269007	0,6675501	0,6640892	1,0132801	0,0204482	0,2720368	0,1082714	0,3798621	0,0083100	0,8475136	1,0486670	1,0075959	0,2187331	1,0258392	0,1424930	0,0150520	0,1014415
400	0,2779469	1,0053535	0,6971211	0,0366469	0,3026465	0,9116824	0,2242652	0,0571054	0,1243470	0,0655896	0,8880201	0,0817361	0,0918705	0,0069027	0,3996989	0,2117074	0,4732525	0,9547941	0,4465145	0,1181457	0,9344004	0,0093685	0,3562732	0,5943694	1,0635506	0,6322497	0,2027255	1,0105414	0,2393564	0,0866155	0,3651875	0,5664364	0,8141557	0,2096479	0,0198776	0,0526687	0,0594612	0,2931116	1,0242735	0,7248965	0,5353164	0,7756771	0,0028162	0,1471737	0,8180017	0,9631942	0,2066539	0,7989095	0,6471541	0,6980352	1,0580364	0,0207044	0,2514250	0,1177192	0,3269030	0,0184692	0,8764990	0,9781220	0,9719953	0,1934175	1,0145435	0,1618615	0,0220713	0,0883176
420	0,3094593	1,0614267	0,8078014	0,0418248	0,3048710	0,9210114	0,2227765	0,0705341	0,1134485	0,0577542	0,9564193	0,0833079	0,0863787	0,0057244	0,3509408	0,2348290	0,4826065	1,0235178	0,4678226	0,1334211	0,9430673	0,0116429	0,4282205	0,6234744	1,0247660	0,5482739	0,2090023	1,0115035	0,2813651	0,0940831	0,3947126	0,6217881	0,8111323	0,2204137	0,0217629	0,0290844	0,0646927	0,2727242	0,9661912	0,6837213	0,4996356	0,7839830	0,0019248	0,1373072	0,9017712	0,9241999	0,2480107	0,8020702	0,6173664	0,6952856	1,0570662	0,0305989	0,2580406	0,0962007	0,3602464	0,0165282	0,8039926	0,9791206	1,0093133	0,1930801	0,9875756	0,1539153	0,0294187	0,0991358
440	0,3154051	1,0495944	0,7436867	0,0395521	0,2797922	0,9078226	0,2341471	0,0676040	0,1217772	0,0620230	0,9059088	0,1102390	0,0798421	0,0047333	0,3673839	0,2472203	0,5201525	1,0482121	0,4585303	0,1198980	0,9401411	0,0060400	0,4516558	0,6229997	0,9741184	0,5902786	0,2187918	1,0030146	0,2328333	0,0911168	0,3851006	0,6368520	0,8054147	0,2309829	0,0162033	0,0228465	0,0457823	0,3035555	0,9403057	0,6924396	0,5713155	0,7618088	0,0008850	0,1220695	0,8761051	1,0243057	0,2204093	0,7903657	0,6667615	0,6959751	1,0156911	0,0297759	0,2496530	0,0827706	0,3339138	0,0180662	0,8027118	0,9309998	1,0052450	0,2106390	0,9685599	0,1590958	0,0328521	0,0905127
460	0,2982196	1,0690323	0,7405619	0,0386484	0,2859435	0,9033112	0,2418750	0,0615017	0,1114348	0,0536939	0,9339734	0,1266660	0,0877389	0,0070202	0,3899492	0,2175795	0,4837032	0,9665830	0,4457818	0,1203370	0,9198927	0,0065176	0,4819162	0,6110466	0,9403323	0,5340414	0,2330883	0,9556122	0,2136315	0,1052637	0,4297264	0,6266360	0,8106546	0,2162377	0,0090576	0,0382009	0,0483676	0,2904966	1,0010796	0,7485544	0,5388397	0,7699072	0,0008696	0,1103983	0,8215178	0,9174763	0,1983977	0,7749304	0,6299435	0,6480265	1,0252681	0,0275826	0,2800784	0,0726956	0,3266627	0,0173136	0,7471216	0,9538752	0,9941491	0,1908900	0,9052319	0,1395379	0,0377491	0,1016118
480	0,3014276	1,1005360	0,7553307	0,0378177	0,3198371	0,8872928	0,2322163	0,0546245	0,0911484	0,0537951	0,9565020	0,1398663	0,1030632	0,0108510	0,4027921	0,2125255	0,4764537	0,9323351	0,5040592	0,0903100	0,9146464	0,0024772	0,5191727	0,6360661	0,9578714	0,5808617	0,2101544	1,0348970	0,2168352	0,1034566	0,4399277	0,5768375	0,8240414	0,2112772	0,0132098	0,0252427	0,0400299	0,2736791	1,0724226	0,6877615	0,5496536	0,7537273	0,0003823	0,1048379	0,8246302	0,9275878	0,1949706	0,8206968	0,6145759	0,6825737	0,9650193	0,0285838	0,2866630	0,0685769	0,3892959	0,0122518	0,7346177	0,9717566	0,9934560	0,1621171	0,9904442	0,1434612	0,0462690	0,0874351
500	0,2941526	1,0535356	0,7336714	0,0527120	0,3478795	0,9015854	0,2280546	0,0764139	0,1182627	0,0541133	0,9475288	0,1146379	0,0890905	0,0090687	0,3807862	0,1946803	0,4412465	0,9425466	0,5063790	0,1218706	0,8969561	0,0010547	0,5041682	0,6752192	0,9631651	0,5953570	0,2157540	1,0555026	0,2076745	0,1084257	0,4390618	0,5734906	0,8293085	0,2164481	0,0117370	0,0352952	0,0314073	0,3218990	1,0368006	0,6874459	0,5380283	0,8192541	0,0029267	0,0999356	0,8770697	0,9788655	0,1877633	0,7839796	0,6034174	0,7195142	0,9897390	0,0247026	0,3065059	0,0740795	0,3368033	0,0099424	0,7105945	0,9656092	0,9566509	0,1954868	1,0209440	0,1100546	0,0490399	0,0833093
520	0,3051457	1,0590776	0,7731790	0,0451084	0,3639055	0,8860285	0,1974928	0,0680886	0,0905887	0,0471271	0,9524782	0,0899677	0,0976423	0,0059358	0,4220105	0,2155806	0,4325648	0,9070458	0,5213199	0,1130425	0,9253799	0,0042986	0,5087644	0,6827199	0,9827009	0,6134447	0,2307788	1,0065763	0,2257218	0,0902762	0,4473623	0,5406363	0,8492923	0,2087561	0,0194844	0,0413428	0,0437805	0,3009701	0,9667768	0,6945082	0,5314815	0,7818473	0,0030497	0,1300119	0,9040729	1,0422263	0,1954276	0,7817080	0,6287250	0,7190739	0,9686622	0,0296385	0,2931844	0,0795927	0,3277691	0,0175122	0,7606108	0,8898083	1,0259367	0,1958257	1,0065661	0,1012594	0,0483696	0,0882978
540	0,2829686	1,0764107	0,7585890	0,0482942	0,3820017	0,8936919	0,1641213	0,0588833	0,0958227	0,0407743	0,9281483	0,1025160	0,0808729	0,0057319	0,4171175	0,2210523	0,5007033	0,9420658	0,4855819	0,0938304	0,9338732	0,0086317	0,4670971	0,6901020	1,0081418	0,6300796	0,2099248	1,0284992	0,2388531	0,0738568	0,4269919	0,5565975	0,7872689	0,1915827	0,0189565	0,0346978	0,0632675	0,2736168	0,9256971	0,7260423	0,5090519	0,7336954	0,0042050	0,1116988	0,8994642	1,0661941	0,1691145	0,7727052	0,6423402	0,6836063	0,9675375	0,0298049	0,2713103	0,0802418	0,3357151	0,0117186	0,8030404	0,9220576	1,0453711	0,2065577	1,0588056	0,1318567	0,0459061	0,0879040
560	0,3384351	1,0397714	0,7622573	0,0450513	0,3742437	0,8802072	0,1871449	0,0614096	0,0808050	0,0613644	0,9371811	0,0967213	0,0905733	0,0073476	0,4505101	0,2213992	0,5074384	0,9776962	0,4867136	0,1094657	0,9709335	0,0085352	0,4823325	0,7008405	0,9638089	0,5755773	0,2080639	1,0050064	0,2235844	0,1175654	0,4020574	0,5754648	0,7848140	0,1621624	0,0142228	0,0375459	0,0656422	0,2764022	0,9602728	0,6363648	0,5342456	0,7332633	0,0055757	0,0982917	0,8860164	1,0294171	0,1768743	0,7738946	0,6528329	0,7027980	0,9753672	0,0180986	0,2610031	0,0569047	0,3121970	0,0225208	0,7436021	0,9996218	1,0512767	0,1779670	1,0584434	0,1433794	0,0376099	0,1062799
580	0,3339878	1,0323849	0,7242471	0,0385094	0,5802195	0,8533875	0,1664995	0,4105429	0,0754880	0,0673741	0,9653040	0,0825866	0,0777181	0,0032065	0,7232303	0,1803522	0,4954821	1,0103530	0,5686888	0,1014285	0,7866138	0,0041505	0,6135410	0,6922881	0,9771930	0,7172155	0,2059929	0,8630624	0,2213559	0,0996799	0,3912915	0,5418785	0,6276954	0,1311517	0,0205790	0,0177924	0,0584667	0,2560109	0,8025213	0,6533073	0,4812562	0,6893728	0,0057374	0,1069568	0,6336081	1,0433963	0,1876933	0,7541823	0,7004281	0,7151238	0,9899624	0,0170185	0,1387428	0,0774742	0,1438258	0,0127936	0,4796960	0,9432934	0,5860439	0,1825578	0,7197407	0,1529540	0,0297422	0,0959197
600	0,3387303	1,1156862	0,6359750	0,0446468	0,7312968	0,8550582	0,1698058	0,6055923	0,0622243	0,0655603	0,9499518	0,0851998	0,0677986	0,0069897	0,8316401	0,1813347	0,4753536	1,0433225	0,5736837	0,0979142	0,7040195	0,0113593	0,7041799	0,6491968	0,9536171	0,6859283	0,1843690	0,7549955	0,1999689	0,1063099	0,4011811	0,5566594	0,5136884	0,1346888	0,0235522	0,0175277	0,0576301	0,2920952	0,7172730	0,6027131	0,5065308	0,7267789	0,0071443	0,1075962	0,4644489	1,0083700	0,1689621	0,7744831	0,7684805	0,6520755	0,9769695	0,0104436	0,0989658	0,0737711	0,0560155	0,0090564	0,3331022	0,9413808	0,3377534	0,1659978	0,5758674	0,1106913	0,0371129	0,0830799
620	0,3494648	1,0617541	0,6321567	0,0493462	0,8896774	0,8812922	0,1375528	0,8114033	0,0350767	0,0661640	0,8234995	0,0542072	0,0668659	0,0147579	0,8387309	0,1455350	0,4500217	1,0168111	0,6318864	0,0862581	0,6506419	0,0052552	0,7746230	0,5801156	0,9222982	0,6427414	0,1677623	0,7003348	0,1465828	0,1225970	0,3460145	0,6301700	0,3464648	0,1099103	0,0239105	0,0101979	0,0654670	0,2331265	0,6341859	0,5944069	0,5546929	0,6274908	0,0028973	0,0834934	0,3138406	1,0276243	0,1753920	0,7519492	0,8239837	0,6807505	0,8988272	0,0083361	0,0597848	0,0713344	0,0348622	0,0141832	0,2063065	0,9564258	0,1910391	0,1655363	0,4150780	0,1373860	0,0307803	0,0677828
640	0,3495304	1,0746700	0,5481859	0,0588614	0,9578277	0,9106482	0,0851930	0,8567235	0,0264208	0,0748885	0,8323970	0,0499809	0,0693762	0,0124269	0,8593247	0,1644523	0,4589474	0,9195590	0,6015823	0,1095129	0,5781899	0,0062431	0,7221388	0,5258685	0,9491943	0,7115250	0,1561316	0,7144240	0,1448691	0,0958391	0,3145859	0,5787189	0,2701427	0,1076591	0,0257490	0,0150173	0,0822753	0,2067562	0,6672544	0,5696378	0,6510972	0,5437873	0,0032258	0,0572440	0,2656343	0,9673004	0,1601631	0,7420099	0,8178351	0,7663314	0,8397775	0,0137873	0,0595618	0,0574634	0,0317192	0,0063559	0,1186339	0,8821919	0,1088575	0,1530988	0,3422058	0,1641291	0,0201761	0,0842594
660	0,3352128	0,9996247	0,4667015	0,0442053	0,9685583	0,8672668	0,0825849	0,7774814	0,0136795	0,0578451	0,8270633	0,0374343	0,0795049	0,0111138	0,8888954	0,1630548	0,4655361	0,9174955	0,5415796	0,1143432	0,5500645	0,0146319	0,6687388	0,4691178	0,9963294	0,6899446	0,1558802	0,8318591	0,1337666	0,1055454	0,3096735	0,6092523	0,1618090	0,0702500	0,0245122	0,0157370	0,0799652	0,1803201	0,7915727	0,4221086	0,7067931	0,4546336	0,0027417	0,0562724	0,2118032	1,0125386	0,1627291	0,7422429	0,8865437	0,8117930	0,8085795	0,0198855	0,0538565	0,0422135	0,0264100	0,0022357	0,0731901	0,8101298	0,0660372	0,1213065	0,2492901	0,1620431	0,0316950	0,0688363
680	0,3665426	1,0112831	0,4177047	0,0610747	0,9302701	0,8419156	0,0415996	0,8789350	0,0111123	0,0581125	0,9196779	0,0409827	0,0905363	0,0048230	0,9411718	0,1468635	0,4339034	0,9443469	0,5838825	0,1173280	0,4816117	0,0159691	0,6252200	0,4569017	0,9713041	0,8343369	0,1312384	0,8184197	0,1140671	0,1203027	0,2964946	0,5574791	0,1145139	0,0710916	0,0189703	0,0148376	0,0670208	0,1508142	0,7259831	0,3165681	0,7533071	0,3790761	0,0008070	0,0291636	0,1714010	0,9869410	0,1541964	0,6980379	0,8720064	0,8247496	0,7488159	0,0194014	0,0403831	0,0342080	0,0213032	0,0073233	0,0539744	0,7267084	0,0457986	0,0829128	0,1795944	0,1158836	0,0340539	0,0622818
700	0,3440948	0,9940597	0,4147029	0,0715543	0,9182477	0,8692096	0,0337732	0,8739268	0,0076310	0,0473713	0,8835489	0,0366263	0,0770283	0,0119466	0,9574462	0,1296076	0,4141594	0,9342190	0,4988447	0,1552088	0,4591615	0,0087990	0,5094704	0,4763740	1,0069130	0,8444946	0,1260116	0,7915737	0,0872003	0,1282362	0,2972526	0,5372055	0,0990050	0,0517173	0,0205910	0,0083231	0,0556402	0,1790573	0,7455085	0,2187228	0,8051161	0,2988068	0,0005567	0,0224507	0,1332384	0,9864673	0,1556188	0,6463492	0,9263116	0,8657042	0,6379018	0,0226376	0,0328754	0,0227135	0,0132690	0,0065086	0,0440531	0,7047137	0,0244739	0,0678853	0,1386270	0,1504471	0,0344244	0,0688162
720	0,3203995	0,9704825	0,3243663	0,0551905	0,9894463	0,8768126	0,0205346	0,9178307	0,0046125	0,0347697	0,8521766	0,0347028	0,0705722	0,0092980	0,9781398	0,1269206	0,4065021	0,8933256	0,4889077	0,1082903	0,4109031	0,0049297	0,3993107	0,4715717	0,9936661	0,7821688	0,1183172	0,7973567	0,1021343	0,1343414	0,2813335	0,5034823	0,0829447	0,0357230	0,0212717	0,0086078	0,0560095	0,1231010	0,7728648	0,1676401	0,7483244	0,2521077	0,0007139	0,0121829	0,0959234	1,0255527	0,1403192	0,5525849	0,8866601	0,8576047	0,5404444	0,0238012	0,0353081	0,0170236	0,0169018	0,0093537	0,0479822	0,7135133	0,0201532	0,0480558	0,0582934	0,1134695	0,0291404	0,0762916
740	0,3442552	1,0260890	0,3470045	0,0570067	0,9981412	0,8261684	0,0194610	0,9264499	0,0011114	0,0514179	0,9148029	0,0374510	0,0548083	0,0122920	0,9519626	0,1501607	0,4146675	0,9886685	0,5528459	0,1251352	0,4206635	0,0080852	0,2709760	0,4333594	0,9952551	0,7794817	0,1193715	0,8141556	0,0876074	0,1285763	0,3100573	0,5097535	0,0698996	0,0210452	0,0284104	0,0117093	0,0542329	0,1113308	0,7974049	0,1068069	0,7777159	0,1984308	0,0000580	0,0165361	0,0892317	1,0413054	0,1143660	0,4789953	0,9034007	0,9939037	0,4167836	0,0277155	0,0361155	0,0229676	0,0135535	0,0179269	0,0429257	0,6508266	0,0087562	0,0395090	0,0443380	0,1002658	0,0373480	0,0589336
760	0,3441305	1,0135047	0,3105371	0,0523796	1,0307238	0,8032599	0,0273049	0,9762450	0,0056831	0,0603679	0,9529992	0,0292142	0,0796961	0,0068966	0,9605498	0,1659804	0,4147578	0,9170598	0,5568887	0,1239442	0,4523303	0,0155923	0,2035057	0,4837168	0,9952940	0,8678870	0,1422372	0,7962920	0,0752089	0,1270279	0,2611602	0,5023111	0,0626176	0,0188999	0,0214237	0,0049787	0,0522354	0,1024533	0,8895691	0,0724783	0,7016367	0,1737558	0,0001788	0,0114350	0,0814530	0,8957767	0,1046656	0,4013820	0,9185114	0,9680224	0,3396118	0,0201674	0,0221061	0,0182090	0,0209989	0,0179573	0,0331953	0,4979374	0,0107918	0,0343413	0,0556923	0,1110259	0,0320445	0,0468766
780	0,3223672	0,9323302	0,3135520	0,0535845	1,0263108	0,7579908	0,0198784	0,9701156	0,0063999	0,0556267	0,9274260	0,0294875	0,0874085	0,0021444	0,9497237	0,1464316	0,4261655	1,0128237	0,5887847	0,1022538	0,4588108	0,0141163	0,1547240	0,4636451	1,0143883	0,8073021	0,1318892	0,7820638	0,0781385	0,1001848	0,2716413	0,5652604	0,0589652	0,0170355	0,0239649	0,0039670	0,0452593	0,1086985	0,8185309	0,0675044	0,6944876	0,1398433	0,0008451	0,0141021	0,0644683	0,9300402	0,1272921	0,3460687	0,9030969	0,8690021	0,2601418	0,0165734	0,0108740	0,0138000	0,0209774	0,0092951	0,0421453	0,4476993	0,0090196	0,0374987	0,0785578	0,1029688	0,0323933	0,0387857
800	0,3248304	0,8938217	0,2850100	0,0610533	1,0237135	0,7091916	0,0261666	1,0508858	0,0108447	0,0711852	0,9145518	0,0305501	0,0841441	0,0035282	0,9528219	0,1628696	0,4474162	0,9984506	0,5821921	0,1001203	0,5055595	0,0163556	0,1272242	0,4513253	0,9892806	0,8263717	0,1121798	0,8143894	0,0819326	0,1024759	0,2534216	0,6018827	0,0504893	0,0172617	0,0147188	0,0007721	0,0436668	0,0816226	0,7823073	0,0636815	0,6812281	0,1408473	0,0013747	0,0172284	0,0763965	0,9385655	0,1146592	0,2823572	0,8354006	0,8587392	0,2307962	0,0181628	0,0089166	0,0062952	0,0189625	0,0125012	0,0218103	0,3377815	0,0061703	0,0390818	0,0673067	0,1292684	0,0316268	0,0472595
