"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
280	0,8105491	0,2477546	0,5490701	0,0468228	0,3318069	0,2762104	0,3358624	0,7710163	0,8165743	0,3787988	0,3365215	0,1150292	0,1965022	0,8642019	1,0210218	0,7799945	0,5945054	0,3811005	0,3917326	0,8393178	0,8544224	0,4118025	0,4861834	0,5795609	0,1862425	0,6035510	0,6018395	0,8379643	0,9820261	0,9129962	0,0364766	0,5382962	1,0117862	0,0651303	0,6400962	0,4994114	0,5587095	0,1336132	0,9512951	0,7073700	0,1230379	0,0570514	0,3804895	0,2762781	0,3745878	0,4640505	0,1376438	0,8195674	0,1919112	0,3315568	0,7267222	0,7114967	0,1738362	0,8328422	0,9063393	0,4477874	0,7715312	0,1697837	0,9515245	0,6236255	0,3967933	1,0839854	0,9205788	0,9293892
300	0,8284359	0,3043086	0,6014379	0,0420361	0,3175830	0,3579490	0,3038885	0,8034355	0,7640281	0,3757692	0,3541591	0,1045853	0,1764420	0,9573145	1,0478721	0,7937896	0,6034514	0,3580098	0,3961207	0,7657742	0,8629617	0,4519656	0,4802699	0,6342850	0,2267626	0,5312582	0,5202569	0,8798837	1,0171476	0,8581412	0,0318069	0,5361631	0,9799900	0,0619811	0,6903200	0,5019986	0,5847082	0,1678030	0,9226095	0,6414181	0,1198254	0,0481134	0,4232419	0,2621633	0,4303270	0,4925466	0,1420165	0,8357251	0,1787384	0,3431096	0,7271093	0,6502319	0,1637769	0,8935626	0,9770698	0,5165331	0,7747064	0,1930424	0,9014691	0,6156527	0,3947540	1,0612292	0,9469805	0,9385726
320	0,8650312	0,3156995	0,5750349	0,0528869	0,3012158	0,3308736	0,3071195	0,8415497	0,8895955	0,3297869	0,3778599	0,1063067	0,1816786	0,9497080	1,0488031	0,8118459	0,6086081	0,3642563	0,4268358	0,8550254	0,8793593	0,4769935	0,4368326	0,6043035	0,2207386	0,5973753	0,4990383	0,8361522	1,0935666	0,8698199	0,0272199	0,5633907	0,9242005	0,0503700	0,6283499	0,5132462	0,5966850	0,1552521	0,8620821	0,6355275	0,1048484	0,0612313	0,4671583	0,2793894	0,4750197	0,5195281	0,1319000	0,9325795	0,1954134	0,2953551	0,7606540	0,7090158	0,1649750	0,9819313	0,9665385	0,5474515	0,7285458	0,1783969	0,9979036	0,6414777	0,3419843	1,0126283	0,9526283	0,8677338
340	0,8937593	0,4290071	0,5630757	0,0517249	0,3392182	0,3406573	0,3125329	0,7569901	0,7997953	0,3399101	0,3744327	0,0926679	0,1892108	0,8939302	1,0724763	0,8169313	0,6184577	0,3420178	0,4645046	0,9067678	0,8879117	0,4267717	0,4302755	0,6617241	0,1812409	0,6596743	0,5089377	0,8291621	1,0532207	0,8788780	0,0242799	0,6159767	1,0023223	0,0673959	0,6282038	0,4952078	0,5418793	0,1311914	0,8475361	0,5563499	0,1119245	0,0665439	0,4876913	0,2712809	0,4125326	0,5201070	0,1316615	0,9600149	0,1871830	0,3013514	0,6818128	0,6855956	0,1134464	0,8982360	0,8384734	0,5966928	0,7822434	0,1511184	0,9768769	0,6331979	0,3256063	0,9769170	0,8462200	0,9373317
360	0,8878443	0,4021095	0,5574839	0,0354798	0,3829499	0,3357464	0,3388479	0,8281162	0,8768856	0,2934702	0,3252810	0,0906684	0,2133403	0,8603612	0,9775823	0,8128020	0,5577030	0,3385962	0,4431786	0,9234608	0,8757458	0,4489473	0,4113169	0,6559063	0,2107449	0,6678274	0,4571697	0,7589552	1,0176124	0,8707220	0,0137824	0,6522330	0,9689463	0,0680209	0,6287330	0,4930194	0,5401730	0,0816238	0,8019606	0,5244120	0,1268691	0,0674597	0,5372898	0,2864625	0,4017122	0,5000113	0,0970863	0,8950277	0,1474001	0,3005172	0,7188345	0,6796553	0,0929466	0,9562131	0,8723913	0,5112158	0,8609080	0,1190774	0,9771522	0,5828230	0,3095913	0,9626848	0,8350375	1,0496333
380	0,8749439	0,4037379	0,5856138	0,0392485	0,3462734	0,2962843	0,3507330	0,8133045	0,8659982	0,3106430	0,3518348	0,1034615	0,1947457	0,9128260	0,9618261	0,8591274	0,5171568	0,3735085	0,4319511	0,8387300	0,9307169	0,4533215	0,3946313	0,6624516	0,1985826	0,6041463	0,5078264	0,8132927	1,0126817	0,8420073	0,0196567	0,7008876	1,0322845	0,1034208	0,5669606	0,5148860	0,5403109	0,0719340	0,8170981	0,6369678	0,0999820	0,0563145	0,5207285	0,2602434	0,4051344	0,4823777	0,0832534	0,8929271	0,1705250	0,3144698	0,7275673	0,6859483	0,1308488	0,9491324	0,9648530	0,4512406	0,9299788	0,1199836	0,9995896	0,5641058	0,3113859	0,9629662	0,7047511	1,0262197
400	0,8284149	0,3451288	0,5442853	0,0381485	0,3568945	0,2386700	0,3531883	0,7090260	0,8091667	0,2933998	0,3409293	0,0957251	0,2135389	0,8908726	1,0017679	0,9448433	0,5186691	0,3780997	0,4073657	0,8610444	0,9026514	0,4603313	0,3409003	0,6927004	0,1815875	0,5455061	0,5200463	0,7959562	1,0359994	0,8161583	0,0196057	0,6335696	1,0621773	0,0952728	0,5856467	0,4796796	0,5263032	0,0716342	0,8165461	0,6941343	0,1007351	0,0533128	0,5206954	0,2638508	0,4590036	0,4693328	0,0821914	0,8378757	0,1868386	0,2782247	0,6951535	0,8104635	0,0979045	0,9041131	0,9305978	0,3776195	0,9359380	0,1364774	0,9942440	0,6902756	0,3537392	0,9290851	0,6503005	1,0142316
420	0,8264164	0,3405024	0,5677200	0,0292490	0,3935200	0,2983169	0,2746113	0,6865736	0,7594484	0,2985707	0,2953969	0,0913624	0,2239882	0,9062785	0,9590364	0,9161009	0,5068076	0,3990633	0,4185787	0,8027454	0,8695612	0,4118796	0,3542312	0,6173977	0,1289625	0,6047265	0,5068244	0,7763189	1,0652693	0,8255384	0,0370306	0,6045161	1,0699939	0,0950398	0,5452371	0,4551633	0,5282825	0,0736245	0,8072437	0,6195396	0,0935676	0,0617245	0,5479563	0,2794834	0,4819232	0,4963320	0,0886519	0,8011762	0,1955855	0,3098648	0,8139680	0,7038193	0,1112903	0,9274081	0,8853606	0,4022370	0,9504437	0,1406355	0,9940637	0,6728569	0,3544208	0,9151172	0,6757506	0,9846953
440	0,8394734	0,3662236	0,5464356	0,0221804	0,4065160	0,3409563	0,2942520	0,7503555	0,7952633	0,2953400	0,2707895	0,0857383	0,2343387	0,8822490	1,0129413	0,9413280	0,4924866	0,3752413	0,4200566	0,8356706	0,7771585	0,3909520	0,3593403	0,5809988	0,1492999	0,6675087	0,5572918	0,7931766	1,1717080	0,8567245	0,0248649	0,5840568	1,0314394	0,0812650	0,5727170	0,4618042	0,4892352	0,0898206	0,8548246	0,6154153	0,1174245	0,0536653	0,5319564	0,3103499	0,5277323	0,5006863	0,0671794	0,8400439	0,1913605	0,3182201	0,7663929	0,7140877	0,0778462	0,9651135	0,8482207	0,4121908	0,8693613	0,1019950	1,0154796	0,6440631	0,3614804	0,8575809	0,6454121	1,0263035
460	0,7808168	0,3054971	0,6050032	0,0414724	0,4346935	0,2872691	0,3119236	0,7294162	0,8267299	0,3154909	0,3036914	0,1070816	0,2334775	0,9334396	1,0855003	0,9201577	0,5294725	0,4223117	0,3964381	0,8868737	0,8401271	0,4423741	0,3616167	0,5444522	0,1179774	0,7015198	0,5802489	0,8479106	1,0347157	0,7979391	0,0286161	0,5687226	1,0352714	0,0922391	0,5371380	0,4426338	0,4783139	0,0629405	0,9332037	0,6582105	0,1051242	0,0578280	0,5565404	0,3257589	0,5274954	0,5404250	0,0806535	0,8518978	0,2265149	0,3018078	0,8291307	0,6802017	0,0896816	0,9079377	0,9628255	0,4605875	0,8962031	0,1423827	1,0092535	0,6050822	0,3618230	0,8609988	0,6586156	1,0532304
480	0,7643272	0,3360280	0,5654233	0,0416508	0,4083322	0,2953677	0,3290531	0,7541014	0,7941247	0,3457994	0,3716816	0,0917970	0,2205537	1,0350809	1,1099152	0,9864031	0,5471213	0,4122908	0,4393862	0,8603933	0,8543126	0,4270442	0,3422950	0,5158632	0,1123021	0,5733172	0,5603201	0,8882158	1,0259330	0,8626113	0,0395351	0,5610572	1,0143757	0,0980415	0,6214698	0,4343420	0,5260156	0,0753150	0,9607684	0,7279441	0,1041638	0,0554716	0,5659639	0,3189091	0,5510093	0,5454087	0,0902382	0,8444554	0,2073679	0,2956247	0,8122936	0,6907638	0,1220886	0,8500734	0,8846692	0,5214915	0,9268876	0,1412719	0,9688074	0,6760648	0,3685591	0,8804264	0,6469128	0,9889806
500	0,7721377	0,3956839	0,5458070	0,0336257	0,4023774	0,3111000	0,3137972	0,7468964	0,8917807	0,3863859	0,3610514	0,0991241	0,2481437	0,9443738	1,0828624	0,9580435	0,5805579	0,4178694	0,4379927	0,8439796	0,8511786	0,3866853	0,2777946	0,5239212	0,0988664	0,6043510	0,5744122	0,8030508	1,0412300	0,8225859	0,0269803	0,5949258	1,0057915	0,0964403	0,6561311	0,4586962	0,5687167	0,0765987	0,9594976	0,7383106	0,1152463	0,0510756	0,6345718	0,3372271	0,5312163	0,5093833	0,0897507	0,8769107	0,2073575	0,3051201	0,6845986	0,7215873	0,1386758	0,9222995	0,8620656	0,5190448	0,8562102	0,1291064	0,9846236	0,6388309	0,4327555	0,8762348	0,6537933	0,9787216
520	0,7604940	0,3916389	0,5680705	0,0379526	0,4058697	0,2774842	0,3194283	0,7969603	0,8820137	0,3974462	0,3729251	0,0950258	0,2047666	0,9156744	1,0416701	0,9060084	0,5823323	0,3979543	0,4532977	0,8077028	0,8434874	0,4123808	0,2878998	0,5026254	0,1052668	0,7032491	0,5551236	0,7302498	1,0180061	0,8547320	0,0213976	0,6068771	0,9672701	0,0972068	0,5717304	0,4956724	0,5304850	0,1036918	0,9599639	0,7646896	0,1058526	0,0584812	0,6116687	0,3008344	0,5561624	0,5438546	0,1019095	0,8477896	0,2009741	0,3454180	0,6587027	0,7117175	0,1196268	0,9824867	0,9799431	0,5905328	0,8872562	0,1341252	0,9337174	0,6351059	0,4501395	0,9676914	0,6534828	0,9676806
540	0,8232919	0,3554658	0,5678360	0,0372918	0,4360521	0,2865880	0,3157895	0,7909427	0,9413230	0,4146293	0,3854797	0,0928268	0,2307316	0,8589224	1,0508251	0,8882401	0,5325420	0,3724941	0,4469506	0,8142048	0,7256772	0,3729244	0,3189780	0,5060197	0,1001683	0,6905391	0,5900113	0,7680106	1,0458754	0,8780093	0,0217542	0,6139523	0,8805008	0,1006223	0,5550622	0,4689298	0,6136916	0,1314017	0,8671780	0,6964084	0,1129492	0,0835286	0,6221192	0,3182597	0,5280942	0,5850925	0,1188321	0,8166699	0,2135476	0,2924262	0,7150251	0,6842326	0,1011957	0,9624750	0,9061203	0,5475680	0,9433597	0,1504083	0,9557677	0,5369102	0,4372901	0,9501853	0,6876307	1,0076710
560	0,8717653	0,3266373	0,5519341	0,0465118	0,4418547	0,3006401	0,3911346	0,7109780	0,8974499	0,4026082	0,3898372	0,0492483	0,1973090	0,9085163	1,0146506	0,9099168	0,5266040	0,3761781	0,4419390	0,8950785	0,8163518	0,3883777	0,3202323	0,5352089	0,1207586	0,6033505	0,5305839	0,7683119	1,1361295	0,8568469	0,0299134	0,6093105	0,9225064	0,0807652	0,5734929	0,4813028	0,6652789	0,1524203	0,8283541	0,7792471	0,1244612	0,1052645	0,6602889	0,3045854	0,4324287	0,5988567	0,1147146	0,8513431	0,1832184	0,3175861	0,7154250	0,6124450	0,1081724	0,9720980	0,9391862	0,5532026	0,9062084	0,1421928	0,9157970	0,5414723	0,4405162	1,0003489	0,7347334	0,9583743
580	0,8671296	0,4462042	0,5132243	0,0605233	0,4856759	0,3704680	0,2954642	0,8213267	0,8081431	0,3780346	0,3604438	0,0594358	0,1856646	0,9073481	0,9754159	0,8442683	0,5920374	0,3640392	0,4582907	0,8564837	0,8371291	0,3846724	0,3481170	0,5795586	0,1699821	0,5612229	0,5088248	0,7464752	1,0778409	0,8361507	0,0358983	0,5607131	0,8727949	0,0805547	0,6339646	0,4141024	0,6796536	0,2699039	0,8472657	0,7788741	0,1377996	0,0838418	0,6191085	0,2560727	0,4616174	0,6207229	0,1541415	0,9626395	0,1624396	0,3546340	0,7728334	0,6247732	0,1160913	0,9662892	0,9699265	0,5490841	0,9041219	0,1583704	0,9578762	0,5362389	0,4005053	0,9291105	0,6959528	0,9468380
600	0,8554928	0,5250469	0,5124710	0,0546101	0,5121518	0,4017828	0,3370105	0,8206370	0,8381069	0,3070533	0,3601184	0,0687921	0,1768232	0,9618349	0,9393087	0,8411685	0,6012499	0,4413550	0,4415077	0,8949965	0,7909385	0,3930447	0,3381417	0,5735550	0,2273166	0,4103325	0,5421768	0,8408212	0,9732001	0,8059109	0,0353240	0,6110295	0,9002914	0,0783005	0,5886685	0,4143090	0,6613765	0,3842468	0,7282499	0,7951539	0,1327440	0,0542916	0,5599435	0,2758806	0,4510655	0,5312310	0,2749582	0,8862511	0,1919053	0,3776894	0,7069740	0,6841951	0,1570333	1,0074611	0,9287071	0,5194473	0,9460168	0,1580979	1,0044386	0,5565866	0,4137010	0,8442181	0,6321345	0,9714830
620	0,9148219	0,6781499	0,5750106	0,0523158	0,5615194	0,4288801	0,3293196	0,7677833	0,8684594	0,3151639	0,3876361	0,0919368	0,1698385	0,9096798	0,9525024	0,8917393	0,6821000	0,5182076	0,4100369	0,9450501	0,8520035	0,3626941	0,3892587	0,6053658	0,2919190	0,3848052	0,5402266	0,8598769	0,8926388	0,7681047	0,0325711	0,7025398	0,8640271	0,0697519	0,5997173	0,4393880	0,6431158	0,4217752	0,6608457	0,8279262	0,1302672	0,0438391	0,5316776	0,3072432	0,4610426	0,4748525	0,4194477	0,8670058	0,1803884	0,3989170	0,7000062	0,6512007	0,1971040	0,9239647	0,9910565	0,4213695	0,8437819	0,1840729	1,0418447	0,5617397	0,4025138	0,7983365	0,5639159	1,0245470
640	0,9874285	0,7429779	0,5657145	0,0525877	0,6153321	0,5199532	0,3436999	0,7779356	0,8574444	0,2478803	0,3501405	0,0779181	0,1923666	1,0049896	0,9397906	0,8215206	0,7571882	0,4649734	0,3781742	0,8295572	0,8734353	0,3759726	0,3963499	0,6185706	0,3542629	0,3588231	0,5370676	0,9055117	0,8330302	0,8521394	0,0384928	0,7018454	0,8646176	0,0669254	0,6116036	0,4423959	0,6553455	0,4392758	0,6224891	0,7618441	0,1231896	0,0706745	0,5005477	0,3444395	0,4342700	0,4988855	0,4598966	0,8823810	0,1889145	0,4138430	0,7506891	0,6706665	0,2167130	0,8869196	0,8797151	0,3801122	0,8354775	0,1880908	1,0705938	0,6387215	0,4092928	0,6662903	0,4579318	1,0082303
660	1,0160571	0,8279769	0,5294620	0,0497994	0,6193370	0,5395234	0,2989115	0,8005408	0,8410899	0,2335596	0,3064512	0,0748742	0,1899296	1,0540834	0,8592509	0,9030600	0,7847000	0,4227223	0,4349118	0,9294320	0,8285767	0,3883549	0,3868851	0,7077112	0,3645331	0,2779337	0,5267276	0,9192545	0,8514746	0,9174976	0,0368661	0,7936744	0,8105870	0,0757675	0,5559693	0,4307762	0,6407003	0,4509065	0,5702559	0,7512895	0,0948145	0,0671793	0,5060030	0,3575611	0,4262804	0,4234678	0,5292172	0,8661676	0,1608244	0,3675318	0,7625720	0,7046774	0,2284531	0,8664150	0,7760507	0,2833242	0,7978423	0,2238875	1,0248396	0,6001160	0,4256703	0,6111737	0,4410493	1,0465717
680	1,0642959	0,7964406	0,5286167	0,0416349	0,6148667	0,5089982	0,2918091	0,7639119	0,7905402	0,2074914	0,3078083	0,0649864	0,1801354	1,0708002	0,9060370	0,8644631	0,9597992	0,3642469	0,4559393	0,9188042	0,8278503	0,3610439	0,4031485	0,7031234	0,3643876	0,3215102	0,5003799	0,8665926	0,8074680	0,9602430	0,0296368	0,8494222	0,8511565	0,0788778	0,5983417	0,4569079	0,6614979	0,4763891	0,5805162	0,7943744	0,0994362	0,0525665	0,4662249	0,3596863	0,4081388	0,4090249	0,5599764	0,8740201	0,1418218	0,3886462	0,7674975	0,7148895	0,2766271	0,9701200	0,6445586	0,2223294	0,8001663	0,2396418	0,9537411	0,6369385	0,4670795	0,6265746	0,4092998	1,0605059
700	1,0272647	0,7949672	0,5210773	0,0325110	0,6669580	0,5779688	0,3388072	0,7660495	0,9144543	0,1695812	0,2875374	0,0703828	0,1870578	0,9479794	1,0224381	0,8363104	0,9786542	0,3278801	0,4550342	0,9302619	0,8004541	0,3280075	0,4335756	0,7099614	0,4646277	0,2688682	0,5509856	0,9199751	0,8045310	0,9212550	0,0268796	0,8153929	0,8086192	0,0893604	0,6424295	0,4879642	0,5785306	0,4461675	0,5076336	0,7841128	0,0953292	0,0450550	0,4141587	0,3716456	0,4003702	0,4263838	0,5577359	0,8576159	0,1432195	0,3765184	0,7359809	0,6728560	0,2845687	0,8737254	0,5646600	0,1812703	0,7514434	0,3348390	0,9307092	0,6257376	0,5525652	0,5428346	0,4368733	0,9936907
720	1,0050008	0,8507927	0,4748401	0,0387723	0,6441210	0,5723910	0,3492960	0,8207184	0,8691880	0,1456104	0,2849566	0,0539293	0,2435412	1,0024526	1,0860017	0,8108124	0,9776411	0,2726473	0,4337287	0,8815443	0,8174093	0,3506032	0,3935653	0,7377292	0,4326795	0,2873963	0,5426929	0,9682005	0,7272618	0,9099375	0,0143797	0,8288821	0,8461589	0,0986237	0,5409454	0,5075315	0,5810733	0,4703840	0,4740251	0,7561320	0,0904287	0,0523673	0,4496484	0,4144478	0,3819692	0,4678292	0,6426717	0,8792569	0,1516572	0,3740794	0,7240140	0,7109439	0,2801622	0,8730411	0,5286481	0,1393797	0,7727469	0,3675470	1,0015924	0,6241056	0,5622936	0,5987761	0,4743050	0,9729408
740	0,9670239	0,9255200	0,4340320	0,0392242	0,7073234	0,5976041	0,3315654	0,8325706	0,8876940	0,1246143	0,2876795	0,0706118	0,2303968	1,1070736	0,9884192	0,8268493	1,0027962	0,2473205	0,4300716	0,8371930	0,7940501	0,3325320	0,3711730	0,6738975	0,4050512	0,3134988	0,5788346	0,9646410	0,7216333	0,8506133	0,0189358	0,8399563	0,8868102	0,0849357	0,6275309	0,5764011	0,5299036	0,4511694	0,4146768	0,8070153	0,0748589	0,0526474	0,4536364	0,4083071	0,3792697	0,4083927	0,6559742	0,8613799	0,1164287	0,3880972	0,6934484	0,6917975	0,2827070	0,9566345	0,4645677	0,1157202	0,8093183	0,4326340	0,9829314	0,6378243	0,5359880	0,6199183	0,5322165	0,9560787
760	0,9004489	0,9144498	0,4799358	0,0503168	0,6923578	0,5593342	0,2974587	0,7794335	0,9001539	0,1093633	0,2572800	0,0753091	0,2166865	1,0067888	1,0145823	0,7902474	0,9476662	0,2230447	0,4494585	0,8303871	0,7220482	0,2959089	0,3533943	0,7133310	0,3524412	0,3211693	0,5624715	1,0135732	0,6989601	0,8908238	0,0318943	0,9038734	0,8684584	0,0832290	0,6694689	0,5402914	0,5030905	0,4858361	0,3642192	0,8191231	0,0764168	0,0426356	0,4758841	0,4445491	0,4680517	0,4451626	0,6247515	0,8676688	0,1352079	0,4400527	0,7531487	0,6984969	0,3406422	0,9934215	0,4395923	0,1196776	0,7435327	0,4914295	0,9974993	0,6318978	0,5749543	0,6191230	0,4594872	0,9508151
780	0,9503018	0,9460052	0,4525501	0,0455880	0,7358850	0,5688637	0,3159305	0,7508456	0,9407952	0,1101367	0,2589061	0,0837152	0,2187962	1,0814687	1,0342309	0,7971538	1,0019237	0,2029906	0,4788589	0,8014519	0,6765396	0,2667513	0,3877358	0,7096818	0,3765526	0,3747837	0,5862666	1,0142894	0,7738953	0,9666639	0,0274721	0,9242029	0,8176377	0,0755264	0,5995332	0,5199165	0,4956955	0,4621406	0,3879968	0,7606883	0,0770940	0,0463092	0,5152500	0,4337690	0,4884496	0,4908730	0,5316509	0,8600921	0,1393480	0,5348707	0,7739021	0,7101198	0,3482054	0,9715622	0,4397190	0,1195502	0,8356949	0,5289269	0,9670479	0,5907777	0,5608790	0,5455030	0,4935576	0,9717775
800	0,9467947	1,0287125	0,4450761	0,0478359	0,7219531	0,5915968	0,3148142	0,7373717	0,8450378	0,0982292	0,2521064	0,0621330	0,2082785	1,0841989	1,0316760	0,8952480	0,9743079	0,1922996	0,4554554	0,7353601	0,7640966	0,2692378	0,4217091	0,7795884	0,3454537	0,3497138	0,5820902	1,0568179	0,8306529	0,9541887	0,0505715	0,8960286	0,7229980	0,0819303	0,5628535	0,5608062	0,4714316	0,4318157	0,3677456	0,7456165	0,0907389	0,0482706	0,5326811	0,4091350	0,4222202	0,4970445	0,6142960	0,8958299	0,1542403	0,4956611	0,7927863	0,7447371	0,3385416	0,9635849	0,3781589	0,0995898	0,9002351	0,5576398	1,0062213	0,6827278	0,6137170	0,5070061	0,5113611	0,9605926
820	1,0364420	1,0350168	0,4273401	0,0375017	0,7889380	0,5663749	0,3282710	0,8017942	0,8759229	0,1229860	0,2705839	0,0532680	0,1802832	1,0103437	1,0847834	0,9326469	0,9354871	0,1560719	0,4056887	0,7623869	0,7398986	0,2461900	0,3429494	0,7394872	0,3466432	0,3468779	0,6644937	0,9825005	0,7945646	0,9433775	0,0501004	0,9016478	0,7572628	0,0875493	0,6598397	0,6579800	0,5133276	0,4705009	0,3305151	0,7347606	0,0760207	0,0439518	0,5587822	0,3955553	0,4571466	0,4748090	0,6174191	0,9514976	0,1506465	0,5450987	0,7866014	0,7170312	0,4419594	0,9483386	0,3250484	0,0954668	0,9263065	0,5308172	1,0687598	0,5910125	0,6640481	0,5104322	0,4463135	0,9286825
840	1,1401175	1,0774584	0,4025022	0,0468024	0,8106129	0,6022862	0,3318696	0,8451857	0,8427050	0,1315376	0,2849596	0,0870324	0,1798869	1,0487909	1,1422415	0,8803960	1,0058322	0,1340717	0,4224928	0,8295270	0,6948095	0,2655506	0,2968373	0,7857621	0,3698718	0,3270036	0,6609816	0,9016914	0,8393457	0,9055412	0,0443009	0,8776281	0,7706817	0,1025728	0,6559331	0,6366527	0,5799790	0,4897992	0,2976271	0,7379891	0,0683750	0,0549171	0,5501740	0,4385207	0,4556397	0,5003488	0,5717163	0,9383923	0,1490063	0,6023120	0,7337163	0,7181787	0,4224771	0,9811593	0,3342928	0,1023551	0,8909075	0,5725562	1,0568049	0,6492583	0,6260294	0,6186835	0,3939204	0,9281395
860	1,0669613	1,0403001	0,3883892	0,0435695	0,7848327	0,5907312	0,3302144	0,7504974	0,8769224	0,1292290	0,2842208	0,0808129	0,1793810	1,0917473	1,1679083	0,8108755	1,0087366	0,1589923	0,4748076	0,8749915	0,7479316	0,2903961	0,3139470	0,7597520	0,3948210	0,3201355	0,6855598	0,9598070	0,8438327	0,9033862	0,0465240	0,8622651	0,8484362	0,0989387	0,6186070	0,7020609	0,5783401	0,5224160	0,2611857	0,6661470	0,0780327	0,0492884	0,5262862	0,4071849	0,4739433	0,4884976	0,6103344	0,8719295	0,1420079	0,5837242	0,7404124	0,5971326	0,4349485	0,9778103	0,3040712	0,0932743	0,8605009	0,6062235	1,0513592	0,6324129	0,6562037	0,6155416	0,4110551	0,9244275
880	1,0642380	1,0034860	0,3871065	0,0558717	0,7816796	0,5938500	0,3445449	0,6586090	0,9293590	0,1330204	0,3573626	0,0908906	0,1750755	1,0206750	1,2085842	0,7727101	0,9977457	0,1318543	0,4663930	0,8166576	0,7453321	0,3342607	0,3745007	0,8257398	0,3739346	0,3094559	0,6691166	0,9550472	0,8157703	0,8712755	0,0495275	0,8744631	0,8942710	0,1028944	0,6680397	0,7623999	0,5743023	0,5227916	0,2708870	0,6931130	0,0672604	0,0555452	0,5184816	0,4331295	0,4407093	0,5067132	0,6039173	0,9576440	0,1801256	0,6465342	0,7496477	0,6081946	0,4626184	0,9791200	0,3495707	0,1145496	0,8907774	0,5737276	1,0405726	0,6594924	0,6949317	0,6166275	0,4463516	0,8720728
900	0,9511441	1,0441464	0,4113889	0,0555917	0,7230120	0,5889250	0,3290116	0,7279442	0,8598451	0,1272044	0,3721133	0,0879681	0,1696361	1,0560862	1,1222374	0,7546399	1,0344943	0,1123582	0,4751824	0,7607920	0,7714620	0,3349800	0,4578006	0,7990890	0,4197058	0,3299844	0,6058147	0,9883935	0,7781779	0,8148339	0,0399292	0,9295173	0,8812766	0,1048588	0,6534765	0,8274130	0,5556773	0,4383694	0,2715271	0,7543573	0,0830532	0,0701805	0,5440933	0,3945875	0,4695989	0,4977240	0,6142690	0,8870108	0,2087145	0,6381439	0,7045493	0,6065966	0,4551973	0,9899764	0,3516211	0,0824259	0,8534711	0,6086247	1,0929862	0,6025754	0,7413139	0,5868292	0,4098192	0,9015131
920	0,9814822	1,0345228	0,3963426	0,0581087	0,7596178	0,5694358	0,3266908	0,6669338	0,7795411	0,1155506	0,3652414	0,0778897	0,1609487	1,0303328	1,0169456	0,8388823	1,0575474	0,1325521	0,4785312	0,7076886	0,8071129	0,2980956	0,4156097	0,8512162	0,4263344	0,3247500	0,6130097	0,9996537	0,7252216	0,8977069	0,0497134	0,8964847	0,8928398	0,1004506	0,6611997	0,8051439	0,5026444	0,4445266	0,2844046	0,7640747	0,0829318	0,0782516	0,4890398	0,3763010	0,4269115	0,5212528	0,6340289	0,8623818	0,2249541	0,5920804	0,6849576	0,6142960	0,4396890	1,0942006	0,3680968	0,0830452	0,8564408	0,5987215	1,0910072	0,5895155	0,7870389	0,4584555	0,4918045	0,9336379
940	0,9679081	1,0400008	0,3911434	0,0446740	0,7593806	0,5919015	0,3175524	0,7172247	0,8505822	0,1110604	0,3771708	0,0650781	0,1698221	1,0528757	0,9861203	0,7666251	0,9946529	0,1641380	0,4584314	0,7598849	0,7438582	0,3122290	0,3532132	0,8756729	0,4334915	0,3288537	0,6128008	1,0668288	0,7309737	0,9747768	0,0577442	0,8860964	0,8566922	0,1077578	0,5829271	0,7451919	0,5022169	0,4952315	0,2698940	0,7597507	0,0901415	0,0849293	0,4232335	0,3971559	0,4696120	0,5307386	0,7177817	0,8387294	0,2272372	0,5648230	0,6269621	0,6377357	0,4395556	0,9252841	0,3868793	0,0887847	0,9283735	0,6512111	1,0448947	0,6446841	0,7370345	0,4686510	0,4811549	0,9286694
960	0,9339005	1,0435770	0,3686351	0,0473364	0,7531358	0,6503901	0,3046542	0,6821805	0,8190489	0,1162222	0,3162114	0,0702878	0,1687081	0,9997855	1,0400219	0,8012343	0,9166915	0,1825032	0,4401513	0,8075732	0,8745960	0,3057502	0,3759388	0,8333149	0,4379075	0,3584558	0,5986877	1,0381006	0,7689525	1,0262902	0,0511980	0,8804752	0,8734599	0,0815896	0,5999374	0,7410337	0,4746204	0,4887342	0,2365268	0,7823169	0,0847880	0,0847929	0,4135370	0,4102849	0,4491872	0,5547122	0,7355319	0,8340521	0,1864256	0,5818966	0,7816510	0,6914790	0,3929988	0,9381745	0,3471592	0,1024562	0,9160585	0,6357738	1,1218643	0,7000933	0,7654893	0,4522758	0,4911328	0,8550961
