hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV	Time	Experiment
0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	720	3
0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	740	3
0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	760	3
0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	780	3
0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	800	3
0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	820	3
0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	840	3
0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	860	3
0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	880	3
0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	900	3
0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	920	3
0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	940	3
0	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	960	3
0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	980	3
0	1	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1000	3
0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1020	3
0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1040	3
0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1060	3
0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1080	3
0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1100	3
0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	4
0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	20	4
0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	40	4
0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	60	4
0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	80	4
0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	100	4
0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	120	4
0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	140	4
0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	160	4
0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	180	4
0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	200	4
0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	220	4
0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	240	4
0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	260	4
0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	280	4
0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	300	4
0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	320	4
0	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	340	4
0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	360	4
0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	380	4
0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	400	4
0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	420	4
0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	440	4
0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	460	4
0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	480	4
0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	500	4
0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	520	4
0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	540	4
0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	560	4
0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	580	4
0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	600	4
0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	620	4
0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	640	4
0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	660	4
0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	680	4
0	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	700	4
0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	720	4
0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	740	4
0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	760	4
0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	780	4
0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	800	4
0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	820	4
0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	840	4
0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	860	4
0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	880	4
0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	900	4
0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	920	4
0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	940	4
0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	960	4
0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	980	4
0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1000	4
0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1020	4
0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1040	4
0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1060	4
0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1080	4
0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1100	4
0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	5
0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	20	5
0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	40	5
0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	60	5
0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	80	5
0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	100	5
0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	120	5
0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	140	5
0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	160	5
0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	180	5
0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	200	5
0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	220	5
0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	240	5
0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	260	5
0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	280	5
0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	300	5
0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	320	5
0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	340	5
0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	360	5
0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	380	5
0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	400	5
0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	420	5
0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	440	5
0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	460	5
0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	480	5
0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	500	5
0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	520	5
