dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI	Time	Experiment
0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	540	5
0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	560	5
0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	580	5
0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	600	5
1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	620	5
1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	640	5
1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	660	5
1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	680	5
1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	700	5
1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	720	5
1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	740	5
1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	760	5
1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	780	5
1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	800	5
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	820	5
1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	840	5
1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	860	5
1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	880	5
1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	900	5
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	920	5
1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	940	5
1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	960	5
1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	980	5
1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1000	5
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1020	5
1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1040	5
1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1060	5
1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1080	5
1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1100	5
1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	6
1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	20	6
1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	40	6
1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	60	6
1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	80	6
1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	100	6
1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	120	6
1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	140	6
1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	160	6
1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	180	6
1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	200	6
1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	220	6
1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	240	6
1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	260	6
1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	280	6
1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	300	6
1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	320	6
1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	340	6
1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	360	6
1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	380	6
1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	400	6
1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	420	6
1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	440	6
1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	460	6
1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	480	6
1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	500	6
1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	520	6
1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	540	6
1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	560	6
1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	580	6
1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	600	6
1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	620	6
1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	640	6
1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	660	6
1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	680	6
1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	700	6
1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	720	6
1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	740	6
1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	760	6
1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	780	6
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	800	6
1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	820	6
1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	840	6
1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	860	6
1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	880	6
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	900	6
1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	920	6
1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	940	6
1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	960	6
1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	980	6
1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1000	6
1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1020	6
1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1040	6
1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1060	6
1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1080	6
1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1100	6
1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	7
1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	20	7
1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	1	40	7
0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	60	7
0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	80	7
0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	100	7
0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	120	7
0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	140	7
0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	160	7
0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	180	7
0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	200	7
0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	220	7
1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	240	7
0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	260	7
0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	280	7
0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	300	7
0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	320	7
0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	340	7
