"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
240	0,8665207	0,3251804	0,5542848	0,0405277	0,3913594	0,2822557	0,3201301	0,7611602	0,8437616	0,3600732	0,3486609	0,0885822	0,1881437	0,9951059	0,9679907	0,8729796	0,5485344	0,3043858	0,4372011	0,8413720	0,8023461	0,4174589	0,3758053	0,5998064	0,1645870	0,6068329	0,5467401	0,8887746	0,9846372	0,8513120	0,0362051	0,6435571	0,9969670	0,0902563	0,6110942	0,4629958	0,5979235	0,0939975	0,8047332	0,7889036	0,1248067	0,0585445	0,4161669	0,3056816	0,4302748	0,5276747	0,1134507	0,8680571	0,1891850	0,3659490	0,6930386	0,6852836	0,2008395	0,9577442	0,8878069	0,3854927	0,8082160	0,1740425	0,9861372	0,6022480	0,4085514	0,9598143	0,7332396	0,9993504
260	0,8648906	0,3216987	0,5526207	0,0405214	0,3821910	0,2822879	0,3201301	0,7655345	0,8437616	0,3645560	0,3486611	0,0885822	0,1910048	0,9946914	0,9677624	0,8734126	0,5434653	0,3249755	0,4372011	0,8413720	0,8022826	0,4159967	0,3738891	0,5857029	0,1607385	0,6024392	0,5406457	0,8796964	0,9875297	0,8481387	0,0362051	0,6244918	0,9977411	0,0901621	0,6096019	0,4531548	0,5998085	0,1016440	0,8185581	0,7704731	0,1262061	0,0590819	0,4271585	0,3047462	0,4312332	0,5277096	0,1079067	0,8692446	0,1912222	0,3568858	0,6991391	0,6855633	0,1842059	0,9576957	0,9082139	0,4118081	0,8134014	0,1615410	0,9845004	0,5988201	0,3958865	0,9617530	0,7391854	0,9993715
280	0,8637093	0,3194304	0,5511602	0,0405170	0,3748835	0,2824224	0,3201301	0,7695068	0,8437616	0,3680641	0,3486612	0,0885822	0,1937034	0,9943419	0,9676075	0,8737086	0,5398229	0,3418016	0,4372011	0,8413720	0,8022641	0,4147973	0,3722484	0,5744650	0,1573522	0,5990914	0,5352389	0,8716498	0,9895982	0,8459293	0,0362051	0,6096993	0,9982554	0,0900777	0,6083918	0,4457858	0,6007964	0,1082841	0,8292039	0,7513979	0,1268020	0,0595550	0,4384409	0,3040915	0,4323315	0,5276920	0,1040430	0,8704283	0,1934978	0,3514215	0,7049955	0,6858433	0,1704751	0,9576651	0,9232297	0,4327342	0,8185095	0,1523919	0,9829377	0,5962745	0,3863565	0,9630602	0,7447193	0,9993922
300	0,8628560	0,3179572	0,5500956	0,0405139	0,3691192	0,2825709	0,3201301	0,7730430	0,8437616	0,3708107	0,3486612	0,0885822	0,1962275	0,9940546	0,9675029	0,8739099	0,5372113	0,3553051	0,4372011	0,8413720	0,8022833	0,4138288	0,3708316	0,5656482	0,1543761	0,5965749	0,5305255	0,8646449	0,9910840	0,8444068	0,0362051	0,5985019	0,9985955	0,0900048	0,6074359	0,4403344	0,6011272	0,1138874	0,8373192	0,7328230	0,1268116	0,0599637	0,4497578	0,3036357	0,4335220	0,5276532	0,1013604	0,8715775	0,1957903	0,3484573	0,7105153	0,6861188	0,1592692	0,9576482	0,9341492	0,4489423	0,8234271	0,1457672	0,9814829	0,5943929	0,3792697	0,9639725	0,7494344	0,9994120
320	0,8622410	0,3170027	0,5494406	0,0405118	0,3646108	0,2826969	0,3201301	0,7761308	0,8437616	0,3729632	0,3486613	0,0885822	0,1985721	0,9938235	0,9674322	0,8740464	0,5353419	0,3659877	0,4372011	0,8413720	0,8023325	0,4130566	0,3695970	0,5588152	0,1517626	0,5946995	0,5264865	0,8586388	0,9921566	0,8433667	0,0362051	0,5901977	0,9988196	0,0899439	0,6066970	0,4363419	0,6010222	0,1185212	0,8434513	0,7155492	0,1264212	0,0603113	0,4608963	0,3033201	0,4347643	0,5276104	0,0995033	0,8726708	0,1979405	0,3470792	0,7156438	0,6863862	0,1502202	0,9576416	0,9420148	0,4612321	0,8280782	0,1410121	0,9801608	0,5930064	0,3740510	0,9646347	0,7531876	0,9994305
340	0,8617985	0,3163855	0,5491188	0,0405102	0,3611079	0,2827908	0,3201301	0,7787784	0,8437616	0,3746528	0,3486613	0,0885822	0,2007379	0,9936410	0,9673847	0,8741385	0,5340054	0,3743419	0,4372011	0,8413720	0,8024042	0,4124473	0,3685114	0,5535701	0,1494681	0,5933086	0,5230815	0,8535558	0,9929350	0,8426611	0,0362051	0,5841440	0,9989669	0,0898942	0,6061362	0,4334424	0,6006614	0,1222984	0,8480491	0,7000523	0,1257817	0,0606034	0,4716884	0,3031023	0,4360250	0,5275720	0,0982207	0,8736944	0,1998502	0,3466037	0,7203556	0,6866429	0,1429847	0,9576423	0,9476367	0,4703917	0,8324174	0,1376235	0,9789860	0,5919865	0,3702397	0,9651350	0,7560077	0,9994477
360	0,8614808	0,3159871	0,5490256	0,0405092	0,3583995	0,2828548	0,3201301	0,7810105	0,8437616	0,3759814	0,3486614	0,0885822	0,2027289	0,9934990	0,9673527	0,8742005	0,5330508	0,3808138	0,4372011	0,8413720	0,8024906	0,4119709	0,3675492	0,5495732	0,1474530	0,5922794	0,5202539	0,8493035	0,9935028	0,8421852	0,0362051	0,5797946	0,9990635	0,0898545	0,6057171	0,4313517	0,6001773	0,1253464	0,8514730	0,6865412	0,1250101	0,0608467	0,4820091	0,3029526	0,4372774	0,5275418	0,0973363	0,8746412	0,2014731	0,3465680	0,7246469	0,6868869	0,1372522	0,9576481	0,9516284	0,4771231	0,8364226	0,1352234	0,9779631	0,5912368	0,3674756	0,9655264	0,7580146	0,9994634
380	0,8612529	0,3157301	0,5490633	0,0405084	0,3563122	0,2828954	0,3201301	0,7828637	0,8437616	0,3770285	0,3486614	0,0885822	0,2045519	0,9933899	0,9673312	0,8742422	0,5323695	0,3857884	0,4372011	0,8413720	0,8025847	0,4116011	0,3666906	0,5465436	0,1456821	0,5915180	0,5179374	0,8457823	0,9939191	0,8418659	0,0362051	0,5767082	0,9991266	0,0898235	0,6054079	0,4298535	0,5996594	0,1277886	0,8540076	0,6750294	0,1241920	0,0610481	0,4917717	0,3028501	0,4385013	0,5275204	0,0967273	0,8755083	0,2028022	0,3466919	0,7285287	0,6871169	0,1327484	0,9576572	0,9544466	0,4820134	0,8400889	0,1335324	0,9770890	0,5906856	0,3654832	0,9658409	0,7593632	0,9994776
400	0,8610895	0,3155646	0,5491577	0,0405079	0,3547069	0,2829195	0,3201301	0,7843816	0,8437616	0,3778557	0,3486614	0,0885822	0,2062156	0,9933071	0,9673167	0,8742701	0,5318835	0,3895870	0,4372011	0,8413720	0,8026806	0,4113160	0,3659207	0,5442555	0,1441240	0,5909542	0,5160623	0,8428930	0,9942258	0,8416526	0,0362051	0,5745412	0,9991678	0,0897995	0,6051823	0,4287857	0,5991624	0,1297364	0,8558738	0,6654025	0,1233870	0,0612142	0,5009219	0,3027801	0,4396815	0,5275074	0,0963084	0,8762965	0,2038569	0,3468287	0,7320216	0,6873324	0,1292368	0,9576683	0,9564264	0,4855327	0,8434235	0,1323461	0,9763541	0,5902800	0,3640546	0,9660982	0,7602082	0,9994904
420	0,8609726	0,3154581	0,5492609	0,0405075	0,3534736	0,2829328	0,3201301	0,7856103	0,8437616	0,3785107	0,3486614	0,0885822	0,2077294	0,9932447	0,9673071	0,8742888	0,5315369	0,3924712	0,4372011	0,8413720	0,8027734	0,4110972	0,3652276	0,5425308	0,1427515	0,5905361	0,5145601	0,8405413	0,9944528	0,8415105	0,0362051	0,5730338	0,9991947	0,0897813	0,6050194	0,4280281	0,5987155	0,1312856	0,8572415	0,6574736	0,1226330	0,0613509	0,5094323	0,3027324	0,4408072	0,5275014	0,0960204	0,8770089	0,2046715	0,3469185	0,7351519	0,6875330	0,1265169	0,9576805	0,9578112	0,4880458	0,8464410	0,1315172	0,9757452	0,5899812	0,3630350	0,9663106	0,7606865	0,9995019
440	0,8608889	0,3153896	0,5493478	0,0405072	0,3525266	0,2829394	0,3201301	0,7865949	0,8437616	0,3790308	0,3486614	0,0885822	0,2091033	0,9931981	0,9673006	0,8743012	0,5312899	0,3946506	0,4372011	0,8413720	0,8028598	0,4109302	0,3646021	0,5412312	0,1415408	0,5902253	0,5133672	0,8386409	0,9946216	0,8414163	0,0362051	0,5719936	0,9992122	0,0897676	0,6049026	0,4274930	0,5983310	0,1325162	0,8582395	0,6510241	0,1219521	0,0614635	0,5172963	0,3027000	0,4418715	0,5275011	0,0958224	0,8776498	0,2052862	0,3469507	0,7379488	0,6877187	0,1244223	0,9576930	0,9587761	0,4898289	0,8491610	0,1309399	0,9752469	0,5897607	0,3623102	0,9664865	0,7609100	0,9995122
460	0,8608290	0,3153455	0,5494092	0,0405071	0,3517994	0,2829423	0,3201301	0,7873770	0,8437616	0,3794446	0,3486615	0,0885822	0,2103478	0,9931635	0,9672962	0,8743095	0,5311139	0,3962905	0,4372011	0,8413720	0,8029378	0,4108031	0,3640369	0,5402510	0,1404716	0,5899937	0,5124269	0,8371148	0,9947475	0,8413539	0,0362051	0,5712808	0,9992236	0,0897574	0,6048194	0,4271162	0,5980106	0,1334933	0,8589651	0,6458314	0,1213540	0,0615563	0,5245233	0,3026780	0,4428701	0,5275051	0,0956864	0,8782243	0,2057413	0,3469377	0,7404421	0,6878900	0,1228169	0,9577055	0,9594461	0,4910875	0,8516055	0,1305391	0,9748436	0,5895976	0,3617970	0,9666320	0,7609654	0,9995214
480	0,8607863	0,3153172	0,5494458	0,0405069	0,3512411	0,2829432	0,3201301	0,7879940	0,8437616	0,3797746	0,3486615	0,0885822	0,2114727	0,9931380	0,9672933	0,8743151	0,5309885	0,3975197	0,4372011	0,8413720	0,8030063	0,4107067	0,3635258	0,5395099	0,1395261	0,5898208	0,5116901	0,8358962	0,9948418	0,8413127	0,0362051	0,5707954	0,9992310	0,0897499	0,6047606	0,4268520	0,5977497	0,1342695	0,8594909	0,6416858	0,1208403	0,0616331	0,5311342	0,3026631	0,4438011	0,5275122	0,0955930	0,8787381	0,2060730	0,3468987	0,7426610	0,6880473	0,1215914	0,9577175	0,9599099	0,4919721	0,8537973	0,1302616	0,9745201	0,5894767	0,3614347	0,9667519	0,7609166	0,9995295
500	0,8607557	0,3152990	0,5494630	0,0405069	0,3508123	0,2829431	0,3201301	0,7884779	0,8437616	0,3800382	0,3486615	0,0885822	0,2124880	0,9931192	0,9672913	0,8743188	0,5308992	0,3984381	0,4372011	0,8413720	0,8030652	0,4106338	0,3630635	0,5389472	0,1386891	0,5896913	0,5111158	0,8349278	0,9949128	0,8412856	0,0362051	0,5704667	0,9992358	0,0897445	0,6047193	0,4266671	0,5975414	0,1348869	0,8598708	0,6383990	0,1204070	0,0616970	0,5371580	0,3026531	0,4446644	0,5275215	0,0955288	0,8791967	0,2063120	0,3468504	0,7446335	0,6881913	0,1206585	0,9577289	0,9602303	0,4925917	0,8557591	0,1300699	0,9742626	0,5893868	0,3611798	0,9668500	0,7608090	0,9995368
520	0,8607339	0,3152874	0,5494672	0,0405068	0,3504829	0,2829427	0,3201301	0,7888556	0,8437616	0,3802493	0,3486615	0,0885822	0,2134031	0,9931055	0,9672900	0,8743212	0,5308355	0,3991223	0,4372011	0,8413720	0,8031149	0,4105788	0,3626454	0,5385178	0,1379474	0,5895943	0,5106700	0,8341616	0,9949662	0,8412678	0,0362051	0,5702452	0,9992389	0,0897405	0,6046904	0,4265381	0,5973775	0,1353785	0,8601446	0,6358082	0,1200473	0,0617503	0,5426286	0,3026463	0,4454612	0,5275320	0,0954847	0,8796054	0,2064829	0,3468047	0,7463855	0,6883227	0,1199501	0,9577395	0,9604510	0,4930244	0,8575126	0,1299377	0,9740589	0,5893198	0,3610008	0,9669298	0,7606735	0,9995433
540	0,8607183	0,3152799	0,5494643	0,0405067	0,3502298	0,2829423	0,3201301	0,7891493	0,8437616	0,3804185	0,3486615	0,0885822	0,2142268	0,9930955	0,9672891	0,8743228	0,5307902	0,3996307	0,4372011	0,8413720	0,8031562	0,4105373	0,3622677	0,5381879	0,1372895	0,5895213	0,5103251	0,8335576	0,9950067	0,8412561	0,0362051	0,5700965	0,9992409	0,0897376	0,6046702	0,4264484	0,5972502	0,1357706	0,8603413	0,6337758	0,1197525	0,0617951	0,5475830	0,3026417	0,4461935	0,5275433	0,0954543	0,8799693	0,2066046	0,3467677	0,7479409	0,6884423	0,1194129	0,9577494	0,9606029	0,4933260	0,8590785	0,1298467	0,9738988	0,5892698	0,3608755	0,9669942	0,7605301	0,9995490
560	0,8607071	0,3152750	0,5494585	0,0405067	0,3500354	0,2829419	0,3201301	0,7893770	0,8437616	0,3805543	0,3486615	0,0885822	0,2149674	0,9930881	0,9672886	0,8743239	0,5307579	0,4000074	0,4372011	0,8413720	0,8031900	0,4105061	0,3619266	0,5379325	0,1367055	0,5894664	0,5100589	0,8330831	0,9950374	0,8412484	0,0362051	0,5699972	0,9992423	0,0897356	0,6046562	0,4263860	0,5971524	0,1360839	0,8604825	0,6321878	0,1195136	0,0618330	0,5520594	0,3026387	0,4468643	0,5275548	0,0954335	0,8802931	0,2066913	0,3467414	0,7493214	0,6885510	0,1190059	0,9577584	0,9607072	0,4935359	0,8604756	0,1297842	0,9737733	0,5892323	0,3607880	0,9670459	0,7603910	0,9995541
580	0,8697496	0,3843931	0,5494397	0,0405070	0,3821728	0,3207967	0,3201301	0,7892389	0,8437616	0,3648616	0,3486615	0,0885822	0,2156035	0,9931311	0,9702360	0,8701645	0,5660361	0,4379917	0,4372011	0,8413720	0,8032918	0,4104974	0,3617096	0,5385070	0,1700030	0,4988173	0,5104963	0,8294391	0,9612523	0,8412670	0,0362051	0,5721093	0,9843440	0,0897450	0,6048389	0,4265938	0,5963498	0,1988402	0,8413187	0,6319971	0,1192987	0,0618280	0,5561079	0,3089984	0,4475036	0,5192091	0,1533232	0,8805890	0,2062500	0,3467237	0,7505630	0,6886494	0,1191853	0,9577734	0,9599989	0,4899697	0,8617494	0,1335876	0,9737825	0,5892349	0,3609024	0,9141655	0,7326694	0,9995588
600	0,8883253	0,5128881	0,5491922	0,0405103	0,4474512	0,3901281	0,3201301	0,7865522	0,8437616	0,3321615	0,3486615	0,0885822	0,2158809	0,9935085	0,9758752	0,8619101	0,6362922	0,4895285	0,4372011	0,8413720	0,8039172	0,4106660	0,3622724	0,5457316	0,2221869	0,3872174	0,5157589	0,8275192	0,9000373	0,8416955	0,0362051	0,5905441	0,9568609	0,0898189	0,6062737	0,4295176	0,5918562	0,2997565	0,7982463	0,6412008	0,1188424	0,0615279	0,5598377	0,3220033	0,4483047	0,5042317	0,2677253	0,8809186	0,2025239	0,3467179	0,7517797	0,6887364	0,1240239	0,9578404	0,9503830	0,4610932	0,8630969	0,1427973	0,9746186	0,5895910	0,3632103	0,8216528	0,6656785	0,9995642
620	0,9087263	0,6393196	0,5477098	0,0405213	0,5185467	0,4527710	0,3201301	0,7799700	0,8437616	0,2956433	0,3486615	0,0885822	0,2154295	0,9942827	0,9816080	0,8531958	0,7110499	0,5083292	0,4372011	0,8413720	0,8051798	0,4113602	0,3641671	0,5646213	0,2661287	0,3212930	0,5276080	0,8330025	0,8451689	0,8441296	0,0362051	0,6303073	0,9309088	0,0899532	0,6090956	0,4392523	0,5854325	0,3803443	0,7427926	0,6642303	0,1176685	0,0607964	0,5632250	0,3361858	0,4493954	0,4901245	0,3850468	0,8813267	0,1952114	0,3468162	0,7529719	0,6888015	0,1385475	0,9579902	0,9174695	0,4041057	0,8645903	0,1590863	0,9765982	0,5910048	0,3721940	0,7375197	0,5912234	0,9995707
640	0,9274822	0,7434307	0,5428094	0,0405444	0,5829156	0,4964652	0,3201301	0,7705836	0,8437616	0,2613545	0,3486615	0,0885822	0,2140263	0,9952369	0,9864909	0,8455081	0,7778323	0,4899307	0,4372011	0,8413720	0,8066724	0,4130105	0,3673265	0,5938984	0,2985362	0,2926807	0,5433040	0,8451581	0,8058456	0,8511362	0,0362051	0,6810419	0,9109578	0,0901095	0,6125405	0,4580396	0,5798698	0,4304092	0,6814046	0,6934061	0,1154576	0,0597694	0,5659512	0,3491046	0,4506592	0,4790750	0,4831541	0,8817822	0,1863108	0,3474222	0,7539354	0,6888241	0,1641539	0,9582096	0,8555279	0,3369249	0,8660112	0,1871637	0,9793362	0,5944060	0,3917357	0,6726148	0,5329333	0,9995776
660	0,9433187	0,8222447	0,5324590	0,0405801	0,6361684	0,5218500	0,3201301	0,7603100	0,8437616	0,2316531	0,3486615	0,0885822	0,2116488	0,9961639	0,9903179	0,8392867	0,8328095	0,4478966	0,4372011	0,8413720	0,8079573	0,4159200	0,3713425	0,6286897	0,3216512	0,2848002	0,5593390	0,8610794	0,7798512	0,8635522	0,0362051	0,7315588	0,8971914	0,0902596	0,6159301	0,4847351	0,5757234	0,4562226	0,6192685	0,7197847	0,1121681	0,0586522	0,5674885	0,3598915	0,4518453	0,4711839	0,5566914	0,8822044	0,1776691	0,3495324	0,7543766	0,6887810	0,1984538	0,9584664	0,7732463	0,2744421	0,8670050	0,2273526	0,9823179	0,6005455	0,4218131	0,6244241	0,4966400	0,9995832
680	0,9560404	0,8790904	0,5166156	0,0406256	0,6780711	0,5339593	0,3201301	0,7506749	0,8437616	0,2070692	0,3486615	0,0885822	0,2084334	0,9969554	0,9931777	0,8345008	0,8760240	0,3969678	0,4372011	0,8413720	0,8088003	0,4200820	0,3757589	0,6640342	0,3382888	0,2863360	0,5734694	0,8779986	0,7622858	0,8796106	0,0362051	0,7755058	0,8883694	0,0903900	0,6189005	0,5160664	0,5724477	0,4668414	0,5604278	0,7393071	0,1079553	0,0575973	0,5672737	0,3684462	0,4527057	0,4658724	0,6078247	0,8825030	0,1704916	0,3546813	0,7540240	0,6886563	0,2372666	0,9587291	0,6848829	0,2231968	0,8672396	0,2747950	0,9851711	0,6095662	0,4589966	0,5878325	0,4791008	0,9995861
700	0,9659328	0,9188426	0,4972152	0,0406760	0,7100973	0,5380417	0,3201301	0,7424958	0,8437616	0,1872942	0,3486615	0,0885822	0,2046082	0,9975818	0,9952511	0,8309394	0,9090236	0,3469350	0,4372011	0,8413720	0,8091690	0,4251619	0,3802119	0,6965233	0,3506963	0,2912527	0,5848503	0,8940380	0,7491045	0,8967229	0,0362051	0,8107465	0,8830617	0,0904967	0,6213290	0,5484958	0,5694692	0,4693955	0,5075020	0,7517677	0,1030774	0,0566845	0,5648602	0,3750035	0,4530761	0,4624555	0,6412221	0,8826037	0,1654414	0,3644101	0,7526879	0,6884459	0,2765488	0,9589745	0,6021290	0,1841421	0,8664898	0,3235249	0,9876959	0,6209254	0,4988737	0,5587890	0,4746206	0,9995853
720	0,9734520	0,9460606	0,4769194	0,0407265	0,7341573	0,5380670	0,3201301	0,7360122	0,8437616	0,1716928	0,3486615	0,0885822	0,2004301	0,9980548	0,9967240	0,8283505	0,9337420	0,3026658	0,4372011	0,8413720	0,8091510	0,4306178	0,3844615	0,7244532	0,3604390	0,2967376	0,5935180	0,9082012	0,7378420	0,9128769	0,0362051	0,8375488	0,8800748	0,0905804	0,6232276	0,5792880	0,5665080	0,4683552	0,4617689	0,7586272	0,0978302	0,0559388	0,5600108	0,3799093	0,4528988	0,4603442	0,6617031	0,8824605	0,1627658	0,3796113	0,7502796	0,6881582	0,3133614	0,9591889	0,5317383	0,1557040	0,8646600	0,3690781	0,9898190	0,6336598	0,5377451	0,5348737	0,4779941	0,9995803
740	0,9790724	0,9644179	0,4580326	0,0407737	0,7520439	0,5365359	0,3201301	0,7311161	0,8437616	0,1595555	0,3486615	0,0885822	0,1961393	0,9984015	0,9977553	0,8265007	0,9520115	0,2657872	0,4372011	0,8413720	0,8088765	0,4358602	0,3883725	0,7473762	0,3685288	0,3016494	0,5998961	0,9201278	0,7273388	0,9269623	0,0362051	0,8572068	0,8785356	0,0906443	0,6246674	0,6067793	0,5635308	0,4661299	0,4234821	0,7616520	0,0925021	0,0553534	0,5527265	0,3835138	0,4522080	0,4590925	0,6733306	0,8820568	0,1623856	0,4001255	0,7468075	0,6878104	0,3460293	0,9593662	0,4762278	0,1355967	0,8617731	0,4089909	0,9915430	0,6467363	0,5731895	0,5148567	0,4853722	0,9995711
760	0,9832204	0,9766627	0,4420181	0,0408154	0,7652495	0,5347805	0,3201301	0,7275443	0,8437616	0,1502136	0,3486615	0,0885822	0,1919328	0,9986506	0,9984698	0,8251963	0,9653866	0,2361946	0,4372011	0,8413720	0,8084687	0,4403835	0,3918841	0,7655830	0,3755791	0,3056405	0,6044955	0,9298425	0,7172643	0,9385908	0,0362051	0,8712561	0,8778522	0,0906920	0,6257360	0,6302303	0,5606254	0,4638433	0,3922305	0,7623366	0,0873408	0,0549065	0,5432264	0,3861251	0,4510987	0,4583856	0,6791991	0,8814016	0,1639764	0,4247389	0,7423621	0,6874242	0,3738987	0,9595055	0,4352919	0,1216528	0,8579435	0,4423860	0,9929086	0,6592972	0,6039777	0,4981409	0,4942398	0,9995581
780	0,9862516	0,9847624	0,4294721	0,0408508	0,7749482	0,5333647	0,3201301	0,7250001	0,8437616	0,1430849	0,3486615	0,0885822	0,1879556	0,9988276	0,9989610	0,8242860	0,9751110	0,2130219	0,4372011	0,8413720	0,8080212	0,4438460	0,3949818	0,7797083	0,3819352	0,3087096	0,6077765	0,9375672	0,7077059	0,9478208	0,0362051	0,8811075	0,8776448	0,0907270	0,6265165	0,6495508	0,5579039	0,4619199	0,3672401	0,7617577	0,0825347	0,0545722	0,5318964	0,3879958	0,4496938	0,4580120	0,6815159	0,8805236	0,1670565	0,4515302	0,7370973	0,6870215	0,3969956	0,9596094	0,4070380	0,1121069	0,8533478	0,4693936	0,9939710	0,6707590	0,6297620	0,4843747	0,5031143	0,9995419
800	0,9884494	0,9900860	0,4203277	0,0408799	0,7820387	0,5324221	0,3201301	0,7232149	0,8437616	0,1376836	0,3486615	0,0885822	0,1843019	0,9989523	0,9992967	0,8236561	0,9821450	0,1951750	0,4372011	0,8413720	0,8075945	0,4460962	0,3976782	0,7904835	0,3877718	0,3109861	0,6101059	0,9436005	0,6988887	0,9549353	0,0362051	0,8879165	0,8776809	0,0907525	0,6270798	0,6650405	0,5554541	0,4604494	0,3475919	0,7606135	0,0782061	0,0543258	0,5192238	0,3893237	0,4481183	0,4578343	0,6817780	0,8794646	0,1710817	0,4783847	0,7312088	0,6866216	0,4157268	0,9596822	0,3888831	0,1056269	0,8481962	0,4906771	0,9947866	0,6808075	0,6507521	0,4732526	0,5112203	0,9995233
820	0,9900327	0,9935678	0,4141200	0,0409033	0,7871991	0,5318890	0,3201301	0,7219720	0,8437616	0,1336159	0,3486615	0,0885822	0,1810222	0,9990399	0,9995250	0,8232231	0,9872138	0,1815889	0,4372011	0,8413720	0,8072201	0,4471550	0,4000006	0,7986047	0,3931623	0,3126317	0,6117576	0,9482492	0,6910174	0,9602966	0,0362051	0,8925711	0,8778250	0,0907707	0,6274825	0,6771902	0,5533235	0,4593849	0,3323605	0,7593165	0,0744167	0,0541462	0,5057327	0,3902592	0,4464821	0,4577666	0,6809566	0,8782736	0,1755309	0,5034616	0,7249129	0,6862394	0,4306678	0,9597290	0,3781594	0,1012522	0,8427082	0,5071127	0,9954064	0,6893420	0,6674583	0,4644479	0,5182279	0,9995031
840	0,9911674	0,9958360	0,4102168	0,0409216	0,7909380	0,5316420	0,3201301	0,7211083	0,8437616	0,1305683	0,3486615	0,0885822	0,1781335	0,9991012	0,9996798	0,8229271	0,9908559	0,1713331	0,4372011	0,8413720	0,8069097	0,4471707	0,4019835	0,8046739	0,3981263	0,3137978	0,6129296	0,9517938	0,6842097	0,9642650	0,0362051	0,8957253	0,8780022	0,0907837	0,6277682	0,6865516	0,5515232	0,4586395	0,3206929	0,7580858	0,0711790	0,0540162	0,4919290	0,3909139	0,4448718	0,4577565	0,6796532	0,8770012	0,1799698	0,5254761	0,7184265	0,6858853	0,4424315	0,9597549	0,3724888	0,0983087	0,8370923	0,5195998	0,9958739	0,6964078	0,6805128	0,4576111	0,5240674	0,9994821
860	0,9919773	0,9973092	0,4079790	0,0409359	0,7936349	0,5315642	0,3201301	0,7205065	0,8437616	0,1282952	0,3486615	0,0885822	0,1756285	0,9991440	0,9997845	0,8227258	0,9934673	0,1636400	0,4372011	0,8413720	0,8066626	0,4463636	0,4036635	0,8091839	0,4026603	0,3146110	0,6137619	0,9544742	0,6784865	0,9671602	0,0362051	0,8978480	0,8781746	0,0907929	0,6279696	0,6936582	0,5500376	0,4581280	0,3118456	0,7570198	0,0684695	0,0539226	0,4782605	0,3913696	0,4433489	0,4577735	0,6782204	0,8756954	0,1840837	0,5437729	0,7119509	0,6855652	0,4515960	0,9597646	0,3699699	0,0963319	0,8315326	0,5289613	0,9962244	0,7021368	0,6905600	0,4523928	0,5288075	0,9994610
880	0,9925531	0,9982637	0,4068525	0,0409467	0,7955719	0,5315701	0,3201301	0,7200847	0,8437616	0,1266062	0,3486615	0,0885822	0,1734843	0,9991741	0,9998551	0,8225894	0,9953366	0,1578971	0,4372011	0,8413720	0,8064713	0,4449764	0,4050776	0,8125233	0,4067566	0,3151707	0,6143536	0,9564876	0,6737908	0,9692473	0,0362051	0,8992687	0,8783254	0,0907993	0,6281109	0,6989861	0,5488353	0,4577810	0,3051953	0,7561470	0,0662423	0,0538555	0,4650936	0,3916853	0,4419524	0,4578006	0,6768499	0,8743989	0,1876818	0,5582463	0,7056592	0,6852818	0,4586724	0,9597625	0,3692198	0,0950055	0,8261799	0,5359020	0,9964860	0,7067019	0,6981941	0,4484677	0,5325800	0,9994404
900	0,9929615	0,9988809	0,4064047	0,0409550	0,7969578	0,5316065	0,3201301	0,7197870	0,8437616	0,1253551	0,3486615	0,0885822	0,1716687	0,9991951	0,9999027	0,8224972	0,9966730	0,1536265	0,4372011	0,8413720	0,8063265	0,4432372	0,4062607	0,8149912	0,4104132	0,3155515	0,6147743	0,9579917	0,6700158	0,9707368	0,0362051	0,9002150	0,8784495	0,0908038	0,6282095	0,7029381	0,5478775	0,4575467	0,3002342	0,7554597	0,0644397	0,0538073	0,4527038	0,3919030	0,4407022	0,4578287	0,6756332	0,8731466	0,1906815	0,5691852	0,6996895	0,6850350	0,4640942	0,9597520	0,3693227	0,0941156	0,8211483	0,5409997	0,9966804	0,7102869	0,7039316	0,4455505	0,5355367	0,9994209
920	0,9932502	0,9992794	0,4063274	0,0409611	0,7979459	0,5316457	0,3201301	0,7195753	0,8437616	0,1244307	0,3486615	0,0885822	0,1701452	0,9992098	0,9999347	0,8224352	0,9976275	0,1504607	0,4372011	0,8413720	0,8062185	0,4413383	0,4072454	0,8168138	0,4136378	0,3158080	0,6150732	0,9591101	0,6670311	0,9717907	0,0362051	0,9008430	0,8785475	0,0908070	0,6282781	0,7058427	0,5471242	0,4573885	0,2965575	0,7549337	0,0630000	0,0537728	0,4412778	0,3920527	0,4396043	0,4578537	0,6746028	0,8719654	0,1930819	0,5771051	0,6941420	0,6848230	0,4682192	0,9597362	0,3697313	0,0935184	0,8165156	0,5447138	0,9968245	0,7130673	0,7082034	0,4434028	0,5378256	0,9994028
