"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
320	0,0060929	0,8966545	0,4706908	0,8026314	0,9391566	0,7152485	0,3898069	0,4063700	0,0283482	0,7325301	1,0051822	1,0590606	1,0479329	0,0673504	0,1281058	0,8626511	0,9095359	0,2899092	0,5180895	0,7531843	0,9629363	0,8428091	0,4822656	0,2940544	0,1783872	0,4497580	0,6322020	0,0389340	0,7310935	0,7786494	0,9841615	0,4220178	0,7313507	0,8481760	0,4768208	0,9850821	0,2806120	0,1981552	0,9192302	0,1759825	0,9702483	0,5827906	0,4195475	0,0936688	0,8996773	0,6062762	0,7674032	1,0235488	0,2398275	0,4488278	0,0131272	0,4735000	0,3443292	0,4510366	0,3928970	0,8921882	0,8264239	0,7619681	0,9610158	0,5544615	0,0186157	0,9724098	1,0535386	0,9186753
340	0,0065836	0,8904220	0,4515323	0,8266449	0,9795266	0,7371849	0,3577380	0,3883242	0,0241492	0,7429747	1,0504119	1,0682051	1,1085979	0,0822620	0,1474786	0,8873785	0,9015864	0,2621415	0,4878176	0,7513618	0,9687698	0,8361889	0,5371683	0,2735084	0,1873694	0,4620888	0,6542505	0,0432719	0,7362199	0,7407389	0,9063940	0,4009784	0,7400541	0,8571884	0,4539858	1,0290092	0,3507986	0,2304090	0,9008769	0,1788079	0,9448845	0,6078693	0,4641195	0,0783844	0,8189446	0,6112807	0,7914640	0,9670415	0,2601551	0,3623185	0,0292225	0,4200025	0,3197868	0,4323824	0,3923606	0,9437239	0,7456809	0,7789044	1,0170096	0,5309671	0,0274944	0,9494200	1,0482146	0,9541559
360	0,0057971	0,8823140	0,4449326	0,8436773	0,9747651	0,7368016	0,3396246	0,4094493	0,0178480	0,8066779	1,0705026	1,0280223	1,1449289	0,1034116	0,1493458	0,9400316	0,8616922	0,2607010	0,5249216	0,8211458	1,0300003	0,7603699	0,4671061	0,3131515	0,1826028	0,4096820	0,6271513	0,0640872	0,7296804	0,7382820	0,8313310	0,3907629	0,7441327	0,8568898	0,4419505	1,0409658	0,2801408	0,2083303	0,8565755	0,1658545	0,9955709	0,6916304	0,5131725	0,0715239	0,8241705	0,7025150	0,7570337	0,9808744	0,2692817	0,3655796	0,0186735	0,4327828	0,3455534	0,3922055	0,3733414	1,0093549	0,7697871	0,7262213	1,0450100	0,5515719	0,0267404	0,9492880	1,0363358	0,9486663
380	0,0044890	0,8892277	0,4427949	0,7957674	0,8955976	0,6758618	0,3332905	0,3810702	0,0287349	0,8741410	1,0553785	1,0105659	1,0353101	0,0873451	0,1451991	0,9298641	0,8981372	0,3045668	0,5465632	0,8536703	0,9404797	0,7465475	0,4777136	0,2847665	0,1874932	0,4003984	0,6822333	0,0613607	0,6976113	0,7168013	0,8929309	0,3977448	0,6391730	0,8442864	0,4102957	0,9989077	0,3064933	0,2699914	0,9005306	0,1627929	0,9853554	0,6843061	0,5615836	0,0644486	0,8137090	0,6964798	0,7378559	0,9838240	0,2857589	0,3612637	0,0163196	0,4116984	0,3643604	0,4670186	0,3533967	1,0211069	0,8232940	0,7204063	1,0089347	0,5592977	0,0257739	0,9866392	1,0080768	1,0027380
400	0,0040980	0,9817600	0,4478716	0,9227361	0,9812338	0,6590675	0,3705372	0,3780565	0,0220424	0,7882401	1,0482728	0,9853143	1,0260606	0,0785860	0,1601524	0,9428862	0,9255943	0,3172401	0,5422090	0,8168677	0,9974917	0,7915987	0,5045365	0,2287714	0,1760111	0,4180741	0,6455930	0,0535240	0,7623211	0,7903529	0,8482965	0,3693980	0,6973907	0,7866090	0,5041382	1,0553321	0,2591287	0,2527764	0,9040163	0,1957154	0,9787208	0,6872681	0,5565467	0,0734024	0,8677450	0,6973933	0,8056980	1,0427669	0,2976083	0,3726591	0,0181045	0,3884671	0,3898976	0,5134545	0,3480771	1,1065204	0,7879067	0,7500796	1,0321697	0,5160634	0,0305189	0,9893487	0,9849474	0,9724254
420	0,0049513	1,0050518	0,4337840	0,9226749	0,9952917	0,6419204	0,3821362	0,3804201	0,0272095	0,7964677	0,9571678	1,0389744	1,0863493	0,0665544	0,1474692	0,9374392	1,0531022	0,3320768	0,5189838	0,7274016	1,0932282	0,7753448	0,4583972	0,2782384	0,1502251	0,3699108	0,6813162	0,0579730	0,8137535	0,7697714	0,8491516	0,4180740	0,6997106	0,8946588	0,5148418	1,0059253	0,2898951	0,2345982	0,9181816	0,1754316	0,9606505	0,6418625	0,5604376	0,0729410	0,9064284	0,6562681	0,7817703	1,0796410	0,2853986	0,4233386	0,0248558	0,4256137	0,3498086	0,5634377	0,3462730	1,1196308	0,8002146	0,7602186	1,0013829	0,5112464	0,0349241	0,9813245	0,9131281	0,9100752
440	0,0013560	1,0708964	0,4762155	0,8812933	0,9752492	0,6271489	0,3648537	0,4356447	0,0544638	0,8173774	0,9424089	0,9877181	1,0495097	0,0792109	0,1391213	0,9779522	0,9608011	0,2823428	0,5517755	0,7814123	1,0328796	0,7667144	0,5271587	0,2410276	0,1743640	0,4208905	0,7203669	0,0607227	0,7506340	0,7599347	0,8604416	0,4402648	0,7055793	0,8328740	0,5013645	1,1068430	0,2871669	0,2083794	0,8189711	0,2060290	0,8934560	0,6093383	0,5218683	0,0626764	0,8966089	0,6037778	0,7923147	1,0173173	0,3447577	0,4391677	0,0199205	0,3785035	0,3313693	0,5756210	0,3500363	1,1446734	0,7215310	0,7969314	1,1260630	0,4329870	0,0314701	1,0111975	1,0430974	0,9632994
460	0,0000000	1,0795264	0,4891966	0,9132398	0,9786836	0,6735913	0,3834579	0,4163701	0,0675901	0,7758006	0,9407742	0,9967712	1,0077645	0,0706378	0,1385376	0,8692246	1,0477454	0,2746986	0,5341205	0,7782129	0,9876401	0,8020697	0,5815671	0,2777655	0,1711833	0,4800711	0,7538019	0,0654861	0,8055673	0,7432234	0,9452999	0,4038407	0,7144538	0,8926254	0,4541326	1,1323188	0,2770486	0,2105728	0,9348776	0,1706815	0,8357816	0,5850402	0,5047315	0,0644753	0,8832795	0,6146354	0,8100830	0,9945968	0,3336953	0,3632500	0,0238468	0,3858701	0,3162315	0,5403104	0,3546866	1,0188970	0,7320505	0,8214145	1,0943357	0,4657565	0,0297575	1,0075061	0,9767844	0,9574655
480	0,0014003	1,0106616	0,4668427	0,9295263	1,0221795	0,7276794	0,3615304	0,3554956	0,0711557	0,7538776	0,9218458	0,9840139	0,9553314	0,0608007	0,1423474	0,9448848	1,0594413	0,2954103	0,5143948	0,8540145	0,9384364	0,8145530	0,5914044	0,2804792	0,1789567	0,4429675	0,7731620	0,0633907	0,6971660	0,8285734	0,8723113	0,3989142	0,7325291	0,8936222	0,4600584	1,0764293	0,2330936	0,1770472	0,9808010	0,1991836	0,8596425	0,5977256	0,5119037	0,0518019	0,8434073	0,6375247	0,8179481	0,9031967	0,3109115	0,4207537	0,0764913	0,3806337	0,3136131	0,4947470	0,3948762	0,9482566	0,7431487	0,8386007	1,0664585	0,4963756	0,0295538	0,9816491	0,9535627	0,9383337
500	0,0001140	1,0646072	0,4895947	0,9560445	0,9769993	0,7193964	0,3514386	0,3851044	0,0621896	0,6998574	1,0263230	0,9814804	0,9476459	0,0712710	0,1339823	0,9643083	1,0495720	0,2755261	0,5035108	0,8013721	0,9529478	0,8214420	0,6105312	0,3072716	0,2192017	0,4083792	0,7918352	0,0681716	0,7391786	0,7959954	0,8454920	0,3697228	0,7341186	0,9283327	0,4393436	1,0013382	0,2290831	0,1734541	0,9749374	0,1864169	0,9802458	0,6770150	0,4957250	0,0694907	0,8229910	0,6102176	0,8220520	0,9308742	0,2835421	0,4149782	0,0997453	0,3373202	0,3217327	0,4286939	0,3486293	1,0505544	0,7883382	0,9081143	0,9932950	0,4596526	0,0291416	0,9854877	0,9294694	0,8824687
520	0,0000000	1,0949921	0,5014609	1,0248137	1,0360638	0,6934224	0,3422447	0,4422662	0,0598689	0,7078538	1,0041738	0,9868357	0,9891002	0,0424314	0,1142399	0,9263169	1,0378803	0,2354388	0,4815122	0,7887731	0,9818601	0,8220416	0,6465370	0,2838109	0,2376867	0,4266625	0,7732182	0,0561851	0,7445257	0,8208136	0,9147615	0,3286662	0,7384644	0,9078490	0,4075855	1,0177866	0,2215668	0,1981517	0,9522601	0,2011796	1,0290721	0,6292129	0,4784224	0,0740939	0,8134835	0,5675542	0,7780904	0,9335235	0,3106081	0,4152273	0,0972566	0,3530260	0,2665089	0,5032086	0,3581889	0,9342458	0,7697115	0,9123778	1,0341731	0,4639043	0,0186475	0,9420084	0,9489065	0,8810259
540	0,0002853	1,0667413	0,4857556	0,9998661	1,0752864	0,7090282	0,3503323	0,4578811	0,0551289	0,7011148	0,9763453	1,0299001	0,9851892	0,0581878	0,1068484	0,8808106	0,9610472	0,2488243	0,4208777	0,8204593	1,0042543	0,7941490	0,5802927	0,3071933	0,2066315	0,4868088	0,7527192	0,0551915	0,7558189	0,8287511	0,9266419	0,3570020	0,6648521	0,8516484	0,4585378	0,9311999	0,2156667	0,1961977	0,9053255	0,1879920	1,0064180	0,6706083	0,4779185	0,0718366	0,8257349	0,5848966	0,8006299	0,9755566	0,3468815	0,4367521	0,1221082	0,3660467	0,2427405	0,5518451	0,3838412	1,0440026	0,7365485	0,8792515	1,0032218	0,5005214	0,0144725	0,9121851	0,9367441	0,8633573
560	0,0009448	1,1210228	0,4864504	0,9401267	1,0473346	0,6760020	0,3904445	0,4047161	0,0492405	0,6950919	0,9186633	0,9752101	0,9990681	0,0543011	0,1452112	0,9071382	0,9464671	0,2798357	0,4295206	0,8513873	1,0361484	0,7562655	0,5906061	0,3233933	0,2398062	0,4892589	0,7285350	0,0433296	0,8125100	0,7538952	0,8946172	0,3808821	0,6625721	0,9019024	0,4334320	0,9446563	0,2556569	0,2000757	0,8591122	0,1711639	0,9836267	0,6195895	0,5187130	0,0764593	0,8406023	0,5857999	0,7649696	1,0039976	0,3027543	0,4795126	0,1591703	0,3384209	0,2254921	0,5471994	0,3849365	1,0334983	0,7440354	0,9014751	1,0507371	0,4927212	0,0109573	0,8517992	0,9581006	0,9073846
580	0,0570267	1,0599788	0,4618364	0,8584592	1,0143190	0,6970545	0,4545721	0,4246699	0,1378771	0,7726041	0,8920787	0,9741659	0,9664620	0,0709635	0,2355831	0,8539026	1,0110739	0,2720018	0,4353936	0,8760057	0,9769450	0,7853621	0,5605820	0,2554593	0,2095963	0,4806261	0,7331910	0,0522144	0,8981954	0,7499291	0,9929218	0,2699047	0,7044529	0,8446442	0,4426754	0,9071735	0,2850971	0,1810658	0,8226525	0,1463652	0,9681482	0,5857278	0,5227756	0,0753878	0,8487607	0,5579289	0,8088521	1,0959931	0,2880230	0,4384511	0,1628471	0,3564533	0,2368563	0,5481653	0,4008236	0,9320140	0,8080649	0,8516954	0,9529578	0,5271577	0,0237706	0,8796196	0,9488814	0,9569110
600	0,1102757	1,0569586	0,4653716	0,8468404	1,0380899	0,7268863	0,4733390	0,3851033	0,3659214	0,7891642	1,0235089	0,9893710	0,9425339	0,0711597	0,4318402	0,8138529	1,0234601	0,2544707	0,5064351	0,8829324	0,9825467	0,8423837	0,5429322	0,2420841	0,2037760	0,4627624	0,6242103	0,0660232	0,9282964	0,6991929	0,9220239	0,2395254	0,6447590	0,8461385	0,5375621	0,8955027	0,2761563	0,2112338	0,8760752	0,1526161	0,9054276	0,7064059	0,4805708	0,0941614	0,8200413	0,5842427	0,8527218	1,0753280	0,3371971	0,4016792	0,1779911	0,3337509	0,2617108	0,5022847	0,3553597	0,9035858	0,7667293	0,7765793	0,9358932	0,5368715	0,0423095	0,7869912	0,9534663	0,9573393
620	0,1909719	1,0817732	0,4869471	0,8052450	1,0396457	0,7287547	0,4553416	0,3787581	0,4936898	0,7218423	0,9691211	0,9858744	0,9145732	0,0758337	0,5670326	0,9519981	1,0107517	0,2472357	0,5560704	0,8618461	0,9405323	0,8724210	0,4815049	0,2743240	0,1841999	0,4825913	0,5749442	0,0582222	0,8597363	0,7574161	0,9297835	0,2516489	0,6093915	0,8101004	0,5662981	0,8986298	0,3604719	0,1860290	0,9663571	0,1319665	0,8128449	0,6960955	0,4524138	0,0814728	0,8491036	0,6493338	0,8377457	1,0543221	0,3598194	0,3969242	0,2036744	0,3415692	0,3045773	0,4870282	0,3957832	0,7559533	0,7394413	0,7583591	0,9095121	0,5115606	0,0773801	0,7129013	0,9618349	0,9698542
640	0,2561423	1,0461610	0,5318979	0,7655425	0,9893359	0,7298480	0,4177103	0,3925987	0,5895857	0,6891510	1,0050434	0,9558625	0,9395385	0,0677923	0,7188608	0,9733030	0,9789224	0,1925495	0,6503250	0,8710687	0,9911185	0,8921015	0,5491810	0,2302251	0,1360836	0,4983577	0,5977153	0,0439648	0,8922663	0,8304667	0,9882699	0,2868012	0,6672649	0,7899693	0,6084912	0,9661374	0,4313627	0,1807689	0,9413928	0,1617569	0,6775795	0,6952454	0,4882393	0,0925812	0,8923404	0,6570987	0,9149109	1,1042376	0,3679902	0,3911823	0,1982701	0,3440135	0,2750372	0,4912765	0,3683766	0,6383212	0,7595157	0,7211835	0,8282254	0,4611540	0,1045206	0,6217525	1,0162747	0,9998733
660	0,3287064	1,0827783	0,5338326	0,6568798	0,9959020	0,7138905	0,3796774	0,3845717	0,5560619	0,6917833	1,0715817	0,9929696	0,9177650	0,0696851	0,7899464	0,9001507	0,9835509	0,1935677	0,6815554	0,8240008	1,0150941	0,9005144	0,5493942	0,2691948	0,1437930	0,5636480	0,5817362	0,0417262	0,8095916	0,8496633	0,9541801	0,3112124	0,7097989	0,7574749	0,6480723	0,9410006	0,4614153	0,1594837	0,9491104	0,1558424	0,6634183	0,7226611	0,4972838	0,1287286	0,8477668	0,7001170	0,9887028	1,1074610	0,4441977	0,4838868	0,1773727	0,3260643	0,2561495	0,5419576	0,3645372	0,5129861	0,6985524	0,7507029	0,8712718	0,4461001	0,1067496	0,5870266	1,0098947	0,9186594
680	0,3853308	1,0639168	0,5093332	0,6571483	1,1046509	0,6819289	0,4080348	0,4080030	0,5637501	0,6859030	1,0550078	1,0598855	0,8219322	0,0672553	0,8789832	0,8900968	1,0030337	0,2128722	0,6547135	0,7884163	1,0267557	0,8536844	0,5593183	0,2313805	0,1378275	0,4665928	0,6546200	0,0401666	0,7412886	0,8399524	0,9306691	0,3428007	0,7609089	0,7520032	0,6627562	0,9385178	0,4027748	0,1635792	0,9300514	0,1733063	0,6929869	0,7089243	0,4997380	0,1901751	0,9677874	0,6642996	1,0122846	1,0978011	0,5206247	0,4698393	0,1776033	0,3423732	0,2533009	0,6009240	0,3631570	0,3967547	0,6052006	0,7135641	0,8561381	0,4304128	0,1290581	0,5461386	0,9667905	0,9655791
700	0,3844736	1,0248635	0,4892496	0,6436475	1,0658458	0,7053182	0,3842557	0,4072973	0,6132568	0,7115069	1,1021871	1,0898506	0,8820836	0,0715031	0,9161629	0,8954973	1,0695005	0,2549989	0,6958007	0,6863484	0,9473737	0,8540407	0,5505789	0,2905352	0,1250370	0,4355875	0,6474721	0,0435547	0,7645682	0,8370510	0,9563013	0,4263469	0,7295001	0,7811032	0,7138174	0,9953587	0,3633171	0,1582221	0,8854731	0,1755570	0,6646927	0,7356623	0,5313515	0,1649823	0,9736416	0,6923332	1,0352053	1,0446533	0,5427710	0,5274930	0,1574500	0,3137033	0,2714678	0,7261385	0,4541929	0,3752586	0,6492934	0,6648378	0,8423117	0,4403144	0,1336763	0,5280346	1,0261406	0,9015743
720	0,3736558	1,0691116	0,4692886	0,5881716	1,0480210	0,6865922	0,3563142	0,4045680	0,6013549	0,7162770	1,0493118	1,0499429	0,8433669	0,0572745	0,9879220	0,8240698	1,0296377	0,2297896	0,6540155	0,6260726	0,9707127	0,8755969	0,4926865	0,3349780	0,1245132	0,4356844	0,6432020	0,0467659	0,7109076	0,8337663	0,8930197	0,4801222	0,7431743	0,8410315	0,7508954	1,0588582	0,4148909	0,1587343	0,8382383	0,1990423	0,6548630	0,7368163	0,4817040	0,2199658	1,0439702	0,6963039	0,9829735	1,0245738	0,5892383	0,6030789	0,1646536	0,2668786	0,3189186	0,6805336	0,4623997	0,3321258	0,5839926	0,6983772	0,8415164	0,4524057	0,1399542	0,5688392	1,0334059	0,8342411
740	0,3748041	1,0275188	0,4599681	0,4812448	1,0178430	0,6743302	0,3693307	0,4494781	0,6031816	0,7468387	1,0569548	1,1280347	0,8739011	0,0457505	0,9977393	0,8505718	1,0602113	0,2014416	0,6472714	0,6191151	0,9900443	0,8623173	0,4832731	0,3365491	0,1217787	0,4450617	0,6486788	0,0355212	0,7722358	0,8381927	0,9002600	0,4615667	0,7572543	0,8586521	0,8133775	1,0414021	0,3711895	0,1766447	0,8277677	0,2116356	0,6572890	0,7637421	0,5314898	0,2643955	1,1236596	0,7304985	0,9797795	0,9821784	0,6472232	0,6661572	0,1905406	0,2977134	0,3231198	0,8748064	0,5040383	0,2784396	0,5662920	0,6811805	0,8964898	0,4589726	0,1524479	0,5565834	1,0182398	0,8681468
760	0,3457249	1,0215590	0,4453295	0,4743619	1,0703192	0,6437331	0,3910467	0,4857390	0,6229772	0,7554720	1,0602963	1,0466645	0,9605526	0,0538434	1,0058998	0,8598029	1,0646151	0,1817497	0,6958789	0,6527435	0,9533300	0,8000487	0,4924931	0,2689171	0,1032144	0,4317163	0,6749201	0,0373319	0,8414987	0,8868743	0,8438241	0,4492594	0,8221040	0,9231261	0,8590518	1,0396445	0,4534284	0,1892678	0,8749219	0,2222286	0,6031752	0,7986345	0,5677788	0,3225851	1,1012077	0,7028595	0,9342048	1,0077585	0,5384334	0,6761153	0,2042479	0,2657567	0,3086739	0,9606813	0,5520382	0,2567959	0,6139044	0,6262688	0,9391796	0,4754757	0,1816454	0,5697320	1,0156990	0,8720312
780	0,3317466	1,0516977	0,4082011	0,4887660	1,0303192	0,6535890	0,3688707	0,4812164	0,6198479	0,7285522	1,0466554	1,0359259	1,0099415	0,0514317	1,0293664	0,8824805	1,0921917	0,1854788	0,6621501	0,5962336	0,9600718	0,8267114	0,5271504	0,2697259	0,1162615	0,4186427	0,6898929	0,0419341	0,7859975	0,8771514	0,8985487	0,4409411	0,7649428	0,9128750	0,8996012	1,0318102	0,4200730	0,1849916	0,8849100	0,1920496	0,5845783	0,7647083	0,5803621	0,3412133	1,1113882	0,7630048	0,9536561	1,0287922	0,5087801	0,5907273	0,2177180	0,2629178	0,3545367	0,9043275	0,5798901	0,2667220	0,6318686	0,6129490	0,9669914	0,4820249	0,1926478	0,5785616	1,0156505	0,9010056
800	0,3486008	1,0536770	0,3933970	0,4874639	1,0475235	0,6040246	0,3752609	0,4647392	0,6163605	0,7057929	1,0057981	1,0723150	0,9926702	0,0619402	0,9897846	0,8793126	1,1239375	0,2228314	0,6745317	0,5722635	0,9164037	0,9026248	0,5244005	0,2878335	0,0932085	0,4422315	0,6840584	0,0305406	0,7730801	0,8404705	0,8709896	0,4882753	0,7617976	0,9763349	0,8369634	1,0084975	0,3553451	0,1926400	0,8791190	0,2122592	0,5893657	0,7839608	0,6100798	0,3418821	1,0580202	0,8011533	0,9432669	1,0162576	0,5057812	0,6026195	0,2162782	0,2594362	0,3658520	1,0100368	0,5236240	0,2292408	0,6827261	0,5956804	0,9486729	0,4492229	0,1865337	0,5480041	1,0507094	0,8602936
820	0,4048093	1,0541292	0,3560393	0,4847961	1,0715192	0,6375155	0,3498315	0,4504150	0,5709256	0,6706486	1,0033146	0,9895084	0,9651463	0,0551695	0,9397058	0,9616343	1,1588032	0,2202888	0,6426715	0,5429657	0,9098633	0,8638743	0,5157782	0,3229399	0,0562030	0,4029731	0,6585226	0,0312229	0,7918441	0,8322847	0,8681594	0,4902361	0,6829867	0,8866898	0,8212460	0,9069947	0,3749316	0,1968849	0,8685501	0,2074746	0,5947989	0,7885808	0,7096904	0,3751945	1,0059566	0,8915245	0,8896931	1,0118277	0,4667856	0,6657705	0,2417071	0,2748659	0,4471815	0,9520130	0,5057688	0,2197573	0,7339630	0,5743241	0,8941477	0,4573441	0,1780124	0,5202509	1,0645034	0,8930370
840	0,3378206	1,1219517	0,3933084	0,5483849	1,0031493	0,6718398	0,3999343	0,4618526	0,6118107	0,7352388	0,9319142	1,0068788	1,0471301	0,0530871	0,9250600	1,0193140	1,1336423	0,2050065	0,6107409	0,5497371	0,9461197	0,8742864	0,5180652	0,3157547	0,0616128	0,3711740	0,6460109	0,0237068	0,7581516	0,8198261	0,8155003	0,5080396	0,7351222	0,8785791	0,8163919	0,9114564	0,4288342	0,2295637	0,9667358	0,2069660	0,6469190	0,8595910	0,6966780	0,4131366	0,9927322	0,9501148	0,8792948	1,0364429	0,4348335	0,6548721	0,2607985	0,3067515	0,3742919	0,9718191	0,5105019	0,2227564	0,7214963	0,5758645	0,9216169	0,4674910	0,1778864	0,5100776	1,0711186	0,8356362
860	0,2771798	1,0754381	0,3967010	0,5635667	0,9794346	0,6520325	0,4269923	0,4576682	0,7071126	0,7096300	0,9344045	0,9887037	1,0438470	0,0395691	0,9915094	0,9502981	1,1371065	0,1949534	0,6531523	0,5688050	0,9198393	0,8191615	0,5424311	0,3235649	0,0523877	0,3493870	0,6867522	0,0282053	0,7811724	0,8328955	0,8473034	0,4313270	0,6902510	0,9176464	0,8303588	1,0157657	0,3674080	0,2379325	0,9350195	0,1836308	0,6314944	0,8776342	0,7068546	0,3949307	0,9997800	0,9412506	0,9481187	0,9660286	0,4503227	0,6027323	0,2179702	0,2990818	0,4163531	1,0092272	0,5544811	0,2355936	0,7338233	0,5813198	0,8656860	0,4839911	0,2163759	0,4824217	1,0853035	0,9090713
880	0,2495349	1,0592080	0,3595145	0,6035908	0,9916443	0,6673457	0,3927523	0,4102587	0,6523722	0,7100017	0,9399823	1,0418416	1,0538768	0,0272404	0,9217089	0,9447014	1,1361500	0,1685773	0,7134063	0,6130710	0,8414560	0,7850441	0,5289679	0,2844036	0,0540423	0,4032016	0,6486837	0,0457471	0,8181262	0,7663612	0,8371322	0,4263457	0,7157079	0,9722280	0,8976160	1,0039168	0,3750644	0,2279062	0,9984088	0,1783057	0,6618941	1,0074333	0,7258026	0,3518997	1,0036748	0,9076087	0,9908889	0,9103356	0,3965342	0,6993274	0,2437657	0,2905498	0,4043291	1,0241023	0,5502428	0,1880915	0,7225824	0,5596405	0,8870652	0,4527187	0,2232591	0,4786882	1,0584790	0,9292973
900	0,2762441	1,0539246	0,3354523	0,5495665	1,0311058	0,6573835	0,4192279	0,4139870	0,5542971	0,7345631	0,9506776	1,0792275	1,0237973	0,0208940	0,9168846	0,9800208	1,2236637	0,1775027	0,7322710	0,5919771	0,9171787	0,7812940	0,5437859	0,2596041	0,0417599	0,4148917	0,6052731	0,0448659	0,7602718	0,8323173	0,8728822	0,4544474	0,6793229	0,9520997	0,8885707	0,9149705	0,3845190	0,2325531	1,0461158	0,1885700	0,7244233	0,9003833	0,6950580	0,3825741	0,9485449	0,8614306	0,9931355	0,9490645	0,3786328	0,6750233	0,2427452	0,2561913	0,4407824	0,9603137	0,5672171	0,1690439	0,7241149	0,5743920	0,8184653	0,4881988	0,2259773	0,4600577	1,1117831	0,9204774
920	0,3038139	1,0343325	0,3605793	0,5348847	0,9917048	0,7072303	0,4538224	0,4259489	0,5456525	0,7787639	0,9821045	1,0648094	1,0349403	0,0202177	0,9028658	0,9737426	1,1957250	0,2007087	0,7096980	0,6182156	0,9365305	0,7486962	0,5505064	0,2937685	0,0326706	0,4491900	0,6304483	0,0490572	0,7188017	0,8222354	0,9457880	0,4170942	0,7069868	0,9549645	0,9102643	0,9368468	0,4426392	0,2079336	1,0471418	0,2015829	0,6100703	0,8473686	0,7010293	0,4223549	0,9176810	0,8439127	0,9387572	0,8996982	0,3690886	0,6842105	0,2389546	0,3141143	0,4749498	0,9475831	0,5654815	0,1748551	0,6861980	0,6024299	0,8068473	0,5315252	0,1851819	0,4629487	1,0600119	0,8451083
940	0,3133282	0,9668951	0,4192617	0,5641209	0,9724485	0,7368893	0,4541880	0,3921708	0,5631657	0,7174279	0,9254940	0,9598599	1,0082046	0,0172299	0,9849948	0,9432517	1,1535110	0,1725184	0,7127915	0,6490934	0,9325290	0,7682783	0,5799160	0,3032180	0,0231724	0,4092102	0,6212827	0,0461598	0,7487298	0,8275879	0,9335001	0,4187620	0,7246582	0,8994080	0,9327450	0,9886886	0,4209779	0,2136240	0,9525708	0,1978978	0,5596099	0,8720844	0,6474225	0,4035182	0,8949138	0,7604781	0,9902794	0,8990667	0,3332119	0,7393965	0,2335177	0,3448569	0,4661071	0,9389226	0,5377948	0,2392443	0,6844285	0,5965284	0,8479442	0,4843272	0,2048471	0,4882215	1,0268222	0,9508896
960	0,3641433	0,9918748	0,3944608	0,4819385	1,0046386	0,7427348	0,3744572	0,3620514	0,6028502	0,7279212	0,9420550	0,9503743	0,9824956	0,0118295	1,0565839	1,0390457	1,0436435	0,1516330	0,6957731	0,6887901	1,0274551	0,7429765	0,5302714	0,3637787	0,0155275	0,3977524	0,6835786	0,0420585	0,7937275	0,8428278	0,9658711	0,4567937	0,7124352	0,8796485	0,9676323	0,9853762	0,4503727	0,2099959	0,9254448	0,1817076	0,5750984	0,8346168	0,7310937	0,4068688	0,9106384	0,8056385	0,9761551	0,9015165	0,3655654	0,7732252	0,2404602	0,2961198	0,4624285	0,9064269	0,5044604	0,2248618	0,7315284	0,5763609	0,8363707	0,5232816	0,2191497	0,4211745	0,9895596	0,8701823
980	0,3882161	1,0259184	0,3700451	0,5051694	1,0533811	0,7275139	0,3718655	0,4267473	0,6005101	0,6876889	0,9535226	1,0096806	0,9753510	0,0132180	1,0999262	1,0240380	1,0446279	0,1542651	0,7143868	0,6493028	0,9703111	0,7175608	0,5092044	0,3650233	0,0283278	0,3685221	0,6536888	0,0474887	0,8116094	0,8858697	0,9586072	0,4208435	0,7308759	0,8878015	0,9136065	0,9364257	0,4824678	0,2358846	0,9039462	0,1733684	0,5871993	0,8416189	0,6851387	0,3946108	0,8875730	0,7458123	0,9815884	0,9130712	0,3519519	0,7352423	0,2049967	0,2652311	0,4326316	0,8530888	0,5381371	0,2152042	0,6406647	0,5456719	0,9276713	0,5413958	0,2098827	0,4478662	1,0201093	0,9119104
1000	0,3637800	1,0000338	0,3785397	0,5358968	1,0886040	0,7009714	0,3758160	0,4510821	0,5725574	0,7266440	0,9608730	1,0167274	0,9476051	0,0275070	0,9660964	0,9953171	1,0428223	0,1764478	0,6404562	0,6062198	1,0037579	0,7601182	0,4937383	0,4055252	0,0263747	0,3652599	0,7123603	0,0417826	0,7715792	0,8593192	0,9673293	0,3821987	0,7197281	0,8200032	0,8964287	0,9038368	0,5743509	0,2196340	0,9231011	0,1832829	0,5485821	0,8034669	0,7382813	0,3817088	0,9036214	0,7956932	0,9627647	0,9214832	0,3464076	0,6910191	0,1706269	0,2679256	0,4309423	0,8048432	0,5433777	0,2045156	0,6133635	0,5401639	0,9467291	0,5470385	0,2032950	0,4337654	1,0824202	0,9015713
