"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
420	0,0015394	0,7369363	0,0224151	0,2786757	0,9754377	0,0074002	0,4159291	0,2735232	0,2586708	0,5139503	0,2625456	0,4247441	0,5622312	0,2042717	0,1748665	0,5872274	0,4306627	0,0426311	0,1081629	0,3705751	0,0949011	0,4136560	0,0369341	0,4691506	0,0010966	0,2257081	0,2866585	0,1421931	0,3094276	0,0100279	0,0000000	0,4303128	0,0131430	0,1293437	0,6154274	0,0879508	0,6172425	0,7546059	0,1463574	0,1462899	0,0356916	0,0513304	0,4089292	0,0247862	0,6796012	0,0557263	0,7971487	0,4561138	0,6336609	0,2665878	0,3782470	0,0148741	0,6143279	0,4533409	0,0104404	0,4280767	0,5165149	0,4356156	0,4306110	0,0013781	0,0402303	0,2782628	0,6137912	0,0564536
440	0,0065863	0,6979435	0,0163762	0,2426681	0,7884781	0,0275843	0,3932727	0,3562988	0,2836190	0,4902634	0,2047277	0,4184886	0,7772196	0,1319781	0,2165216	0,6560172	0,5315049	0,0444757	0,1002437	0,3256618	0,1235898	0,4281070	0,0201922	0,5369853	0,0020116	0,2032424	0,2655833	0,2027326	0,3067199	0,0038278	0,0003150	0,4955893	0,0278333	0,1228652	0,5791440	0,0670137	0,5404672	0,8686294	0,1783501	0,1998539	0,0557409	0,0229250	0,4439649	0,0450875	0,6981578	0,0953918	0,7082393	0,4542202	0,7114472	0,2656452	0,2936907	0,0111073	0,6361963	0,3076288	0,0303001	0,5350072	0,6925456	0,4837952	0,4502800	0,0015402	0,0472551	0,2236739	0,4727227	0,0271672
460	0,0025787	0,5793387	0,0064015	0,2530832	0,8340215	0,0176685	0,2660761	0,2961466	0,2328711	0,4322753	0,2295346	0,4585116	0,7081274	0,1599323	0,2078394	0,6080191	0,5156328	0,0210600	0,0635029	0,4206312	0,1099381	0,3863338	0,0222287	0,4842088	0,0158091	0,3014268	0,2472755	0,2391086	0,5096139	0,0210051	0,0005830	0,3895632	0,0417798	0,1655258	0,6304704	0,0675474	0,6357214	0,7755805	0,1643080	0,2000378	0,0582683	0,0501558	0,3706410	0,0274386	0,6292862	0,0674415	0,8311791	0,4536964	0,7145404	0,2364536	0,2684652	0,0058325	0,5826827	0,2707160	0,0050614	0,5009044	0,7346457	0,4212111	0,3748642	0,0003738	0,0262073	0,1950858	0,5789661	0,0493222
480	0,0037899	0,6442002	0,0077611	0,2881061	0,8552274	0,0136920	0,3455094	0,3936917	0,1880548	0,4786862	0,2319435	0,3735388	0,5200609	0,2178960	0,1704995	0,5401228	0,5215026	0,0428273	0,0455751	0,3364072	0,1321822	0,2981380	0,0328862	0,4062300	0,0016420	0,2465337	0,2882281	0,1713837	0,3499808	0,0103336	0,0002331	0,4252405	0,0176180	0,0964251	0,6006190	0,0572014	0,5114796	0,7274959	0,2156057	0,1806096	0,0609853	0,0395199	0,4019418	0,0284598	0,7059456	0,0241712	0,8397042	0,5139719	0,7779607	0,2116574	0,3450128	0,0134787	0,6242576	0,3034653	0,0071965	0,5063077	0,5996448	0,6100258	0,3676709	0,0237187	0,0111612	0,2613054	0,4742279	0,0269962
500	0,0020699	0,5813268	0,0158644	0,2630368	0,7690855	0,0068766	0,4016443	0,3121481	0,2064048	0,4465408	0,2404055	0,4774353	0,6555017	0,2111056	0,2113049	0,6354804	0,5459065	0,0452885	0,0328995	0,2798453	0,0892334	0,3574737	0,0202629	0,5410239	0,0017856	0,1920417	0,3540446	0,2056478	0,3118626	0,0060758	0,0002721	0,5618418	0,0147107	0,1119021	0,5783989	0,0939852	0,5018107	0,7371356	0,2136604	0,1520927	0,0473203	0,0885370	0,3632218	0,0415160	0,6659214	0,0267875	0,7019294	0,4444479	0,8629601	0,2689072	0,2646050	0,0285809	0,6824658	0,2670259	0,0284619	0,4418704	0,6473548	0,4929204	0,3841817	0,0010001	0,0199177	0,2488301	0,3700957	0,0211208
520	0,0075636	0,5979421	0,0006917	0,3957377	0,6428306	0,0083607	0,3598491	0,3201289	0,2607163	0,5752808	0,1810814	0,4818012	0,5487450	0,2306321	0,2013989	0,6771191	0,5715442	0,0549562	0,0835704	0,3281034	0,1983679	0,2949287	0,0228529	0,4266420	0,0046560	0,1999809	0,3159671	0,2558350	0,3362918	0,0049959	0,0033292	0,5756995	0,0185162	0,0723504	0,5956257	0,0967653	0,5211440	0,7727662	0,2382578	0,1951753	0,0499227	0,0247326	0,3874899	0,0231346	0,6445971	0,0341786	0,7400876	0,4123555	0,6348746	0,3403805	0,3330003	0,0326699	0,7667440	0,2990063	0,0237369	0,4172752	0,6191448	0,4826760	0,3488347	0,0008440	0,0122716	0,3147357	0,4250173	0,0160801
540	0,0005701	0,5662450	0,0039150	0,2742402	0,6437108	0,0144967	0,3928452	0,2723898	0,2448305	0,5203313	0,1861283	0,4843063	0,5422326	0,1679259	0,1152912	0,6240416	0,5156227	0,0521126	0,0728314	0,3636923	0,1351361	0,3304068	0,0205802	0,5263687	0,0022356	0,3131751	0,3602313	0,2373359	0,2787305	0,0045267	0,0003679	0,4567194	0,0074004	0,0938956	0,6013412	0,0931421	0,5881255	0,9895590	0,2270239	0,1534185	0,0323466	0,0300195	0,5804576	0,0199792	0,6770312	0,0324663	0,8191631	0,4352837	0,8059037	0,2644681	0,3204648	0,0146267	0,8337269	0,3765187	0,0104492	0,3614938	0,5790046	0,3746588	0,4137087	0,0002361	0,0347347	0,2082364	0,4141860	0,0352982
560	0,0004991	0,7007263	0,0034852	0,3303949	0,6797974	0,0053903	0,3414052	0,3134352	0,3043266	0,4141967	0,3245869	0,5977358	0,5241566	0,2662428	0,1388243	0,5413509	0,4318905	0,0541276	0,0765406	0,3615965	0,1288619	0,2293301	0,0188951	0,4666250	0,0026231	0,2472738	0,3161309	0,1829737	0,2768853	0,0090274	0,0000000	0,3851133	0,0049157	0,1159642	0,5599516	0,0383118	0,4129710	0,7703289	0,2658139	0,1676976	0,0336118	0,0288070	0,3493184	0,0369101	0,8135254	0,0207160	0,6829507	0,4177701	0,6628894	0,3016037	0,3181445	0,0055673	0,7510566	0,3409706	0,0077491	0,4876641	0,5976360	0,3971294	0,4399337	0,0000000	0,0146498	0,1857889	0,3902385	0,0233135
580	0,0001931	0,3253541	0,0098627	0,2033426	0,5007521	0,0070068	0,2265849	0,2503145	0,2541921	0,5277868	0,2986613	0,4530553	0,4762116	0,2038104	0,3837346	0,4482653	0,3004567	0,0235693	0,0809865	0,4615770	0,1199626	0,2642500	0,0183247	0,3499828	0,0002200	0,2156084	0,3593853	0,2170287	0,1922421	0,0243332	0,0017945	0,3166730	0,0054361	0,0997401	0,4609890	0,0669542	0,4414425	0,8149820	0,2113730	0,1249526	0,0320593	0,0222669	0,3932723	0,0274115	0,5603774	0,0414029	0,4217299	0,4133022	0,6574262	0,1682649	0,3482327	0,0051923	0,7558531	0,3200797	0,1470449	0,3031526	0,7438505	0,4015506	0,4079883	0,0064953	0,0143021	0,1710472	0,3366722	0,0145904
600	0,0057314	0,1838614	0,0186902	0,0780268	0,5734399	0,0114391	0,1764113	0,2974949	0,2151275	0,5792677	0,2187608	0,4733745	0,5319273	0,1887925	0,4610765	0,3457946	0,3156500	0,0381313	0,0479186	0,3589996	0,0549690	0,2743420	0,0073877	0,4363480	0,0000000	0,2626049	0,2970506	0,2082174	0,1008883	0,0147858	0,0035611	0,2039857	0,0034073	0,1032844	0,6395414	0,0398655	0,5396756	0,7268054	0,1816637	0,0776906	0,0242428	0,0489035	0,3918193	0,0159679	0,5637261	0,0563311	0,3259240	0,3896067	0,7735757	0,1596777	0,2999255	0,0223019	0,7250227	0,3122287	0,1686653	0,1542655	0,5693986	0,3527095	0,3679011	0,0020478	0,0330464	0,1209763	0,3316038	0,0454995
620	0,0034974	0,1671054	0,0233727	0,1121708	0,4562460	0,0210436	0,0804658	0,1814022	0,2896271	0,4363948	0,2008156	0,3883832	0,5156977	0,1650392	0,4714454	0,2867625	0,2493228	0,0369189	0,0504868	0,3227673	0,0527650	0,2814293	0,0080038	0,3637779	0,0022955	0,2834398	0,3808889	0,2735731	0,0607625	0,0124796	0,0008165	0,2002063	0,0098059	0,1151021	0,5448456	0,0758829	0,3537500	0,8926277	0,1998725	0,0304198	0,0215467	0,0270393	0,4842578	0,0135174	0,5138626	0,0201835	0,2473867	0,4274540	0,7794146	0,0986690	0,3070656	0,0118065	0,7491542	0,2330499	0,2272176	0,0789833	0,6614472	0,2443729	0,4534224	0,0054752	0,0530383	0,1219851	0,2551927	0,0351501
640	0,0005094	0,0840761	0,0044098	0,0741389	0,4177246	0,0171587	0,1000821	0,2284547	0,2401890	0,5206718	0,2387599	0,4053314	0,4854130	0,1688464	0,6351899	0,3032450	0,3664500	0,0794432	0,0578956	0,2974334	0,0308561	0,1988538	0,0099879	0,2950505	0,0007546	0,2764603	0,2914156	0,1847495	0,0591194	0,0098697	0,0000503	0,1148847	0,0077926	0,1413353	0,6141405	0,0775015	0,3994140	0,8119915	0,2287061	0,0167147	0,0265607	0,0618884	0,3335114	0,0140770	0,6211498	0,0182289	0,1970728	0,4290490	0,7395945	0,0858858	0,2876776	0,0073417	0,7556526	0,2901756	0,3377169	0,0383183	0,7279246	0,1596167	0,3918395	0,0078651	0,0309702	0,1194227	0,1881556	0,0172700
660	0,0004063	0,0911039	0,0232074	0,0312141	0,4042814	0,0156510	0,1168170	0,2358326	0,2349893	0,5849414	0,2451812	0,4272601	0,5838796	0,1281612	0,5420154	0,3499071	0,2194508	0,0297408	0,0611431	0,2989821	0,0159535	0,2401212	0,0166635	0,2348318	0,0019360	0,2802251	0,3133273	0,1912998	0,1021555	0,0120952	0,0008846	0,0714683	0,0226246	0,1570933	0,5321485	0,0674067	0,3287333	0,7735147	0,2699976	0,0119736	0,0404450	0,0422315	0,4263494	0,0071354	0,4661246	0,0099329	0,1328906	0,4757894	0,6841087	0,0708398	0,3608777	0,0147029	0,7037625	0,4193370	0,2625191	0,0333969	0,6196882	0,1887141	0,4098789	0,0084558	0,0307911	0,0386933	0,1848233	0,0159180
680	0,0020972	0,0480380	0,0089345	0,0431393	0,3330317	0,0291296	0,1239033	0,2193072	0,3086125	0,4731459	0,2602386	0,3838223	0,5050256	0,1308063	0,5972963	0,3445586	0,2734607	0,0349761	0,0433638	0,3518489	0,0624940	0,1284886	0,0061061	0,2347664	0,0008127	0,2566629	0,3521374	0,1716018	0,0867534	0,0300401	0,0022787	0,0232194	0,0188749	0,1544145	0,6314146	0,0631450	0,3641795	0,8382978	0,2304019	0,0147140	0,0310390	0,0490054	0,3387259	0,0065280	0,4742447	0,0044937	0,1169112	0,3875972	0,7860147	0,0350980	0,2686181	0,0066859	0,6944905	0,2890592	0,3371675	0,0354130	0,6712001	0,1554428	0,3957460	0,0023196	0,0150417	0,0860818	0,1216473	0,0344769
700	0,0002556	0,0695254	0,0229805	0,0276374	0,3659820	0,0148776	0,2165018	0,2789762	0,2441792	0,4666263	0,2708581	0,4608932	0,5424181	0,1428326	0,5170191	0,2582200	0,2024024	0,0315948	0,0613228	0,4436883	0,0590432	0,1005367	0,0031116	0,1812403	0,0000352	0,2507371	0,3255338	0,1030017	0,0921913	0,0214562	0,0061665	0,0457892	0,0171635	0,1275827	0,4586087	0,0690742	0,3286849	0,6720851	0,2076964	0,0313509	0,0336842	0,0602620	0,3197045	0,0068409	0,3226066	0,0104740	0,0765972	0,3819820	0,6771992	0,0353022	0,2866049	0,0151595	0,7744459	0,2752354	0,3060518	0,0101178	0,7072243	0,1056491	0,2909607	0,0080930	0,0420871	0,0792037	0,0998872	0,0340905
720	0,0000000	0,0736296	0,0081455	0,0157013	0,3238752	0,0165404	0,1236659	0,2797800	0,2763488	0,3842558	0,2243209	0,3758559	0,6487901	0,1129333	0,6265048	0,2837340	0,2121922	0,0240440	0,0593248	0,3774690	0,0053032	0,0925523	0,0012742	0,1278399	0,0000780	0,1859115	0,2974582	0,0751808	0,0802025	0,0374708	0,0132707	0,0105670	0,0053670	0,0934896	0,5653902	0,0952251	0,3156580	0,7837050	0,2160562	0,0052285	0,0361480	0,0352508	0,2628513	0,0010140	0,2098306	0,0216801	0,1161022	0,3947199	0,7071672	0,0113221	0,3261697	0,0368630	0,6824246	0,4955993	0,3851194	0,0132725	0,7328047	0,0708413	0,3071828	0,0029361	0,0239565	0,0541299	0,1358836	0,0244812
740	0,0000000	0,0580766	0,0166323	0,0296105	0,5110441	0,0129053	0,0936599	0,2874806	0,2487465	0,3617789	0,3312858	0,3896499	0,5736921	0,1430300	0,4726739	0,2539469	0,1780550	0,0390948	0,0468327	0,4301657	0,0249988	0,1389673	0,0103393	0,1418318	0,0003241	0,2923071	0,3102720	0,0870007	0,0732030	0,0321661	0,0012364	0,0063855	0,0294092	0,1231280	0,6409041	0,0682198	0,3163263	0,7579465	0,2295872	0,0056537	0,0289648	0,0283138	0,3579348	0,0046911	0,1764220	0,0071802	0,0500143	0,4614085	0,8338009	0,0176144	0,2965029	0,0132229	0,8058470	0,3852864	0,3431041	0,0012315	0,6699827	0,1279035	0,3112281	0,0035833	0,0147426	0,0522560	0,0965315	0,0430373
760	0,0009252	0,0542048	0,0083182	0,0219601	0,4487524	0,0231821	0,1002768	0,2877182	0,2685417	0,4921556	0,2487838	0,4145364	0,5845786	0,0905909	0,5534026	0,2585650	0,2210304	0,0235975	0,0637869	0,3876159	0,0058717	0,1346878	0,0002718	0,1774535	0,0000879	0,2792232	0,2969005	0,0897664	0,0746689	0,0338822	0,0016709	0,0130976	0,0292261	0,1622196	0,6801608	0,0846113	0,2928026	0,8002968	0,2181290	0,0173229	0,0286134	0,0227470	0,3844315	0,0202187	0,1599751	0,0085830	0,0418510	0,3955307	0,7437893	0,0047670	0,3750990	0,0357518	0,6213153	0,4461460	0,3547706	0,0024732	0,7355485	0,0932726	0,3089362	0,0089494	0,0406766	0,0773858	0,0452068	0,0206876
780	0,0013241	0,0493640	0,0063008	0,0157275	0,3630112	0,0182001	0,0933855	0,3312558	0,2410693	0,5162544	0,2055639	0,5014508	0,5589790	0,1424673	0,5611514	0,2383838	0,2191899	0,0350825	0,0570490	0,4475824	0,0069189	0,1590015	0,0008049	0,0993720	0,0000713	0,2947576	0,3229230	0,0934612	0,0796028	0,0193211	0,0028729	0,0224929	0,0226658	0,1484354	0,6155951	0,0787573	0,3296720	0,8134944	0,2276964	0,0214017	0,0414232	0,0789342	0,4363593	0,0093207	0,1474603	0,0054782	0,0470369	0,3868747	0,7479997	0,0113875	0,3100588	0,0100820	0,7073660	0,2887257	0,2939227	0,0110008	0,6899155	0,0961863	0,4557470	0,0154297	0,0291332	0,0871295	0,0514162	0,0357751
800	0,0053203	0,0674803	0,0018690	0,0327667	0,3409673	0,0175303	0,1197068	0,3533518	0,2502385	0,5099302	0,2309919	0,4140803	0,6038335	0,0808332	0,4594473	0,2843098	0,2378789	0,0346139	0,0563630	0,3452359	0,0071557	0,1370193	0,0007946	0,0866210	0,0000000	0,3060760	0,2834909	0,0996371	0,0732615	0,0259662	0,0053614	0,0172021	0,0092791	0,1081754	0,7544776	0,0786325	0,2860442	0,7660245	0,2517997	0,0231016	0,0465869	0,0603200	0,3648581	0,0054663	0,1274470	0,0175243	0,0272225	0,3883601	0,7418995	0,0207408	0,3372967	0,0357671	0,7411752	0,3528390	0,3505077	0,0015309	0,8145168	0,0973728	0,3172156	0,0006141	0,0359796	0,0557103	0,0701973	0,0332444
820	0,0015687	0,0430111	0,0034187	0,0094513	0,3614487	0,0099142	0,1479018	0,3005268	0,2633397	0,5444226	0,1818254	0,4476660	0,5520982	0,0981190	0,5837392	0,2697599	0,2615311	0,0214988	0,0581491	0,3983169	0,0109912	0,1199349	0,0010738	0,0634250	0,0000361	0,3436970	0,2982210	0,1073365	0,1210848	0,0401641	0,0014084	0,0225419	0,0147711	0,1139190	0,5863308	0,0510302	0,1724763	0,9164487	0,2332446	0,0125820	0,0423701	0,0323978	0,3629005	0,0094682	0,1308444	0,0169020	0,0316249	0,3689897	0,8443068	0,0044453	0,3380049	0,0115928	0,5865612	0,3692574	0,3692824	0,0045970	0,7373389	0,0882643	0,4663385	0,0028818	0,0450278	0,0577457	0,0463018	0,0648218
840	0,0125261	0,0392562	0,0071227	0,0122521	0,4335885	0,0127609	0,1301389	0,2770558	0,2664912	0,4328782	0,2300941	0,3960252	0,5323650	0,1224866	0,5853956	0,2415520	0,2126787	0,0444541	0,0648651	0,3238804	0,0040143	0,1170362	0,0007290	0,0825767	0,0002960	0,3469978	0,2340143	0,1199735	0,0572301	0,0287648	0,0060984	0,0143120	0,0132825	0,1092492	0,5808194	0,0929520	0,2665207	0,7011921	0,2042046	0,0249237	0,0312714	0,0277634	0,3479295	0,0050309	0,1505897	0,0094576	0,0680546	0,3859341	0,8358791	0,0111961	0,3178102	0,0163323	0,6788483	0,3606089	0,3552122	0,0011251	0,7158536	0,1304915	0,2948100	0,0012183	0,0503136	0,0208152	0,0827597	0,0234164
860	0,0022267	0,0572092	0,0050643	0,0095321	0,3335293	0,0214576	0,1031459	0,2732935	0,2390044	0,4138978	0,2987848	0,4883448	0,5144477	0,1226688	0,6806981	0,2924176	0,2192356	0,0645863	0,0703584	0,3071466	0,0068528	0,0861843	0,0031320	0,0689583	0,0007490	0,2927637	0,2818536	0,0996556	0,0782886	0,0327485	0,0030090	0,0129880	0,0226335	0,1518300	0,5930355	0,0875702	0,2454383	0,8341945	0,1473282	0,0209029	0,0285503	0,0317025	0,4012346	0,0098306	0,1191724	0,0074344	0,0337340	0,3826280	0,8413635	0,0130547	0,3254159	0,0236722	0,6225667	0,2460535	0,3097596	0,0015872	0,6546634	0,0594254	0,3020832	0,0036373	0,0333106	0,0214606	0,0501430	0,0369718
880	0,0033298	0,0703067	0,0081894	0,0084024	0,3603086	0,0065776	0,0953767	0,3165329	0,2898149	0,5126191	0,2971764	0,4944787	0,4577524	0,1095847	0,5193028	0,2252272	0,2823399	0,0332433	0,0682506	0,3785481	0,0104448	0,0994957	0,0021774	0,0821247	0,0015854	0,3725189	0,3792657	0,0999450	0,0720873	0,0294589	0,0101026	0,0217395	0,0167278	0,1251542	0,6652066	0,0954062	0,2063389	0,8823383	0,1816159	0,0211531	0,0305861	0,0357460	0,3847447	0,0129604	0,1216717	0,0198621	0,0633412	0,4383662	0,7681692	0,0124654	0,3463398	0,0623321	0,5517179	0,3182883	0,4129903	0,0038124	0,7530494	0,0646317	0,4688880	0,0018882	0,0423530	0,0345766	0,1097060	0,0409092
900	0,0015774	0,0592082	0,0123677	0,0151314	0,3188477	0,0040744	0,1051962	0,1858773	0,3491629	0,4489618	0,2142473	0,4678091	0,5168427	0,1492659	0,5348668	0,2534304	0,2478182	0,0216226	0,0440836	0,2833078	0,0135965	0,0799360	0,0069581	0,0704305	0,0021544	0,3321347	0,3878002	0,1595684	0,1133399	0,0621995	0,0017744	0,0099863	0,0094956	0,1196185	0,6090877	0,0505763	0,2136554	0,8795601	0,1799447	0,0049783	0,0500860	0,0346418	0,3902980	0,0176590	0,0919663	0,0323801	0,0390795	0,4197867	0,7800142	0,0201629	0,3117839	0,0224513	0,6185196	0,3258392	0,3870941	0,0046134	0,7699202	0,0915336	0,4082520	0,0018011	0,0220197	0,0406981	0,0565768	0,0712290
920	0,0011005	0,0925517	0,0135100	0,0053808	0,3834330	0,0287707	0,0808102	0,2805194	0,2270249	0,4072653	0,2926472	0,4759514	0,6018080	0,1413606	0,5577259	0,2264055	0,2211702	0,0199480	0,0773458	0,3092335	0,0215592	0,1105238	0,0041820	0,0931871	0,0014012	0,2968811	0,2848056	0,1204590	0,1065450	0,0640723	0,0021987	0,0095764	0,0087472	0,1117793	0,6542095	0,0581645	0,3351331	0,7959690	0,2066637	0,0116493	0,0582382	0,0265292	0,3851852	0,0071360	0,0918991	0,0268293	0,0317976	0,3981329	0,7156951	0,0120181	0,3189188	0,0209885	0,8292390	0,2517216	0,4269112	0,0019344	0,7864089	0,0868323	0,4547101	0,0052582	0,0482578	0,0588436	0,1083705	0,0288803
940	0,0046597	0,0293288	0,0156935	0,0129315	0,3746837	0,0092717	0,1342398	0,3158315	0,2034715	0,5133904	0,3116626	0,5069771	0,6532697	0,1704627	0,5138684	0,2704556	0,2132390	0,0509712	0,0942244	0,3377381	0,0251561	0,1112269	0,0008447	0,1077756	0,0020860	0,4118667	0,3365934	0,1452919	0,0904107	0,0824009	0,0046872	0,0161971	0,0145058	0,1130982	0,5982250	0,1074404	0,3799551	0,6636829	0,2165505	0,0081687	0,0606420	0,0378030	0,3669479	0,0109129	0,1163534	0,0099480	0,0320165	0,4362280	0,6923794	0,0115482	0,3556593	0,0116622	0,7125244	0,2262962	0,4226997	0,0005408	0,7177322	0,0899285	0,3318271	0,0057642	0,0419960	0,0286193	0,0890910	0,0447848
960	0,0011821	0,0302025	0,0137859	0,0098903	0,4845315	0,0181768	0,1388565	0,2796575	0,1789116	0,5179378	0,2138302	0,5585354	0,5910034	0,1336808	0,5544662	0,2137035	0,1487410	0,0193370	0,0335602	0,2785864	0,0198642	0,1726065	0,0041653	0,1310586	0,0000000	0,4559270	0,4589700	0,1245454	0,0891164	0,0579254	0,0043603	0,0097506	0,0164171	0,1438534	0,5460780	0,0502117	0,3034239	0,8148537	0,1642507	0,0076163	0,0702287	0,0606108	0,3575022	0,0144020	0,0956693	0,0122238	0,0314789	0,3833997	0,7259708	0,0025861	0,2905043	0,0177680	0,8113215	0,3121333	0,3750059	0,0028230	0,6726524	0,1010165	0,3412172	0,0051318	0,0338867	0,0616273	0,0620271	0,0257124
980	0,0064778	0,1237388	0,0348223	0,0118929	0,3480499	0,0129142	0,1881337	0,3579227	0,2340962	0,5306048	0,1661899	0,5297054	0,5679169	0,0911697	0,5197675	0,2891956	0,1779545	0,0230944	0,0698015	0,3048484	0,0111556	0,1678914	0,0030812	0,0956416	0,0010682	0,2970922	0,3235729	0,1020215	0,0754574	0,0475301	0,0023516	0,0073116	0,0206606	0,1554383	0,5902711	0,0445913	0,2762423	0,6345682	0,2324864	0,0129423	0,0465905	0,0415361	0,3250498	0,0137735	0,1160543	0,0357198	0,0141104	0,3837155	0,7329627	0,0309798	0,3412945	0,0045515	0,7954947	0,3376731	0,3047285	0,0010711	0,6978387	0,0751923	0,3806742	0,0001928	0,0612641	0,0436313	0,0587015	0,0222624
1000	0,0053333	0,0676130	0,0169585	0,0047767	0,3978278	0,0404241	0,1605256	0,2892356	0,2178597	0,4446254	0,2501060	0,5554900	0,6470329	0,1295539	0,6355973	0,3017710	0,1572941	0,0543048	0,0502381	0,2840349	0,0069457	0,1653998	0,0001563	0,1346371	0,0002027	0,2871189	0,3862525	0,1318212	0,0778394	0,0502255	0,0074143	0,0134600	0,0147001	0,1385075	0,6206936	0,1058277	0,3273616	0,6607300	0,2716534	0,0210783	0,0311878	0,0674994	0,3179506	0,0132857	0,0938518	0,0146229	0,0381837	0,4220293	0,7339620	0,0085902	0,2892941	0,0072893	0,7410339	0,3497934	0,3523518	0,0016265	0,6870826	0,1208562	0,3531523	0,0070419	0,0504888	0,0603474	0,0668301	0,0318626
1020	0,0000000	0,0575694	0,0180040	0,0076581	0,3784223	0,0085111	0,1644913	0,3574503	0,2382208	0,4622177	0,2012580	0,4888576	0,5785743	0,1351261	0,5520232	0,2188181	0,2208301	0,0164596	0,0541484	0,4108888	0,0226164	0,1091798	0,0011368	0,0797543	0,0004191	0,3033556	0,3917769	0,1192781	0,0883459	0,0459847	0,0043884	0,0065316	0,0137674	0,1276963	0,6005189	0,1117529	0,3473939	0,7998236	0,2462117	0,0068357	0,0239430	0,0558954	0,3988276	0,0125928	0,1076373	0,0363940	0,0402864	0,5147339	0,7159758	0,0063689	0,2760253	0,0323990	0,7694716	0,2798321	0,2661407	0,0043855	0,8154973	0,0683140	0,4237925	0,0027632	0,0415142	0,0471079	0,0770528	0,0424705
1040	0,0004547	0,1025439	0,0563812	0,0140968	0,4018688	0,0314027	0,1228522	0,3668783	0,3360297	0,3996043	0,1945925	0,3894397	0,5487083	0,1271440	0,5414333	0,2291375	0,2060143	0,0487651	0,0871756	0,3599750	0,0204100	0,1315056	0,0001537	0,0923124	0,0000000	0,4172006	0,3253671	0,0878789	0,1086055	0,0589138	0,0025043	0,0074012	0,0321785	0,1112966	0,6077449	0,0931877	0,4853241	0,7669685	0,2338854	0,0137302	0,0152544	0,0334580	0,4051102	0,0178708	0,1248515	0,0518018	0,0184883	0,4532798	0,6553218	0,0085980	0,3325981	0,0343657	0,6998926	0,2352586	0,2965394	0,0094681	0,7117349	0,0738751	0,4490632	0,0020280	0,1205986	0,0849714	0,1397672	0,0558608
1060	0,0050728	0,0669617	0,0297345	0,0054142	0,3714082	0,0084481	0,2137453	0,2896112	0,2259712	0,3735198	0,2304615	0,4274394	0,5438787	0,0911415	0,6352479	0,3084776	0,2506865	0,0359308	0,0759633	0,3466358	0,0516439	0,1251454	0,0003214	0,0967720	0,0002389	0,3832751	0,3085957	0,1095766	0,1402438	0,0288342	0,0030332	0,0060178	0,0166374	0,1169955	0,6104236	0,0753670	0,5768338	0,7404393	0,2016417	0,0095393	0,0237749	0,0521051	0,3415541	0,0038409	0,1208975	0,0521470	0,0181818	0,4490423	0,7503580	0,0108483	0,2580741	0,0280481	0,8390529	0,4227011	0,2624087	0,0047694	0,6384619	0,0510791	0,3356086	0,0054557	0,0436726	0,0871237	0,1220733	0,0285785
1080	0,0066556	0,0855504	0,0110169	0,0121284	0,4884636	0,0373977	0,1295971	0,2304802	0,2930705	0,4577298	0,2069024	0,4005031	0,5649577	0,1224650	0,5412431	0,2662068	0,1593524	0,0353477	0,0827535	0,2904381	0,0103474	0,1650100	0,0000867	0,0582877	0,0000205	0,3330734	0,4008551	0,0777279	0,0754493	0,0430821	0,0017949	0,0141584	0,0184784	0,1750054	0,5237642	0,0569098	0,3754115	0,6436190	0,2419573	0,0070994	0,0405803	0,0538443	0,4048704	0,0014146	0,1057270	0,0354460	0,0137349	0,5097310	0,7126287	0,0064690	0,2864458	0,0150992	0,7091287	0,2852902	0,2484409	0,0069303	0,7630181	0,0801716	0,3299668	0,0008574	0,0515244	0,1150354	0,0850048	0,0294827
1100	0,0065683	0,0823369	0,0309393	0,0104903	0,4797905	0,0070063	0,1448009	0,2518035	0,2399750	0,4374700	0,2394547	0,4055259	0,5301474	0,1790656	0,5553717	0,3917649	0,2405819	0,0434441	0,0366213	0,3178113	0,0273174	0,0961799	0,0062351	0,1135828	0,0000000	0,3688767	0,3642962	0,0981447	0,1280322	0,0659326	0,0019498	0,0095114	0,0299013	0,1085671	0,5506328	0,0838482	0,2883801	0,7058299	0,2273312	0,0015149	0,0219896	0,0335477	0,4142338	0,0096092	0,1065782	0,0361215	0,0160413	0,3754641	0,7502246	0,0115737	0,2762576	0,0136869	0,7321411	0,3027090	0,3455342	0,0138293	0,9086142	0,0968442	0,3968041	0,0040962	0,0425054	0,1318483	0,0787688	0,0351697

