"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
880	0,2794771	1,0000000	0,1246566	0,9139558	0,0210753	0,0573992	0,7341330	0,2634864	0,1165621	0,5932053	0,6358259	0,9461455	0,8915997	0,0011655	0,6036382	0,2822814	0,1117490	0,9776700	0,0178994	0,1155472	0,7597140	0,3268826	0,9325824	0,0211247	0,4766674	0,2371365	0,1838041	0,6228819	0,5835583	0,6635975	0,1460058	0,4068430	0,5299683	0,0985362	0,2086544	0,6589845	0,0103251	0,0096727	0,6755836	0,0023435	0,9740985	0,0319348	0,5534373	0,9337454	0,1592682	0,3540622	0,8687915	0,9020295	0,9651484	0,3423929	0,4722388	0,7344518	0,9697790	0,0040875	0,0223367	0,4154199	0,1350656	0,0558301	0,1220627	0,2043023	0,0882875	0,6793335	0,0589980	0,7717148
900	0,2794939	1,0000000	0,1246499	0,9139317	0,0210753	0,0573976	0,7341321	0,2643022	0,0978841	0,5931037	0,6357824	0,9461390	0,8914303	0,0011666	0,6036382	0,2822814	0,1112999	0,9777589	0,0178251	0,1155472	0,7513987	0,3259403	0,9291988	0,0208830	0,4766615	0,2370271	0,1838042	0,6156486	0,5793715	0,6617316	0,1403167	0,4040678	0,5278070	0,0985293	0,2056734	0,6406221	0,0096489	0,0085715	0,6841167	0,0023513	0,9756098	0,0315207	0,5532963	0,9337378	0,1592682	0,3536995	0,8687070	0,9020178	0,9651503	0,3491643	0,4723323	0,7344518	0,9697688	0,0040875	0,0223367	0,4154026	0,1349874	0,0558301	0,1216486	0,2040638	0,0882875	0,6794812	0,0559192	0,7718664
920	0,2795091	1,0000000	0,1246429	0,9139060	0,0210753	0,0573966	0,7341312	0,2649643	0,0816217	0,5929567	0,6357390	0,9461323	0,8912861	0,0011674	0,6036382	0,2822814	0,1110102	0,9778155	0,0177813	0,1155472	0,7453210	0,3253073	0,9264537	0,0207174	0,4766553	0,2369522	0,1838044	0,6099885	0,5763924	0,6604031	0,1361126	0,4020671	0,5259282	0,0985193	0,2022023	0,6220802	0,0091620	0,0077831	0,6910257	0,0023579	0,9767575	0,0312462	0,5531815	0,9337298	0,1592682	0,3533989	0,8686358	0,9020058	0,9651527	0,3545908	0,4723950	0,7344518	0,9697580	0,0040875	0,0223367	0,4153846	0,1349394	0,0558301	0,1213755	0,2039050	0,0882875	0,6795674	0,0537256	0,7719611
940	0,2795227	1,0000000	0,1246358	0,9138794	0,0210753	0,0573959	0,7341303	0,2655018	0,0683351	0,5927453	0,6356970	0,9461258	0,8911631	0,0011682	0,6036382	0,2822814	0,1108232	0,9778511	0,0177555	0,1155472	0,7409208	0,3248749	0,9242984	0,0206039	0,4766491	0,2368998	0,1838046	0,6056192	0,5742817	0,6594615	0,1330429	0,4006344	0,5243851	0,0985050	0,1983494	0,6048692	0,0088289	0,0072188	0,6966008	0,0023635	0,9776331	0,0310630	0,5530879	0,9337215	0,1592682	0,3531502	0,8685762	0,9019939	0,9651554	0,3589449	0,4724371	0,7344518	0,9697469	0,0040875	0,0223367	0,4153666	0,1349099	0,0558301	0,1211972	0,2038023	0,0882875	0,6796127	0,0521689	0,7720189
960	0,2795345	1,0000000	0,1246288	0,9138528	0,0210753	0,0573955	0,7341295	0,2659382	0,0580886	0,5924460	0,6356574	0,9461195	0,8910584	0,0011688	0,6036382	0,2822814	0,1107026	0,9778731	0,0177403	0,1155472	0,7377565	0,3245736	0,9226504	0,0205260	0,4766431	0,2368623	0,1838048	0,6022852	0,5727911	0,6587965	0,1308236	0,3996139	0,5231959	0,0984856	0,1943283	0,5901450	0,0086123	0,0068151	0,7010913	0,0023681	0,9783046	0,0309401	0,5530111	0,9337133	0,1592682	0,3529446	0,8685262	0,9019824	0,9651584	0,3624432	0,4724652	0,7344518	0,9697359	0,0040875	0,0223367	0,4153490	0,1348918	0,0558301	0,1210823	0,2037386	0,0882875	0,6796313	0,0510675	0,7720530
980	0,2795447	1,0000000	0,1246222	0,9138268	0,0210753	0,0573952	0,7341288	0,2662924	0,0505537	0,5920346	0,6356207	0,9461135	0,8909694	0,0011692	0,6036382	0,2822814	0,1106248	0,9778862	0,0177314	0,1155472	0,7354922	0,3243592	0,9214169	0,0204725	0,4766374	0,2368348	0,1838050	0,5997665	0,5717410	0,6583283	0,1292324	0,3988901	0,5223414	0,0984610	0,1904093	0,5783977	0,0084779	0,0065265	0,7047055	0,0023720	0,9788221	0,0308571	0,5529478	0,9337052	0,1592682	0,3527744	0,8684845	0,9019716	0,9651617	0,3652579	0,4724841	0,7344518	0,9697251	0,0040875	0,0223367	0,4153324	0,1348807	0,0558301	0,1210097	0,2037018	0,0882875	0,6796327	0,0502905	0,7720719
1000	0,2795535	1,0000000	0,1246159	0,9138019	0,0210753	0,0573951	0,7341282	0,2665800	0,0452112	0,5914925	0,6355875	0,9461081	0,8908942	0,0011697	0,6036382	0,2822814	0,1105747	0,9778936	0,0177261	0,1155472	0,7338780	0,3242033	0,9205090	0,0204357	0,4766320	0,2368141	0,1838052	0,5978802	0,5710028	0,6579994	0,1280995	0,3983787	0,5217768	0,0984328	0,1868436	0,5695270	0,0083976	0,0063202	0,7076140	0,0023752	0,9792230	0,0308008	0,5528954	0,9336976	0,1592682	0,3526332	0,8684496	0,9019615	0,9651650	0,3675254	0,4724967	0,7344518	0,9697149	0,0040875	0,0223367	0,4153168	0,1348739	0,0558301	0,1209652	0,2036833	0,0882875	0,6796237	0,0497436	0,7720812
1020	0,2795609	1,0000000	0,1246101	0,9137786	0,0210753	0,0573950	0,7341276	0,2668134	0,0415235	0,5908157	0,6355578	0,9461032	0,8908308	0,0011700	0,6036382	0,2822814	0,1105423	0,9778974	0,0177230	0,1155472	0,7327306	0,3240872	0,9198498	0,0204104	0,4766271	0,2367981	0,1838054	0,5964781	0,5704848	0,6577690	0,1272975	0,3980183	0,5214481	0,0984037	0,1838036	0,5631058	0,0083509	0,0061728	0,7099554	0,0023779	0,9795353	0,0307625	0,5528518	0,9336905	0,1592682	0,3525158	0,8684204	0,9019524	0,9651684	0,3693541	0,4725052	0,7344518	0,9697053	0,0040875	0,0223367	0,4153026	0,1348697	0,0558301	0,1209390	0,2036768	0,0882875	0,6796087	0,0493596	0,7720847
1040	0,2795672	1,0000000	0,1246049	0,9137570	0,0210753	0,0573949	0,7341272	0,2670028	0,0390282	0,5900212	0,6355316	0,9460988	0,8907777	0,0011703	0,6036382	0,2822814	0,1105215	0,9778990	0,0177212	0,1155472	0,7319169	0,3239991	0,9193761	0,0203930	0,4766226	0,2367855	0,1838056	0,5954429	0,5701218	0,6576080	0,1267326	0,3977649	0,5213037	0,0983765	0,1813659	0,5586131	0,0083243	0,0060676	0,7118412	0,0023801	0,9797796	0,0307364	0,5528154	0,9336839	0,1592682	0,3524181	0,8683960	0,9019443	0,9651717	0,3708303	0,4725109	0,7344518	0,9696964	0,0040875	0,0223367	0,4152897	0,1348671	0,0558301	0,1209247	0,2036781	0,0882875	0,6795907	0,0490905	0,7720846
1060	0,2795725	1,0000000	0,1246002	0,9137373	0,0210753	0,0573948	0,7341267	0,2671564	0,0373658	0,5891484	0,6355086	0,9460949	0,8907331	0,0011705	0,6036382	0,2822814	0,1105080	0,9778993	0,0177201	0,1155472	0,7313411	0,3239309	0,9190386	0,0203810	0,4766187	0,2367755	0,1838058	0,5946830	0,5698679	0,6574956	0,1263365	0,3975871	0,5213000	0,0983532	0,1795277	0,5555667	0,0083092	0,0059926	0,7133613	0,0023820	0,9799717	0,0307185	0,5527850	0,9336780	0,1592682	0,3523366	0,8683755	0,9019371	0,9651750	0,3720230	0,4725147	0,7344518	0,9696884	0,0040875	0,0223367	0,4152783	0,1348655	0,0558301	0,1209181	0,2036842	0,0882875	0,6795718	0,0489022	0,7720825
1080	0,2795770	1,0000000	0,1245960	0,9137196	0,0210753	0,0573948	0,7341264	0,2672810	0,0362737	0,5882512	0,6354888	0,9460915	0,8906959	0,0011707	0,6036382	0,2822814	0,1104993	0,9778988	0,0177195	0,1155472	0,7309343	0,3238772	0,9187996	0,0203727	0,4766151	0,2367673	0,1838059	0,5941280	0,5696904	0,6574174	0,1260597	0,3974624	0,5214012	0,0983345	0,1782342	0,5535725	0,0083007	0,0059391	0,7145873	0,0023836	0,9801232	0,0307063	0,5527596	0,9336727	0,1592682	0,3522686	0,8683584	0,9019308	0,9651780	0,3729871	0,4725172	0,7344518	0,9696812	0,0040875	0,0223367	0,4152682	0,1348646	0,0558301	0,1209161	0,2036929	0,0882875	0,6795531	0,0487708	0,7720794
1100	0,2795807	1,0000000	0,1245924	0,9137038	0,0210753	0,0573948	0,7341261	0,2673821	0,0355670	0,5873854	0,6354717	0,9460886	0,8906647	0,0011709	0,6036382	0,2822814	0,1104937	0,9778978	0,0177191	0,1155472	0,7306473	0,3238343	0,9186313	0,0203670	0,4766121	0,2367605	0,1838061	0,5937247	0,5695665	0,6573630	0,1258668	0,3973751	0,5215771	0,0983203	0,1774036	0,5523274	0,0082960	0,0059010	0,7155769	0,0023849	0,9802433	0,0306980	0,5527383	0,9336679	0,1592682	0,3522118	0,8683441	0,9019253	0,9651808	0,3737670	0,4725189	0,7344518	0,9696748	0,0040875	0,0223367	0,4152594	0,1348640	0,0558301	0,1209170	0,2037028	0,0882875	0,6795354	0,0486792	0,7720759

0	0,2796566	1,0000000	0,1245017	0,9132448	0,0210753	0,0573948	0,7341199	0,2676794	0,0345666	0,5838784	0,6350912	0,9460210	0,8900466	0,0011741	0,6036382	0,2822814	0,1104836	0,9778389	0,0177184	0,1155449	0,7298942	0,3230848	0,9181606	0,0203544	0,4765373	0,2366149	0,1838111	0,5926332	0,5692633	0,6572377	0,1254353	0,3970976	0,5239482	0,0982865	0,1786968	0,5524361	0,0082893	0,0058159	0,7188490	0,0024119	0,9806308	0,0306849	0,5523087	0,9335381	0,1592682	0,3510732	0,8680498	0,9017977	0,9652883	0,3762999	0,4725224	0,7344312	0,9694965	0,0040875	0,0223367	0,4150483	0,1348630	0,0558301	0,1211435	0,2042171	0,0882832	0,6789730	0,0484721	0,7719322
20	0,2796472	1,0000000	0,1245131	0,9133052	0,0210753	0,0573948	0,7341207	0,2677001	0,0345710	0,5838620	0,3468718	0,9460295	0,8901224	0,0011737	0,6036382	0,2822814	0,1104836	0,9778468	0,0177184	0,1155452	0,7299057	0,3756032	0,9181731	0,2509035	0,4649830	0,2366333	0,1838104	0,5926430	0,5692664	0,6572382	0,1254352	0,3766853	0,5239384	0,0982865	0,1788114	0,4753975	0,4028944	0,0058146	0,7713364	0,0024086	0,8510640	0,3049802	0,5523615	0,7893818	0,1592682	0,3512126	0,8680865	0,9018137	0,9652738	0,3764188	0,4725224	0,7344343	0,8228462	0,0040875	0,2922526	0,4150749	0,4426924	0,0558301	0,1211121	0,2041471	0,0882839	0,6790462	0,0484721	0,7719510
40	0,2796395	1,0000000	0,1245227	0,9133553	0,0210753	0,0573948	0,7341213	0,2677177	0,0345745	0,5838516	0,2738419	0,9460365	0,8901857	0,0011734	0,6036382	0,2822814	0,1104836	0,9778534	0,0177185	0,1155455	0,7299154	0,4080670	0,9181836	0,3893050	0,4580154	0,2366487	0,1838099	0,5926512	0,5692691	0,6572386	0,1254351	0,3671318	0,5239264	0,0982864	0,1789014	0,4250429	0,5890388	0,0058135	0,8012464	0,0024057	0,7670633	0,4481601	0,5524056	0,6905564	0,1592682	0,3513291	0,8681171	0,9018270	0,9652618	0,3765200	0,4725224	0,7344370	0,7217631	0,0040875	0,4692473	0,4150971	0,6316974	0,0558301	0,1210861	0,2040888	0,0882844	0,6791072	0,0484721	0,7719668
60	0,2796329	1,0000000	0,1245307	0,9133970	0,0210753	0,0573948	0,7341218	0,2677325	0,0345771	0,5838451	0,2553460	0,9460424	0,8902386	0,0011731	0,6036382	0,2822814	0,1104836	0,9778589	0,0177185	0,1155458	0,7299236	0,4281385	0,9181923	0,4723890	0,4538143	0,2366615	0,1838094	0,5926580	0,5692713	0,6572390	0,1254350	0,3626621	0,5239132	0,0982864	0,1789710	0,3921291	0,6768475	0,0058126	0,8182968	0,0024034	0,7126045	0,5228987	0,5524424	0,6228075	0,1592682	0,3514266	0,8681425	0,9018382	0,9652518	0,3766061	0,4725224	0,7344392	0,6520886	0,0040875	0,5853099	0,4151156	0,7477451	0,0558301	0,1210643	0,2040403	0,0882849	0,6791581	0,0484721	0,7719799
80	0,2796275	1,0000000	0,1245374	0,9134317	0,0210753	0,0573948	0,7341223	0,2677451	0,0345790	0,5838409	0,2506688	0,9460473	0,8902828	0,0011729	0,6036382	0,2822814	0,1104836	0,9778635	0,0177185	0,1155460	0,7299304	0,4405518	0,9181996	0,5222654	0,4512815	0,2366721	0,1838091	0,5926637	0,5692731	0,6572393	0,1254349	0,3605720	0,5238998	0,0982864	0,1790241	0,3706149	0,7182689	0,0058118	0,8280218	0,0024015	0,6772985	0,5619116	0,5524732	0,5763631	0,1592682	0,3515080	0,8681637	0,9018475	0,9652435	0,3766792	0,4725224	0,7344412	0,6040638	0,0040875	0,6614169	0,4151310	0,8189976	0,0558301	0,1210462	0,2040000	0,0882853	0,6792005	0,0484721	0,7719908
100	0,2796230	1,0000000	0,1245429	0,9134605	0,0210753	0,0573948	0,7341227	0,2677557	0,0345803	0,5838382	0,2494921	0,9460514	0,8903197	0,0011727	0,6036382	0,2822814	0,1104836	0,9778673	0,0177185	0,1155462	0,7299361	0,4482319	0,9182057	0,5522068	0,4497549	0,2366810	0,1838088	0,5926684	0,5692747	0,6572395	0,1254349	0,3595957	0,5238867	0,0982864	0,1790641	0,3565514	0,7378083	0,0058112	0,8335730	0,0023998	0,6544097	0,5822760	0,5524989	0,5445237	0,1592682	0,3515761	0,8681814	0,9018553	0,9652366	0,3767413	0,4725224	0,7344428	0,5709616	0,0040875	0,7113233	0,4151439	0,8627461	0,0558301	0,1210311	0,2039663	0,0882856	0,6792359	0,0484721	0,7719999
120	0,2796192	1,0000000	0,1245476	0,9134846	0,0210753	0,0573948	0,7341230	0,2677647	0,0345811	0,5838364	0,2492011	0,9460548	0,8903506	0,0011725	0,6036382	0,2822814	0,1104836	0,9778705	0,0177185	0,1155464	0,7299410	0,4529860	0,9182107	0,5701810	0,4488351	0,2366884	0,1838085	0,5926724	0,5692760	0,6572397	0,1254348	0,3591404	0,5238743	0,0982864	0,1790940	0,3473580	0,7470255	0,0058107	0,8367456	0,0023985	0,6395713	0,5929060	0,5525203	0,5226968	0,1592682	0,3516330	0,8681961	0,9018617	0,9652308	0,3767940	0,4725224	0,7344442	0,5481453	0,0040875	0,7440489	0,4151546	0,8896073	0,0558301	0,1210185	0,2039383	0,0882859	0,6792654	0,0484721	0,7720075
140	0,2796160	1,0000000	0,1245515	0,9135046	0,0210753	0,0573948	0,7341232	0,2677724	0,0345816	0,5838351	0,2491333	0,9460577	0,8903764	0,0011724	0,6036382	0,2822814	0,1104836	0,9778731	0,0177185	0,1155465	0,7299450	0,4559310	0,9182150	0,5809711	0,4482811	0,2366946	0,1838083	0,5926756	0,5692770	0,6572399	0,1254348	0,3589289	0,5238630	0,0982864	0,1791162	0,3413477	0,7513735	0,0058102	0,8385618	0,0023974	0,6299519	0,5984547	0,5525383	0,5077338	0,1592682	0,3516805	0,8682084	0,9018671	0,9652259	0,3768387	0,4725224	0,7344453	0,5324190	0,0040875	0,7655084	0,4151636	0,9061000	0,0558301	0,1210080	0,2039149	0,0882862	0,6792900	0,0484721	0,7720139
160	0,2796134	1,0000000	0,1245547	0,9135213	0,0210753	0,0573948	0,7341234	0,2677788	0,0345819	0,5838341	0,2491212	0,9460601	0,8903979	0,0011723	0,6036382	0,2822814	0,1104836	0,9778754	0,0177185	0,1155466	0,7299484	0,4577570	0,9182185	0,5874485	0,4479476	0,2366998	0,1838081	0,5926784	0,5692779	0,6572400	0,1254347	0,3588312	0,5238527	0,0982864	0,1791325	0,3374182	0,7534245	0,0058098	0,8396043	0,0023964	0,6237162	0,6013511	0,5525533	0,4974764	0,1592682	0,3517203	0,8682186	0,9018717	0,9652219	0,3768766	0,4725224	0,7344463	0,5215795	0,0040875	0,7795803	0,4151711	0,9162263	0,0558301	0,1209992	0,2038954	0,0882864	0,6793105	0,0484721	0,7720192
180	0,2796111	1,0000000	0,1245574	0,9135352	0,0210753	0,0573948	0,7341236	0,2677842	0,0345819	0,5838333	0,2491223	0,9460621	0,8904159	0,0011722	0,6036382	0,2822814	0,1104836	0,9778772	0,0177185	0,1155467	0,7299512	0,4588907	0,9182214	0,5913370	0,4477470	0,2367041	0,1838079	0,5926807	0,5692787	0,6572402	0,1254347	0,3587865	0,5238437	0,0982864	0,1791444	0,3348488	0,7543921	0,0058095	0,8402049	0,0023956	0,6196741	0,6028629	0,5525658	0,4904447	0,1592682	0,3517535	0,8682272	0,9018754	0,9652186	0,3769087	0,4725224	0,7344471	0,5141084	0,0040875	0,7888078	0,4151774	0,9224438	0,0558301	0,1209919	0,2038792	0,0882866	0,6793277	0,0484721	0,7720236
200	0,2796093	1,0000000	0,1245597	0,9135468	0,0210753	0,0573948	0,7341238	0,2677888	0,0345819	0,5838325	0,2491261	0,9460638	0,8904310	0,0011721	0,6036382	0,2822814	0,1104836	0,9778787	0,0177185	0,1155468	0,7299536	0,4595958	0,9182239	0,5936713	0,4476265	0,2367076	0,1838078	0,5926826	0,5692793	0,6572403	0,1254347	0,3587665	0,5238357	0,0982864	0,1791531	0,3331684	0,7548485	0,0058093	0,8405528	0,0023950	0,6170541	0,6036521	0,5525762	0,4856245	0,1592682	0,3517812	0,8682344	0,9018786	0,9652158	0,3769359	0,4725224	0,7344479	0,5089590	0,0040875	0,7948586	0,4151826	0,9262613	0,0558301	0,1209858	0,2038656	0,0882867	0,6793420	0,0484721	0,7720273
220	0,2796077	1,0000000	0,1245616	0,9135565	0,0210753	0,0573948	0,7341239	0,2677927	0,0345818	0,5838319	0,2491299	0,9460652	0,8904436	0,0011720	0,6036382	0,2822814	0,1104836	0,9778800	0,0177185	0,1155469	0,7299556	0,4600353	0,9182260	0,5950726	0,4475542	0,2367106	0,1838077	0,5926842	0,5692798	0,6572403	0,1254347	0,3587580	0,5238289	0,0982864	0,1791594	0,3320694	0,7550638	0,0058091	0,8407558	0,0023944	0,6153559	0,6040640	0,5525850	0,4823202	0,1592682	0,3518044	0,8682403	0,9018812	0,9652134	0,3769588	0,4725224	0,7344485	0,5054099	0,0040875	0,7988264	0,4151870	0,9286053	0,0558301	0,1209807	0,2038543	0,0882868	0,6793540	0,0484721	0,7720304
240	0,2796065	1,0000000	0,1245631	0,9135646	0,0210753	0,0573948	0,7341240	0,2677959	0,0345816	0,5838312	0,2491334	0,9460663	0,8904541	0,0011720	0,6036382	0,2822814	0,1104836	0,9778811	0,0177185	0,1155469	0,7299573	0,4603101	0,9182277	0,5959138	0,4475109	0,2367131	0,1838076	0,5926856	0,5692803	0,6572404	0,1254346	0,3587546	0,5238230	0,0982864	0,1791640	0,3313503	0,7551653	0,0058089	0,8408757	0,0023940	0,6142554	0,6042790	0,5525923	0,4800552	0,1592682	0,3518238	0,8682453	0,9018834	0,9652115	0,3769783	0,4725224	0,7344490	0,5029639	0,0040875	0,8014283	0,4151907	0,9300444	0,0558301	0,1209764	0,2038448	0,0882870	0,6793640	0,0484721	0,7720329
260	0,2796054	1,0000000	0,1245645	0,9135713	0,0210753	0,0573948	0,7341241	0,2677987	0,0345815	0,5838307	0,2491363	0,9460673	0,8904628	0,0011719	0,6036382	0,2822814	0,1104836	0,9778820	0,0177186	0,1155470	0,7299587	0,4604825	0,9182291	0,5964188	0,4474851	0,2367152	0,1838075	0,5926867	0,5692806	0,6572405	0,1254346	0,3587536	0,5238179	0,0982864	0,1791674	0,3308797	0,7552132	0,0058087	0,8409475	0,0023936	0,6135422	0,6043912	0,5525984	0,4785025	0,1592682	0,3518400	0,8682495	0,9018853	0,9652099	0,3769947	0,4725224	0,7344494	0,5012780	0,0040875	0,8031344	0,4151937	0,9309280	0,0558301	0,1209729	0,2038370	0,0882870	0,6793723	0,0484721	0,7720351
280	0,2796045	1,0000000	0,1245656	0,9135769	0,0210753	0,0573948	0,7341242	0,2678010	0,0345813	0,5838301	0,2491387	0,9460681	0,8904702	0,0011719	0,6036382	0,2822814	0,1104836	0,9778828	0,0177186	0,1155470	0,7299599	0,4605914	0,9182303	0,5967220	0,4474698	0,2367170	0,1838075	0,5926876	0,5692809	0,6572405	0,1254346	0,3587535	0,5238137	0,0982864	0,1791699	0,3305717	0,7552358	0,0058086	0,8409914	0,0023933	0,6130802	0,6044498	0,5526035	0,4774383	0,1592682	0,3518535	0,8682529	0,9018868	0,9652085	0,3770086	0,4725224	0,7344498	0,5001162	0,0040875	0,8042532	0,4151963	0,9314706	0,0558301	0,1209699	0,2038304	0,0882871	0,6793793	0,0484721	0,7720369
300	0,2796037	1,0000000	0,1245665	0,9135816	0,0210753	0,0573948	0,7341242	0,2678030	0,0345812	0,5838297	0,2491408	0,9460688	0,8904763	0,0011719	0,6036382	0,2822814	0,1104836	0,9778834	0,0177186	0,1155470	0,7299609	0,4606606	0,9182313	0,5969040	0,4474607	0,2367184	0,1838074	0,5926884	0,5692812	0,6572406	0,1254346	0,3587539	0,5238101	0,0982864	0,1791717	0,3303700	0,7552465	0,0058085	0,8410190	0,0023930	0,6127809	0,6044803	0,5526077	0,4767088	0,1592682	0,3518648	0,8682558	0,9018881	0,9652074	0,3770203	0,4725224	0,7344501	0,4993155	0,0040875	0,8049868	0,4151984	0,9318037	0,0558301	0,1209674	0,2038249	0,0882872	0,6793851	0,0484721	0,7720384
320	0,2796031	1,0000000	0,1245672	0,9135856	0,0210753	0,0573948	0,7341243	0,2678046	0,0345810	0,5838292	0,2491425	0,9460693	0,8904814	0,0011718	0,6036382	0,2822814	0,1104836	0,9778839	0,0177186	0,1155471	0,7299617	0,4607049	0,9182322	0,5970132	0,4474554	0,2367196	0,1838074	0,5926890	0,5692814	0,6572406	0,1254346	0,3587544	0,5238071	0,0982864	0,1791731	0,3302378	0,7552515	0,0058084	0,8410368	0,0023928	0,6125871	0,6044963	0,5526113	0,4762088	0,1592682	0,3518743	0,8682582	0,9018892	0,9652064	0,3770302	0,4725224	0,7344503	0,4987638	0,0040875	0,8054679	0,4152002	0,9320082	0,0558301	0,1209654	0,2038203	0,0882872	0,6793899	0,0484721	0,7720397
340	0,2796026	1,0000000	0,1245679	0,9135888	0,0210753	0,0573948	0,7341243	0,2678060	0,0345809	0,5838289	0,2491439	0,9460698	0,8904857	0,0011718	0,6036382	0,2822814	0,1104836	0,9778843	0,0177186	0,1155471	0,7299624	0,4607336	0,9182329	0,5970788	0,4474524	0,2367207	0,1838073	0,5926896	0,5692816	0,6572406	0,1254346	0,3587549	0,5238046	0,0982864	0,1791742	0,3301511	0,7552539	0,0058083	0,8410488	0,0023926	0,6124616	0,6045046	0,5526143	0,4758661	0,1592682	0,3518822	0,8682603	0,9018900	0,9652056	0,3770386	0,4725224	0,7344506	0,4983836	0,0040875	0,8057833	0,4152017	0,9321338	0,0558301	0,1209636	0,2038165	0,0882873	0,6793940	0,0484721	0,7720407
360	0,2796021	1,0000000	0,1245684	0,9135916	0,0210753	0,0573948	0,7341244	0,2678072	0,0345808	0,5838285	0,2491451	0,9460702	0,8904893	0,0011718	0,6036382	0,2822814	0,1104836	0,9778847	0,0177186	0,1155471	0,7299630	0,4607524	0,9182335	0,5971182	0,4474506	0,2367215	0,1838073	0,5926900	0,5692817	0,6572406	0,1254346	0,3587553	0,5238025	0,0982864	0,1791750	0,3300942	0,7552550	0,0058083	0,8410571	0,0023925	0,6123804	0,6045089	0,5526167	0,4756313	0,1592682	0,3518887	0,8682620	0,9018908	0,9652050	0,3770456	0,4725224	0,7344507	0,4981216	0,0040875	0,8059902	0,4152029	0,9322109	0,0558301	0,1209622	0,2038133	0,0882873	0,6793974	0,0484721	0,7720416
380	0,2796018	1,0000000	0,1245689	0,9135938	0,0210753	0,0573948	0,7341244	0,2678081	0,0345807	0,5838282	0,2491461	0,9460705	0,8904922	0,0011718	0,6036382	0,2822814	0,1104836	0,9778850	0,0177186	0,1155471	0,7299635	0,4607650	0,9182339	0,5971418	0,4474497	0,2367222	0,1838073	0,5926904	0,5692818	0,6572407	0,1254346	0,3587557	0,5238007	0,0982864	0,1791757	0,3300568	0,7552555	0,0058082	0,8410632	0,0023923	0,6123279	0,6045112	0,5526188	0,4754703	0,1592682	0,3518943	0,8682634	0,9018914	0,9652044	0,3770516	0,4725224	0,7344509	0,4979411	0,0040875	0,8061258	0,4152039	0,9322583	0,0558301	0,1209610	0,2038106	0,0882874	0,6794002	0,0484721	0,7720423
400	0,2796015	1,0000000	0,1245692	0,9135957	0,0210753	0,0573948	0,7341244	0,2678090	0,0345807	0,5838280	0,2491469	0,9460708	0,8904947	0,0011718	0,6036382	0,2822814	0,1104836	0,9778853	0,0177186	0,1155471	0,7299639	0,4607736	0,9182343	0,5971560	0,4474492	0,2367228	0,1838073	0,5926907	0,5692819	0,6572407	0,1254346	0,3587560	0,5237993	0,0982864	0,1791762	0,3300322	0,7552558	0,0058082	0,8410677	0,0023922	0,6122940	0,6045124	0,5526206	0,4753601	0,1592682	0,3518989	0,8682646	0,9018919	0,9652039	0,3770566	0,4725224	0,7344510	0,4978167	0,0040875	0,8062148	0,4152048	0,9322873	0,0558301	0,1209600	0,2038084	0,0882874	0,6794026	0,0484721	0,7720429
420	0,2796012	1,0000000	0,1245695	0,9135973	0,0210753	0,0573948	0,7341244	0,2678097	0,0345806	0,5838278	0,2491476	0,9460711	0,8904968	0,0011718	0,6036382	0,2822814	0,1104836	0,9778855	0,0177186	0,1155472	0,7299643	0,4607795	0,9182347	0,5971645	0,4474490	0,2367233	0,1838072	0,5926910	0,5692820	0,6572407	0,1254346	0,3587563	0,5237980	0,0982864	0,1791767	0,3300160	0,7552559	0,0058081	0,8410712	0,0023921	0,6122721	0,6045130	0,5526220	0,4752845	0,1592682	0,3519027	0,8682655	0,9018924	0,9652036	0,3770608	0,4725224	0,7344512	0,4977311	0,0040875	0,8062731	0,4152055	0,9323052	0,0558301	0,1209591	0,2038065	0,0882874	0,6794046	0,0484721	0,7720434
440	0,2796010	1,0000000	0,1245698	0,9135987	0,0210753	0,0573948	0,7341245	0,2678103	0,0345805	0,5838276	0,2491482	0,9460712	0,8904986	0,0011717	0,6036382	0,2822814	0,1104836	0,9778857	0,0177186	0,1155472	0,7299646	0,4607837	0,9182350	0,5971696	0,4474489	0,2367237	0,1838072	0,5926912	0,5692821	0,6572407	0,1254346	0,3587566	0,5237970	0,0982864	0,1791770	0,3300053	0,7552560	0,0058081	0,8410739	0,0023920	0,6122579	0,6045133	0,5526232	0,4752327	0,1592682	0,3519059	0,8682664	0,9018927	0,9652032	0,3770644	0,4725224	0,7344513	0,4976721	0,0040875	0,8063113	0,4152061	0,9323161	0,0558301	0,1209584	0,2038049	0,0882874	0,6794062	0,0484721	0,7720439
