"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
260	0,0020684	0,0484035	0,5170002	0,8269295	0,3567317	0,9974195	0,5526251	1,0000000	0,6279223	0,3721102	0,5190259	0,9259247	1,0000000	1,0000000	0,8989931	0,9800696	0,8737762	0,9791610	0,7365337	0,9999982	0,3245464	0,1500659	0,0151181	0,0855237	0,9919903	0,9999863	0,9998865	0,9977919	0,8050429	0,9502052	0,9999605	0,7045037	0,7080614	0,8415366	0,8479166	0,5550972	0,1206110	0,4816742	0,8724165	0,9999328	0,7923645	0,9904467	0,9158315	0,5327186	0,8792730	0,9418956	0,8768287	0,3308348	0,5435567	0,9241866	0,8066328	0,7519844	0,6880832	0,9998770	0,8762941	0,8490299	0,9968982	0,7448213	0,0948478	0,9960099	0,8562386	0,9502368	0,7375962	0,8441310
280	0,0019332	0,0473636	0,5169443	0,8268257	0,3567067	0,9974167	0,5525340	1,0000000	0,6278817	0,3727417	0,5159298	0,9312134	1,0000000	1,0000000	0,8995871	0,9800697	0,8737765	0,9794612	0,7367416	0,9999982	0,3260017	0,1475939	0,0147041	0,0851034	0,9922009	0,9999891	0,9999046	0,9978355	0,8049261	0,9504364	0,9999616	0,7043434	0,7079021	0,8429384	0,8477182	0,5549536	0,1163766	0,4891195	0,8737245	0,9999402	0,7935306	0,9908084	0,9163113	0,5379127	0,8841992	0,9418966	0,8767256	0,3307301	0,5432378	0,9241856	0,8066286	0,7572988	0,6880752	0,9999117	0,8763629	0,8489450	0,9969003	0,7448214	0,0946113	0,9960102	0,8562617	0,9502368	0,7374457	0,8436891
300	0,0018609	0,0466444	0,5169278	0,8267561	0,3566889	0,9974147	0,5524657	1,0000000	0,6278705	0,3731969	0,5135070	0,9355565	1,0000000	1,0000000	0,8999825	0,9800694	0,8737767	0,9796623	0,7368816	0,9999982	0,3272437	0,1457472	0,0144620	0,0847603	0,9923525	0,9999909	0,9999168	0,9978700	0,8048334	0,9505788	0,9999624	0,7042210	0,7077803	0,8439746	0,8475522	0,5548445	0,1130992	0,4948565	0,8746982	0,9999456	0,7943869	0,9910716	0,9166503	0,5418501	0,8880036	0,9418973	0,8766585	0,3306556	0,5430444	0,9241849	0,8066257	0,7613844	0,6880700	0,9999327	0,8763983	0,8489009	0,9969012	0,7448214	0,0944625	0,9960104	0,8562741	0,9502369	0,7373458	0,8433891
320	0,0018223	0,0461471	0,5169292	0,8267116	0,3566762	0,9974132	0,5524145	1,0000000	0,6278724	0,3735269	0,5116311	0,9390936	1,0000000	1,0000000	0,9002459	0,9800690	0,8737768	0,9797971	0,7369759	0,9999982	0,3282860	0,1443761	0,0143272	0,0844853	0,9924621	0,9999919	0,9999250	0,9978971	0,8047609	0,9506663	0,9999629	0,7041283	0,7076875	0,8447353	0,8474196	0,5547622	0,1105858	0,4992407	0,8754215	0,9999494	0,7950136	0,9912629	0,9168906	0,5448121	0,8909261	0,9418979	0,8766148	0,3306029	0,5429279	0,9241844	0,8066236	0,7645050	0,6880667	0,9999455	0,8764165	0,8488775	0,9969016	0,7448214	0,0943686	0,9960106	0,8562807	0,9502369	0,7372792	0,8431872
340	0,0018017	0,0458032	0,5169360	0,8266847	0,3566674	0,9974122	0,5523762	1,0000000	0,6278781	0,3737657	0,5101907	0,9419549	1,0000000	1,0000000	0,9004212	0,9800686	0,8737769	0,9798874	0,7370394	0,9999982	0,3291490	0,1433637	0,0142581	0,0842690	0,9925413	0,9999926	0,9999306	0,9979181	0,8047056	0,9507199	0,9999633	0,7040585	0,7076172	0,8452904	0,8473179	0,5547005	0,1086716	0,5025670	0,8759576	0,9999522	0,7954706	0,9914017	0,9170616	0,5470256	0,8931609	0,9418982	0,8765865	0,3305669	0,5428573	0,9241840	0,8066223	0,7668749	0,6880645	0,9999532	0,8764258	0,8488643	0,9969018	0,7448214	0,0943093	0,9960107	0,8562842	0,9502368	0,7372350	0,8430519
360	0,0017906	0,0455654	0,5169424	0,8266691	0,3566611	0,9974114	0,5523479	1,0000000	0,6278832	0,3739373	0,5090921	0,9442566	1,0000000	1,0000000	0,9005380	0,9800683	0,8737770	0,9799480	0,7370821	0,9999982	0,3298556	0,1426200	0,0142281	0,0841013	0,9925987	0,9999930	0,9999344	0,9979344	0,8046641	0,9507527	0,9999635	0,7040062	0,7075642	0,8456933	0,8472423	0,5546547	0,1072217	0,5050748	0,8763540	0,9999541	0,7958030	0,9915025	0,9171836	0,5486702	0,8948625	0,9418985	0,8765681	0,3305433	0,5428139	0,9241837	0,8066213	0,7686657	0,6880629	0,9999579	0,8764305	0,8488561	0,9969019	0,7448214	0,0942719	0,9960108	0,8562861	0,9502368	0,7372058	0,8429610
380	0,0017847	0,0454009	0,5169466	0,8266608	0,3566568	0,9974109	0,5523270	1,0000000	0,6278865	0,3740599	0,5082589	0,9460996	1,0000000	1,0000000	0,9006157	0,9800680	0,8737770	0,9799887	0,7371109	0,9999982	0,3304289	0,1420764	0,0142204	0,0839728	0,9926402	0,9999933	0,9999369	0,9979468	0,8046336	0,9507729	0,9999637	0,7039671	0,7075243	0,8459844	0,8471872	0,5546209	0,1061283	0,5069550	0,8766464	0,9999555	0,7960441	0,9915755	0,9172708	0,5498859	0,8961533	0,9418986	0,8765563	0,3305285	0,5427867	0,9241835	0,8066206	0,7700126	0,6880618	0,9999607	0,8764329	0,8488507	0,9969020	0,7448214	0,0942484	0,9960108	0,8562871	0,9502368	0,7371869	0,8428999
400	0,0017816	0,0452872	0,5169488	0,8266567	0,3566537	0,9974106	0,5523117	1,0000000	0,6278881	0,3741468	0,5076299	0,9475693	1,0000000	1,0000000	0,9006675	0,9800679	0,8737770	0,9800160	0,7371303	0,9999982	0,3308904	0,1416807	0,0142247	0,0838754	0,9926702	0,9999934	0,9999387	0,9979564	0,8046112	0,9507853	0,9999638	0,7039380	0,7074945	0,8461938	0,8471474	0,5545959	0,1053069	0,5083577	0,8768616	0,9999565	0,7962185	0,9916283	0,9173332	0,5507804	0,8971292	0,9418988	0,8765488	0,3305197	0,5427694	0,9241833	0,8066202	0,7710214	0,6880610	0,9999624	0,8764341	0,8488469	0,9969020	0,7448214	0,0942337	0,9960109	0,8562876	0,9502367	0,7371748	0,8428587
420	0,0017799	0,0452085	0,5169496	0,8266551	0,3566516	0,9974103	0,5523005	1,0000000	0,6278887	0,3742082	0,5071572	0,9487372	1,0000000	1,0000000	0,9007020	0,9800678	0,8737770	0,9800343	0,7371433	0,9999982	0,3312595	0,1413940	0,0142346	0,0838018	0,9926919	0,9999935	0,9999399	0,9979636	0,8045950	0,9507930	0,9999639	0,7039164	0,7074722	0,8463440	0,8471187	0,5545776	0,1046919	0,5093994	0,8770197	0,9999572	0,7963444	0,9916665	0,9173779	0,5514361	0,8978645	0,9418988	0,8765440	0,3305145	0,5427584	0,9241832	0,8066198	0,7717742	0,6880604	0,9999635	0,8764347	0,8488444	0,9969020	0,7448214	0,0942245	0,9960109	0,8562879	0,9502367	0,7371672	0,8428309
440	0,0017790	0,0451541	0,5169497	0,8266547	0,3566502	0,9974101	0,5522923	1,0000000	0,6278888	0,3742514	0,5068032	0,9496623	1,0000000	1,0000000	0,9007250	0,9800677	0,8737770	0,9800466	0,7371521	0,9999982	0,3315529	0,1411871	0,0142465	0,0837466	0,9927075	0,9999936	0,9999407	0,9979691	0,8045832	0,9507977	0,9999640	0,7039004	0,7074555	0,8464512	0,8470979	0,5545641	0,1042330	0,5101699	0,8771354	0,9999577	0,7964350	0,9916942	0,9174100	0,5519149	0,8984170	0,9418989	0,8765409	0,3305116	0,5427513	0,9241832	0,8066196	0,7723339	0,6880600	0,9999641	0,8764350	0,8488427	0,9969020	0,7448213	0,0942188	0,9960109	0,8562880	0,9502367	0,7371624	0,8428123
460	0,0017785	0,0451165	0,5169496	0,8266550	0,3566492	0,9974100	0,5522863	1,0000000	0,6278887	0,3742819	0,5065392	0,9503930	1,0000000	1,0000000	0,9007403	0,9800677	0,8737769	0,9800548	0,7371580	0,9999982	0,3317850	0,1410384	0,0142584	0,0837053	0,9927188	0,9999936	0,9999413	0,9979733	0,8045746	0,9508006	0,9999640	0,7038885	0,7074431	0,8465276	0,8470828	0,5545542	0,1038915	0,5107377	0,8772201	0,9999581	0,7965002	0,9917141	0,9174329	0,5522634	0,8988309	0,9418989	0,8765390	0,3305100	0,5427468	0,9241831	0,8066194	0,7727488	0,6880597	0,9999645	0,8764352	0,8488416	0,9969020	0,7448213	0,0942153	0,9960109	0,8562880	0,9502367	0,7371594	0,8427998
480	0,0017783	0,0450905	0,5169494	0,8266555	0,3566485	0,9974099	0,5522819	1,0000000	0,6278885	0,3743033	0,5063430	0,9509686	1,0000000	1,0000000	0,9007505	0,9800677	0,8737769	0,9800604	0,7371620	0,9999982	0,3319678	0,1409319	0,0142694	0,0836745	0,9927269	0,9999936	0,9999416	0,9979764	0,8045683	0,9508024	0,9999640	0,7038797	0,7074339	0,8465819	0,8470717	0,5545469	0,1036382	0,5111548	0,8772818	0,9999584	0,7965469	0,9917284	0,9174494	0,5525164	0,8991403	0,9418990	0,8765378	0,3305090	0,5427440	0,9241831	0,8066193	0,7730553	0,6880594	0,9999647	0,8764352	0,8488410	0,9969020	0,7448213	0,0942131	0,9960110	0,8562881	0,9502367	0,7371575	0,8427915
500	0,0017781	0,0450725	0,5169492	0,8266560	0,3566480	0,9974099	0,5522786	1,0000000	0,6278884	0,3743185	0,5061975	0,9514211	1,0000000	1,0000000	0,9007573	0,9800676	0,8737769	0,9800641	0,7371647	0,9999982	0,3321113	0,1408560	0,0142789	0,0836516	0,9927327	0,9999936	0,9999419	0,9979788	0,8045637	0,9508034	0,9999640	0,7038732	0,7074270	0,8466204	0,8470636	0,5545416	0,1034507	0,5114602	0,8773268	0,9999586	0,7965804	0,9917388	0,9174612	0,5526995	0,8993710	0,9418990	0,8765371	0,3305085	0,5427423	0,9241830	0,8066192	0,7732812	0,6880593	0,9999649	0,8764353	0,8488406	0,9969020	0,7448213	0,0942117	0,9960110	0,8562881	0,9502366	0,7371563	0,8427860
520	0,0017781	0,0450601	0,5169492	0,8266565	0,3566477	0,9974098	0,5522762	1,0000000	0,6278884	0,3743292	0,5060901	0,9517760	1,0000000	1,0000000	0,9007618	0,9800676	0,8737769	0,9800666	0,7371665	0,9999982	0,3322236	0,1408020	0,0142869	0,0836346	0,9927369	0,9999937	0,9999421	0,9979805	0,8045603	0,9508041	0,9999641	0,7038684	0,7074219	0,8466476	0,8470575	0,5545376	0,1033122	0,5116832	0,8773595	0,9999587	0,7966043	0,9917462	0,9174696	0,5528317	0,8995426	0,9418990	0,8765366	0,3305081	0,5427412	0,9241830	0,8066191	0,7734473	0,6880592	0,9999650	0,8764353	0,8488404	0,9969020	0,7448213	0,0942109	0,9960110	0,8562881	0,9502366	0,7371556	0,8427823
540	0,0017780	0,0450515	0,5169491	0,8266568	0,3566474	0,9974098	0,5522745	1,0000000	0,6278883	0,3743368	0,5060108	0,9520538	1,0000000	1,0000000	0,9007648	0,9800676	0,8737769	0,9800683	0,7371677	0,9999982	0,3323112	0,1407639	0,0142934	0,0836219	0,9927399	0,9999937	0,9999422	0,9979818	0,8045577	0,9508045	0,9999641	0,7038649	0,7074182	0,8466667	0,8470531	0,5545347	0,1032103	0,5118456	0,8773832	0,9999588	0,7966214	0,9917515	0,9174756	0,5529269	0,8996699	0,9418990	0,8765363	0,3305079	0,5427406	0,9241830	0,8066191	0,7735690	0,6880591	0,9999650	0,8764353	0,8488402	0,9969020	0,7448213	0,0942103	0,9960110	0,8562881	0,9502366	0,7371551	0,8427799
560	0,0017780	0,0450456	0,5169491	0,8266571	0,3566473	0,9974098	0,5522732	1,0000000	0,6278883	0,3743422	0,5059526	0,9522709	1,0000000	1,0000000	0,9007668	0,9800676	0,8737769	0,9800694	0,7371685	0,9999982	0,3323794	0,1407370	0,0142986	0,0836126	0,9927420	0,9999937	0,9999423	0,9979828	0,8045559	0,9508047	0,9999641	0,7038623	0,7074154	0,8466802	0,8470498	0,5545326	0,1031354	0,5119635	0,8774003	0,9999589	0,7966336	0,9917554	0,9174800	0,5529954	0,8997643	0,9418990	0,8765361	0,3305078	0,5427402	0,9241830	0,8066191	0,7736581	0,6880591	0,9999650	0,8764353	0,8488402	0,9969020	0,7448213	0,0942100	0,9960110	0,8562881	0,9502366	0,7371549	0,8427784
580	0,4664101	0,0380761	0,6186575	0,7143050	0,3566787	0,9974278	0,5526698	1,0000000	0,6670883	0,3712275	0,5059277	0,9524336	1,0000000	1,0000000	0,7833860	0,9785870	0,8737718	0,9263598	0,7016095	0,9999969	0,3324271	0,1416284	0,0956110	0,0852359	0,9523858	0,9988542	0,9949716	0,9980091	0,8058287	0,8104760	0,9999634	0,7039825	0,7075802	0,8461158	0,8504682	0,5549691	0,1030462	0,5099954	0,8060989	0,9999581	0,7952262	0,9916599	0,8793326	0,5063548	0,8991263	0,9418990	0,8769472	0,3339948	0,4618547	0,9241783	0,8065945	0,7683734	0,6879628	0,9768462	0,5081197	0,8478457	0,9385527	0,7448135	0,1840475	0,9960109	0,7888476	0,9502321	0,7382989	0,8421057
600	0,7147747	0,0399458	0,6479452	0,6516903	0,3568220	0,9975018	0,5544074	1,0000000	0,6728250	0,3582975	0,5062500	0,9523880	1,0000000	1,0000000	0,7052589	0,9780589	0,8737509	0,8902571	0,6776668	0,9999962	0,3323496	0,1462780	0,1501426	0,0922290	0,9285738	0,9981891	0,9924377	0,9981048	0,8108090	0,7320144	0,9999601	0,7044723	0,7084426	0,8432655	0,8625808	0,5566764	0,1032122	0,4996003	0,7577702	0,9999535	0,7892301	0,9911365	0,8557549	0,4680892	0,8953093	0,9418988	0,8787715	0,3470029	0,4168089	0,9241579	0,8064932	0,7594756	0,6876110	0,9628209	0,3163445	0,8445841	0,9120128	0,7447823	0,2406809	0,9960106	0,7522380	0,9502126	0,7428114	0,8396605
620	0,8475356	0,0578538	0,6430851	0,6208608	0,3570670	0,9976073	0,5570830	1,0000000	0,6633185	0,3396433	0,5076823	0,9516735	1,0000000	1,0000000	0,6532362	0,9780718	0,8737213	0,8651123	0,6615455	0,9999958	0,3318872	0,1553407	0,1871546	0,1025893	0,9118885	0,9977743	0,9913706	0,9982213	0,8174869	0,6918403	0,9999534	0,7051947	0,7100555	0,8378951	0,8769567	0,5590015	0,1046522	0,4796909	0,7237089	0,9999425	0,7795791	0,9900337	0,8397391	0,4304147	0,8871553	0,9418982	0,8815893	0,3636458	0,3918598	0,9241278	0,8063511	0,7453416	0,6871802	0,9543093	0,2164230	0,8413376	0,8999319	0,7447394	0,2777571	0,9960100	0,7323413	0,9501840	0,7490077	0,8369577
640	0,9185016	0,0856925	0,6290120	0,6088466	0,3573724	0,9977116	0,5598671	1,0000000	0,6513020	0,3210157	0,5108476	0,9497486	1,0000000	1,0000000	0,6185762	0,9782742	0,8736933	0,8471457	0,6506907	0,9999955	0,3308536	0,1679786	0,2126755	0,1126908	0,8980749	0,9974764	0,9909832	0,9983106	0,8235686	0,6722303	0,9999436	0,7059925	0,7120163	0,8306538	0,8885414	0,5612411	0,1083064	0,4526621	0,6987906	0,9999225	0,7681824	0,9883299	0,8273761	0,3925527	0,8746187	0,9418969	0,8845160	0,3784353	0,3793626	0,9240981	0,8062203	0,7264372	0,6868389	0,9491432	0,1644545	0,8397267	0,8944295	0,7446997	0,3026246	0,9960089	0,7215213	0,9501557	0,7549900	0,8354142
660	0,9564358	0,1143858	0,6170954	0,6067872	0,3576953	0,9977972	0,5622054	1,0000000	0,6423281	0,3055299	0,5158590	0,9461961	1,0000000	1,0000000	0,5954667	0,9784814	0,8736721	0,8340973	0,6433818	0,9999954	0,3292724	0,1827932	0,2307104	0,1203789	0,8856331	0,9972318	0,9908451	0,9983514	0,8280702	0,6624340	0,9999315	0,7067833	0,7138583	0,8224062	0,8961373	0,5630955	0,1145291	0,4218732	0,6799858	0,9998912	0,7565665	0,9860782	0,8165709	0,3560504	0,8583200	0,9418950	0,8869831	0,3894471	0,3745966	0,9240752	0,8061275	0,7041461	0,6866391	0,9460083	0,1375586	0,8398326	0,8919235	0,7446708	0,3193805	0,9960074	0,7156389	0,9501334	0,7598825	0,8353666
680	0,9767132	0,1390624	0,6101867	0,6091014	0,3579994	0,9978598	0,5639215	1,0000000	0,6373359	0,2940149	0,5223652	0,9408306	1,0000000	1,0000000	0,5800432	0,9786284	0,8736584	0,8245363	0,6384606	0,9999953	0,3273239	0,1983247	0,2439135	0,1252242	0,8743501	0,9970148	0,9907648	0,9983418	0,8309721	0,6569356	0,9999183	0,7075248	0,7153329	0,8139317	0,9004393	0,5645234	0,1230595	0,3904019	0,6654761	0,9998472	0,7457179	0,9833910	0,8063425	0,3226358	0,8392987	0,9418927	0,8888178	0,3967720	0,3742240	0,9240606	0,8060754	0,6801363	0,6865582	0,9441067	0,1237555	0,8409808	0,8907835	0,7446532	0,3305786	0,9960054	0,7124447	0,9501185	0,7635089	0,8364671
700	0,9875523	0,1583870	0,6073915	0,6126485	0,3582609	0,9979022	0,5650808	1,0000000	0,6353172	0,2860555	0,5297630	0,9337508	1,0000000	1,0000000	0,5697366	0,9787114	0,8736507	0,8175052	0,6351470	0,9999953	0,3252313	0,2133526	0,2539905	0,1277647	0,8644263	0,9968178	0,9906780	0,9982911	0,8326664	0,6533207	0,9999050	0,7081929	0,7164121	0,8058098	0,9025981	0,5655895	0,1331988	0,3605217	0,6541312	0,9997906	0,7361669	0,9804232	0,7963883	0,2934285	0,8187831	0,9418903	0,8900793	0,4012449	0,3759068	0,9240530	0,8060544	0,6559740	0,6865505	0,9429538	0,1167526	0,8424461	0,8902664	0,7446442	0,3379663	0,9960031	0,7107137	0,9501098	0,7660237	0,8381620
720	0,9933462	0,1727726	0,6069377	0,6159238	0,3584697	0,9979295	0,5658359	1,0000000	0,6349357	0,2807857	0,5374099	0,9253190	1,0000000	1,0000000	0,5628390	0,9787491	0,8736471	0,8123336	0,6329158	0,9999953	0,3231793	0,2270361	0,2619865	0,1288018	0,8560449	0,9966406	0,9905776	0,9982132	0,8336007	0,6506954	0,9998925	0,7087748	0,7171754	0,7984054	0,9035937	0,5663836	0,1440613	0,3336195	0,6452080	0,9997230	0,7281113	0,9773477	0,7867791	0,2688385	0,7979739	0,9418881	0,8909067	0,4038093	0,3781727	0,9240501	0,8060520	0,6329097	0,6865759	0,9422551	0,1132452	0,8437594	0,8900329	0,7446406	0,3427803	0,9960005	0,7097781	0,9501055	0,7676912	0,8399716
740	0,9964433	0,1832070	0,6074070	0,6183939	0,3586269	0,9979468	0,5663331	1,0000000	0,6351973	0,2773456	0,5447690	0,9160624	1,0000000	1,0000000	0,5582148	0,9787619	0,8736456	0,8085366	0,6314135	0,9999953	0,3212841	0,2389206	0,2685117	0,1290195	0,8492306	0,9964851	0,9904743	0,9981221	0,8341209	0,6487651	0,9998812	0,7092671	0,7177198	0,7919037	0,9040651	0,5669837	0,1548125	0,3103377	0,6381843	0,9996479	0,7215332	0,9743286	0,7777389	0,2487366	0,7778833	0,9418862	0,8914370	0,4052346	0,3802503	0,9240499	0,8060583	0,6118007	0,6866092	0,9418319	0,1115093	0,8447323	0,8899282	0,7446398	0,3458885	0,9959978	0,7092737	0,9501038	0,7687697	0,8415938
760	0,9980988	0,1906892	0,6080066	0,6200224	0,3587399	0,9979579	0,5666768	1,0000000	0,6355611	0,2750717	0,5514746	0,9065394	1,0000000	1,0000000	0,5551087	0,9787641	0,8736452	0,8057572	0,6304020	0,9999953	0,3195993	0,2488647	0,2739139	0,1288713	0,8438617	0,9963520	0,9903793	0,9980288	0,8344401	0,6474024	0,9998715	0,7096737	0,7181209	0,7863579	0,9043479	0,5674462	0,1648216	0,2907882	0,6326697	0,9995693	0,7162938	0,9714989	0,7695011	0,2326756	0,7592521	0,9418847	0,8917759	0,4060375	0,3818524	0,9240509	0,8060671	0,5931275	0,6866385	0,9415756	0,1106573	0,8453624	0,8898817	0,7446401	0,3478855	0,9959952	0,7090025	0,9501034	0,7694630	0,8428987
780	0,9989837	0,1960336	0,6084322	0,6209752	0,3588181	0,9979652	0,5669296	1,0000000	0,6358213	0,2735230	0,5573333	0,8972314	1,0000000	1,0000000	0,5530180	0,9787635	0,8736453	0,8037297	0,6297209	0,9999953	0,3181348	0,2569396	0,2783980	0,1286052	0,8397311	0,9962410	0,9902985	0,9979407	0,8346671	0,6464966	0,9998633	0,7100031	0,7184279	0,7817351	0,9045788	0,5678079	0,1737100	0,2747543	0,6283590	0,9994914	0,7122011	0,9689499	0,7622309	0,2200701	0,7425375	0,9418836	0,8919948	0,4065163	0,3829636	0,9240523	0,8060753	0,5770632	0,6866604	0,9414205	0,1102404	0,8457295	0,8898612	0,7446407	0,3491674	0,9959927	0,7088570	0,9501036	0,7699122	0,8438742
800	0,9994568	0,1998458	0,6086477	0,6214614	0,3588707	0,9979703	0,5671246	1,0000000	0,6359513	0,2724328	0,5622894	0,8884886	1,0000000	1,0000000	0,5516078	0,9787631	0,8736455	0,8022564	0,6292623	0,9999953	0,3168761	0,2633376	0,2820989	0,1283333	0,8366064	0,9961503	0,9902329	0,9978615	0,8348473	0,6459310	0,9998567	0,7102659	0,7186688	0,7779532	0,9047924	0,5680923	0,1813228	0,2618471	0,6250074	0,9994177	0,7090528	0,9667301	0,7560017	0,2103139	0,7279480	0,9418827	0,8921386	0,4068234	0,3836826	0,9240536	0,8060819	0,5635581	0,6866753	0,9413266	0,1100362	0,8459267	0,8898524	0,7446414	0,3499916	0,9959905	0,7087792	0,9501039	0,7702073	0,8445687
820	0,9997096	0,2025603	0,6087174	0,6216618	0,3589055	0,9979739	0,5672782	1,0000000	0,6359909	0,2716473	0,5663794	0,8805256	1,0000000	1,0000000	0,5506545	0,9787634	0,8736457	0,8011895	0,6289535	0,9999953	0,3157986	0,2683031	0,2851218	0,1280948	0,8342693	0,9960775	0,9901810	0,9977929	0,8349957	0,6455968	0,9998515	0,7104731	0,7188600	0,7749068	0,9049856	0,5683153	0,1876651	0,2516125	0,6224163	0,9993506	0,7066604	0,9648517	0,7508021	0,2028466	0,7155013	0,9418821	0,8922345	0,4070306	0,3841286	0,9240546	0,8060867	0,5524206	0,6866851	0,9412697	0,1099360	0,8460275	0,8898487	0,7446419	0,3505231	0,9959885	0,7087376	0,9501043	0,7704037	0,8450485
840	0,9998448	0,2044869	0,6087147	0,6217078	0,3589281	0,9979765	0,5673992	1,0000000	0,6359864	0,2710758	0,5696906	0,8734436	1,0000000	1,0000000	0,5500086	0,9787642	0,8736460	0,8004198	0,6287456	0,9999953	0,3148761	0,2720884	0,2875594	0,1278967	0,8325337	0,9960198	0,9901403	0,9977348	0,8351165	0,6454072	0,9998474	0,7106351	0,7190113	0,7724847	0,9051496	0,5684890	0,1928380	0,2435973	0,6204245	0,9992915	0,7048599	0,9633005	0,7465592	0,1971819	0,7050841	0,9418817	0,8922988	0,4071724	0,3844007	0,9240555	0,8060902	0,5433833	0,6866917	0,9412353	0,1098869	0,8460791	0,8898472	0,7446424	0,3508665	0,9959869	0,7087155	0,9501047	0,7705350	0,8453750
860	0,9999170	0,2058477	0,6086895	0,6216833	0,3589428	0,9979783	0,5674936	1,0000000	0,6359690	0,2706609	0,5723312	0,8672612	1,0000000	1,0000000	0,5495702	0,9787652	0,8736462	0,7998663	0,6286056	0,9999953	0,3140849	0,2749282	0,2894986	0,1277355	0,8312506	0,9959747	0,9901085	0,9976866	0,8352121	0,6453017	0,9998442	0,7107611	0,7191301	0,7705804	0,9052807	0,5686233	0,1969877	0,2373847	0,6189019	0,9992409	0,7035158	0,9620455	0,7431632	0,1929163	0,6965053	0,9418814	0,8923418	0,4072676	0,3845676	0,9240561	0,8060927	0,5361500	0,6866963	0,9412145	0,1098634	0,8461077	0,8898466	0,7446427	0,3510884	0,9959855	0,7087039	0,9501050	0,7706226	0,8455963
880	0,9999556	0,2068037	0,6086661	0,6216360	0,3589524	0,9979797	0,5675663	1,0000000	0,6359535	0,2703622	0,5744116	0,8619433	1,0000000	1,0000000	0,5492719	0,9787660	0,8736464	0,7994696	0,6285113	0,9999953	0,3134050	0,2770276	0,2910207	0,1276060	0,8303051	0,9959398	0,9900835	0,9976472	0,8352857	0,6452425	0,9998418	0,7108586	0,7192225	0,7690975	0,9053810	0,5687265	0,2002728	0,2326112	0,6177440	0,9991985	0,7025187	0,9610477	0,7404897	0,1897236	0,6895371	0,9418812	0,8923701	0,4073293	0,3846721	0,9240566	0,8060945	0,5304284	0,6866997	0,9412019	0,1098526	0,8461255	0,8898465	0,7446430	0,3512314	0,9959843	0,7086979	0,9501052	0,7706803	0,8457466
900	0,9999763	0,2074719	0,6086517	0,6215895	0,3589587	0,9979806	0,5676218	1,0000000	0,6359441	0,2701492	0,5760340	0,8574236	1,0000000	1,0000000	0,5490685	0,9787666	0,8736465	0,7991859	0,6284478	0,9999953	0,3128201	0,2785581	0,2921999	0,1275031	0,8296099	0,9959130	0,9900640	0,9976154	0,8353413	0,6452082	0,9998400	0,7109338	0,7192937	0,7679525	0,9054558	0,5688052	0,2028451	0,2289710	0,6168677	0,9991638	0,7017830	0,9602661	0,7384139	0,1873464	0,6839431	0,9418811	0,8923885	0,4073679	0,3847390	0,9240570	0,8060959	0,5259479	0,6867022	0,9411943	0,1098480	0,8461377	0,8898465	0,7446433	0,3513232	0,9959834	0,7086948	0,9501055	0,7707179	0,8458490
920	0,9999873	0,2079369	0,6086454	0,6215528	0,3589629	0,9979812	0,5676638	1,0000000	0,6359402	0,2699987	0,5772884	0,8536198	1,0000000	1,0000000	0,5489296	0,9787669	0,8736467	0,7989838	0,6284051	0,9999953	0,3123171	0,2796587	0,2931021	0,1274230	0,8291000	0,9958926	0,9900487	0,9975899	0,8353829	0,6451873	0,9998387	0,7109917	0,7193484	0,7670750	0,9055110	0,5688653	0,2048406	0,2262129	0,6162076	0,9991358	0,7012426	0,9596614	0,7368213	0,1855841	0,6794977	0,9418810	0,8924003	0,4073910	0,3847826	0,9240573	0,8060969	0,5224701	0,6867040	0,9411898	0,1098464	0,8461463	0,8898466	0,7446435	0,3513819	0,9959827	0,7086933	0,9501056	0,7707421	0,8459190
940	0,9999932	0,2082597	0,6086440	0,6215274	0,3589658	0,9979817	0,5676955	1,0000000	0,6359393	0,2698927	0,5782508	0,8504451	1,0000000	1,0000000	0,5488345	0,9787671	0,8736468	0,7988400	0,6283763	0,9999953	0,3118853	0,2804391	0,2937843	0,1273617	0,8287270	0,9958772	0,9900368	0,9975697	0,8354139	0,6451741	0,9998377	0,7110362	0,7193902	0,7664070	0,9055520	0,5689110	0,2063761	0,2241350	0,6157124	0,9991136	0,7008471	0,9591985	0,7356116	0,1842828	0,6759959	0,9418810	0,8924078	0,4074046	0,3848110	0,9240575	0,8060976	0,5197912	0,6867054	0,9411870	0,1098461	0,8461523	0,8898466	0,7446437	0,3514192	0,9959821	0,7086927	0,9501058	0,7707574	0,8459668
