"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
920	0,9989885	0,9999977	0,9759818	0,0458762	0,0114723	1,0000000	1,0000000	0,8902972	0,2664685	0,1349221	0,8180146	0,7708567	0,8114173	0,9985547	0,8948295	0,7274694	0,3093941	0,4340040	0,6509861	0,9842174	0,9067250	0,1578293	0,9092055	0,1860870	0,2043678	0,6792941	0,8630075	0,7921644	0,5208754	0,4361126	0,3049985	0,6539194	0,2993964	0,0946831	0,5771266	0,3891073	0,4839944	0,5279594	0,0137882	0,5109223	0,6712971	0,5137793	0,1301748	0,4340339	0,0573312	0,5929089	0,0537012	0,0315029	0,8336014	0,0408167	0,1201656	0,0044128	0,0674307	0,0739806	0,0269765	0,7776435	0,0088121	0,0718190	0,5666289	0,0392948	0,0039441	0,9656087	0,0142130	0,0310596
940	0,9989876	0,9999989	0,9759766	0,0458768	0,0114687	1,0000000	1,0000000	0,8902980	0,2664752	0,1349221	0,8179947	0,7708671	0,8114173	0,9985547	0,8948548	0,7274559	0,3093941	0,4340128	0,6509861	0,9842146	0,9067224	0,1578751	0,9092098	0,1860970	0,2043692	0,6793372	0,8629978	0,7922057	0,5209081	0,4361329	0,3049848	0,6539195	0,2992527	0,0946682	0,5712844	0,3889533	0,4839975	0,5279568	0,0137864	0,5109188	0,6712971	0,5137746	0,1301748	0,4340368	0,0573312	0,5929063	0,0535413	0,0314196	0,8336019	0,0405081	0,1171007	0,0044117	0,0674292	0,0739806	0,0255298	0,7775398	0,0088121	0,0701450	0,5666310	0,0392947	0,0039260	0,9656152	0,0142124	0,0310061
960	0,9989869	0,9999994	0,9759728	0,0458773	0,0114663	1,0000000	1,0000000	0,8902987	0,2664806	0,1349221	0,8179796	0,7708743	0,8114173	0,9985547	0,8948724	0,7274449	0,3093941	0,4340179	0,6509861	0,9842125	0,9067199	0,1579083	0,9092134	0,1861049	0,2043703	0,6793697	0,8629889	0,7922366	0,5209316	0,4361471	0,3049716	0,6539196	0,2991486	0,0946591	0,5668613	0,3888482	0,4839999	0,5279548	0,0137851	0,5109163	0,6712970	0,5137712	0,1301748	0,4340390	0,0573312	0,5929044	0,0534331	0,0313593	0,8336023	0,0402951	0,1148403	0,0044109	0,0674282	0,0739806	0,0244607	0,7774651	0,0088121	0,0688919	0,5666327	0,0392947	0,0039143	0,9656202	0,0142120	0,0309710
980	0,9989864	0,9999997	0,9759700	0,0458778	0,0114649	1,0000000	1,0000000	0,8902991	0,2664849	0,1349221	0,8179680	0,7708794	0,8114173	0,9985547	0,8948848	0,7274361	0,3093941	0,4340196	0,6509861	0,9842110	0,9067175	0,1579322	0,9092164	0,1861113	0,2043710	0,6793941	0,8629814	0,7922599	0,5209485	0,4361570	0,3049595	0,6539197	0,2990731	0,0946536	0,5635372	0,3887765	0,4840017	0,5279533	0,0137841	0,5109145	0,6712970	0,5137687	0,1301748	0,4340407	0,0573312	0,5929030	0,0533597	0,0313154	0,8336026	0,0401482	0,1131763	0,0044103	0,0674275	0,0739806	0,0236716	0,7774110	0,0088120	0,0679575	0,5666339	0,0392947	0,0039068	0,9656241	0,0142116	0,0309477
1000	0,9989861	0,9999999	0,9759680	0,0458783	0,0114640	1,0000000	1,0000000	0,8902994	0,2664882	0,1349221	0,8179592	0,7708829	0,8114173	0,9985547	0,8948935	0,7274292	0,3093941	0,4340193	0,6509861	0,9842099	0,9067154	0,1579495	0,9092189	0,1861163	0,2043717	0,6794122	0,8629752	0,7922775	0,5209605	0,4361639	0,3049486	0,6539198	0,2990184	0,0946502	0,5610540	0,3887276	0,4840030	0,5279521	0,0137835	0,5109132	0,6712970	0,5137668	0,1301748	0,4340419	0,0573312	0,5929020	0,0533094	0,0312835	0,8336028	0,0400467	0,1119532	0,0044099	0,0674269	0,0739806	0,0230897	0,7773719	0,0088120	0,0672629	0,5666348	0,0392946	0,0039020	0,9656270	0,0142114	0,0309321
1020	0,9989859	0,9999999	0,9759666	0,0458787	0,0114634	1,0000000	1,0000000	0,8902996	0,2664909	0,1349221	0,8179526	0,7708852	0,8114173	0,9985547	0,8948997	0,7274237	0,3093941	0,4340185	0,6509861	0,9842090	0,9067135	0,1579619	0,9092210	0,1861202	0,2043722	0,6794257	0,8629703	0,7922908	0,5209691	0,4361687	0,3049390	0,6539198	0,2989786	0,0946481	0,5592079	0,3886943	0,4840040	0,5279513	0,0137830	0,5109123	0,6712969	0,5137655	0,1301748	0,4340428	0,0573312	0,5929012	0,0532749	0,0312602	0,8336030	0,0399766	0,1110554	0,0044096	0,0674266	0,0739806	0,0226609	0,7773434	0,0088120	0,0667480	0,5666355	0,0392946	0,0038989	0,9656291	0,0142113	0,0309216
1040	0,9989857	1,0000000	0,9759655	0,0458791	0,0114630	1,0000000	1,0000000	0,8902998	0,2664929	0,1349221	0,8179475	0,7708869	0,8114173	0,9985547	0,8949040	0,7274195	0,3093941	0,4340178	0,6509861	0,9842084	0,9067120	0,1579708	0,9092227	0,1861233	0,2043725	0,6794356	0,8629664	0,7923008	0,5209753	0,4361720	0,3049307	0,6539199	0,2989497	0,0946468	0,5578410	0,3886716	0,4840047	0,5279507	0,0137826	0,5109117	0,6712969	0,5137645	0,1301748	0,4340435	0,0573312	0,5929007	0,0532510	0,0312433	0,8336031	0,0399282	0,1103970	0,0044094	0,0674263	0,0739806	0,0223452	0,7773228	0,0088120	0,0663672	0,5666360	0,0392946	0,0038969	0,9656307	0,0142112	0,0309144
1060	0,9989856	1,0000000	0,9759647	0,0458795	0,0114628	1,0000000	1,0000000	0,8902999	0,2664945	0,1349221	0,8179437	0,7708879	0,8114173	0,9985547	0,8949070	0,7274162	0,3093941	0,4340174	0,6509861	0,9842080	0,9067107	0,1579771	0,9092240	0,1861257	0,2043729	0,6794429	0,8629634	0,7923084	0,5209796	0,4361742	0,3049237	0,6539199	0,2989288	0,0946460	0,5568322	0,3886561	0,4840052	0,5279502	0,0137823	0,5109112	0,6712969	0,5137638	0,1301748	0,4340440	0,0573312	0,5929003	0,0532345	0,0312309	0,8336032	0,0398947	0,1099147	0,0044093	0,0674261	0,0739806	0,0221130	0,7773077	0,0088120	0,0660862	0,5666363	0,0392946	0,0038956	0,9656319	0,0142111	0,0309095
1080	0,9989855	1,0000000	0,9759642	0,0458798	0,0114626	1,0000000	1,0000000	0,8902999	0,2664957	0,1349221	0,8179408	0,7708887	0,8114173	0,9985547	0,8949092	0,7274137	0,3093941	0,4340173	0,6509861	0,9842076	0,9067096	0,1579816	0,9092251	0,1861276	0,2043731	0,6794482	0,8629611	0,7923142	0,5209827	0,4361758	0,3049178	0,6539199	0,2989135	0,0946454	0,5560897	0,3886456	0,4840056	0,5279499	0,0137822	0,5109109	0,6712969	0,5137634	0,1301748	0,4340444	0,0573312	0,5929000	0,0532229	0,0312219	0,8336032	0,0398716	0,1095617	0,0044092	0,0674260	0,0739806	0,0219423	0,7772968	0,0088120	0,0658792	0,5666366	0,0392946	0,0038947	0,9656327	0,0142110	0,0309061
1100	0,9989855	1,0000000	0,9759637	0,0458802	0,0114625	1,0000000	1,0000000	0,8903000	0,2664966	0,1349221	0,8179386	0,7708891	0,8114173	0,9985547	0,8949107	0,7274117	0,3093941	0,4340173	0,6509861	0,9842074	0,9067087	0,1579849	0,9092259	0,1861290	0,2043733	0,6794521	0,8629594	0,7923185	0,5209849	0,4361769	0,3049128	0,6539199	0,2989024	0,0946451	0,5555443	0,3886384	0,4840059	0,5279497	0,0137820	0,5109107	0,6712969	0,5137630	0,1301748	0,4340446	0,0573312	0,5928998	0,0532148	0,0312153	0,8336033	0,0398556	0,1093035	0,0044091	0,0674259	0,0739806	0,0218169	0,7772888	0,0088120	0,0657270	0,5666368	0,0392946	0,0038942	0,9656333	0,0142110	0,0309037

0	0,9885685	1,0000000	0,0365767	0,0456086	0,0114625	1,0000000	1,0000000	0,8903001	0,2665068	0,1349221	0,8179183	0,7708899	0,8114172	0,9985547	0,8949143	0,7274068	0,3093941	0,4340175	0,6509861	0,9842051	0,9067062	0,1579920	0,9092397	0,1861461	0,2043768	0,6794613	0,8629550	0,7923296	0,5209897	0,4361791	0,3048984	0,6539198	0,2973063	0,0946438	0,5516583	0,3886217	0,4840065	0,5256893	0,0137808	0,5056873	0,6712355	0,5091693	0,1301748	0,4340451	0,0573314	0,5910480	0,0531351	0,0311991	0,8336034	0,0398197	0,1071953	0,0044088	0,0674251	0,0739806	0,0210001	0,7768779	0,0088120	0,0653018	0,5666372	0,0392946	0,0038931	0,9656346	0,0142104	0,0308829
20	0,9886149	0,8191617	0,0365767	0,0435076	0,0071730	1,0000000	1,0000000	0,8903232	0,2665048	0,1223727	0,8180264	0,8311880	0,8502524	0,9985547	0,8192036	0,7281281	0,3093941	0,3222159	0,3998640	0,9893228	0,9478435	0,1587866	0,9092368	0,2841893	0,2043760	0,8827302	0,8652119	0,7888074	0,6420008	0,3205278	0,3049047	0,6539199	0,4368366	0,0946427	0,5466185	0,3886224	0,5364579	0,5256852	0,0137791	0,6949115	0,6712354	0,5091615	0,1301748	0,5453543	0,1514336	0,6555275	0,0531104	0,0311466	0,9019904	0,1062117	0,1056149	0,0044083	0,0674245	0,0739806	0,0207217	0,7768001	0,1914155	0,0645152	0,5666373	0,3471443	0,1523340	0,9655685	0,0142100	0,0308731
40	0,9889055	0,7286660	0,0365767	0,0422813	0,0044890	1,0000000	1,0000000	0,8904216	0,2665000	0,1140137	0,8185183	0,8698491	0,8760546	0,9985547	0,7688790	0,7313309	0,3093941	0,2769163	0,2600195	0,9927481	0,9690565	0,1626256	0,9092344	0,3258059	0,2043752	0,9498803	0,8745767	0,7735070	0,7224375	0,2548309	0,3050160	0,6539200	0,5250047	0,0946378	0,5218860	0,3886271	0,5699010	0,5256840	0,0137725	0,7937971	0,6712353	0,5091598	0,1301748	0,6168011	0,2186454	0,6971489	0,0530030	0,0309072	0,9422642	0,1517960	0,0984225	0,0044062	0,0674219	0,0739806	0,0194481	0,7764745	0,2863005	0,0607728	0,5666394	0,5202361	0,2460683	0,9652350	0,0142082	0,0308299
60	0,9894907	0,6833799	0,0365767	0,0414356	0,0028100	1,0000000	1,0000000	0,8905717	0,2664842	0,1084459	0,8193660	0,8945919	0,8931977	0,9985547	0,7364303	0,7363031	0,3093941	0,2704587	0,1840579	0,9950410	0,9800885	0,1695167	0,9092309	0,3434522	0,2043735	0,9709074	0,8880051	0,7505261	0,7770053	0,2182794	0,3054570	0,6539203	0,5806778	0,0946301	0,4757531	0,3886454	0,5912304	0,5256926	0,0137634	0,8454842	0,6712356	0,5091806	0,1301747	0,6626645	0,2666509	0,7240230	0,0528379	0,0305092	0,9659819	0,1830893	0,0866396	0,0044034	0,0674183	0,0739806	0,0173194	0,7759983	0,3356049	0,0541888	0,5666476	0,6175588	0,3052569	0,9646129	0,0142060	0,0307630
80	0,9902982	0,6607176	0,0365767	0,0407718	0,0017601	1,0000000	1,0000000	0,8907333	0,2664503	0,1047372	0,8204104	0,9103871	0,9045876	0,9985547	0,7160106	0,7416281	0,3093941	0,2807066	0,1433224	0,9965760	0,9858762	0,1782825	0,9092251	0,3509020	0,2043704	0,9762377	0,9003093	0,7276866	0,8147972	0,1983911	0,3064144	0,6539210	0,6158268	0,0946219	0,4147489	0,3886854	0,6048427	0,5257205	0,0137552	0,8725228	0,6712367	0,5092450	0,1301747	0,6921102	0,3009385	0,7413899	0,0526643	0,0300449	0,9799496	0,2045705	0,0733082	0,0044010	0,0674148	0,0739806	0,0148510	0,7755264	0,3612246	0,0460297	0,5666654	0,6722795	0,3426316	0,9637931	0,0142041	0,0306918
100	0,9911945	0,6493769	0,0365767	0,0402085	0,0011041	1,0000000	1,0000000	0,8908809	0,2663958	0,1022669	0,8215027	0,9204393	0,9121551	0,9985547	0,7034424	0,7465092	0,3093941	0,2938928	0,1214676	0,9976037	0,9889464	0,1876459	0,9092157	0,3540047	0,2043657	0,9763181	0,9072157	0,7092441	0,8417539	0,1878560	0,3079195	0,6539221	0,6380304	0,0946147	0,3481964	0,3887487	0,6135390	0,5257751	0,0137490	0,8866977	0,6712387	0,5093684	0,1301747	0,7110204	0,3254282	0,7526325	0,0525136	0,0295921	0,9881752	0,2193162	0,0608653	0,0043992	0,0674119	0,0739806	0,0124720	0,7751467	0,3745371	0,0375653	0,5666931	0,7030468	0,3662319	0,9628877	0,0142028	0,0306295
120	0,9920582	0,6437018	0,0365767	0,0397113	0,0006945	1,0000000	1,0000000	0,8910040	0,2663232	0,1006214	0,8225410	0,9268154	0,9171830	0,9985547	0,6958847	0,7507023	0,3093941	0,3040045	0,1096589	0,9982918	0,9906002	0,1966404	0,9092019	0,3552490	0,2043594	0,9748457	0,9060400	0,6957294	0,8618109	0,1824746	0,3098698	0,6539236	0,6520753	0,0946090	0,2847634	0,3888311	0,6191026	0,5258583	0,0137450	0,8941632	0,6712417	0,5095532	0,1301747	0,7231689	0,3429198	0,7599314	0,0523968	0,0291957	0,9930194	0,2294388	0,0505528	0,0043981	0,0674100	0,0739806	0,0104176	0,7748807	0,3814546	0,0296854	0,5667287	0,7203461	0,3811344	0,9619907	0,0142020	0,0305808
140	0,9928170	0,6408618	0,0365767	0,0392645	0,0004391	1,0000000	1,0000000	0,8911010	0,2662381	0,0995254	0,8234691	0,9308485	0,9205235	0,9985547	0,6914619	0,7541942	0,3093941	0,3098391	0,1032287	0,9987527	0,9915100	0,2046873	0,9091838	0,3556984	0,2043519	0,9731408	0,8967975	0,6861401	0,8774388	0,1798722	0,3121027	0,6539253	0,6609786	0,0946049	0,2302573	0,3889255	0,6226682	0,5259662	0,0137426	0,8981293	0,6712454	0,5097894	0,1301747	0,7309771	0,3554130	0,7646897	0,0523124	0,0288729	0,9958722	0,2363882	0,0426656	0,0043974	0,0674087	0,0739806	0,0087653	0,7747139	0,3850491	0,0228672	0,5667688	0,7300727	0,3905446	0,9611665	0,0142016	0,0305456
160	0,9934453	0,6394406	0,0365767	0,0388599	0,0002798	1,0000000	1,0000000	0,8911747	0,2661469	0,0987954	0,8242642	0,9333959	0,9227430	0,9985547	0,6889613	0,7570432	0,3093941	0,3123009	0,0997069	0,9990613	0,9920248	0,2115301	0,9091618	0,3558098	0,2043437	0,9716407	0,8826075	0,6793142	0,8900139	0,1787270	0,3144528	0,6539271	0,6666394	0,0946021	0,1870829	0,3890243	0,6249582	0,5260914	0,0137413	0,9002672	0,6712494	0,5100593	0,1301746	0,7359983	0,3643362	0,7678083	0,0522542	0,0286232	0,9975523	0,2411594	0,0369695	0,0043970	0,0674078	0,0739806	0,0074988	0,7746200	0,3869169	0,0172708	0,5668099	0,7355417	0,3964867	0,9604513	0,0142013	0,0305213
180	0,9939467	0,6387294	0,0365767	0,0384925	0,0001806	1,0000000	1,0000000	0,8912291	0,2660555	0,0983091	0,8249249	0,9350066	0,9242176	0,9985547	0,6876125	0,7593276	0,3093941	0,3127696	0,0977715	0,9992681	0,9923266	0,2171331	0,9091367	0,3557818	0,2043351	0,9704514	0,8676613	0,6743601	0,9002154	0,1783157	0,3167816	0,6539289	0,6702520	0,0946002	0,1550019	0,3891208	0,6264324	0,5262252	0,0137406	0,9014455	0,6712534	0,5103429	0,1301746	0,7392292	0,3707096	0,7698656	0,0522154	0,0284375	0,9985417	0,2444352	0,0330269	0,0043968	0,0674074	0,0739806	0,0065604	0,7745739	0,3878874	0,0128560	0,5668494	0,7386166	0,4002390	0,9598584	0,0142012	0,0305053
200	0,9943384	0,6383735	0,0365767	0,0381585	0,0001188	1,0000000	1,0000000	0,8912686	0,2659686	0,0979852	0,8254615	0,9360295	0,9251973	0,9985547	0,6869350	0,7611301	0,3093941	0,3123681	0,0967065	0,9994066	0,9925107	0,2215894	0,9091098	0,3557011	0,2043264	0,9695599	0,8548346	0,6706800	0,9083958	0,1782514	0,3189876	0,6539306	0,6725679	0,0945990	0,1323282	0,3892105	0,6273837	0,5263594	0,0137402	0,9021156	0,6712573	0,5106228	0,1301746	0,7413095	0,3752617	0,7712327	0,0521900	0,0283033	0,9991244	0,2466845	0,0303847	0,0043966	0,0674071	0,0739806	0,0058817	0,7745567	0,3883918	0,0094792	0,5668854	0,7403456	0,4026084	0,9593851	0,0142011	0,0304949
220	0,9946413	0,6381954	0,0365767	0,0378549	0,0000803	1,0000000	1,0000000	0,8912968	0,2658891	0,0977694	0,8258898	0,9366846	0,9258483	0,9985547	0,6866348	0,7625314	0,3093941	0,3117760	0,0961208	0,9994995	0,9926281	0,2250535	0,9090821	0,3556061	0,2043179	0,9689161	0,8451343	0,6678905	0,9148158	0,1783333	0,3210048	0,6539321	0,6740602	0,0945982	0,1169206	0,3892905	0,6279994	0,5264876	0,0137400	0,9025122	0,6712608	0,5108859	0,1301746	0,7426499	0,3785130	0,7721487	0,0521737	0,0282087	0,9994675	0,2482290	0,0286580	0,0043966	0,0674069	0,0739806	0,0053992	0,7745552	0,3886538	0,0069591	0,5669169	0,7413177	0,4041046	0,9590198	0,0142011	0,0304883
240	0,9948754	0,6381063	0,0365767	0,0375792	0,0000562	1,0000000	1,0000000	0,8913167	0,2658187	0,0976257	0,8262269	0,9371097	0,9262808	0,9985547	0,6865364	0,7636063	0,3093941	0,3112999	0,0957993	0,9995617	0,9927060	0,2276972	0,9090547	0,3555135	0,2043100	0,9684641	0,8383746	0,6657460	0,9197356	0,1784620	0,3227979	0,6539334	0,6750277	0,0945977	0,1067701	0,3893596	0,6283988	0,5266057	0,0137399	0,9027581	0,6712638	0,5111240	0,1301746	0,7435141	0,3808352	0,7727678	0,0521632	0,0281433	0,9996696	0,2492896	0,0275516	0,0043965	0,0674068	0,0739806	0,0050606	0,7745615	0,3887900	0,0051153	0,5669435	0,7418643	0,4050494	0,9587461	0,0142011	0,0304842
260	0,9950574	0,6380617	0,0365767	0,0373288	0,0000413	1,0000000	1,0000000	0,8913306	0,2657580	0,0975300	0,8264894	0,9373903	0,9265681	0,9985547	0,6865377	0,7644207	0,3093941	0,3110147	0,0956234	0,9996034	0,9927596	0,2296851	0,9090285	0,3554299	0,2043026	0,9681542	0,8339189	0,6640840	0,9234222	0,1785918	0,3243548	0,6539345	0,6756592	0,0945975	0,1002457	0,3894178	0,6286588	0,5267111	0,0137398	0,9029182	0,6712664	0,5113331	0,1301746	0,7440718	0,3824939	0,7731902	0,0521566	0,0280987	0,9997886	0,2500179	0,0268538	0,0043965	0,0674067	0,0739806	0,0048251	0,7745709	0,3888607	0,0037882	0,5669655	0,7421716	0,4056460	0,9585466	0,0142011	0,0304817
280	0,9952005	0,6380393	0,0365767	0,0371015	0,0000320	1,0000000	1,0000000	0,8913402	0,2657066	0,0974662	0,8266918	0,9375794	0,9267590	0,9985547	0,6865820	0,7650311	0,3093941	0,3108880	0,0955275	0,9996313	0,9927975	0,2311619	0,9090042	0,3553577	0,2042960	0,9679459	0,8310984	0,6627925	0,9261313	0,1787044	0,3256799	0,6539355	0,6760745	0,0945973	0,0961339	0,3894656	0,6288284	0,5268032	0,0137398	0,9030273	0,6712685	0,5115127	0,1301746	0,7444320	0,3836785	0,7734811	0,0521525	0,0280687	0,9998587	0,2505180	0,0264192	0,0043965	0,0674067	0,0739806	0,0046625	0,7745807	0,3888975	0,0028459	0,5669832	0,7423444	0,4060227	0,9584052	0,0142011	0,0304801
300	0,9953146	0,6380282	0,0365767	0,0368954	0,0000261	1,0000000	1,0000000	0,8913469	0,2656640	0,0974238	0,8268469	0,9377098	0,9268859	0,9985547	0,6866390	0,7654843	0,3093941	0,3108584	0,0954756	0,9996501	0,9928249	0,2322480	0,9089821	0,3552970	0,2042901	0,9678086	0,8293695	0,6617899	0,9280893	0,1787950	0,3267886	0,6539363	0,6763500	0,0945972	0,0935834	0,3895043	0,6289394	0,5268821	0,0137398	0,9031048	0,6712703	0,5116642	0,1301746	0,7446648	0,3845247	0,7736836	0,0521499	0,0280488	0,9998999	0,2508615	0,0261514	0,0043965	0,0674067	0,0739806	0,0045507	0,7745899	0,3889166	0,0021843	0,5669972	0,7424415	0,4062606	0,9583077	0,0142011	0,0304792
320	0,9954072	0,6380226	0,0365767	0,0367085	0,0000225	1,0000000	1,0000000	0,8913515	0,2656291	0,0973955	0,8269649	0,9378016	0,9269701	0,9985547	0,6866941	0,7658180	0,3093941	0,3108732	0,0954476	0,9996627	0,9928449	0,2330405	0,9089625	0,3552469	0,2042850	0,9677197	0,8283398	0,6610143	0,9294849	0,1788647	0,3277024	0,6539369	0,6765346	0,0945971	0,0920216	0,3895350	0,6290123	0,5269489	0,0137398	0,9031617	0,6712717	0,5117905	0,1301746	0,7448153	0,3851290	0,7738261	0,0521482	0,0280356	0,9999242	0,2510973	0,0259876	0,0043965	0,0674067	0,0739806	0,0044741	0,7745980	0,3889265	0,0017243	0,5670081	0,7424962	0,4064108	0,9582426	0,0142011	0,0304786
340	0,9954837	0,6380198	0,0365767	0,0365392	0,0000202	1,0000000	1,0000000	0,8913546	0,2656010	0,0973766	0,8270542	0,9378676	0,9270261	0,9985547	0,6867412	0,7660618	0,3093941	0,3108996	0,0954327	0,9996711	0,9928596	0,2336149	0,9089455	0,3552061	0,2042806	0,9676632	0,8277439	0,6604174	0,9304682	0,1789168	0,3284456	0,6539374	0,6766597	0,0945971	0,0910749	0,3895590	0,6290602	0,5270049	0,0137398	0,9032045	0,6712729	0,5118949	0,1301746	0,7449128	0,3855607	0,7739275	0,0521472	0,0280270	0,9999386	0,2512593	0,0258882	0,0043965	0,0674067	0,0739806	0,0044218	0,7746049	0,3889317	0,0014070	0,5670165	0,7425269	0,4065057	0,9582005	0,0142011	0,0304783
360	0,9955479	0,6380184	0,0365767	0,0363858	0,0000188	1,0000000	1,0000000	0,8913568	0,2655785	0,0973641	0,8271215	0,9379159	0,9270633	0,9985547	0,6867789	0,7662388	0,3093941	0,3109219	0,0954248	0,9996768	0,9928705	0,2340291	0,9089309	0,3551734	0,2042769	0,9676279	0,8274102	0,6599608	0,9311543	0,1789550	0,3290431	0,6539378	0,6767456	0,0945971	0,0905057	0,3895777	0,6290918	0,5270514	0,0137398	0,9032376	0,6712738	0,5119807	0,1301746	0,7449760	0,3858690	0,7740006	0,0521466	0,0280214	0,9999470	0,2513705	0,0258282	0,0043965	0,0674067	0,0739806	0,0043861	0,7746106	0,3889344	0,0011896	0,5670228	0,7425442	0,4065656	0,9581745	0,0142011	0,0304781
380	0,9956026	0,6380177	0,0365767	0,0362469	0,0000179	1,0000000	1,0000000	0,8913582	0,2655608	0,0973557	0,8271720	0,9379517	0,9270880	0,9985547	0,6868075	0,7663666	0,3093941	0,3109357	0,0954206	0,9996806	0,9928785	0,2343267	0,9089185	0,3551473	0,2042738	0,9676064	0,8272313	0,6596138	0,9316291	0,1789827	0,3295183	0,6539381	0,6768054	0,0945970	0,0901656	0,3895920	0,6291126	0,5270901	0,0137398	0,9032636	0,6712746	0,5120511	0,1301746	0,7450169	0,3860892	0,7740541	0,0521462	0,0280178	0,9999520	0,2514469	0,0257921	0,0043965	0,0674067	0,0739806	0,0043618	0,7746153	0,3889358	0,0010415	0,5670275	0,7425539	0,4066034	0,9581594	0,0142011	0,0304780
400	0,9956499	0,6380173	0,0365767	0,0361212	0,0000174	1,0000000	1,0000000	0,8913593	0,2655468	0,0973502	0,8272098	0,9379785	0,9271045	0,9985547	0,6868286	0,7664584	0,3093941	0,3109422	0,0954185	0,9996831	0,9928845	0,2345397	0,9089082	0,3551267	0,2042712	0,9675935	0,8271412	0,6593518	0,9319555	0,1790026	0,3298928	0,6539384	0,6768478	0,0945970	0,0899632	0,3896028	0,6291265	0,5271221	0,0137398	0,9032844	0,6712752	0,5121091	0,1301746	0,7450435	0,3862464	0,7740937	0,0521459	0,0280154	0,9999549	0,2514993	0,0257705	0,0043965	0,0674067	0,0739806	0,0043453	0,7746192	0,3889365	0,0009410	0,5670311	0,7425593	0,4066273	0,9581514	0,0142011	0,0304779
420	0,9956912	0,6380172	0,0365767	0,0360074	0,0000170	1,0000000	1,0000000	0,8913600	0,2655359	0,0973464	0,8272380	0,9379986	0,9271154	0,9985547	0,6868437	0,7665240	0,3093941	0,3109439	0,0954174	0,9996849	0,9928889	0,2346920	0,9088997	0,3551105	0,2042691	0,9675861	0,8271007	0,6591552	0,9321785	0,1790169	0,3301852	0,6539386	0,6768784	0,0945970	0,0898431	0,3896110	0,6291357	0,5271487	0,0137398	0,9033012	0,6712757	0,5121568	0,1301746	0,7450608	0,3863588	0,7741236	0,0521457	0,0280139	0,9999566	0,2515354	0,0257576	0,0043965	0,0674067	0,0739806	0,0043340	0,7746224	0,3889369	0,0008731	0,5670337	0,7425624	0,4066424	0,9581480	0,0142011	0,0304778
440	0,9957275	0,6380171	0,0365767	0,0359044	0,0000168	1,0000000	1,0000000	0,8913605	0,2655275	0,0973440	0,8272590	0,9380138	0,9271226	0,9985547	0,6868543	0,7665708	0,3093941	0,3109434	0,0954169	0,9996860	0,9928921	0,2348007	0,9088928	0,3550979	0,2042673	0,9675819	0,8270866	0,6590085	0,9323302	0,1790270	0,3304118	0,6539387	0,6769010	0,0945970	0,0897719	0,3896172	0,6291418	0,5271708	0,0137398	0,9033151	0,6712761	0,5121965	0,1301746	0,7450720	0,3864390	0,7741465	0,0521456	0,0280129	0,9999576	0,2515601	0,0257499	0,0043965	0,0674067	0,0739806	0,0043264	0,7746251	0,3889371	0,0008272	0,5670356	0,7425641	0,4066519	0,9581472	0,0142011	0,0304778
460	0,9957597	0,6380170	0,0365767	0,0358114	0,0000167	1,0000000	1,0000000	0,8913608	0,2655211	0,0973423	0,8272745	0,9380253	0,9271274	0,9985547	0,6868616	0,7666041	0,3093941	0,3109423	0,0954166	0,9996868	0,9928944	0,2348782	0,9088872	0,3550881	0,2042660	0,9675797	0,8270858	0,6588999	0,9324330	0,1790343	0,3305862	0,6539388	0,6769180	0,0945970	0,0897296	0,3896218	0,6291458	0,5271893	0,0137398	0,9033267	0,6712765	0,5122296	0,1301746	0,7450793	0,3864963	0,7741644	0,0521456	0,0280123	0,9999582	0,2515771	0,0257453	0,0043965	0,0674067	0,0739806	0,0043212	0,7746274	0,3889372	0,0007964	0,5670369	0,7425651	0,4066579	0,9581480	0,0142011	0,0304778
480	0,9957884	0,6380170	0,0365767	0,0357272	0,0000166	1,0000000	1,0000000	0,8913610	0,2655161	0,0973412	0,8272861	0,9380339	0,9271306	0,9985547	0,6868665	0,7666277	0,3093941	0,3109412	0,0954165	0,9996873	0,9928962	0,2349335	0,9088828	0,3550806	0,2042648	0,9675786	0,8270910	0,6588197	0,9325024	0,1790395	0,3307195	0,6539389	0,6769312	0,0945970	0,0897044	0,3896251	0,6291486	0,5272049	0,0137398	0,9033365	0,6712768	0,5122575	0,1301746	0,7450841	0,3865373	0,7741787	0,0521455	0,0280119	0,9999586	0,2515888	0,0257425	0,0043965	0,0674067	0,0739806	0,0043177	0,7746294	0,3889372	0,0007756	0,5670379	0,7425656	0,4066617	0,9581495	0,0142011	0,0304778
