Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16
5680	0.4353955	0.8382729	0.0459269	0.0611016	0.5641916	0.0222299	0.5789773	0.5709236	0.5527493	0.3690148	0.0836143	0.0710078	0.3051538	0.3207445	0.4097591	0.3445797
5700	0.5035043	0.7808366	0.0398829	0.0119511	0.491675	0.0310666	0.6045104	0.5098486	0.5629341	0.4427593	0.0948539	0.0534034	0.2816536	0.3877812	0.4063428	0.369763
5720	0.647957	0.7358059	0.0759882	0.0123209	0.5844234	0.0308071	0.6690839	0.6260804	0.6123027	0.4504457	0.092014	0.0840431	0.3219137	0.3458247	0.4507417	0.2881664
5740	0.6605832	0.761954	0.0428626	0.0053202	0.3869336	0.0468152	0.7089445	0.6426568	0.5466883	0.4868315	0.1252067	0.0425807	0.242458	0.3882055	0.477457	0.2584227
5760	0.4589133	0.6885631	0.0820591	0.0029974	0.4371621	0.0174179	0.6649221	0.5565132	0.6625661	0.3985069	0.0503656	0.0891303	0.1973701	0.4103268	0.4536913	0.3049507
5780	0.5116126	0.853902	0.0604289	0.0038843	0.4373129	0.0480308	0.6874903	0.6249809	0.621144	0.4119414	0.0852833	0.0460229	0.2773242	0.3615806	0.3993069	0.3432549
5800	0.5741355	0.8156681	0.0489692	0.0020776	0.5076962	0.0269572	0.7527254	0.6071994	0.7192882	0.3940371	0.1189151	0.0576084	0.2671946	0.3458525	0.4557421	0.2188276
5820	0.4587233	0.623087	0.0456249	0.000987	0.3977579	0.0137563	0.7013867	0.5306776	0.610067	0.434145	0.104191	0.0498697	0.2725788	0.3140129	0.4463208	0.2426879
5840	0.4252864	0.7209324	0.0427742	0.0031486	0.5144794	0.0248226	0.6382364	0.561505	0.6378737	0.4062481	0.0786296	0.0588319	0.2534459	0.3728989	0.5737343	0.2639266
5860	0.4844704	0.5494108	0.0377565	0.0014562	0.522751	0.0120476	0.7725479	0.5700697	0.6511619	0.461119	0.0922835	0.061844	0.2431034	0.4254458	0.5627226	0.3610996
5880	0.447165	0.7496541	0.0594915	0.0028887	0.471206	0.0212483	0.9047546	0.5526934	0.6262411	0.39792	0.0976657	0.0509712	0.2507539	0.3652154	0.4751483	0.2992212
5900	0.4570229	0.5692826	0.0834856	0.0006193	0.5758214	0.0390591	0.6928028	0.4745739	0.6052541	0.4029464	0.0946417	0.074257	0.3131614	0.390632	0.4644881	0.4060625
5920	0.525766	0.7662569	0.0478541	0.0031083	0.491442	0.01216	0.5918824	0.65605	0.6089416	0.4553474	0.0565624	0.0518996	0.2289503	0.4509706	0.5331565	0.3943984
5940	0.6257336	0.7195008	0.0840789	0.0003372	0.5479799	0.0140188	0.7231237	0.5540125	0.5899358	0.3917704	0.0390859	0.0676208	0.1981595	0.327833	0.4764203	0.2891727
5960	0.5197144	0.5954998	0.0656982	0.0003545	0.5780629	0.0066993	0.6718852	0.5635023	0.6203995	0.3925174	0.1156621	0.0717159	0.2771489	0.31565	0.4490793	0.2261357
5980	0.4879073	0.8149038	0.0496938	0.0002299	0.4039832	0.0061005	0.7273407	0.4561939	0.5875196	0.411614	0.0754891	0.1114037	0.1751608	0.2392902	0.4510786	0.2827143
6000	0.633071	0.6880537	0.0646318	0.0	0.3751304	0.0090537	0.7963021	0.7174294	0.6332773	0.4025193	0.0708082	0.0329753	0.1910654	0.2442707	0.5681096	0.3772356
6020	0.4786049	0.8662443	0.0701583	0.0005804	0.5542465	0.0287229	0.6425177	0.6292421	0.4540789	0.579931	0.0683246	0.0549485	0.2815552	0.3762427	0.5483503	0.2873264
6040	0.4972274	0.7139143	0.0754519	0.0001937	0.4325732	0.0197382	0.698694	0.781671	0.5752429	0.3965329	0.0722183	0.0399368	0.2517506	0.3833163	0.4391537	0.2534961
6060	0.4620251	0.7054301	0.0564106	0.0006651	0.533002	0.0112986	0.6869458	0.6467598	0.6043316	0.3983534	0.069562	0.0304009	0.2740822	0.3375381	0.4574435	0.3129815
6080	0.5159771	0.6891878	0.0386269	0.0034163	0.5952925	0.004962	0.6554673	0.5271649	0.5808497	0.4536399	0.0803564	0.0467373	0.3337437	0.3556323	0.517361	0.3006038
6100	0.5057259	0.748918	0.1007252	0.0013391	0.6357915	0.0096261	0.7205949	0.7262964	0.6294624	0.3887569	0.0620332	0.0430335	0.3015552	0.4715124	0.5467503	0.4320549
6120	0.4749567	0.677885	0.0700691	0.0001611	0.6049723	0.0193604	0.7169684	0.6035255	0.5663899	0.3909243	0.0898143	0.070735	0.3093709	0.3910883	0.4326488	0.3021012
6140	0.4825203	0.7514675	0.0342393	3.54e-05	0.6947026	0.0232675	0.7317012	0.6634522	0.6263413	0.325052	0.0822472	0.0742033	0.3125549	0.4208416	0.4782348	0.3845472
6160	0.5822238	0.7433223	0.0536653	0.0003623	0.5295444	0.0161644	0.7993722	0.6106603	0.544443	0.3775506	0.1288506	0.0454764	0.3426026	0.4033498	0.4400141	0.3992352
6180	0.5178005	0.7575669	0.0489126	0.0618953	0.5619329	0.2095025	0.809278	0.7394991	0.6156477	0.3514454	0.0531472	0.2295579	0.2859449	0.2858651	0.5153948	0.355057
6200	0.5260755	0.7127207	0.0277854	0.1588227	0.5068284	0.2169381	0.64467	0.5780123	0.6217142	0.3725862	0.0632625	0.3690168	0.2452814	0.3732388	0.4267498	0.4073558
6220	0.5034233	0.8885614	0.0713598	0.1596357	0.5060249	0.2244363	0.6970497	0.5393883	0.6149016	0.4350466	0.0733791	0.3849111	0.331615	0.3042238	0.432611	0.3831608
6240	0.65341	0.7179695	0.0491761	0.1969267	0.5525829	0.2037235	0.7073788	0.6226477	0.5477892	0.4199011	0.0879742	0.4412044	0.3277246	0.4536457	0.5047779	0.4296492
6260	0.473578	0.7278014	0.1289628	0.1925352	0.6173726	0.1480837	0.6721537	0.5072951	0.6227945	0.4680045	0.0671143	0.4147023	0.275691	0.3588408	0.4209377	0.3397748
6280	0.5217617	0.6675218	0.0676526	0.1937177	0.6180722	0.1506251	0.6599595	0.5244173	0.6131581	0.4318935	0.0609323	0.4548507	0.3321786	0.4470372	0.5022838	0.3497375
6300	0.4973402	0.6574831	0.0643422	0.1704576	0.4753789	0.1595967	0.5893762	0.4836953	0.5180072	0.3668536	0.1361524	0.4273005	0.2956638	0.4520948	0.5340163	0.43669
6320	0.5183885	0.6398422	0.1008114	0.2806643	0.6047648	0.2069985	0.5055995	0.5109626	0.5995664	0.3731311	0.0809563	0.3939086	0.3137339	0.4334955	0.4562309	0.3219225
6340	0.508522	0.6949585	0.0437019	0.1833361	0.5595183	0.3042117	0.6193841	0.5337687	0.5802725	0.4028426	0.0998723	0.5029245	0.3390288	0.3972036	0.4304099	0.4519377
6360	0.5323781	0.6945608	0.0744042	0.2614768	0.4728395	0.2200894	0.6297698	0.3350152	0.5738777	0.3886414	0.0945543	0.3981408	0.2677198	0.3367275	0.5167848	0.4721576
6380	0.5388326	0.6351562	0.073461	0.2296493	0.6222247	0.2229218	0.7260474	0.4864018	0.5906119	0.3979029	0.105079	0.3953603	0.2857365	0.3463113	0.4381487	0.4246498
6400	0.4874125	0.7329713	0.0411662	0.2011213	0.5120681	0.1815706	0.636545	0.5746703	0.6658864	0.4056057	0.0880827	0.2861955	0.2901202	0.499809	0.4749461	0.4509451
6420	0.5132769	0.6626077	0.0535292	0.2046768	0.4825146	0.1424829	0.6152262	0.5553351	0.6274245	0.2979553	0.142815	0.3743991	0.2810739	0.3889359	0.5336997	0.455896
6440	0.5053992	0.6590668	0.1149894	0.1721965	0.4683033	0.1131088	0.5535085	0.4118273	0.5828783	0.3660711	0.0797778	0.35622	0.2900102	0.3811376	0.4319368	0.3803311
6460	0.4548177	0.8038225	0.105877	0.1779533	0.5065785	0.1385349	0.6826811	0.4729111	0.5382158	0.3446626	0.0755107	0.4171186	0.2980435	0.3083081	0.4093052	0.4154122
6480	0.5849838	0.5465479	0.060168	0.2072945	0.5134919	0.1281856	0.6439919	0.5054844	0.5806589	0.3224135	0.1057181	0.3847362	0.2654184	0.3304394	0.6272667	0.4125696
6500	0.4697982	0.7517822	0.0630852	0.3485084	0.4808211	0.1848559	0.6461308	0.5073828	0.5242216	0.3476885	0.0548352	0.4004701	0.3611726	0.3118075	0.4180064	0.3138514
6520	0.4904309	0.7449687	0.0740635	0.1724167	0.4259085	0.1518017	0.6196028	0.5150784	0.6395195	0.4318376	0.0315718	0.3227407	0.2151143	0.3321924	0.5523019	0.3145706
6540	0.5710887	0.8856885	0.0444233	0.1513014	0.5041005	0.1297082	0.5489834	0.3988694	0.565383	0.4295105	0.0773995	0.4259716	0.2532751	0.2758477	0.4664182	0.3038186
6560	0.5791931	0.5662967	0.0573703	0.1730209	0.5102933	0.1293811	0.5499118	0.2984798	0.6063573	0.4194615	0.0936558	0.4565415	0.2205379	0.3518833	0.4719733	0.3702801
6580	0.5542413	0.7513694	0.0944135	0.1892961	0.4632519	0.1248759	0.5825931	0.4844114	0.5438232	0.3829247	0.0945237	0.3336435	0.1966758	0.3291917	0.5705842	0.4644041
6600	0.6616078	0.6759286	0.0694432	0.271008	0.3988838	0.1089408	0.7251585	0.4100089	0.5507205	0.3804966	0.0523292	0.3695428	0.2910572	0.3367239	0.4037046	0.3417214
6620	0.5216176	0.6862798	0.0753652	0.2878073	0.5009533	0.1400704	0.5423165	0.5196211	0.6819393	0.5158849	0.0698045	0.3615692	0.2882746	0.3272886	0.503071	0.4271434
6640	0.5907575	0.6047508	0.0736138	0.1766087	0.4647196	0.1365738	0.7201011	0.4710955	0.5901171	0.279714	0.0385431	0.3772355	0.2215116	0.3320522	0.4991679	0.3259085
6660	0.5782812	0.8738946	0.063623	0.200637	0.5412239	0.1120027	0.5101547	0.4445332	0.6633825	0.4263872	0.0749216	0.4000822	0.2202615	0.2099839	0.5404231	0.3942167
6680	0.4683937	0.6434951	0.0502487	0.1881905	0.3599624	0.1418934	0.5211961	0.4182102	0.592456	0.3438664	0.0797716	0.3891887	0.2057893	0.2194199	0.5409081	0.360208
6700	0.4916892	0.9515517	0.0449013	0.2808996	0.4605084	0.1251364	0.5302694	0.4760044	0.6244458	0.3192116	0.1015109	0.3737534	0.2315492	0.3143431	0.5343492	0.3678728
6720	0.5418838	0.7778221	0.065441	0.1827252	0.4650093	0.1320372	0.5490072	0.3828467	0.6688301	0.3866836	0.1056371	0.3135735	0.315586	0.2930884	0.4908045	0.3558989
6740	0.4637226	0.8012211	0.0416277	0.0796535	0.5324496	0.1397947	0.6003286	0.3563989	0.6543826	0.4258611	0.0578476	0.4478566	0.2621587	0.3232184	0.5073852	0.3583907
6760	0.514778	0.7654095	0.0415629	0.0421226	0.4378862	0.1962057	0.6458748	0.3910224	0.5386355	0.3849534	0.1174247	0.4094028	0.3385433	0.3593145	0.6230452	0.3197366
6780	0.5208001	0.847695	0.0160295	0.0497616	0.4283525	0.1381592	0.4924933	0.3771785	0.5732638	0.348626	0.0520157	0.4679351	0.2838698	0.2785495	0.5144415	0.3024875
6800	0.6579762	0.7626565	0.0314181	0.0233697	0.4969065	0.2722401	0.6896502	0.4398829	0.5433756	0.3533406	0.0691924	0.4083713	0.170903	0.2808352	0.5170428	0.3552523
6820	0.5673067	0.8462415	0.0184009	0.0095248	0.5004532	0.3036099	0.5535761	0.378802	0.7002437	0.489292	0.1058579	0.3494529	0.1998637	0.3466971	0.4462495	0.3202983
6840	0.6211177	0.8013031	0.0365704	0.0076252	0.5902619	0.2188406	0.6033922	0.3658123	0.5592405	0.3501011	0.050766	0.3737912	0.2980307	0.314041	0.466227	0.3475263
6860	0.5611878	0.8950905	0.0131001	0.0017828	0.5314869	0.1810255	0.5646694	0.4183837	0.7327022	0.3862011	0.1417626	0.423436	0.2899718	0.3196863	0.4367008	0.344474
6880	0.4568086	0.8111268	0.0137002	0.0043131	0.4351591	0.2257707	0.6897924	0.4204705	0.5575283	0.4056421	0.0728613	0.475484	0.2717927	0.3774836	0.6232243	0.3603205
6900	0.4902509	0.6841919	0.012439	0.0056222	0.5011608	0.2889645	0.5837476	0.3740663	0.5050813	0.3633448	0.0584955	0.4084962	0.2813667	0.3711666	0.4334348	0.3323627
6920	0.5975015	0.6843752	0.0476184	0.0033497	0.4300183	0.2882032	0.6530461	0.3928569	0.604585	0.3543103	0.0821842	0.4183522	0.32696	0.3678529	0.5318607	0.4663573
6940	0.5473919	0.7542019	0.0231218	0.0016695	0.5672297	0.2905751	0.6115326	0.3166655	0.6161104	0.4467155	0.066779	0.3153503	0.303404	0.3381905	0.5435628	0.3764923
6960	0.4861207	0.6179998	0.0186671	0.0069774	0.460075	0.2388913	0.7582047	0.3895348	0.6397046	0.3543938	0.0945433	0.3538383	0.2884295	0.2903192	0.4480084	0.3885035
6980	0.5974954	0.7177002	0.0348397	0.0031973	0.4502262	0.2604699	0.6218477	0.2944283	0.6543135	0.3687943	0.1244168	0.3928029	0.2821557	0.2407084	0.4709861	0.2757052
7000	0.5488947	0.9373861	0.0230124	0.0056536	0.5712893	0.2504399	0.6878667	0.4404339	0.555369	0.3422336	0.0758576	0.3578911	0.2512628	0.3847046	0.5645808	0.2882454
7020	0.6298358	0.8011511	0.0212616	0.0016901	0.4847433	0.2529749	0.6715375	0.3530349	0.55001	0.3981198	0.0763099	0.4055844	0.2389019	0.3752575	0.4145596	0.3822904
7040	0.5920979	0.7467245	0.0337197	2.28e-05	0.4789754	0.3358729	0.730312	0.3014992	0.6235257	0.3697812	0.0536015	0.3668279	0.2738355	0.3331749	0.4615345	0.3226462
7060	0.627981	0.7245069	0.0220186	0.0004151	0.4599358	0.2414209	0.7087872	0.302881	0.5409442	0.3892606	0.0601552	0.4155688	0.2232692	0.307548	0.5603864	0.291656
7080	0.5523766	0.685648	0.0061516	0.0002751	0.4838409	0.2993291	0.7177463	0.2826725	0.6049237	0.4936915	0.0745865	0.4196614	0.2551912	0.2685767	0.612119	0.3830321
7100	0.5639754	0.7635338	0.027504	0.0005335	0.4609506	0.2457886	0.6075761	0.3080638	0.6180666	0.4162626	0.0431696	0.3943222	0.2158431	0.3235166	0.4957281	0.3755644
7120	0.5767519	0.802746	0.0268876	1.68e-05	0.3801095	0.2244156	0.6407734	0.4421119	0.5205149	0.3629742	0.0860574	0.3325779	0.2061695	0.2918718	0.4903873	0.3781857
7140	0.5830844	0.7662888	0.0138288	2.88e-05	0.3938194	0.2155339	0.7101767	0.4799738	0.5502606	0.3068195	0.0670228	0.3212126	0.1879474	0.3882541	0.4879772	0.3705169
7160	0.5794838	0.8309736	0.0092073	2e-07	0.4623242	0.2099943	0.6915533	0.2527612	0.6560411	0.3488203	0.0710108	0.3424688	0.2458572	0.2448751	0.4766367	0.3800516
7180	0.4830832	0.7608807	0.01352	1.76e-05	0.4068199	0.2045309	0.6541277	0.4030322	0.6417339	0.4342253	0.1185525	0.3626854	0.244093	0.2394594	0.5224103	0.3079945
7200	0.5444029	0.7329807	0.0311924	6.57e-05	0.4621675	0.2475007	0.7420523	0.2987045	0.6942262	0.4147481	0.0948305	0.4655004	0.2456691	0.2959988	0.4369557	0.3270415
7220	0.4962004	0.8305952	0.0280851	0.0002865	0.4835756	0.2787599	0.7077751	0.4009058	0.537365	0.4176724	0.1614281	0.3874961	0.3072646	0.3342255	0.3993398	0.4101425
7240	0.3890471	0.7718035	0.064758	8.4e-06	0.5236294	0.1855877	0.7967967	0.3643966	0.536448	0.3651746	0.0832594	0.4506441	0.2987315	0.2837228	0.4261867	0.4274268
7260	0.5207363	0.7417118	0.0359725	4.9e-06	0.5173058	0.1831198	0.6473488	0.3956292	0.5740257	0.3744042	0.0673122	0.4488579	0.3394129	0.4027031	0.4029761	0.3688621
7280	0.5130562	0.8291915	0.0159882	0.0	0.4753115	0.2074156	0.7844397	0.3701366	0.5565991	0.4926669	0.1139572	0.4208249	0.3494001	0.3890245	0.4591505	0.2890035
7300	0.5729471	0.798117	0.024309	0.086345	0.4391209	0.1937483	0.6758092	0.5188741	0.5383611	0.4112743	0.0766554	0.3955718	0.341239	0.346763	0.4212553	0.3507826
7320	0.6051953	0.8660618	0.0236794	0.1442125	0.5419206	0.2249213	0.7611666	0.498059	0.5106154	0.3765037	0.0725796	0.4551297	0.2673471	0.4100284	0.5973752	0.3095546
7340	0.5880555	0.9078428	0.0471822	0.1749059	0.4506787	0.2420339	0.6031602	0.5611952	0.5485173	0.3803488	0.088211	0.4052796	0.3324512	0.292626	0.5318116	0.3172735
7360	0.5377902	0.9032373	0.041911	0.2228285	0.4832379	0.253011	0.5487699	0.5639552	0.7310748	0.3868653	0.0904735	0.3776312	0.2765407	0.3671219	0.4919749	0.3252338
7380	0.470121	0.7417081	0.0427731	0.1849038	0.3724338	0.1198073	0.55124	0.5067279	0.5710244	0.4762621	0.1185671	0.4242115	0.2465842	0.2730753	0.5734485	0.2924952
7400	0.5778017	0.7172546	0.0680374	0.2568508	0.5077043	0.1753095	0.5455505	0.5146145	0.6740017	0.4530972	0.0795803	0.3477292	0.2654124	0.3598022	0.4426863	0.3703035
7420	0.5466684	0.6821486	0.0751819	0.2250904	0.5632275	0.1701028	0.5787572	0.4561283	0.6827212	0.3739118	0.1154534	0.3995685	0.2700422	0.4093704	0.5200072	0.4358646
7440	0.559446	0.6173251	0.0588366	0.2041999	0.44486	0.1263652	0.6151859	0.4507091	0.6292523	0.3358101	0.0874988	0.4016654	0.3619352	0.3221479	0.4386208	0.4104795
7460	0.4973173	0.6515048	0.0379307	0.1973557	0.4819747	0.1438369	0.5826454	0.5134863	0.6261185	0.3658338	0.0932952	0.403909	0.3069898	0.286574	0.5302689	0.3818894
7480	0.5455654	0.6898298	0.0457528	0.1661581	0.3632502	0.1344937	0.6746516	0.4326905	0.681125	0.3329341	0.0782149	0.4003877	0.3111821	0.3837301	0.5207344	0.4202396
7500	0.465055	0.5339141	0.0755596	0.1726775	0.4038171	0.1329708	0.5735138	0.3217335	0.5800559	0.3901942	0.0953494	0.4921801	0.2421218	0.2875254	0.4642225	0.2769509
7520	0.5842002	0.6527135	0.0449968	0.1484046	0.4925287	0.1326539	0.5685027	0.4454148	0.4318454	0.3504237	0.0642713	0.3799298	0.2595597	0.4334215	0.4671622	0.3561316
7540	0.5475417	0.6790906	0.1198775	0.217576	0.5217067	0.1400067	0.6896582	0.4239979	0.5766939	0.342582	0.0831485	0.4385928	0.3191852	0.4185828	0.457779	0.3663348
7560	0.534605	0.8102228	0.0612173	0.1744678	0.5714798	0.1481256	0.612576	0.4397452	0.7020908	0.3928882	0.0782185	0.493076	0.2177844	0.4355354	0.486076	0.3350243
7580	0.4655548	0.7293948	0.0417542	0.2475311	0.4342162	0.193834	0.6195082	0.4590748	0.6005338	0.3478648	0.0914943	0.4669428	0.2737669	0.4062961	0.4748162	0.3486539
7600	0.521292	0.7769099	0.0465058	0.1860493	0.4332046	0.1762123	0.5947291	0.4330046	0.7713815	0.4343879	0.1104575	0.4524479	0.3081887	0.3951457	0.4645309	0.3938952
7620	0.6331989	0.6544905	0.102277	0.2238542	0.5613093	0.1402199	0.6988436	0.4565581	0.5604707	0.4682606	0.1027832	0.4556429	0.3004899	0.3769132	0.5869752	0.3807092
7640	0.431714	0.6437165	0.0507544	0.1391712	0.5685752	0.1597784	0.7118013	0.5410093	0.5274621	0.520464	0.1068472	0.3933411	0.3021939	0.3358797	0.4768859	0.3127551
7660	0.5184003	0.7449735	0.0653072	0.2926741	0.5738095	0.1612611	0.6059938	0.4832981	0.5121805	0.4657483	0.0711835	0.3843257	0.2516753	0.4423207	0.5063484	0.4332366
7680	0.5030377	0.6884408	0.0739482	0.1806356	0.5838751	0.1586186	0.6357513	0.5340304	0.6593685	0.5374351	0.105206	0.3947692	0.2384043	0.3312392	0.427013	0.4532938
7700	0.6000278	0.7288817	0.0385269	0.245414	0.6238091	0.2726575	0.707952	0.4774138	0.6127515	0.3974166	0.0884229	0.4900522	0.2571064	0.3994076	0.5092624	0.4609913
7720	0.6925286	0.7785618	0.0504621	0.2646639	0.5881437	0.1363772	0.5921304	0.4919406	0.6346697	0.4837087	0.1069117	0.5141196	0.2548346	0.3669932	0.393959	0.3361849
7740	0.6319997	0.6351153	0.0576012	0.192878	0.5518348	0.1024371	0.5830309	0.3985175	0.60419	0.4321665	0.0801462	0.4053819	0.2732324	0.3288908	0.4187963	0.3519217
7760	0.6530896	0.8575331	0.0632536	0.1798843	0.5032594	0.121786	0.577781	0.3559309	0.5962453	0.2883002	0.129418	0.4460821	0.2518217	0.3728386	0.4922249	0.2803573
7780	0.5046276	0.6802877	0.0708422	0.1686215	0.4274525	0.1263109	0.5190297	0.3706308	0.6022257	0.371105	0.1050104	0.3369158	0.2830198	0.2590783	0.477849	0.3428821
7800	0.5033439	0.6818958	0.0827672	0.2040932	0.4642308	0.0992535	0.5182969	0.3260949	0.6053105	0.3214935	0.1239933	0.3095124	0.2176841	0.2871013	0.5152418	0.3064852
7820	0.4416485	0.6231376	0.0947177	0.2280857	0.4154858	0.1179279	0.604145	0.3329196	0.6269055	0.3717544	0.1180135	0.3958487	0.3059037	0.2531376	0.4585797	0.3176544
7840	0.5181766	0.7474314	0.068329	0.222179	0.4147082	0.1338377	0.4769186	0.440101	0.5571326	0.4555451	0.1207831	0.4808823	0.2612245	0.3371164	0.5518083	0.2565061
7860	0.5516867	0.7560428	0.05176	0.1591153	0.244469	0.1101098	0.5241637	0.4043779	0.748718	0.4621544	0.0438017	0.4153607	0.1770406	0.2651251	0.4193095	0.3391063
7880	0.5303687	0.7135744	0.0828107	0.056422	0.1989151	0.138342	0.6448038	0.5148407	0.7272219	0.4049869	0.0374031	0.454258	0.1232993	0.2798322	0.4957122	0.3343356
7900	0.5692827	0.6654302	0.0865766	0.0255394	0.1628522	0.123116	0.5493277	0.5181719	0.7222812	0.4343024	0.0560425	0.5100588	0.0594234	0.3626768	0.4218709	0.2682869
7920	0.4572529	0.7598641	0.0532231	0.023039	0.1171012	0.0972592	0.5666078	0.5114558	0.7122066	0.3272832	0.0418522	0.4356459	0.0683955	0.3578711	0.4012219	0.2696978
7940	0.4462984	0.7188997	0.0760441	0.0215231	0.1645499	0.0952821	0.5538688	0.4856122	0.6963688	0.4383561	0.1256029	0.4220911	0.0392763	0.3256727	0.411715	0.2876362
7960	0.5662237	0.688265	0.032914	0.0126543	0.1885297	0.0911777	0.5097925	0.5059887	0.6645545	0.4090885	0.025632	0.4616272	0.0576515	0.3613355	0.4866654	0.2914424
7980	0.5229396	0.6906396	0.0715056	0.0067394	0.1408247	0.1356878	0.432469	0.3863147	0.6990381	0.4492319	0.0171038	0.5875895	0.0425436	0.4154753	0.5545212	0.2561289
8000	0.4553147	0.789456	0.0383165	0.0014858	0.128432	0.0733364	0.4533663	0.428279	0.802769	0.4406718	0.0453296	0.4483813	0.010516	0.3636304	0.5216879	0.2784655
8020	0.6230214	0.8358012	0.0338661	0.004202	0.1086353	0.1143915	0.4687457	0.4284102	0.7248155	0.4146105	0.0246799	0.4339425	0.0339445	0.2459038	0.5597226	0.2598851
8040	0.4261146	0.6327202	0.0379059	3.3e-05	0.1445485	0.0744825	0.448394	0.4129996	0.7659691	0.3340222	0.05752	0.4011325	0.0457044	0.367205	0.6324763	0.175852
8060	0.4234725	0.7254316	0.0683693	0.0023187	0.1175909	0.0679383	0.5261502	0.4905322	0.8197777	0.3445945	0.0509344	0.4671484	0.0271785	0.3319828	0.4994835	0.2691287
8080	0.53767	0.6225223	0.1087803	0.0002563	0.118487	0.068302	0.4978151	0.5088212	0.7824007	0.4591875	0.0271067	0.3749421	0.0267535	0.3693795	0.5632913	0.2696838
8100	0.4881515	0.7047639	0.0716112	0.0005255	0.1187365	0.0728557	0.6173941	0.4419865	0.725885	0.4238394	0.0526752	0.3491373	0.048697	0.3726331	0.5957256	0.2263106
8120	0.5924215	0.7722681	0.0496945	0.0001742	0.1676153	0.1039073	0.4847148	0.3615488	0.7523957	0.3549055	0.0219146	0.4407516	0.0356024	0.3659685	0.4858284	0.2664038
8140	0.5858918	0.7874125	0.0649241	0.0029346	0.134212	0.0922763	0.5905951	0.2553899	0.6683455	0.3765497	0.0413715	0.5219088	0.026879	0.3536271	0.4773391	0.2882996
8160	0.4597763	0.8429928	0.0435988	0.0	0.1214285	0.1035213	0.6197554	0.4420026	0.6270685	0.392015	0.0436514	0.3666383	0.069292	0.3336959	0.6078168	0.2628954
8180	0.4548291	0.7232978	0.0400829	9.87e-05	0.1270009	0.1221939	0.5073468	0.4185158	0.6847571	0.4444467	0.0319254	0.5438187	0.0233736	0.315374	0.5198708	0.2430365
8200	0.4704254	0.8843254	0.0444012	0.0002056	0.2048664	0.0746215	0.4363714	0.470978	0.733644	0.4174379	0.0684673	0.5240476	0.0211662	0.4119699	0.5150534	0.2782769
8220	0.4541248	0.7968816	0.0492133	0.0001452	0.1135096	0.0927869	0.5504898	0.3858757	0.707435	0.4232711	0.0394415	0.4556457	0.0241694	0.4296742	0.5274169	0.3150715
8240	0.5177655	0.7522284	0.0554469	0.0017841	0.1636661	0.0959183	0.6004888	0.3736035	0.6894865	0.3480686	0.046787	0.4022328	0.0361931	0.452039	0.5047496	0.3480207
8260	0.5511601	0.8031218	0.0749951	0.0013603	0.1872055	0.1364647	0.4619558	0.4023334	0.6451868	0.3841637	0.0607823	0.5581231	0.0258075	0.5191686	0.5014311	0.3417187
8280	0.5376459	0.7025323	0.0635949	0.0005804	0.1471759	0.1004368	0.539366	0.3399401	0.779558	0.4946338	0.0569476	0.4717537	0.0247255	0.4478685	0.6272348	0.3635433
8300	0.6289587	0.7553619	0.057276	0.0007358	0.1219984	0.1658145	0.4829385	0.471818	0.6860514	0.4318559	0.0882303	0.4911303	0.0304317	0.4635568	0.5491609	0.2826786
8320	0.6091345	0.7168053	0.0656889	0.0006155	0.1721174	0.0491945	0.5723432	0.3936494	0.7388452	0.4308871	0.0531732	0.4571047	0.0278922	0.4861037	0.4977	0.396061
8340	0.5910781	0.6811708	0.0521174	0.0001361	0.1171671	0.0916875	0.5297355	0.4259845	0.7542669	0.289423	0.065426	0.4557963	0.0340639	0.501335	0.4953202	0.2877463
8360	0.6824811	0.6512068	0.0393007	0.0001187	0.2131459	0.1614139	0.5987754	0.4134284	0.7119091	0.3798066	0.0697954	0.3893324	0.0437745	0.4811031	0.5534417	0.2525
8380	0.603741	0.6563047	0.0469191	0.001067	0.1664168	0.0665543	0.420321	0.3575948	0.6991255	0.3862579	0.0416739	0.4660676	0.0601535	0.3496423	0.5206683	0.2924106
8400	0.5141783	0.6843134	0.0463549	0.0015534	0.0978652	0.086736	0.3967293	0.4403897	0.7870915	0.3867112	0.0425246	0.3661485	0.0535487	0.3324986	0.4344497	0.2539081
8420	0.6385332	0.8208118	0.0556068	0.0653974	0.2943428	0.1589526	0.501095	0.4781382	0.8298172	0.4902383	0.0560859	0.44913	0.1354324	0.3267465	0.4922524	0.3350099
8440	0.4193377	0.795058	0.0668838	0.2029349	0.5289584	0.2504473	0.4580741	0.5250765	0.6115692	0.2910172	0.0927472	0.3987333	0.2058893	0.2738439	0.4734314	0.3668573
8460	0.4381702	0.7482406	0.0582987	0.1584282	0.4600846	0.2541295	0.4809216	0.525949	0.5847595	0.2697678	0.0986128	0.3938028	0.2472768	0.3408916	0.6203104	0.3877051
8480	0.5091707	0.6970289	0.0394017	0.1941376	0.4218749	0.2513031	0.5780526	0.5545945	0.6182898	0.3292032	0.0919191	0.400814	0.1908847	0.3511647	0.5468929	0.3687314
8500	0.5386206	0.7934992	0.0697448	0.2360868	0.5715572	0.246911	0.5540557	0.4622168	0.726362	0.3990779	0.1105157	0.3742844	0.2671065	0.4005563	0.5191429	0.4994858
