"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
40	0,6547934	0,1376812	0,1897840	0,3753471	0,5257912	0,1806718	0,3033800	0,1437249	0,4194812	0,7801973	0,6230087	0,3399744	0,5345513	0,3965904	0,3076024	0,2077872
60	0,6772491	0,0945731	0,1518813	0,3321360	0,5721431	0,1255100	0,3092836	0,0944384	0,6691149	0,7321734	0,5851353	0,2921554	0,6664906	0,4744761	0,2426593	0,1957396
80	0,7988092	0,0871232	0,1166185	0,3010343	0,3996651	0,1414199	0,3579536	0,1005336	0,4380904	0,5936772	0,6597232	0,3375354	0,5853246	0,4999054	0,2544067	0,1014809
100	0,7102483	0,0673530	0,2075623	0,2479085	0,5457678	0,1310813	0,3255213	0,0505585	0,2982518	0,6691798	0,4640273	0,3715265	0,5579090	0,6406862	0,2157748	0,1686037
120	0,9149769	0,0777319	0,1165054	0,2573843	0,4944028	0,0940379	0,3372132	0,0752698	0,3220990	0,6595935	0,5576435	0,4129982	0,6027461	0,5601320	0,2256973	0,1402464
140	0,6938619	0,0309434	0,2078705	0,2149941	0,4521930	0,0844539	0,4045023	0,0739036	0,3444187	0,7990123	0,5248855	0,5370245	0,6158275	0,5522823	0,1912213	0,1204843
160	0,6504737	0,0523973	0,2029708	0,1617194	0,4522445	0,1024941	0,3945938	0,0553127	0,3941347	0,7153583	0,6015647	0,4956471	0,6452573	0,6320019	0,2224879	0,1299808
180	0,6542665	0,0514270	0,2181901	0,2520444	0,5289544	0,1494125	0,3647861	0,0311150	0,2897408	0,6216947	0,7497226	0,5859573	0,6676069	0,5201607	0,2791755	0,1065984
200	0,6967695	0,0410768	0,2010953	0,1868588	0,5410103	0,1037619	0,3182647	0,0465956	0,2912438	0,8719855	0,5163191	0,3796911	0,5962228	0,6317851	0,2265402	0,0727432
220	0,6872445	0,0739259	0,2485083	0,1991927	0,5144222	0,0728190	0,2883177	0,0914320	0,2607879	0,6480249	0,6156085	0,4508591	0,6348801	0,6578016	0,2346495	0,1756655
240	0,7023099	0,0276868	0,1988159	0,2488662	0,5615255	0,0870171	0,3695886	0,0546633	0,3470736	0,6223324	0,5826102	0,5228850	0,7100982	0,6538367	0,2109557	0,1183239
260	0,5743398	0,0705151	0,2518976	0,2365778	0,6533050	0,1133370	0,2580976	0,0611538	0,2535736	0,5167964	0,7881898	0,3938817	0,6836863	0,7509859	0,1947783	0,0896648
280	0,7720297	0,0446413	0,1489799	0,2617555	0,5940263	0,0915958	0,3865385	0,0937003	0,2771333	0,6334879	0,5407046	0,4179175	0,6278366	0,6253247	0,2659313	0,1570140
300	0,6431600	0,0570233	0,2136208	0,2633802	0,5186869	0,1164689	0,3093990	0,0713910	0,3142682	0,6450007	0,6569483	0,4672670	0,7204401	0,6822538	0,2349627	0,1236523
320	0,6883292	0,1041761	0,2335835	0,2514019	0,6638409	0,1462931	0,4184669	0,0841827	0,3443359	0,6366056	0,5645539	0,3867468	0,7043770	0,6024266	0,2107287	0,1605525
340	0,5844631	0,0376771	0,2958650	0,2784621	0,4816443	0,1179755	0,4129909	0,0904668	0,3373115	0,7051618	0,5951945	0,4783623	0,6983845	0,6606725	0,2435466	0,1183074
360	0,6696767	0,0405180	0,2706471	0,3430108	0,5193984	0,1113272	0,4003020	0,0998742	0,3462972	0,7648600	0,4889718	0,4247255	0,6442882	0,4895834	0,1711498	0,0865261
380	0,7653877	0,0530466	0,2902434	0,2146820	0,4731312	0,0668871	0,3153158	0,0692797	0,2399975	0,6968439	0,4290241	0,4716744	0,6813421	0,6958213	0,1404799	0,0947838
400	0,6682013	0,0496284	0,2129873	0,2749983	0,4837819	0,1060864	0,3204968	0,0919695	0,2693641	0,6685090	0,5642731	0,3874819	0,6611735	0,6050561	0,2515875	0,0887589
420	0,6585707	0,0564609	0,2162518	0,2858250	0,4907492	0,1245977	0,5168799	0,1030350	0,3077746	0,6198883	0,6033884	0,3899068	0,5881580	0,8187862	0,1931404	0,1026862
440	0,6986712	0,0360139	0,1294677	0,2119242	0,4967235	0,0873550	0,4602089	0,0902090	0,3708640	0,6787751	0,5973514	0,4183556	0,6596573	0,6581341	0,2578146	0,1135563
460	0,6535785	0,1033211	0,1768148	0,2786722	0,5934193	0,0843464	0,4580892	0,0938837	0,2814879	0,6645051	0,6163914	0,3723467	0,8374954	0,5295978	0,1830688	0,1046103
480	0,6811453	0,0489369	0,1728536	0,3012097	0,5020894	0,1314444	0,3149491	0,0705359	0,3665166	0,7622809	0,5978211	0,3522097	0,7784223	0,5193897	0,2041941	0,1513786
500	0,7475287	0,0769446	0,2461008	0,2546942	0,5896496	0,0937443	0,4117860	0,0846431	0,3485414	0,7030931	0,5303505	0,4630459	0,6979271	0,7800083	0,1679387	0,0869072
520	0,7951190	0,0531493	0,2035780	0,2452908	0,5274684	0,1048422	0,4670974	0,0841168	0,3790512	0,6592984	0,6149155	0,3557597	0,6147652	0,6147816	0,2171088	0,1315559
540	0,7874556	0,0444567	0,1626534	0,2556090	0,4910126	0,1786919	0,4482644	0,1105011	0,2553811	0,6112445	0,6999859	0,3816645	0,6417347	0,5888266	0,2564104	0,1576901
560	0,6017559	0,0327594	0,2269796	0,2474299	0,5176732	0,0967367	0,3793642	0,0852137	0,3723583	0,5836641	0,5136464	0,3603568	0,6636167	0,6187081	0,2720550	0,1588799
580	0,6711305	0,0830058	0,3473117	0,2838769	0,4267900	0,1332685	0,3270895	0,0862393	0,3985092	0,6092757	0,6632497	0,4154773	0,7332520	0,4813720	0,5163352	0,1663316
600	0,6735497	0,1934020	0,2055449	0,3842534	0,5189029	0,1441318	0,3199527	0,1011960	0,4314376	0,5426872	0,6614094	0,2914273	0,6482725	0,3702984	0,4846655	0,1731013
620	0,5760930	0,2481609	0,2697902	0,3156782	0,5850527	0,1097620	0,2575408	0,1247920	0,5490356	0,7413100	0,8814606	0,2663087	0,6210688	0,3089227	0,5832952	0,2396092
640	0,6687067	0,2123663	0,3869681	0,3381181	0,5961024	0,1221623	0,3059197	0,1221727	0,5463310	0,7449353	0,5617493	0,2424149	0,6440200	0,2297894	0,6322774	0,1876283
660	0,5518020	0,2767686	0,3262562	0,4124486	0,5265638	0,2035051	0,2455392	0,1468777	0,5270765	0,7357066	0,6123568	0,2568104	0,6345503	0,2568698	0,6759398	0,2369310
680	0,7883576	0,2962578	0,2204207	0,2903132	0,5168146	0,1673803	0,3043976	0,1589499	0,4987596	0,7557326	0,6002075	0,2998829	0,5849751	0,2595967	0,8237460	0,2753499
700	0,7143366	0,2300479	0,3083132	0,4284652	0,6461849	0,2588085	0,2882580	0,1736857	0,4012283	0,8080670	0,5283477	0,2591657	0,6011854	0,1885556	0,7294316	0,2367001
720	0,5943216	0,2278501	0,2813896	0,4169890	0,5716374	0,1810527	0,2973341	0,1655793	0,4634149	0,8183862	0,5786446	0,3446852	0,6329892	0,2110780	0,6476134	0,2179151
740	0,4574084	0,2925843	0,2550473	0,4306504	0,5411580	0,2472361	0,2134817	0,1125498	0,5507512	0,7677820	0,6254235	0,3105931	0,5233611	0,1446773	0,6898285	0,2066752
760	0,4925043	0,1327417	0,2602960	0,4196717	0,7044664	0,2732216	0,1864784	0,1089290	0,4015713	0,7912866	0,5415539	0,3198161	0,5861424	0,1067957	0,7981628	0,2056756
780	0,6297095	0,2335371	0,3060842	0,4400758	0,6451727	0,2238512	0,2394285	0,1826441	0,5422221	0,7968171	0,6377667	0,2590135	0,6076539	0,1321815	0,6377476	0,2000198
800	0,5273971	0,2729371	0,3003563	0,5279476	0,4471914	0,2121650	0,2140770	0,1307512	0,5471339	0,8337907	0,5170767	0,2207368	0,5503723	0,1748721	0,6349843	0,2460555
820	0,4736588	0,2534228	0,3270853	0,5335264	0,5404307	0,1940643	0,1648968	0,1728446	0,4157553	0,7933189	0,6236619	0,2302540	0,6646532	0,1674748	0,7180650	0,2481713
840	0,5081590	0,2431194	0,3436304	0,5295009	0,5673678	0,1578673	0,2057330	0,1615477	0,4874460	0,7688721	0,5611614	0,2651857	0,6017045	0,1440251	0,7569252	0,2670354
860	0,5852835	0,2463998	0,2028030	0,5860112	0,6378624	0,1743183	0,2307555	0,1284299	0,4071767	0,6180009	0,5661530	0,2497449	0,6628576	0,1587774	0,8590110	0,1902808
880	0,6520186	0,2264581	0,2291104	0,4575405	0,6030244	0,1844512	0,1828075	0,1379494	0,4441026	0,8624385	0,5951240	0,2306142	0,6208694	0,1863698	0,8001734	0,1672869
900	0,5129491	0,2654169	0,2850282	0,4822691	0,5492282	0,2637713	0,1932607	0,1039327	0,4758926	0,8465530	0,6129955	0,3623992	0,5741847	0,1222688	0,6944633	0,2381033
920	0,6131946	0,2630798	0,2835242	0,6413191	0,6101473	0,1693060	0,2094197	0,1549118	0,5934616	0,8179429	0,6705221	0,2705708	0,6255762	0,2346467	0,6268156	0,1816346
940	0,5453174	0,2404076	0,2819695	0,4454096	0,4985661	0,2124385	0,1570761	0,1774275	0,4953853	0,7344071	0,6169689	0,2461078	0,5084198	0,1575464	0,6888535	0,1620306
960	0,5871136	0,3130966	0,2861550	0,4195164	0,6242174	0,2199044	0,2403167	0,1364333	0,4435735	0,6953267	0,5785172	0,1808002	0,5600009	0,1185570	0,6697630	0,1965042
980	0,6639310	0,3093370	0,2653838	0,4234664	0,4951572	0,1738468	0,2334783	0,1065425	0,4671952	0,7247711	0,5319883	0,1740913	0,5124137	0,1631946	0,6692289	0,2044810
1000	0,5979116	0,3245359	0,3520714	0,6493897	0,5150957	0,1959069	0,1585636	0,2032991	0,3589545	0,6360015	0,6564720	0,2544412	0,5602443	0,1819508	0,6485685	0,1745715
1020	0,6182765	0,3192901	0,2825620	0,4563392	0,5208376	0,2495481	0,1570494	0,1188896	0,4973899	0,6468234	0,7088261	0,2132778	0,6278473	0,1106101	0,7069089	0,2346169
1040	0,6728875	0,2541947	0,2950620	0,6245496	0,4452743	0,1218910	0,2240542	0,1281603	0,4560386	0,6819319	0,6362044	0,2569146	0,5306203	0,1362549	0,7536398	0,1860932
1060	0,6285538	0,3454086	0,2277057	0,5470483	0,5404153	0,1580530	0,2152367	0,1274743	0,6570521	0,6746428	0,4780151	0,2419641	0,5326430	0,1502245	0,7039778	0,2155319
1080	0,5247184	0,1886060	0,2391150	0,5347324	0,5868036	0,1195730	0,2387524	0,1181901	0,6127344	0,6873568	0,5811005	0,2258426	0,5855685	0,1107389	0,8032134	0,2520834
1100	0,5455355	0,2376940	0,2946729	0,5074245	0,6118969	0,0809617	0,1690630	0,1314742	0,6598879	0,7439681	0,6347243	0,3136549	0,5123938	0,1478057	0,6902397	0,2321317

0	0,5878705	0,2378655	0,2980502	0,3754946	0,6227162	0,1443048	0,1290810	0,1887312	0,4178731	0,8604200	0,6749562	0,2744025	0,6018231	0,1681205	0,7728206	0,2013130
20	0,4934611	0,3479083	0,2613750	0,5162830	0,4981303	0,1698914	0,2474000	0,0677712	0,4412475	0,6619181	0,6886114	0,1748034	0,5650732	0,1325241	0,7470419	0,2362519
40	0,4639017	0,2541650	0,1853695	0,3789910	0,6617051	0,1813925	0,3472506	0,1289030	0,5494326	0,7845432	0,5023055	0,0812610	0,6306352	0,1715750	0,6029039	0,2547637
60	0,6077822	0,2866315	0,2346699	0,3729992	0,6584499	0,1868378	0,3074718	0,0930076	0,5574157	0,7453540	0,5528599	0,0963528	0,6291892	0,1647916	0,6178544	0,3737655
80	0,4987532	0,3358618	0,2415152	0,4377566	0,5601218	0,1543062	0,3607742	0,0669364	0,5201286	0,7350955	0,5941765	0,0718970	0,5567630	0,1430039	0,7962274	0,3024795
100	0,5072316	0,2131424	0,2805037	0,3295148	0,5387073	0,1696137	0,3722399	0,2121201	0,5053186	0,6575782	0,5991034	0,0863743	0,6937914	0,1484718	0,6647165	0,3573258
120	0,4651668	0,1977301	0,3317636	0,4271458	0,4727401	0,1745483	0,4496150	0,0821606	0,5126517	0,6376147	0,6496087	0,0750430	0,5200107	0,0992710	0,7506926	0,2697128
140	0,4995889	0,2358164	0,2332619	0,4099294	0,5764508	0,2012575	0,3902757	0,1465142	0,4983713	0,9513512	0,6225657	0,0564144	0,7023734	0,1255449	0,7710420	0,3761157
160	0,5834608	0,2670330	0,2764032	0,4438264	0,5715616	0,1726520	0,4018636	0,1277017	0,5042385	0,7713181	0,5819728	0,0398283	0,5734087	0,1055235	0,6431876	0,4586259
180	0,6412622	0,2515189	0,3198636	0,3516310	0,5367397	0,1105104	0,5002118	0,1002507	0,6097636	0,7280823	0,5961915	0,0400907	0,5976468	0,0975054	0,7965532	0,2704433
200	0,4806902	0,1848673	0,2273821	0,4354292	0,6156693	0,1399671	0,3787160	0,1319774	0,5400750	0,6808713	0,6671753	0,0330329	0,5758901	0,1619754	0,8100398	0,3257235
220	0,6431791	0,2016230	0,1965319	0,4319135	0,5592137	0,1482189	0,3447630	0,1222296	0,5265771	0,7700411	0,6526543	0,0387487	0,6992580	0,1164876	0,6022047	0,2977846
240	0,4730281	0,2918870	0,1802452	0,4269017	0,6287823	0,1532399	0,4869595	0,0968491	0,5505478	0,8119245	0,6582425	0,0078983	0,7401782	0,0982453	0,7134737	0,2976747
260	0,5091159	0,1615497	0,2040058	0,3941429	0,6158759	0,1077574	0,3799152	0,1079827	0,6735565	0,7027023	0,4430577	0,0235963	0,5660526	0,0772365	0,7113606	0,3401058
280	0,5942885	0,2037399	0,2049497	0,3736275	0,6813728	0,1343391	0,3932442	0,1636915	0,6068652	0,7342111	0,6622066	0,0602655	0,6558696	0,0964901	0,6932400	0,2676603
300	0,6231632	0,1619062	0,2785561	0,4954000	0,6170869	0,1363836	0,3825544	0,1189286	0,5677081	0,7100287	0,5543515	0,0107490	0,6902735	0,1673365	0,6378760	0,3394444
320	0,5730856	0,1827480	0,1854531	0,4520264	0,6942005	0,1862724	0,3608343	0,1114858	0,4731827	0,7357637	0,6399528	0,0332374	0,5474054	0,1038313	0,6159084	0,4015856
340	0,4349208	0,1431339	0,2167117	0,3882413	0,5828745	0,1657242	0,4124208	0,1298286	0,6091930	0,7578353	0,6494387	0,0409331	0,6114723	0,1188828	0,7409005	0,4172507
360	0,4959366	0,1858076	0,2453582	0,3766340	0,4789441	0,1309944	0,3762521	0,1335687	0,5161411	0,7122116	0,5813996	0,0135842	0,6547581	0,1429313	0,6439140	0,3465645
380	0,4572976	0,1662984	0,2344255	0,4401096	0,4287383	0,1549026	0,4174452	0,1214320	0,4788087	0,7256163	0,6250316	0,0180324	0,5845996	0,0816610	0,5926308	0,2728293
400	0,5130264	0,1522167	0,2193948	0,3798910	0,6666850	0,1228652	0,3162553	0,1057964	0,4514749	0,6714200	0,5281321	0,0096218	0,7804619	0,1227528	0,7128505	0,3764806
420	0,5579957	0,2295474	0,2061199	0,2521191	0,5174033	0,0912334	0,4400441	0,1246203	0,5412764	0,7918501	0,6273668	0,0447051	0,5724633	0,0871513	0,6181810	0,4304497
440	0,5440835	0,2580920	0,2616822	0,3472638	0,3920621	0,0883566	0,4521031	0,1572386	0,4201115	0,8085758	0,6086376	0,0713406	0,5583016	0,1044856	0,6419478	0,4448233
460	0,5731205	0,2385679	0,2037891	0,3662519	0,4403128	0,0676356	0,3290340	0,1497370	0,5469722	0,8551590	0,4802904	0,0179878	0,5756086	0,0783064	0,7398910	0,3701325
480	0,5248348	0,2484783	0,2443272	0,3014208	0,5426148	0,1081292	0,3991113	0,0789334	0,6186474	0,7213713	0,6366077	0,0344285	0,6006324	0,1195528	0,7271589	0,4180976
500	0,5141233	0,2077042	0,2863268	0,3539654	0,4735856	0,1014688	0,4422631	0,1466950	0,4457477	0,8281526	0,5062623	0,0462560	0,7031429	0,0631597	0,8067118	0,3574217
520	0,5547473	0,2892163	0,2928655	0,3815874	0,5007632	0,1157957	0,3877447	0,1118067	0,4783703	0,7264613	0,5326087	0,0198155	0,7045691	0,1300063	0,8324753	0,3853808
540	0,7050744	0,1851435	0,2639771	0,3662548	0,4344193	0,0836788	0,4874391	0,1029934	0,5380070	0,6627799	0,6301163	0,0205900	0,7916427	0,0824632	0,7664527	0,3367268
560	0,5210199	0,2328352	0,1640374	0,4040313	0,6188028	0,0881599	0,4440368	0,1395231	0,4585248	0,7941336	0,5490007	0,0248113	0,6405427	0,0929452	0,7061283	0,3046785
580	0,4245994	0,2435831	0,2321000	0,3851458	0,6434623	0,0989873	0,3401924	0,1034426	0,4691326	0,7078204	0,5762351	0,1268116	0,5814590	0,1033289	0,7689770	0,2747580
600	0,5386091	0,1543814	0,2740120	0,3574135	0,5637684	0,1486224	0,2234527	0,1261240	0,4336768	0,6345770	0,5974765	0,2344640	0,6594770	0,1021655	0,7950037	0,3107261
620	0,5303776	0,1761542	0,2527721	0,2854360	0,5489556	0,1276842	0,2196548	0,1123810	0,4480556	0,6771710	0,5586768	0,1863409	0,5159382	0,1080832	0,6951210	0,2047572
640	0,4730652	0,1658186	0,2430333	0,2552210	0,5000062	0,1497559	0,2729700	0,1397735	0,5046223	0,7910906	0,6845258	0,2232092	0,5699324	0,1033244	0,6956907	0,2142063
660	0,6315592	0,2891837	0,2677096	0,4514333	0,7084412	0,1946509	0,2179330	0,1732291	0,4902704	0,9303379	0,6284757	0,2886307	0,4708740	0,1284280	0,6690058	0,2213242
680	0,6374555	0,2890929	0,2092013	0,4303292	0,5533416	0,2015841	0,2014367	0,2472109	0,4484060	0,7362579	0,6182871	0,1814276	0,6312795	0,1223875	0,6735326	0,2471676
700	0,6478572	0,2894622	0,3230602	0,4518679	0,5052697	0,2165065	0,1895582	0,1334955	0,4528355	0,6857400	0,6753019	0,3061514	0,5594118	0,0980853	0,6561612	0,2515198
720	0,5306900	0,2928254	0,3386869	0,3909848	0,5009201	0,1805817	0,1670383	0,1340059	0,5131418	0,8806062	0,6473113	0,2558884	0,5193736	0,1182882	0,7759159	0,1879670
740	0,5294762	0,2505450	0,2721889	0,3871896	0,5872120	0,1179279	0,2347747	0,1589676	0,4850878	0,7603055	0,6537669	0,1873896	0,6216373	0,1744067	0,7151131	0,1624803
760	0,6331055	0,2372150	0,2625625	0,5553166	0,4609019	0,1469957	0,2028816	0,1374050	0,3922692	0,8340842	0,5604750	0,2370903	0,6017405	0,1190679	0,6870911	0,1835018
780	0,6563170	0,3200229	0,2367589	0,3814598	0,5295974	0,1664257	0,2027640	0,1557751	0,3650634	0,6799936	0,6524310	0,2283669	0,6552500	0,1226955	0,6846400	0,2226914
800	0,5797797	0,2259249	0,2442659	0,5108861	0,5548372	0,1866684	0,1899775	0,1540825	0,3978903	0,7750919	0,5181027	0,2228332	0,6314134	0,1253140	0,6785679	0,1828425
820	0,5897464	0,2779426	0,2833100	0,5218253	0,5198818	0,1775471	0,1658238	0,1014381	0,3955692	0,7535729	0,6256044	0,3757161	0,6751985	0,1440375	0,6869182	0,2198154
840	0,5539346	0,2940440	0,2391838	0,4583189	0,5625576	0,1688270	0,1429766	0,1445596	0,5414340	0,7953630	0,6001784	0,3102557	0,5459817	0,1423196	0,6297615	0,2127528
860	0,6478865	0,2774229	0,2757204	0,5269953	0,5745949	0,1516733	0,1576710	0,1339158	0,4060287	0,7701721	0,6226412	0,2701225	0,6578715	0,2120191	0,5749824	0,2546354
880	0,5380405	0,2770728	0,2237429	0,5421701	0,5462733	0,2088775	0,2024264	0,1885006	0,5094099	0,7771219	0,6063509	0,2916888	0,5186622	0,1762890	0,6149011	0,1770133
900	0,5226542	0,2342009	0,2711956	0,6248616	0,5376359	0,2226369	0,1897364	0,1277850	0,4314000	0,7677441	0,6953664	0,2701532	0,5074333	0,1340665	0,7022336	0,1957226
920	0,6219022	0,3080130	0,2821850	0,4669604	0,5686786	0,1300462	0,1798419	0,0970450	0,4364304	0,8354690	0,5281425	0,2820488	0,5655250	0,1289413	0,6809606	0,1585049
940	0,4740198	0,2236584	0,2217543	0,4592711	0,6086270	0,2133418	0,1801307	0,1140305	0,4706644	0,8815136	0,5881601	0,2812904	0,6051738	0,1677084	0,7105930	0,2580691
960	0,4575838	0,2229763	0,2764329	0,4704464	0,6388285	0,2346534	0,2418146	0,1071486	0,4976124	0,7348018	0,5639036	0,3118670	0,6139223	0,1238489	0,6818933	0,1837893
980	0,4769010	0,2923825	0,3129139	0,4605069	0,6472301	0,1323782	0,1500334	0,1125937	0,5025094	0,7715595	0,5881611	0,2447628	0,6307007	0,1146115	0,7653490	0,1918588
1000	0,4255066	0,3006702	0,2608265	0,4357649	0,6345109	0,1333512	0,1281198	0,1534373	0,5203497	0,6608785	0,5915231	0,2218883	0,7805531	0,1259034	0,7676080	0,1836093
1020	0,5182349	0,2536378	0,2994145	0,4575558	0,4897635	0,1331995	0,1496425	0,1369877	0,4994539	0,7035131	0,5595412	0,3164932	0,5940272	0,0928094	0,7394540	0,1433562
1040	0,5369304	0,2237724	0,3136021	0,4955265	0,5745259	0,2027404	0,1462650	0,1219401	0,4417076	0,6105757	0,5385893	0,3286223	0,5250922	0,1285745	0,6680235	0,1656948
1060	0,6860253	0,2569170	0,2443105	0,4305413	0,6046011	0,1369463	0,1316100	0,1312507	0,3631596	0,7150281	0,5691549	0,3739252	0,5592776	0,1729072	0,6628218	0,2514448
1080	0,6061260	0,2487619	0,3446000	0,4889412	0,5292016	0,1388975	0,1764036	0,0912473	0,5045659	0,7114714	0,6940426	0,3501325	0,5341558	0,1323633	0,7056754	0,1731902
1100	0,5084943	0,2940366	0,2935408	0,5086245	0,5910980	0,1761006	0,1444080	0,1209443	0,4887737	0,7157652	0,6046759	0,2900107	0,5628953	0,1641527	0,6622323	0,1807341

0	0,5103143	0,2931970	0,2448686	0,5185266	0,6198719	0,1407301	0,0858959	0,1182603	0,4634880	0,7502140	0,5224945	0,1843201	0,6317524	0,1745000	0,7456704	0,2048478
20	0,5203632	0,2849784	0,3112172	0,5335077	0,4743383	0,4774829	0,2991110	0,1483230	0,4244483	0,8192168	0,7304967	0,2248215	0,5603021	0,1712326	0,6025281	0,3159526
40	0,5705705	0,3009932	0,3203124	0,5014195	0,4778522	0,6393271	0,3858389	0,0933812	0,3651598	0,7322569	0,5223701	0,2651549	0,5590688	0,1810576	0,5872435	0,4523798
60	0,5562820	0,2563870	0,2401119	0,5878746	0,5751368	0,7149998	0,3930696	0,1508890	0,4965211	0,7932974	0,5626499	0,2199450	0,3746165	0,1371697	0,7926550	0,4846535
80	0,5455286	0,3027427	0,2966437	0,4999098	0,6472868	0,6735599	0,4553125	0,1024150	0,5717418	0,7563829	0,5164373	0,2169845	0,4491513	0,2230624	0,6106112	0,5036352
100	0,4652870	0,3078290	0,2543906	0,5757381	0,5157526	0,8156116	0,5842977	0,1659506	0,4236347	0,7307423	0,6693907	0,2282598	0,3386216	0,1741217	0,6798961	0,5757472
120	0,6061624	0,2942767	0,2895808	0,4568488	0,8023950	0,7530147	0,6488322	0,1203483	0,5219734	0,7961233	0,6211183	0,3470005	0,3262386	0,1095367	0,6945731	0,5596947
140	0,4985122	0,2985708	0,2036709	0,4612051	0,6991593	0,9108722	0,4691328	0,1177690	0,4563598	0,7875548	0,5569201	0,3095668	0,4419616	0,1504672	0,6789290	0,4361100
160	0,5603887	0,1861840	0,2502391	0,5886800	0,4382632	0,8215669	0,6616124	0,1099764	0,4250667	0,8342279	0,7004517	0,3407337	0,4457770	0,1453315	0,5709726	0,5224884
180	0,5508793	0,2170264	0,2567321	0,4397678	0,5841642	0,6692527	0,6775578	0,1032116	0,3866929	0,8170595	0,5410989	0,2355744	0,4542205	0,1906730	0,6842870	0,5347345
200	0,5983836	0,2273171	0,3349773	0,5779275	0,5317962	0,6727535	0,5206441	0,1032770	0,5073213	0,6532837	0,7797361	0,2027216	0,4901575	0,1284428	0,6000094	0,6202859
220	0,5545954	0,2367915	0,2732830	0,6361202	0,5114532	0,6913879	0,7051095	0,1551451	0,4967494	0,7984448	0,7649304	0,2710654	0,4086268	0,1108889	0,6019300	0,5790023
240	0,6948123	0,2763995	0,2799923	0,5955513	0,5251136	0,7577880	0,6702816	0,1147598	0,4103008	0,8435782	0,6693220	0,2332432	0,3822172	0,1714839	0,5841216	0,6139285
260	0,5625953	0,3380160	0,2134553	0,5389064	0,6438504	0,6860994	0,5957028	0,1603629	0,4723865	0,8026097	0,6857654	0,2133023	0,4668342	0,1450675	0,7034289	0,5664307
280	0,5009537	0,2725312	0,2660497	0,5861204	0,5577525	0,6468229	0,6303243	0,1315467	0,5342676	0,8087753	0,6755918	0,2813048	0,4048958	0,2089822	0,6642655	0,6080897
300	0,5767158	0,2175319	0,3010181	0,5250490	0,4890404	0,6824036	0,6129023	0,1110694	0,6376908	0,7879612	0,6254641	0,2590227	0,4851999	0,1782662	0,5840379	0,5736964
320	0,5436479	0,2441283	0,2609073	0,5533082	0,4824879	0,6604194	0,6576971	0,1138484	0,5051483	0,8312802	0,5387319	0,3733430	0,3085280	0,1686245	0,7054533	0,6039644
340	0,5774156	0,1931295	0,3304420	0,5322468	0,6791697	0,9233171	0,6487718	0,1785742	0,4923589	0,7987498	0,7295380	0,2838026	0,4183314	0,1979989	0,5658613	0,6528922
360	0,4781419	0,2855753	0,2619816	0,5208474	0,5164174	0,8727450	0,5756291	0,1294565	0,4622413	0,8203264	0,6694042	0,3609797	0,3253240	0,1532542	0,7756606	0,5921297
380	0,5396544	0,3356051	0,2704806	0,6500236	0,5003211	0,7427536	0,5474669	0,1454626	0,5006663	0,6696195	0,5255509	0,3561289	0,3475044	0,1008139	0,6433330	0,5733867
400	0,6434828	0,2197330	0,2959266	0,6078958	0,6477187	0,6893865	0,5255494	0,1297035	0,4378585	0,8493833	0,5160507	0,3318283	0,4340120	0,0862877	0,6409779	0,5980900
420	0,6548024	0,2830544	0,2988881	0,4674349	0,5912924	0,6181003	0,5884743	0,1381205	0,3987254	0,7675183	0,5004649	0,3622598	0,4494633	0,1749820	0,6119505	0,5203627
440	0,6062718	0,2563491	0,2865651	0,4900417	0,5934563	0,8658481	0,5568059	0,1433084	0,5184440	0,7365145	0,7107041	0,3025237	0,3666734	0,1381516	0,6827106	0,5193582
460	0,5582777	0,3238467	0,3347508	0,5628770	0,5340523	0,6228493	0,6442941	0,1460955	0,4239268	0,7085623	0,6308953	0,1841572	0,3596812	0,1677831	0,6019502	0,7072763
480	0,5600012	0,3626810	0,2899333	0,4446146	0,6099061	0,6740961	0,4414068	0,2190779	0,4028126	0,7410020	0,6317152	0,2679821	0,3776344	0,1199042	0,6509235	0,5912467
500	0,5523039	0,3532570	0,3295271	0,5302271	0,6443618	0,6670073	0,4779651	0,1542632	0,3808681	0,6012149	0,5145810	0,2963779	0,3869751	0,1308539	0,7220282	0,7567757
520	0,5133939	0,2488543	0,3284784	0,4990839	0,5938450	0,7673119	0,4826533	0,1338409	0,3942821	0,8167973	0,6451203	0,2574047	0,4714316	0,1091926	0,7598444	0,7298782
540	0,5388408	0,2291266	0,2983934	0,6217969	0,4574522	0,7132205	0,5252648	0,1085075	0,3981195	0,7439262	0,6622726	0,2924600	0,4425275	0,1327074	0,5514437	0,5646617
560	0,7269745	0,2753314	0,2294850	0,5349271	0,6421125	0,7395507	0,5306902	0,1123620	0,3712035	0,6619118	0,5629671	0,3694443	0,4548479	0,1243657	0,6254053	0,6780034
580	0,4897768	0,2667370	0,3287716	0,4639324	0,5669623	0,4287174	0,3287424	0,1452572	0,4981221	0,7264210	0,6289217	0,2862103	0,5244707	0,1532938	0,6218160	0,4348788
600	0,5629990	0,2154903	0,2805368	0,6019844	0,5848306	0,2393809	0,3061879	0,1546589	0,4802509	0,7187127	0,6223541	0,3038608	0,5129746	0,1704688	0,5663145	0,4200107
