Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16
140	0.134572	0.7583397	0.0140107	0.2532456	0.0002234	0.1579705	0.1296726	0.0149341	0.0259275	0.3178016	0.0688581	0.2495142	0.0083904	0.0001257	0.1042236	0.0908899
160	0.1755108	0.6239342	0.0092121	0.2890489	5.9e-05	0.2381231	0.0947503	0.0101969	0.0303541	0.3175021	0.0568376	0.1842811	0.0123498	0.0001715	0.1308415	0.0865702
180	0.1813366	0.7615168	0.0015641	0.311034	2.42e-05	0.1886811	0.11932	0.0295827	0.0326445	0.2296866	0.0808153	0.1856238	0.0253592	0.0014607	0.1244525	0.0886484
200	0.191578	0.6502322	0.0010572	0.2867969	6.35e-05	0.1755111	0.1576841	0.0097791	0.048777	0.3028934	0.1259188	0.1949917	0.0161508	0.0017897	0.1302636	0.0815885
220	0.1526337	0.7036674	0.0	0.2315865	2.37e-05	0.267981	0.1442621	0.0338474	0.0315609	0.3274963	0.147058	0.209818	0.0056572	0.0006873	0.1125136	0.0725464
240	0.1814146	0.8852792	0.0004757	0.2331662	0.0002696	0.2047412	0.1743699	0.0242142	0.0259189	0.3452426	0.1630504	0.2484363	0.0195003	0.0008776	0.1667947	0.0369583
260	0.1660927	0.7395782	0.0005226	0.2867562	0.0001834	0.305173	0.1948774	0.0276416	0.0215311	0.4647525	0.1017594	0.2916734	0.0063845	0.0007529	0.1164496	0.0641463
280	0.1776429	0.700857	0.0004537	0.2927655	2.86e-05	0.1891965	0.142365	0.0395307	0.0439468	0.4576515	0.0915247	0.2176427	0.0079948	5.16e-05	0.1233687	0.0615644
300	0.2043584	0.6841512	0.0003391	0.2503902	0.0003554	0.271965	0.1395485	0.0189305	0.0156335	0.2828462	0.099324	0.3353913	0.0185909	0.0002772	0.1561313	0.0537337
320	0.130093	0.9041072	0.001132	0.2205768	0.0006187	0.258862	0.129987	0.0082331	0.0262438	0.3677219	0.0812087	0.2907238	0.0187503	0.0013756	0.1344715	0.0500481
340	0.1325878	0.773535	0.0034048	0.2422014	0.0024656	0.2524187	0.125002	0.0431089	0.0175943	0.3218345	0.1363339	0.2156635	0.0091713	0.0033227	0.1387535	0.0532114
360	0.1991725	0.6900632	0.0004551	0.284418	0.0012491	0.237529	0.1712415	0.0165752	0.012676	0.2914637	0.1130061	0.2548181	0.0246543	0.0012973	0.1021991	0.0302197
380	0.1858416	0.5906525	0.0006544	0.2482809	0.000261	0.1868354	0.191499	0.0188993	0.0311298	0.19409	0.1318219	0.2515432	0.0195873	0.0009344	0.1180073	0.0676021
400	0.129885	0.7390147	0.0008202	0.3028855	0.0	0.2112104	0.19937	0.0332982	0.0186768	0.2975892	0.07171	0.2877852	0.0141562	0.0005551	0.1371167	0.064693
420	0.1668571	0.6516142	0.0004154	0.2521153	9.87e-05	0.1704245	0.158541	0.0347213	0.025839	0.2942132	0.0955508	0.2638059	0.0202019	0.0008291	0.1394077	0.0488151
440	0.1852927	0.5964137	3.33e-05	0.2522167	0.0003399	0.2064975	0.0958715	0.0205349	0.0159309	0.3169412	0.1173213	0.2937652	0.0091469	0.0002048	0.1440728	0.0494062
460	0.1640032	0.7467413	0.0004707	0.2989625	0.0007324	0.2210876	0.1491276	0.0393607	0.0278593	0.2881569	0.1757007	0.2152175	0.0296252	5.06e-05	0.1422835	0.0877486
480	0.1602932	0.6285559	0.0013704	0.2846473	0.0003286	0.236884	0.156563	0.0114142	0.0414665	0.2966612	0.131192	0.2601476	0.0099686	0.0003365	0.1966782	0.0408541
500	0.2024241	0.6900812	0.000228	0.2463757	0.0005225	0.2548441	0.152178	0.0247536	0.066413	0.3406036	0.1388627	0.3227126	0.0125654	0.0002237	0.1408517	0.0603657
520	0.2242557	0.7210084	1.21e-05	0.2555615	0.000248	0.2298847	0.1912533	0.0196872	0.0158462	0.3242086	0.1702716	0.3010195	0.0047036	0.000337	0.1475436	0.0634981
540	0.1473355	0.6057793	0.0009354	0.2669712	0.0013284	0.1933272	0.152933	0.0495618	0.0155206	0.3362149	0.0588249	0.2755629	0.0114783	0.0007341	0.1486019	0.0716144
560	0.1576708	0.55072	0.0018206	0.2297108	0.0017134	0.2157002	0.1489736	0.0487364	0.0248678	0.3246323	0.077567	0.2781615	0.0148614	0.0002876	0.1505487	0.0594517
580	0.2029838	0.7321609	0.27744	0.317322	0.0017736	0.1871042	0.0792607	0.0299601	0.0300088	0.268831	0.1191637	0.2958637	0.016209	0.0012327	0.0968299	0.0504831
600	0.1346508	0.7020225	0.3860343	0.2888822	0.0033168	0.2860486	0.047392	0.0163277	0.0470006	0.3457228	0.1017027	0.2834608	0.0106628	4.26e-05	0.070709	0.0695071
620	0.1055402	0.7661156	0.3121203	0.3112047	0.0005178	0.2854133	0.0682089	0.0255741	0.0570218	0.3479672	0.0867704	0.25879	0.0122428	0.0001421	0.0149469	0.0738696
640	0.1682868	0.7460479	0.3878451	0.3674502	0.002999	0.4692737	0.0236216	0.0075898	0.0595804	0.365781	0.1095101	0.1931448	0.0060199	0.0011578	0.016265	0.0593723
660	0.1700484	0.6833705	0.3133542	0.2493693	0.0009463	0.4327991	0.0272655	0.0400744	0.0841272	0.3483748	0.07123	0.1887468	0.0149667	0.0007415	0.0211061	0.121745
680	0.1634414	0.8109556	0.3312437	0.2372813	0.0019182	0.3687443	0.004895	0.0126986	0.082145	0.2975304	0.0837068	0.1775158	0.0427202	0.000234	0.0069938	0.0925511
700	0.1596749	0.5435892	0.3057729	0.3152626	0.0004143	0.3908722	0.0249779	0.0163325	0.0480093	0.335182	0.0850972	0.1707699	0.0267496	0.0002519	0.0066122	0.1038762
720	0.1718583	0.7148782	0.3789302	0.2321425	0.0022068	0.426885	0.0141656	0.028258	0.1045107	0.2310582	0.0629044	0.196593	0.0353839	0.0018829	0.0089138	0.0536625
740	0.2072592	0.6642276	0.2443667	0.3026181	0.0021521	0.3792801	0.0059697	0.0257451	0.041163	0.2229736	0.0507685	0.1756734	0.0170754	0.0004546	0.0081727	0.0739658
760	0.1304209	0.6855562	0.3786036	0.3595202	0.0022284	0.4175879	0.0219477	0.0202523	0.0423434	0.3228714	0.0678041	0.2235136	0.0299101	0.001977	0.0216761	0.1015505
780	0.1279568	0.6969728	0.3901647	0.2446357	0.0010395	0.4426981	0.0127232	0.0300671	0.0470386	0.3323837	0.1186589	0.2735426	0.0283217	0.0012138	0.0079027	0.0696313
800	0.1337307	0.6444405	0.3027392	0.3210224	0.0003303	0.3944919	0.0090129	0.0241971	0.0561084	0.3015057	0.1155567	0.2260069	0.0129027	0.0028051	0.0062665	0.0419017
820	0.1762805	0.6537609	0.3249086	0.2654848	0.00113	0.4264463	0.0037162	0.0219345	0.0478469	0.2973488	0.1014105	0.207089	0.0020274	0.0001926	0.0156692	0.0642753
840	0.1939801	0.8391332	0.3162271	0.2428842	0.0004773	0.4048057	0.0043183	0.02306	0.0857785	0.4048736	0.1290711	0.2775639	0.0097889	0.0002945	0.0019849	0.086379
860	0.1878794	0.7173324	0.2867138	0.3247268	0.0004438	0.3480005	0.0055121	0.0207883	0.0775519	0.2832331	0.126113	0.2256997	0.0068885	0.0001888	0.0071298	0.073394
880	0.2171435	0.6880885	0.2695517	0.207169	0.0002343	0.3572053	0.0166215	0.0210696	0.0593922	0.2975016	0.1224178	0.2299103	0.0074485	0.0006199	0.0093186	0.0558497
900	0.1097482	0.8850775	0.3918143	0.2736148	0.0008682	0.4316923	0.0175275	0.0665987	0.0584316	0.2971681	0.1120234	0.262057	0.0148563	0.0004965	0.0286971	0.0686732
920	0.1598905	0.7863286	0.3509066	0.2569339	0.0001282	0.3759391	0.0080621	0.0163402	0.0876009	0.3138139	0.0923579	0.1864223	0.0130946	0.0007007	0.0097962	0.0482351
940	0.186292	0.8383033	0.2971175	0.1992235	7.13e-05	0.4264586	0.0302436	0.0275871	0.0787257	0.3521948	0.115773	0.1548263	0.0048571	0.0025259	0.0119774	0.0426405
960	0.1769426	0.7665309	0.3664589	0.1799612	0.0032973	0.3308065	0.0270453	0.0216306	0.0348877	0.3732542	0.0891135	0.1842058	0.0226838	0.0008459	0.0311392	0.0521321
980	0.1613754	0.7267079	0.2539634	0.2254199	0.000207	0.3575609	0.0088708	0.0156559	0.0437939	0.2993101	0.0671346	0.1718037	0.0338062	4.3e-06	0.0199126	0.0492339
1000	0.2410468	0.7288242	0.2761689	0.3100679	0.0012476	0.3165109	0.0124129	0.0115224	0.0531758	0.2999732	0.0363859	0.2321746	0.0145403	0.0	0.0056974	0.0818988
1020	0.1873864	0.6281574	0.3143747	0.1910055	6.3e-06	0.3433731	0.0155126	0.0297802	0.0521057	0.2663303	0.1017263	0.2242344	0.0083987	6.17e-05	0.0201868	0.0753427
1040	0.1279094	0.7543113	0.3198895	0.3011534	5.4e-06	0.3106572	0.0201805	0.0322648	0.1261061	0.3023764	0.0798462	0.2229709	0.0356195	9.54e-05	0.0078835	0.0874518
1060	0.1215802	0.7386942	0.3659599	0.3122084	0.0	0.4691432	0.0210988	0.0148147	0.0630676	0.2854401	0.0874927	0.2723531	0.0238557	6.25e-05	0.0096831	0.0797672
1080	0.2147935	0.8230918	0.3453003	0.2584173	2.63e-05	0.3356249	0.0248629	0.0095049	0.1492632	0.2752548	0.106179	0.2576677	0.0252809	0.0001724	0.0119235	0.0772851
1100	0.1913823	0.7711297	0.2869624	0.2042039	0.0008544	0.3927632	0.0096998	0.036603	0.0863833	0.2977103	0.0610607	0.2967918	0.0122116	0.0002404	0.0079902	0.0549601
0	0.1952764	0.7096474	0.3295803	0.2694686	3.59e-05	0.4239516	0.0104743	0.0393166	0.0674173	0.3962749	0.0719664	0.2553994	0.0146904	0.0002825	0.0090384	0.0939648
20	0.0615291	0.6707115	0.3342922	0.2513469	0.0013587	0.4310491	0.0100785	0.0296122	0.2262117	0.4104515	0.1051825	0.1815674	0.0408506	5.8e-06	0.1962357	0.0656249
40	0.0261847	0.6845539	0.2996941	0.2705341	0.0001053	0.4273254	0.0067328	0.0173252	0.3188049	0.339695	0.1230442	0.1391895	0.0710941	0.0	0.3765972	0.0587459
60	0.0280729	0.7972189	0.378816	0.2174863	0.0006801	0.4403003	0.0054087	0.0163238	0.4165028	0.3235399	0.0878231	0.1535183	0.0820976	4.58e-05	0.4418056	0.109614
80	0.0058234	0.715981	0.2674913	0.2724343	9.47e-05	0.3889104	0.0068484	0.0377176	0.413165	0.282884	0.0960268	0.1298637	0.1096178	8.62e-05	0.3477938	0.1096106
100	0.01258	0.7138814	0.2901723	0.2291975	0.0009064	0.3426802	0.0049229	0.0371095	0.4490802	0.2764323	0.1078318	0.1087661	0.0685148	0.000871	0.453719	0.0662872
120	0.0144907	0.7664645	0.2995591	0.2375185	0.000533	0.3576512	0.0041885	0.0388358	0.5922262	0.2802517	0.1078601	0.1376273	0.1078388	0.0020163	0.4182285	0.0621107
140	0.0353139	0.705809	0.4772399	0.2766444	0.0	0.4264451	0.0134716	0.0235841	0.4493365	0.2603739	0.0843674	0.1125377	0.0877953	0.0005441	0.44558	0.0539126
160	0.0010944	0.7461242	0.3538323	0.1842916	0.0001887	0.311349	0.0086681	0.0331653	0.4753689	0.2484301	0.1476426	0.1323714	0.0890104	0.0	0.5018928	0.0364344
180	0.0014656	0.6614065	0.3992169	0.2793791	1.54e-05	0.3039028	0.0068924	0.0227867	0.5478669	0.3258976	0.0849999	0.1715037	0.1676404	3.19e-05	0.4631323	0.0375125
200	0.0008064	0.8833049	0.3351256	0.2177985	4.35e-05	0.3186413	0.0059529	0.0128822	0.4293036	0.304936	0.0758865	0.1315906	0.1445411	2.1e-05	0.5153048	0.0480603
220	0.0076248	0.6839053	0.256875	0.2900538	8.68e-05	0.2685303	0.0140495	0.0187681	0.5428863	0.2567486	0.1101047	0.1842579	0.1618812	0.00013	0.4672203	0.0399647
240	0.0007922	0.8962477	0.3010189	0.2104868	1.33e-05	0.3194924	0.0046926	0.0281927	0.5222868	0.3131871	0.1272861	0.1527841	0.1702756	0.0003342	0.5643231	0.0517424
260	0.0029602	0.7404952	0.2361913	0.2662356	6.87e-05	0.3156343	0.0097676	0.0175196	0.4800439	0.3469514	0.0929667	0.1740405	0.1794226	0.000789	0.4412033	0.0932984
280	0.0080156	0.9088481	0.3013384	0.1853023	1.57e-05	0.2884264	0.0372138	0.012183	0.4963281	0.306595	0.0926097	0.1804798	0.1079805	0.0007853	0.4109525	0.0453478
300	0.0009066	0.8818234	0.3138478	0.2752418	0.0002021	0.3290354	0.0185876	0.0309038	0.4637124	0.3163098	0.0613364	0.1145707	0.1163419	0.0008278	0.3884088	0.0577984
320	0.0048163	0.7125339	0.282523	0.2374028	0.0001066	0.3544677	0.025567	0.0357986	0.4392747	0.296661	0.0698307	0.1256574	0.1738805	0.0044358	0.4171571	0.0346078
340	0.0012333	0.6117025	0.3180723	0.3030099	0.003367	0.3741482	0.0071935	0.0740379	0.549802	0.3089052	0.0952112	0.1293566	0.1283916	0.0007696	0.5516123	0.0459182
360	0.0066165	0.660839	0.3108322	0.3162813	0.0009408	0.287076	0.0099022	0.0219151	0.5332967	0.3182596	0.0911902	0.1712374	0.0792782	0.0004143	0.4419126	0.1131207
380	0.0032471	0.7791053	0.3876587	0.3369362	0.0001488	0.3179656	0.0119488	0.0398508	0.5161793	0.2990661	0.1213724	0.1653203	0.0700372	0.0005555	0.4548825	0.0735984
400	0.0014111	0.5796947	0.2454645	0.3101473	0.0010138	0.2754869	0.0096232	0.0175114	0.4542668	0.2876257	0.0783257	0.2131153	0.0851878	0.0003432	0.4624926	0.0854055
420	0.0126445	0.7437398	0.3460189	0.268494	0.000957	0.338553	0.0079131	0.0418334	0.5213981	0.3179146	0.1044422	0.2210445	0.1400539	0.0011967	0.4363452	0.0682837
440	0.0010239	0.6826046	0.3150755	0.3371533	0.0024089	0.3038282	0.0026402	0.0350204	0.5581688	0.3671423	0.0986882	0.2036255	0.1142245	9.88e-05	0.4708191	0.0800112
460	0.0031116	0.6812152	0.2844759	0.3070684	0.0008636	0.3706373	0.0070033	0.0193204	0.594397	0.3228031	0.1030894	0.1583258	0.1088665	0.0016222	0.4467257	0.0721108
480	0.0085837	0.6537527	0.2272151	0.2883053	0.0012529	0.3428747	0.0092671	0.031056	0.5492615	0.278758	0.1001828	0.1280764	0.1019012	0.0020915	0.4659237	0.0620294
500	0.0016668	0.7296888	0.3029885	0.2621657	0.0005725	0.4096221	0.0049087	0.0539521	0.5565746	0.3105518	0.1155212	0.149448	0.1640687	0.0019972	0.4522944	0.0748069
520	0.0197932	0.7319026	0.2383173	0.2263924	0.0012908	0.4101372	0.0189405	0.0135099	0.50836	0.2953651	0.1303134	0.1481742	0.1140077	0.0076973	0.4283507	0.0726769
540	0.0020707	0.6917317	0.3167343	0.1987545	0.001811	0.402331	0.0063718	0.0344198	0.516152	0.3626827	0.0950021	0.1574023	0.1263938	0.0019182	0.5397569	0.0578264
560	0.0019069	0.6245087	0.287991	0.2373233	0.0002632	0.3175434	0.0105718	0.0212362	0.5978256	0.3702428	0.1065986	0.131896	0.1165525	0.0086686	0.4677225	0.0788453
580	0.1288535	0.6520614	0.3658634	0.2145928	0.0014812	0.3964042	0.0099308	0.0258707	0.2674984	0.355284	0.1205197	0.1636784	0.1106601	0.0010279	0.4297055	0.0437483
600	0.2677435	0.6827225	0.3913266	0.2385956	0.0004791	0.3781539	0.0056071	0.0564637	0.2218955	0.3537782	0.0702743	0.1920662	0.077219	0.0016834	0.2256758	0.0698107
620	0.1927366	0.7249167	0.3448125	0.3699771	0.0002462	0.3126612	0.0116245	0.0762269	0.1502302	0.2637865	0.1035087	0.2526187	0.0763777	0.0008071	0.1817874	0.08119
640	0.1248312	0.7726336	0.2783094	0.2613655	0.0005416	0.3744273	0.0041998	0.0215222	0.143613	0.2418481	0.1079857	0.1556482	0.0699018	8.04e-05	0.1131899	0.1496648
660	0.192294	0.7050709	0.2406393	0.2641827	0.000216	0.3885475	0.0099826	0.0229317	0.0922756	0.2378118	0.0416297	0.2025595	0.0838034	4.85e-05	0.0575978	0.1034914
680	0.1562366	0.7910986	0.3260927	0.2466114	0.0005419	0.3867964	0.0209019	0.0402268	0.0859271	0.388529	0.0889025	0.2206333	0.0431731	0.0001905	0.074621	0.0443251
700	0.1178398	0.724202	0.2932508	0.3041327	6.4e-06	0.396284	0.0178777	0.0154289	0.05934	0.3326766	0.1221737	0.2564571	0.0127638	0.0050393	0.0313318	0.0524555
720	0.1327313	0.6895385	0.4061583	0.3164817	8.2e-06	0.4988714	0.0147264	0.0096839	0.0890791	0.3325715	0.0916145	0.2228647	0.0198454	0.0005028	0.0323461	0.0434292
740	0.1682704	0.7173018	0.4110383	0.3101127	0.0004788	0.3514589	0.008774	0.0132341	0.0586562	0.3545537	0.1214883	0.2976333	0.009182	0.0009977	0.0363958	0.0594321
760	0.127437	0.6501491	0.3469655	0.253621	0.0	0.3435036	0.0198989	0.0258913	0.0381101	0.2907455	0.118973	0.2561308	0.0143178	0.0001732	0.0128789	0.0825733
780	0.1397184	0.7579987	0.2755454	0.336617	6e-06	0.3330657	0.0092471	0.0056733	0.024779	0.2569486	0.0730022	0.2082954	0.0178348	0.0005467	0.0056744	0.086839
800	0.1294384	0.7482083	0.2864038	0.239512	0.0001148	0.2577096	0.0083682	0.0179683	0.0383538	0.3816561	0.0792428	0.19876	0.0177929	0.0011748	0.0129261	0.1254832
820	0.1580508	0.7166705	0.2475852	0.2620481	0.0001145	0.35183	0.0272089	0.0139367	0.0321633	0.3648133	0.0711513	0.2105222	0.0079776	0.0011707	0.0100638	0.0524678
840	0.1611347	0.7560445	0.3038117	0.2061712	2.93e-05	0.2749746	0.004982	0.0187191	0.0148933	0.3387603	0.0729788	0.2077553	0.0201193	0.0001962	0.0083463	0.0882626
860	0.146877	0.6826198	0.3120559	0.3178852	0.0001894	0.3008401	0.0297619	0.0130588	0.0584196	0.3881783	0.0961563	0.3811936	0.0252806	0.0003451	0.0165095	0.0443637
880	0.1272063	0.7319224	0.4067604	0.2495967	0.0001949	0.3564899	0.0133422	0.0449349	0.0409951	0.3113505	0.0766868	0.232458	0.0108823	0.0003355	0.0115812	0.0672612
900	0.1582645	0.8001844	0.4927323	0.1617969	0.0001715	0.3901113	0.0016244	0.0303204	0.0609766	0.3871046	0.0893437	0.2139285	0.0215013	0.0009597	0.0365182	0.0500566
920	0.2046176	0.7318267	0.3642411	0.2147868	3.4e-06	0.3903245	0.0084447	0.0281701	0.0826264	0.323046	0.0861433	0.2363611	0.0078137	8.8e-05	0.0067711	0.0984598
940	0.1494859	0.8945659	0.3502704	0.2476418	0.0	0.3404493	0.0332275	0.0221953	0.0859264	0.3499522	0.0843998	0.2000052	0.0077523	0.0	0.0181066	0.0463576
960	0.1471395	0.7312349	0.3192299	0.1979357	0.0	0.3874958	0.0159935	0.0205077	0.0344773	0.2968893	0.0831635	0.2727611	0.0051706	0.0003982	0.0084291	0.1249181
980	0.161417	0.7164798	0.2539017	0.2624261	0.0001306	0.3281251	0.0094466	0.0245167	0.0124381	0.3522835	0.0640994	0.2568956	0.0031591	7.11e-05	0.0125053	0.0467012
1000	0.2306214	0.6727098	0.2760137	0.2568193	2.4e-06	0.277006	0.0170554	0.0290833	0.0223226	0.3355712	0.0497764	0.2663327	0.0050213	0.0001061	0.0362026	0.0418986
1020	0.1852715	0.7384269	0.2660784	0.2148275	0.0001334	0.332415	0.0060439	0.0235407	0.046931	0.2727978	0.0737038	0.2235219	0.0179245	1.01e-05	0.00505	0.0735791
1040	0.1854634	0.754155	0.2733255	0.2346129	0.0001765	0.369065	0.0244783	0.0370628	0.0533184	0.3839277	0.1098909	0.1894683	0.0135405	0.0007386	0.031908	0.039727
1060	0.1661064	0.817489	0.4905182	0.3383669	0.0	0.4030903	0.0165965	0.025757	0.1193755	0.3539704	0.0921046	0.311343	0.030059	0.0001269	0.0123454	0.0943276
1080	0.1621147	0.7316119	0.4028658	0.256945	3.17e-05	0.3407404	0.0099124	0.0314263	0.0710724	0.3781484	0.0629251	0.2660921	0.0213305	0.0003481	0.0113867	0.0366155
1100	0.2075236	0.7039603	0.327052	0.346653	0.0	0.3984215	0.0057727	0.0184697	0.0351655	0.364611	0.0585903	0.3082328	0.0157799	0.0001412	0.02373	0.1386036
0	0.1465647	0.7706263	0.3151282	0.2742594	5.94e-05	0.4312895	0.0092305	0.027831	0.0723365	0.3420262	0.0947546	0.2981591	0.026017	0.0007097	0.0131109	0.053184
20	0.1437215	0.7004393	0.3073746	0.3297223	0.0013232	0.3496264	0.0152111	0.0381694	0.0553415	0.21144	0.0890747	0.185173	0.0105503	5.28e-05	0.0996258	0.0883422
40	0.1726154	0.6760187	0.2521088	0.334009	0.0027354	0.377108	0.0097878	0.0578561	0.0608124	0.1322884	0.0808273	0.2481627	0.032731	0.001357	0.1880739	0.0745647
60	0.1370653	0.5832453	0.3780196	0.2693413	0.0015044	0.3989958	0.0114535	0.0345121	0.0637854	0.1581478	0.1984294	0.2207323	0.0320998	0.0100308	0.1756152	0.0674285
80	0.1833489	0.5492725	0.4097003	0.2828705	0.000179	0.4049742	0.0215418	0.0389656	0.0599711	0.1689686	0.1015252	0.2408622	0.0120027	0.0029398	0.2447232	0.0691956
100	0.1586426	0.5223512	0.3447747	0.3432116	0.0011417	0.3439328	0.0067014	0.0443436	0.1013815	0.1377317	0.1429635	0.3241292	0.0060968	0.0005193	0.3059943	0.0735853
120	0.1422417	0.629854	0.3890373	0.3224	0.0001196	0.363148	0.0111326	0.0523479	0.1111229	0.14411	0.1439505	0.2122804	0.0079543	0.0001858	0.2045093	0.0932468
140	0.1893585	0.57966	0.3677543	0.3087852	0.0021302	0.3823617	0.0151371	0.036243	0.095099	0.1149921	0.1267837	0.3186517	0.0175762	0.0	0.2776184	0.0730088
160	0.1734205	0.5953883	0.339861	0.3350395	0.0005062	0.4288193	0.0101066	0.0767883	0.1414899	0.1314489	0.1150429	0.3563658	0.0108424	2.34e-05	0.2290948	0.0666343
180	0.1531298	0.6389102	0.4187026	0.3030774	0.0004865	0.410441	0.0104685	0.0400996	0.0924897	0.1861102	0.0747809	0.3374215	0.0164985	0.0	0.2825647	0.0618919
200	0.1131069	0.6183143	0.3416469	0.2979091	0.0018458	0.4333333	0.0309933	0.0323215	0.1318229	0.1590157	0.1210689	0.2673189	0.0215652	0.0	0.263463	0.0459738
220	0.1692557	0.5373856	0.2726948	0.3232665	0.0031512	0.3574304	0.0126532	0.0287866	0.116601	0.1994146	0.0870527	0.3535835	0.0377645	0.0001587	0.2475557	0.0771532
240	0.1638118	0.4826489	0.2973647	0.2914053	0.0005307	0.3472368	0.0269542	0.0329536	0.1286271	0.1756588	0.1380506	0.302173	0.010504	0.0002979	0.217197	0.0429431
260	0.1531514	0.5581348	0.3110422	0.3579023	4.59e-05	0.2907294	0.0030099	0.0382905	0.0921902	0.1736705	0.2008438	0.386123	0.023133	0.0007802	0.2545446	0.0280878
280	0.129457	0.604612	0.4128056	0.3090396	0.0006997	0.3065548	0.0039856	0.0261999	0.1223938	0.1696303	0.1839611	0.3263103	0.0719159	0.0002662	0.2378741	0.0562779
300	0.1890178	0.5886106	0.3470222	0.415323	0.0	0.3035152	0.0016377	0.0169002	0.1045997	0.1491213	0.154147	0.3874948	0.017442	0.0001939	0.3480531	0.0534934
320	0.1745004	0.6347253	0.3587653	0.269155	0.0006816	0.4166847	0.0031529	0.0360476	0.1571495	0.1582266	0.1414265	0.4598717	0.0024323	0.0004918	0.2769509	0.0932548
340	0.1735387	0.5802209	0.4728947	0.3885127	2.28e-05	0.3309272	0.0043829	0.0610084	0.14618	0.1423664	0.1897274	0.3488304	0.0086699	0.0007877	0.326361	0.0879992
360	0.1416957	0.5253961	0.2943578	0.3267102	1.77e-05	0.3818778	0.0127727	0.0195993	0.098242	0.1606853	0.1522077	0.3818497	0.023346	0.0001583	0.2476777	0.077375
380	0.1132535	0.5433443	0.3662478	0.2922174	0.0	0.3956227	0.0212468	0.0278733	0.0835508	0.2191695	0.1868884	0.3915015	0.0151005	4.77e-05	0.2324325	0.0653987
400	0.1130691	0.6137824	0.3131211	0.2882963	0.0004251	0.3778556	0.036284	0.0408165	0.1080514	0.2005701	0.149615	0.4345327	0.0178421	0.0	0.2786514	0.0917875
420	0.1120214	0.5788208	0.3760747	0.3524457	0.0004294	0.4360237	0.01616	0.0192782	0.1175198	0.1201126	0.2012009	0.2992039	0.0130867	0.0002656	0.3621963	0.0629482
440	0.2196944	0.606248	0.3810491	0.2481149	0.0003712	0.3961378	0.008732	0.0359155	0.0825333	0.1345782	0.1536409	0.342415	0.0159527	0.0004196	0.237471	0.0699736
460	0.1437494	0.5731599	0.3696045	0.3170593	0.0022503	0.3971896	0.0120044	0.0235244	0.0684012	0.1179231	0.1276605	0.2120217	0.023778	0.0005783	0.246258	0.0677704
480	0.1286957	0.6607197	0.3392693	0.3373603	0.0002276	0.4271637	0.0053067	0.0088151	0.1019077	0.2027666	0.0677857	0.3168535	0.0103182	0.0010875	0.2629348	0.1164664
500	0.1932139	0.6606542	0.3776999	0.2688343	0.0016438	0.3622514	0.0091025	0.0392172	0.0692804	0.091974	0.094192	0.3068355	0.023782	0.0014915	0.3040158	0.0683644
520	0.1628297	0.5963935	0.3695284	0.2465987	0.0005967	0.4162358	0.01037	0.0130497	0.1163744	0.1624449	0.1387465	0.3152946	0.0097629	8.78e-05	0.2401174	0.0911235
540	0.1276602	0.6895	0.2680703	0.2799979	0.0003156	0.4951613	0.0161709	0.0284529	0.0661239	0.1343688	0.1591637	0.2511492	0.0267619	0.0001463	0.269375	0.0991996
560	0.1581845	0.7117438	0.2700712	0.2550158	0.0033815	0.3948673	0.0028211	0.028404	0.0719201	0.1524025	0.1729756	0.3722471	0.00403	0.0001681	0.3801889	0.0625975
580	0.1952897	0.5512791	0.3153827	0.2885504	0.00137	0.4227575	0.0054216	0.027814	0.0428213	0.2297724	0.0875298	0.2755932	0.0135952	5.23e-05	0.2005521	0.0521719
600	0.212388	0.7105802	0.2533485	0.2879552	0.0006493	0.3908764	0.0111586	0.0467184	0.0711322	0.2927325	0.1333045	0.2874826	0.0157709	0.0	0.0941089	0.070348
620	0.1722758	0.7099032	0.3133064	0.2151276	0.0015063	0.3479753	0.0068297	0.0249889	0.0533035	0.2863004	0.1901299	0.280724	0.0155719	0.0002774	0.069376	0.0373419
640	0.1687201	0.7086221	0.4148704	0.1796849	0.003404	0.3872549	0.0064836	0.0196281	0.063732	0.3441161	0.0874196	0.2494801	0.0142707	0.000234	0.0442975	0.0713745
660	0.1408888	0.7714818	0.2817285	0.2326582	0.0001756	0.3879843	0.004081	0.0430163	0.0341901	0.2733963	0.1058047	0.2708723	0.0097313	0.0	0.0598562	0.0361561
680	0.1494358	0.7293689	0.3057386	0.2112743	0.0003435	0.3229206	0.00232	0.0133015	0.0248192	0.4358071	0.088876	0.2773123	0.0199492	0.0	0.0333643	0.0552179
700	0.1277857	0.7970692	0.2202968	0.2134739	0.0022933	0.3396149	0.0007807	0.036472	0.0456992	0.3103372	0.0756822	0.2631036	0.0264533	0.0007337	0.0290494	0.0853102
720	0.1667301	0.7363862	0.2928615	0.2256788	0.0010625	0.3605324	0.0085749	0.0299854	0.0648494	0.3314056	0.1180735	0.2028802	0.0214592	0.0003608	0.0349686	0.0878474
740	0.1783854	0.758494	0.2392922	0.2407897	0.0008082	0.3381667	0.0287117	0.0149294	0.1023664	0.2647771	0.1228179	0.2577773	0.0395085	0.0002517	0.0096739	0.0929628
760	0.2048304	0.663395	0.1694974	0.2724642	0.0020137	0.425233	0.0027769	0.0310052	0.0484862	0.3633302	0.1168663	0.2561707	0.0466343	0.0001593	0.007204	0.0660624
