"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
60	0,3484064	0,2689309	0,5472623	0,7057308	0,5877121	0,1651447	0,0794528	0,3320547	0,0128601	0,6887609	0,1055731	0,7895650	0,6573011	0,4316155	0,0015247	0,0493465
80	0,2640366	0,1838394	0,3786557	0,6847267	0,4130600	0,1414175	0,1176759	0,3253871	0,0061591	0,6813951	0,0720836	0,7359938	0,6332425	0,3588559	0,0018884	0,0229041
100	0,3801849	0,2243195	0,3453687	0,6607108	0,3312803	0,1188034	0,0669986	0,3667301	0,0068247	0,7437658	0,0952694	0,7268584	0,7124144	0,4508612	0,0011953	0,0470248
120	0,4120871	0,1726389	0,3816449	0,5786471	0,4152050	0,1338841	0,0449136	0,3236668	0,0052532	0,7234639	0,1121095	0,6385435	0,6344662	0,5088135	0,0006466	0,0230425
140	0,3506806	0,2114429	0,4654051	0,6266634	0,3523767	0,1365607	0,0306525	0,3399166	0,0090220	0,6648164	0,1139371	0,6889315	0,5860185	0,4783689	0,0005264	0,0133964
160	0,3568897	0,1481400	0,5243270	0,6695284	0,3786218	0,1454566	0,0515685	0,2479379	0,0060392	0,6309073	0,0868260	0,6377433	0,5390730	0,3964665	0,0006521	0,0335972
180	0,3937698	0,1472602	0,4098903	0,6916569	0,3195426	0,1652801	0,0631653	0,3614543	0,0242356	0,6506156	0,0990367	0,6774790	0,5596308	0,4347325	0,0069908	0,0200001
200	0,3929736	0,1203641	0,4685010	0,6767427	0,3932848	0,1006022	0,0361399	0,2989069	0,0168685	0,5980681	0,1038338	0,7559421	0,6273049	0,3750180	0,0005868	0,0196651
220	0,4132076	0,1083112	0,3857761	0,7094006	0,3870131	0,1487820	0,0293853	0,2660465	0,0107308	0,6179042	0,1114847	0,7692843	0,5104235	0,3781431	0,0000000	0,0107551
240	0,3321334	0,1539363	0,4806605	0,8159464	0,3967347	0,1671097	0,0406991	0,3081737	0,0161136	0,6376666	0,0875646	0,7400683	0,5529007	0,4900946	0,0000336	0,0145004
260	0,4815624	0,1110441	0,4818561	0,7844817	0,3600506	0,1902441	0,0240160	0,3156874	0,0275253	0,7574606	0,0952567	0,8119526	0,5075499	0,5209151	0,0000481	0,0092649
280	0,4127491	0,1382506	0,6427728	0,7088942	0,2638993	0,1369149	0,0333322	0,3080058	0,0348440	0,8254102	0,1179299	0,7408889	0,7301511	0,5921192	0,0000706	0,0152214
300	0,3167762	0,1383440	0,5168162	0,7719056	0,2461297	0,1521285	0,0245777	0,2835251	0,0075940	0,7306832	0,0904978	0,6572952	0,6825586	0,4434592	0,0003726	0,0319548
320	0,3693949	0,0932447	0,5151550	0,7568190	0,4090342	0,1444847	0,0328539	0,2691395	0,0277396	0,6928785	0,0738722	0,8497023	0,7496954	0,4607936	0,0005302	0,0514019
340	0,4455196	0,0972046	0,5830892	0,7721875	0,3446692	0,1845814	0,0529949	0,3354248	0,0364433	0,7108712	0,0899236	0,8595734	0,7090909	0,4421436	0,0014671	0,0098665
360	0,4185211	0,0828327	0,5045219	0,7708339	0,4048227	0,1763124	0,0407533	0,3353602	0,0046568	0,8671734	0,1190485	0,7207640	0,6447499	0,4173550	0,0000777	0,0196986
380	0,2957604	0,1246150	0,5855843	0,6798686	0,4433341	0,1779628	0,0220674	0,2769343	0,0200169	0,9501232	0,1503613	0,7573972	0,6612168	0,5602225	0,0000427	0,0155635
400	0,3707421	0,1755897	0,5300301	0,7130471	0,3585329	0,1133235	0,0292714	0,2869714	0,0069092	0,7859696	0,1207717	0,7742539	0,6065701	0,5257201	0,0005434	0,0168971
420	0,4109866	0,2433131	0,4240769	0,7299474	0,4978025	0,1462823	0,0394374	0,2820699	0,0074541	0,7880090	0,1117581	0,7435549	0,7167535	0,5144114	0,0035776	0,0091546
440	0,4521161	0,1073559	0,5062487	0,7996939	0,4794497	0,1452599	0,0499245	0,3503273	0,0206524	0,6848617	0,1400760	0,7056932	0,6144596	0,5419906	0,0060269	0,0112374
460	0,4520386	0,1581454	0,4170452	0,8237451	0,3247315	0,1797304	0,0783069	0,3447977	0,0153503	0,7853986	0,0902243	0,9400546	0,7298858	0,4942833	0,0000710	0,0210240
480	0,4501101	0,1773823	0,5631471	0,7923327	0,3502200	0,1467973	0,0808200	0,4265917	0,0197286	0,7910622	0,0863798	0,7282750	0,7187332	0,5868299	0,0002324	0,0144081
500	0,4285598	0,1217887	0,4141241	0,6809678	0,3673609	0,1399001	0,0324840	0,4131943	0,0158077	0,7138388	0,0933437	0,7587722	0,8117116	0,4719448	0,0000467	0,0098859
520	0,3769464	0,1699342	0,5031060	0,7863987	0,4572102	0,1446853	0,0271778	0,2498401	0,0180415	0,8274244	0,1606050	0,6942765	0,5381932	0,5256719	0,0000000	0,0055870
540	0,4793038	0,1540385	0,4551103	0,7242472	0,4004246	0,2560767	0,0345495	0,3383644	0,0286120	0,6461725	0,1582516	0,6269817	0,6713239	0,4564878	0,0000037	0,0084939
560	0,3859707	0,1578386	0,3847784	0,6757989	0,3707341	0,1803104	0,0237085	0,2644344	0,0057534	0,6718402	0,0950841	0,6188157	0,6873715	0,5208124	0,0001327	0,0130795
580	0,4044765	0,2461600	0,4779623	0,7157627	0,4193761	0,1425400	0,0890233	0,3016009	0,0118479	0,5940983	0,1544812	0,7523659	0,6867684	0,5164726	0,0016107	0,0721276
600	0,3914851	0,3440637	0,4601210	0,8372854	0,4122728	0,1602534	0,0966529	0,2638524	0,0223068	0,6877080	0,1299713	0,7281210	0,6801068	0,4579930	0,0069632	0,1173607
620	0,3595775	0,4215838	0,5407920	0,6206791	0,4659353	0,1375199	0,1355503	0,3651157	0,0176923	0,6774928	0,0951385	0,6829571	0,6501202	0,5043274	0,0172780	0,1973389
640	0,4412015	0,4856555	0,4073090	0,8001220	0,3148662	0,1239245	0,1874111	0,3026004	0,0038430	0,7609702	0,0793561	0,7061220	0,6646369	0,4495440	0,0036866	0,2323812
660	0,3728848	0,4491814	0,3076962	0,7001467	0,3685054	0,1633174	0,1603233	0,3297703	0,0045092	0,6897422	0,0631604	0,7152264	0,7659664	0,4054120	0,0208098	0,2638097
680	0,3953065	0,4692811	0,3978485	0,8373738	0,3031389	0,1378061	0,2553685	0,3420396	0,0068663	0,6373035	0,1587819	0,7646070	0,7307937	0,4337267	0,0175433	0,3111413
700	0,3529421	0,4170218	0,3793619	0,6478245	0,3243641	0,1392178	0,3099341	0,2372119	0,0102085	0,6108322	0,0965470	0,8315784	0,6935715	0,4813108	0,0124718	0,2611114
720	0,2980884	0,4719135	0,4495397	0,7494775	0,3788060	0,2043988	0,2088014	0,2230850	0,0053525	0,6854522	0,1147624	0,8037525	0,6833402	0,4866681	0,0028362	0,2715625
740	0,2904033	0,5588955	0,5042962	0,8367826	0,5367825	0,1867069	0,1780209	0,3276818	0,0215267	0,7160788	0,1063300	0,8662998	0,6325003	0,4798300	0,0057691	0,2551986
760	0,3245395	0,4586445	0,5562613	0,7500839	0,4224519	0,2133799	0,2800687	0,3709961	0,0044886	0,6602063	0,1178601	0,7888468	0,6420132	0,5453725	0,0063554	0,3058066
780	0,3352714	0,4728860	0,4666149	0,7282359	0,4489091	0,1895246	0,2042543	0,2350343	0,0120483	0,6396190	0,1438453	0,7900865	0,5990224	0,5739809	0,0209186	0,2012792
800	0,3292022	0,5063113	0,4405351	0,8800846	0,3837084	0,0995257	0,2547780	0,3176587	0,0109097	0,6727155	0,0845497	0,8110142	0,5639346	0,5327151	0,0064179	0,2017877
820	0,3191759	0,4904007	0,4485189	0,7630808	0,3894317	0,1338042	0,2586353	0,2682709	0,0106187	0,6728622	0,0849940	0,7889102	0,6765752	0,5080231	0,0042323	0,2739898
840	0,3506204	0,6525930	0,6255723	0,8227952	0,4023722	0,1422681	0,2814609	0,3470409	0,0103164	0,5929296	0,1122970	0,7718896	0,7440889	0,5340372	0,0134359	0,2285519
860	0,3315912	0,4716754	0,4399548	0,7465073	0,3860822	0,1468692	0,2637632	0,2784115	0,0236533	0,4873974	0,0534731	0,8656832	0,7130702	0,4774265	0,0121092	0,2265115
880	0,3367319	0,4850929	0,4916284	0,7693447	0,3634286	0,2101976	0,2070600	0,3524633	0,0427610	0,5913934	0,1133686	0,7811483	0,8768004	0,4373215	0,0064400	0,2443295
900	0,3597235	0,4849541	0,3937626	0,6252826	0,2977622	0,1315370	0,2972686	0,2566010	0,0190109	0,7375605	0,1052732	0,6309593	0,8642171	0,5484363	0,0014680	0,2389406
920	0,3977199	0,5732422	0,4763826	0,7207784	0,3549013	0,1358352	0,3056439	0,3538181	0,0065136	0,5927328	0,1320294	0,8180946	0,7686755	0,5430056	0,0057045	0,2793527
940	0,3291251	0,4674198	0,5095172	0,6442358	0,3630365	0,1477354	0,2517319	0,2486159	0,0167454	0,6878322	0,0905903	0,6522899	0,6449818	0,4070991	0,0041404	0,2656713
960	0,2732333	0,4798297	0,5912235	0,7217842	0,3223992	0,1342190	0,2880479	0,3042742	0,0363571	0,6956173	0,1029832	0,9471768	0,7684588	0,5363453	0,0006716	0,2105625
980	0,2499993	0,4950976	0,3513295	0,6291999	0,3495932	0,1885383	0,2511546	0,2009974	0,0081450	0,6529835	0,0876822	0,6680366	0,6747968	0,5230073	0,0180454	0,2254469
1000	0,2649006	0,4489760	0,4716114	0,6301647	0,4101146	0,1770495	0,2306159	0,4627638	0,0121784	0,8354991	0,1771105	0,8422983	0,8528537	0,5162566	0,0039625	0,2937291
1020	0,3465802	0,5688311	0,6162989	0,7866939	0,4026243	0,1878126	0,2278926	0,3628033	0,0076397	0,6490162	0,1255397	0,6584088	0,6505777	0,5632938	0,0028443	0,2849020
1040	0,2947229	0,4540247	0,6060597	0,8792691	0,4335710	0,1673834	0,2577723	0,2883273	0,0194825	0,7409486	0,1047018	0,7922011	0,7945889	0,5311685	0,0016863	0,2854575
1060	0,3068320	0,4666334	0,5742679	0,8040115	0,4353723	0,1809732	0,2647462	0,2394302	0,0043779	0,7555399	0,0870652	0,7846177	0,7604587	0,4248041	0,0149238	0,3416176
1080	0,3464846	0,5771842	0,5835040	0,7938963	0,4058304	0,1744365	0,2746756	0,3374445	0,0059947	0,8182762	0,0736084	0,8990258	0,6088530	0,5228895	0,0080127	0,1949127
1100	0,2872423	0,5226346	0,4152280	0,7413112	0,4110369	0,1618544	0,2822715	0,3411885	0,0230382	0,6557902	0,0616002	0,8540479	0,6771648	0,4383660	0,0248818	0,1718301

0	0,2499886	0,5508246	0,3713591	0,7476310	0,3879387	0,1825381	0,2894770	0,3117638	0,0016203	0,5984711	0,1149739	0,8989470	0,5919929	0,4351629	0,0156020	0,2958099
20	0,2951182	0,5655503	0,4022494	0,7780506	0,2897772	0,1248060	0,1926986	0,2947177	0,0081960	0,7778943	0,0636563	0,5612148	0,6378087	0,3809766	0,0288136	0,2176470
40	0,2954594	0,5792053	0,2591742	0,5929787	0,2836699	0,1704090	0,1517614	0,2851669	0,0155291	0,7530145	0,1242469	0,3858730	0,6722519	0,2597030	0,0170564	0,1924378
60	0,2428241	0,3979450	0,2853013	0,6785346	0,1976852	0,2100283	0,1398929	0,2879037	0,0273688	0,7443572	0,1001699	0,2441907	0,5321319	0,2447867	0,0107801	0,1745187
80	0,2280050	0,4730210	0,3406523	0,7811748	0,3316125	0,1880103	0,1158297	0,3346621	0,0152831	0,6268612	0,1637344	0,2295146	0,7930258	0,1515090	0,0207865	0,2007416
100	0,2365923	0,5005031	0,2356812	0,7616467	0,2878023	0,2204687	0,0677435	0,3435271	0,0032106	0,6997898	0,1107168	0,1203825	0,5784355	0,1370870	0,0105390	0,3342731
120	0,3293449	0,5990892	0,3726013	0,7812959	0,2723215	0,2121783	0,0686962	0,3211903	0,0089897	0,7570320	0,1423663	0,0952181	0,7002477	0,0757385	0,0031474	0,1873281
140	0,1921634	0,5611140	0,2553014	0,7423176	0,2140613	0,2722344	0,0630702	0,2435485	0,0094874	0,7036718	0,1673959	0,0615939	0,6461633	0,0681008	0,0035579	0,2351511
160	0,3369740	0,5228037	0,2751379	0,8345920	0,2698437	0,2239945	0,0343209	0,2638978	0,0378900	0,7361747	0,1353861	0,0762960	0,5591793	0,0652176	0,0068614	0,2803621
180	0,2647153	0,4727565	0,1976530	0,8781805	0,3273599	0,1675111	0,0241706	0,3115344	0,0154765	0,7501634	0,0935352	0,0261600	0,6180908	0,0733810	0,0072773	0,2839711
200	0,2691101	0,5260784	0,2920110	0,8436323	0,2651365	0,2239335	0,0212611	0,3165883	0,0237937	0,7207188	0,1237635	0,0276350	0,6617042	0,0915274	0,0029860	0,2261811
220	0,2911361	0,6047698	0,3462494	0,7083401	0,3871363	0,1648510	0,0304962	0,3323710	0,0129137	0,6414255	0,1009493	0,0210649	0,6431797	0,0534263	0,0154919	0,1844126
240	0,2582108	0,4340193	0,3016014	0,6013503	0,3688765	0,2159342	0,0149464	0,2394379	0,0104762	0,7740564	0,1391371	0,0106614	0,6162404	0,0583578	0,0101136	0,3053873
260	0,3057199	0,5031345	0,2856615	0,6868266	0,3180990	0,1279259	0,0116867	0,3190127	0,0078773	0,7339961	0,1223198	0,0094262	0,6542076	0,0446738	0,0276294	0,2861313
280	0,3038156	0,4691025	0,3160807	0,6548551	0,2820324	0,2244241	0,0032887	0,3004322	0,0220593	0,5760182	0,1326055	0,0130009	0,8261830	0,0546970	0,0114370	0,2408953
300	0,3267262	0,4902125	0,3267197	0,6889739	0,3661352	0,1662121	0,0153820	0,3672967	0,0149459	0,7293310	0,0908591	0,0106807	0,5852481	0,0569594	0,0052847	0,2153943
320	0,3488115	0,3896763	0,2656260	0,9108738	0,2774138	0,2220973	0,0038873	0,2028626	0,0326915	0,6482153	0,1728967	0,0086419	0,7443947	0,0478729	0,0126940	0,2010417
340	0,3103522	0,5142263	0,3065511	0,7856115	0,3135633	0,2045291	0,0021687	0,2999487	0,0127084	0,6752814	0,0971309	0,0187173	0,8558090	0,0137830	0,0063447	0,2480172
360	0,3358457	0,4781143	0,2173289	0,7784541	0,3747274	0,2691736	0,0104067	0,4027262	0,0089934	0,7806660	0,2013377	0,0135681	0,6847192	0,0314996	0,0106558	0,2362285
380	0,3623424	0,4135755	0,2942389	0,8045345	0,3063184	0,2355709	0,0019554	0,2837218	0,0074496	0,5552364	0,1284623	0,0078018	0,7514539	0,0522901	0,0033602	0,1939331
400	0,3102024	0,4573976	0,2141020	0,7128480	0,3094307	0,2014362	0,0091485	0,2774028	0,0128891	0,6134239	0,1289519	0,0259904	0,6199646	0,0293081	0,0069035	0,2219603
420	0,3720704	0,4491879	0,2434078	0,8067864	0,3629333	0,2529045	0,0001410	0,3250864	0,0267534	0,6397261	0,1437320	0,0117764	0,6125249	0,0712312	0,0058972	0,2018521
440	0,2997824	0,4972089	0,3172791	0,8041876	0,2797304	0,1972136	0,0002082	0,3284697	0,0328286	0,5655904	0,1766711	0,0221081	0,7074313	0,0249916	0,0034419	0,2096696
460	0,3756964	0,5563373	0,2747116	0,7798526	0,3505635	0,2198417	0,0000000	0,2152405	0,0189449	0,6834351	0,1767534	0,0258906	0,6829835	0,1066696	0,0075920	0,2094025
480	0,2979756	0,5702480	0,2461110	0,6170940	0,2626807	0,1541880	0,0001093	0,1956103	0,0220338	0,7104633	0,0829258	0,0217304	0,7183589	0,0494726	0,0016817	0,2244517
500	0,3640439	0,6428419	0,2597132	0,7451777	0,2861088	0,1604261	0,0033759	0,2010770	0,0104643	0,8034403	0,0665430	0,0163596	0,7233806	0,0405385	0,0159075	0,2617576
520	0,2929387	0,5978306	0,4541796	0,8937434	0,1885486	0,1997831	0,0014875	0,2347245	0,0115526	0,7349425	0,1301631	0,0200173	0,7721101	0,0409909	0,0015497	0,3346275
540	0,2530474	0,5512754	0,2414134	0,8448235	0,2152458	0,2193172	0,0047014	0,2600404	0,0181020	0,7688748	0,1319892	0,0063277	0,7770487	0,0462778	0,0074473	0,3773994
560	0,3856613	0,4315614	0,2444220	0,7380998	0,3202292	0,2668013	0,0026177	0,2761756	0,0049444	0,8746904	0,1536465	0,0159670	0,7873040	0,0274332	0,0053446	0,3177151
580	0,2519522	0,4850897	0,4857818	0,8441138	0,4187292	0,2370002	0,0659144	0,2407131	0,0203090	0,6663827	0,0726310	0,2565106	0,6585503	0,2442054	0,0169004	0,3070884
600	0,2909594	0,5545011	0,4720763	0,8468874	0,4670700	0,2835636	0,1228439	0,3275470	0,0070567	0,8451654	0,1089906	0,4162351	0,6925138	0,3029266	0,0090525	0,2345206
620	0,2738006	0,5333490	0,4674656	0,7694301	0,6162979	0,1777280	0,2140248	0,2730269	0,0173317	0,7751991	0,1335639	0,4650215	0,7041160	0,3232439	0,0025214	0,2568037
640	0,3453017	0,6245233	0,6074871	0,8157585	0,4389320	0,1967730	0,2047792	0,3124528	0,0058650	0,6839602	0,1174085	0,6226986	0,7551146	0,4446170	0,0020969	0,2597169
660	0,3201993	0,5346229	0,4980858	0,7667696	0,4460548	0,2592087	0,2883750	0,2260476	0,0074010	0,6914597	0,1066128	0,6021437	0,8015093	0,4361478	0,0078297	0,2862436
680	0,2621845	0,5301264	0,4761673	0,7158665	0,3772304	0,1406318	0,3202061	0,3391228	0,0093880	0,7113639	0,1382550	0,8336788	0,5571406	0,3887761	0,0016121	0,2983040
700	0,2906091	0,5565912	0,4332782	0,7408536	0,4135864	0,1287261	0,3315820	0,2922107	0,0342696	0,6754843	0,0721236	0,8652729	0,7425882	0,5115163	0,0007623	0,2612946
720	0,3437315	0,5179973	0,5795945	0,8182850	0,3704237	0,1275671	0,2510865	0,3314527	0,0057297	0,5932384	0,1310280	0,6981622	0,6792432	0,4507970	0,0045076	0,2262055
740	0,2803782	0,5191357	0,4865499	0,8387855	0,4426113	0,2053117	0,3213202	0,2869323	0,0019253	0,6731550	0,0631035	0,7435095	0,6568275	0,4544826	0,0055734	0,2064787
760	0,3049373	0,4540868	0,4258333	0,7448365	0,3861832	0,1744561	0,3394060	0,3757995	0,0062870	0,6065630	0,1086521	0,7817065	0,6018869	0,6411592	0,0131298	0,2413737
780	0,3141774	0,5677637	0,4018564	0,8319173	0,3272247	0,1317872	0,3392646	0,3157882	0,0055167	0,7622035	0,1102867	0,8587410	0,7581496	0,4136243	0,0101557	0,2361946
800	0,3522687	0,4798142	0,3991918	0,8490028	0,4121340	0,1779659	0,3112845	0,3363753	0,0078027	0,8022960	0,0700073	0,7280479	0,6919405	0,4803452	0,0091811	0,2499291
820	0,3843203	0,5053961	0,4622540	0,8933743	0,4155452	0,1312551	0,3683059	0,3449693	0,0081007	0,6758722	0,0953575	0,6928582	0,7296988	0,5998888	0,0107212	0,2521799
840	0,2976458	0,5227829	0,4218273	0,8068833	0,3441592	0,1137605	0,2292616	0,2658615	0,0084675	0,6964877	0,1626563	0,7361439	0,7166033	0,5358030	0,0073913	0,3283756
860	0,3731747	0,5343741	0,4357629	0,6625651	0,3169871	0,1517025	0,2562039	0,2349168	0,0224392	0,6800795	0,0982652	0,5614296	0,8052357	0,4695234	0,0103655	0,1457707
880	0,2691912	0,4840379	0,6266098	0,6590608	0,4019087	0,1829888	0,2505807	0,3079899	0,0032782	0,6087610	0,1134103	0,6846504	0,6219685	0,5542504	0,0026723	0,2936541
900	0,2937355	0,4990510	0,5529678	0,7282461	0,3578966	0,1182668	0,2441971	0,2426603	0,0044648	0,7783053	0,1136506	0,8668828	0,8160386	0,5155319	0,0014479	0,1910091
920	0,4055737	0,4794757	0,5459999	0,8131554	0,4577725	0,1570060	0,3227891	0,2607209	0,0151210	0,7372075	0,1004433	0,8457042	0,7594290	0,4850387	0,0025195	0,2482401
940	0,2561105	0,4023077	0,5425084	0,7837652	0,5201451	0,1779181	0,2832145	0,2450183	0,0093685	0,8338889	0,0936964	0,7930807	0,8486271	0,4807351	0,0288055	0,2211290
960	0,3533702	0,5259725	0,4964259	0,6737191	0,4151108	0,1488106	0,2753822	0,2938849	0,0326756	0,7994249	0,1442124	0,8272853	0,8787481	0,4321702	0,0125918	0,2582908
980	0,2535383	0,5254536	0,4424521	0,9268826	0,3336940	0,1036909	0,2934174	0,3301031	0,0151666	0,7693492	0,1185826	0,7532936	0,7988317	0,5198342	0,0076237	0,1925821
1000	0,2626929	0,4876318	0,4097924	0,8127800	0,3390964	0,1488653	0,3111246	0,3122050	0,0116689	0,6478381	0,1056586	0,7590850	0,6879963	0,5847975	0,0052017	0,2664841
1020	0,3173775	0,4511068	0,4173656	0,7979176	0,3522867	0,1904490	0,2517672	0,2721831	0,0140210	0,6396471	0,0818976	0,9052693	0,7693135	0,5189857	0,0095881	0,2006473
1040	0,2928577	0,3690820	0,4330209	0,7012512	0,3436324	0,1911321	0,2604149	0,3505760	0,0019035	0,7261096	0,1553555	0,6716241	0,7260863	0,4463806	0,0130399	0,2261049
1060	0,2490331	0,5800819	0,4728629	0,6615815	0,3679782	0,1814631	0,2093599	0,2651149	0,0017549	0,7556880	0,1908704	0,7453207	0,6836261	0,5637174	0,0071764	0,1674744
1080	0,2767884	0,5393800	0,4325864	0,6764848	0,2787403	0,2054475	0,2646506	0,3355843	0,0101676	0,6829787	0,1754758	0,6177371	0,5797777	0,5518037	0,0024728	0,2064283
1100	0,2558806	0,4800489	0,5131316	0,5960679	0,3095111	0,1676089	0,2378090	0,3790629	0,0094547	0,8130256	0,1221247	0,8215276	0,6931663	0,4694393	0,0178516	0,1548873

0	0,3255857	0,5313941	0,4759201	0,8301842	0,4209459	0,1234030	0,1967374	0,3144357	0,0033303	0,6907958	0,1299552	0,8277443	0,6028142	0,5043564	0,0148076	0,1841373
20	0,2909015	0,5679177	0,5226681	0,7279467	0,3339989	0,1260666	0,2992587	0,3667600	0,0039452	0,7247110	0,1296635	0,6734684	0,6462680	0,3637540	0,0024621	0,1853191
40	0,1826933	0,5215223	0,5587589	0,7941204	0,3823495	0,2087266	0,2133400	0,3821474	0,0066790	0,6677385	0,0841787	0,4339120	0,5806014	0,4448174	0,0000862	0,1067172
60	0,1555826	0,5775498	0,4365671	0,6747447	0,4350592	0,1264898	0,3102811	0,3087501	0,0067890	0,6708218	0,1288782	0,2876555	0,5463318	0,4071538	0,0050414	0,1163468
80	0,1562944	0,5933422	0,4895547	0,7224290	0,4044098	0,1263765	0,2474823	0,3682129	0,0132997	0,6851155	0,0800173	0,2871870	0,5405640	0,4781239	0,0132692	0,0473589
100	0,1509959	0,6396530	0,5062240	0,7232566	0,3986723	0,1471437	0,2332965	0,3076859	0,0044922	0,7286123	0,0814278	0,1880952	0,4325412	0,5028011	0,0444697	0,0819271
120	0,1110035	0,6535186	0,4735464	0,6038666	0,3154302	0,1566451	0,2538080	0,2977608	0,0186560	0,6279622	0,0750013	0,2019496	0,6662664	0,5372500	0,0070203	0,0675940
140	0,0716166	0,5493128	0,3953987	0,7892840	0,3623453	0,1588339	0,2216921	0,3774159	0,0059181	0,8154396	0,0890272	0,1782204	0,3550527	0,4851012	0,0036346	0,0935123
160	0,0581062	0,6949538	0,4481545	0,6851105	0,3509557	0,1343387	0,2628522	0,2769655	0,0112690	0,6916345	0,1009302	0,1295812	0,5726252	0,5487547	0,0060222	0,0400952
180	0,0757849	0,6726897	0,3724023	0,7191293	0,3744908	0,1809014	0,2108320	0,2822392	0,0299158	0,6598205	0,1463138	0,1293265	0,4376811	0,4432647	0,0211053	0,0504280
200	0,1142242	0,6212319	0,4433877	0,6518298	0,4506374	0,1592942	0,2380296	0,2804628	0,0120109	0,6528783	0,1123598	0,1515116	0,5552057	0,4619395	0,0044780	0,0423724
220	0,0974892	0,7443788	0,5538187	0,6831864	0,4007561	0,1625233	0,2404199	0,2532311	0,0181285	0,8104781	0,1043133	0,1244375	0,5778460	0,4675749	0,0533231	0,0560322
240	0,1097109	0,5779426	0,4521344	0,8103330	0,3859620	0,0940244	0,2448364	0,3557299	0,0186482	0,7603262	0,1103537	0,1201861	0,4672222	0,5470855	0,0368729	0,1106388
260	0,0633530	0,6689203	0,4921056	0,7243819	0,3804551	0,1605591	0,2383633	0,3461416	0,0361420	0,7847943	0,0576085	0,1269475	0,4770724	0,5153231	0,0110242	0,0524788
280	0,0839889	0,5224378	0,4882652	0,7673546	0,4720561	0,2068852	0,2050594	0,3486048	0,0202570	0,7500729	0,1116288	0,1527729	0,4514048	0,4764182	0,0126442	0,0460885
300	0,1567310	0,5914545	0,4677534	0,8017580	0,3847208	0,1845451	0,2660367	0,3610459	0,0144773	0,7525268	0,1405919	0,1343772	0,4549944	0,4859181	0,0204047	0,0838596
320	0,0594101	0,6220029	0,4353231	0,7222980	0,4068157	0,2009750	0,2615156	0,2938254	0,0117076	0,7143833	0,1442736	0,1705687	0,4910187	0,6430527	0,0030492	0,0762828
340	0,0928981	0,6668118	0,5016440	0,6481353	0,3231115	0,2681217	0,2489636	0,4062113	0,0063879	0,5905131	0,1460084	0,1066629	0,5688138	0,5668167	0,0093117	0,0683897
360	0,1458330	0,6128056	0,4755994	0,8074488	0,3464320	0,1904252	0,2816983	0,3435114	0,0068868	0,6400062	0,0998810	0,1724699	0,4459686	0,4742665	0,0286211	0,0759530
380	0,1273597	0,6713622	0,5137483	0,8906731	0,3901884	0,1620459	0,2312185	0,2399809	0,0156940	0,6104504	0,0912760	0,1521167	0,4335406	0,5271717	0,0051727	0,0366776
400	0,0820298	0,7124143	0,5542071	0,7562789	0,4114834	0,1697734	0,2308270	0,3044561	0,0202659	0,5491110	0,0987343	0,0907731	0,4469400	0,4199853	0,0079895	0,0562555
420	0,0547862	0,6832344	0,4725093	0,7301000	0,4794328	0,1418994	0,2693995	0,2799997	0,0071170	0,7209245	0,0684782	0,0871990	0,4856511	0,4472804	0,0044279	0,1270045
440	0,1143343	0,6424705	0,5054758	0,7170023	0,3540611	0,0973185	0,2728732	0,3014160	0,0055826	0,7850971	0,1376033	0,0963567	0,3599344	0,4597547	0,0019255	0,0571468
460	0,0763020	0,7155563	0,5642439	0,7309113	0,5194573	0,1822031	0,2062082	0,3569660	0,0289693	0,7702768	0,1132521	0,1643387	0,5044380	0,4209784	0,0072396	0,0724671
480	0,0743583	0,6640290	0,4443874	0,7379696	0,4599386	0,1982553	0,3092767	0,2983121	0,0072567	0,7565212	0,1669647	0,0858835	0,4244402	0,5256672	0,0028365	0,0923218
500	0,0777484	0,7200977	0,4088277	0,8048783	0,3855426	0,1398658	0,2979281	0,2791423	0,0410292	0,6879111	0,1646866	0,1474876	0,5237246	0,4288322	0,0070702	0,1164763
520	0,0499114	0,5244455	0,5150075	0,8171912	0,2948374	0,1199138	0,2623138	0,2241769	0,0173735	0,8028735	0,1761035	0,1587102	0,5320867	0,3491096	0,0043828	0,0523166
540	0,0757818	0,6383538	0,5362524	0,8346255	0,3602341	0,2080104	0,2996871	0,3669547	0,0079064	0,6905274	0,1079812	0,1330961	0,5411373	0,4426695	0,0045656	0,0898759
560	0,1292402	0,6392421	0,4646458	0,8097018	0,4092568	0,2185323	0,2571272	0,3228571	0,0248087	0,6473170	0,1162427	0,1122425	0,5313710	0,3829457	0,0168641	0,0611799
580	0,1788925	0,6324148	0,4414878	0,8743686	0,4932965	0,1464200	0,3784242	0,2844059	0,0091415	0,6804634	0,1143375	0,2476273	0,5314856	0,3922247	0,0075944	0,0952860
600	0,2025257	0,5631291	0,4185680	0,8747354	0,3246602	0,1310124	0,1852003	0,3017296	0,0211103	0,6321206	0,1766342	0,4755519	0,6282515	0,4531987	0,0262005	0,1499622
620	0,2900352	0,5802339	0,5436893	0,7974668	0,3891904	0,1666266	0,2434595	0,2949466	0,0057547	0,7877206	0,1515662	0,4807112	0,4461418	0,5120416	0,0269163	0,1896793
640	0,2599834	0,6592965	0,5155250	0,7690406	0,3741859	0,1768965	0,3525784	0,3750187	0,0166206	0,6340263	0,1291086	0,5212135	0,6395576	0,6463864	0,0185480	0,1860682
