"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
40	0,8595617	0,5285574	0,1908418	0,6206444	0,3816798	0,6838540	0,0048463	0,1220021	0,3022574	0,1197232	0,4006462	0,0136429	0,4809649	0,1762490	0,1613559	0,4962356
60	0,8681654	0,4977542	0,2037688	0,5985218	0,3051394	0,6480927	0,0061682	0,1243741	0,3411776	0,1124140	0,3555102	0,0107319	0,4875926	0,2509796	0,1752534	0,6274140
80	0,9170140	0,5011935	0,2500746	0,5299057	0,3281867	0,7053822	0,0089598	0,1301057	0,3843574	0,1081276	0,3567427	0,0139588	0,4678792	0,2714781	0,1556530	0,7330999
100	0,9318163	0,5405673	0,2744023	0,4990663	0,3085216	0,7793290	0,0178894	0,1259909	0,3577038	0,1348806	0,3492356	0,0108933	0,4290415	0,2830034	0,1485646	0,8098637
120	0,8952640	0,5525487	0,2632962	0,4819515	0,2814575	0,7349258	0,0181279	0,1385942	0,3969145	0,1037295	0,3305313	0,0097398	0,4030329	0,2472265	0,1666681	0,8582033
140	0,9621537	0,5498630	0,2615707	0,5303021	0,3256030	0,7020760	0,0241529	0,1575135	0,3635871	0,1027295	0,3369584	0,0178072	0,4299810	0,2516342	0,1887375	0,8859548
160	0,9826686	0,5780801	0,2465949	0,5519693	0,3579401	0,7107830	0,0117952	0,1466224	0,3047892	0,1353323	0,3385511	0,0133189	0,4810967	0,2294891	0,1870285	0,8958539
180	0,9542581	0,5959509	0,2370247	0,5112364	0,3209433	0,7605021	0,0112866	0,1113125	0,2544218	0,1218199	0,3512454	0,0109723	0,3988464	0,2080122	0,1724622	0,9050115
200	0,9524934	0,5218539	0,2175777	0,4950434	0,3320147	0,8101740	0,0058012	0,1336216	0,2346753	0,1390742	0,3626445	0,0084097	0,3765358	0,1675861	0,1612080	0,8688852
220	0,8521866	0,5360010	0,2171417	0,5237012	0,3618260	0,7986918	0,0063831	0,1250186	0,2604667	0,0913390	0,4203044	0,0125381	0,3896262	0,1671296	0,1587876	0,9107550
240	0,9090044	0,5471697	0,2370557	0,5064040	0,3519973	0,8067502	0,0043675	0,1161019	0,3003749	0,1155573	0,3708392	0,0284206	0,3948178	0,1817590	0,1657248	0,9157351
260	0,8432322	0,5109096	0,2114174	0,4648095	0,3652849	0,8225003	0,0096774	0,1146638	0,3143323	0,0812988	0,3851469	0,0183189	0,3560051	0,2187181	0,1160079	0,8863711
280	0,8721255	0,5356426	0,2624262	0,5232901	0,3866847	0,7739424	0,0068186	0,1000865	0,3184876	0,0898198	0,4071617	0,0255647	0,4200277	0,2041224	0,1259490	0,8877676
300	0,8677902	0,5158630	0,2322685	0,5764313	0,3793093	0,7366062	0,0017326	0,1037738	0,3847311	0,0941632	0,3733646	0,0193307	0,4582576	0,2494616	0,1529371	0,9473073
320	0,9353026	0,5677021	0,2801045	0,5515717	0,3596001	0,7227623	0,0051309	0,0963970	0,4162814	0,0951552	0,3430467	0,0268948	0,4488031	0,2229792	0,1491698	1,0706918
340	0,8931092	0,5311785	0,2610496	0,5465196	0,3157538	0,7716364	0,0055517	0,0866581	0,3948147	0,0832219	0,3057306	0,0158070	0,4520794	0,2073559	0,1575943	1,0252962
360	0,8970018	0,6297925	0,2357103	0,5528250	0,4144833	0,8117387	0,0076371	0,0971090	0,3511366	0,1001079	0,3535380	0,0129662	0,4852064	0,2053282	0,1741915	0,9893295
380	0,8447241	0,5836186	0,2300664	0,5527079	0,3791555	0,7640161	0,0085559	0,1169162	0,3140198	0,0962060	0,3767664	0,0135057	0,4098459	0,2248828	0,1926442	0,9191955
400	0,9179080	0,5679348	0,2449273	0,5666254	0,3118402	0,7803288	0,0109609	0,1094582	0,3383289	0,1041391	0,3607766	0,0144991	0,4368216	0,2310765	0,1597284	0,8604702
420	0,8601991	0,5574088	0,2428995	0,5946028	0,3356536	0,7458719	0,0063963	0,1165901	0,4057779	0,1196103	0,3414442	0,0170516	0,4361379	0,2334972	0,1668648	0,9172647
440	0,8633321	0,5040150	0,2890796	0,5799562	0,3726540	0,7864580	0,0088935	0,1029357	0,3865430	0,1042171	0,3236721	0,0121436	0,4370781	0,2530448	0,1444790	0,9468055
460	0,9225343	0,5709688	0,2788911	0,5399136	0,3301283	0,7309822	0,0032416	0,1074066	0,3676521	0,1064630	0,3751993	0,0148099	0,4175784	0,2504377	0,1543893	0,9066177
480	0,9391460	0,5709421	0,2497060	0,5348107	0,3486959	0,8222956	0,0029712	0,1251463	0,3607217	0,1266618	0,3467913	0,0117036	0,4363357	0,2544385	0,1558049	0,8955119
500	1,0001118	0,5569892	0,2381308	0,5562270	0,3562408	0,7407742	0,0033286	0,1191998	0,3447283	0,1124802	0,3996947	0,0155836	0,4136003	0,1844828	0,1809983	0,8853668
520	0,9322423	0,5744072	0,1967310	0,5622931	0,2913683	0,7696816	0,0038574	0,1095398	0,2968300	0,1122503	0,3897834	0,0139097	0,4272548	0,2122916	0,1910706	0,8218507
540	0,8136573	0,5833698	0,2181812	0,5948101	0,3071637	0,7452982	0,0030579	0,1180398	0,2623155	0,1096491	0,3926225	0,0135682	0,4792215	0,1720720	0,1751427	0,8439587
560	0,7793473	0,5658490	0,1847538	0,6654854	0,4053131	0,6927326	0,0067824	0,0866178	0,2749996	0,1161256	0,3775922	0,0129620	0,4047321	0,1654503	0,1805064	0,8232703
580	0,8702195	0,5938948	0,1800113	0,8811033	0,3632891	0,5414798	0,0092648	0,1075594	0,2821845	0,1130143	0,3566045	0,0180194	0,4069637	0,1777160	0,1792804	0,5449991
600	0,9780839	0,5295817	0,2015111	0,9777205	0,3470226	0,5335881	0,0055362	0,1236469	0,3070651	0,1251002	0,3574155	0,0137806	0,4314085	0,1605362	0,1624895	0,3628656
620	0,8871200	0,5447251	0,2015557	0,8488620	0,3601813	0,5528161	0,0048607	0,0997545	0,3492195	0,1038652	0,3635301	0,0105219	0,4577332	0,1900363	0,1607558	0,2380956
640	0,9383342	0,5444482	0,2182776	0,8973281	0,3570775	0,4948437	0,0076654	0,0998710	0,3307749	0,0998650	0,3605625	0,0132411	0,4439284	0,2080897	0,1520223	0,1725046
660	0,9949519	0,5054332	0,2542400	0,9046103	0,3938317	0,4567593	0,0062569	0,0922768	0,3510981	0,0958908	0,3776200	0,0184529	0,4247298	0,2032233	0,1415609	0,1343825
680	1,0467944	0,4615130	0,2428617	0,9231125	0,3670362	0,4302622	0,0040256	0,1049997	0,3136185	0,0961614	0,3919088	0,0134118	0,4462326	0,1671462	0,1571024	0,0901447
700	1,0390260	0,5135563	0,2321763	0,8926937	0,3806952	0,3874631	0,0046605	0,1056311	0,2636205	0,0807692	0,3650130	0,0171815	0,3667703	0,1398644	0,1518450	0,0618996
720	0,9439750	0,5001842	0,2526776	0,9365855	0,3601606	0,4142228	0,0028613	0,1155195	0,2292896	0,0925308	0,4076639	0,0224137	0,3848509	0,1418393	0,1435575	0,0380281
740	0,9952484	0,5542508	0,2369117	0,9306590	0,3391008	0,4584889	0,0039508	0,1524153	0,2340454	0,0798105	0,4094812	0,0317146	0,3680495	0,1254000	0,1749002	0,0423708
760	1,0344282	0,4938524	0,2459249	0,8859173	0,3455372	0,4172544	0,0070634	0,1535241	0,2158750	0,0828482	0,3877521	0,0261412	0,3689398	0,1316815	0,1714209	0,0409153
780	1,0126766	0,5052880	0,2499273	0,8538711	0,4379880	0,4707951	0,0074311	0,1480376	0,2269559	0,0817612	0,3640272	0,0276401	0,3924873	0,1414747	0,1826997	0,0247417
800	0,9942348	0,5218026	0,2484825	0,8468532	0,3718871	0,4516987	0,0056944	0,1322283	0,2206076	0,0869373	0,3565842	0,0267023	0,4136292	0,1802842	0,1781658	0,0221906
820	1,0094554	0,5302954	0,2458506	0,9148477	0,2921958	0,4249933	0,0061286	0,1465610	0,2366973	0,0594170	0,3826546	0,0357665	0,4217724	0,1935732	0,1751091	0,0252709
840	1,0073821	0,5020112	0,2365632	0,9740371	0,3891587	0,4458075	0,0089436	0,1188638	0,2878171	0,0908985	0,3643591	0,0379897	0,4071847	0,1850016	0,1582717	0,0356944
860	0,9780452	0,5275128	0,2650592	0,9673324	0,4057013	0,4373557	0,0070402	0,1163141	0,3067057	0,1158313	0,3890555	0,0337422	0,4093830	0,1903579	0,1446341	0,0322599
880	0,9614161	0,5044544	0,2306796	0,9230797	0,3600294	0,4520874	0,0088892	0,1089036	0,2762288	0,1037352	0,3727512	0,0269081	0,4409928	0,1808024	0,1388817	0,0369191
900	0,9758468	0,4773452	0,2295057	0,9192462	0,3673671	0,4514555	0,0095672	0,0974017	0,2845474	0,1120474	0,3437199	0,0285254	0,4341700	0,1550497	0,1376931	0,0295028
920	1,0464246	0,5867555	0,2195052	0,8839935	0,3640837	0,4755046	0,0089627	0,0995768	0,3138873	0,1108768	0,3601054	0,0209829	0,4098839	0,1897645	0,1474034	0,0430956
940	1,0106614	0,5423538	0,2160481	0,8882958	0,3823995	0,4517470	0,0108308	0,1302182	0,3332663	0,1064350	0,3823172	0,0211944	0,4448592	0,2222149	0,1593425	0,0450279
960	0,9421623	0,5734676	0,2049761	0,8879529	0,4354760	0,4500873	0,0088912	0,1020894	0,3146463	0,1041107	0,4213732	0,0234282	0,4052057	0,1840245	0,1803208	0,0470115
980	1,0263494	0,6187058	0,2446197	0,8530215	0,3849190	0,4544468	0,0044444	0,0955289	0,3043088	0,1009849	0,4562657	0,0160414	0,3972752	0,1926480	0,1916293	0,0426944
1000	0,9755937	0,6479427	0,2061521	0,8675192	0,3557289	0,4434139	0,0067625	0,1085182	0,2949786	0,1057414	0,4269109	0,0172207	0,4439488	0,1575716	0,1927292	0,0418794
1020	1,0902420	0,6115880	0,2191342	0,8620808	0,3353778	0,4004808	0,0161414	0,1133448	0,3172945	0,0989063	0,4239349	0,0122181	0,4519223	0,1577733	0,1868674	0,0436050
1040	0,9873784	0,5348297	0,2594169	0,8632978	0,3110674	0,4329559	0,0101481	0,1145558	0,3201473	0,0781703	0,3893832	0,0099949	0,3843900	0,1806448	0,1765865	0,0450670
1060	0,9879240	0,5290880	0,2467701	0,8532414	0,2905323	0,4268990	0,0032720	0,1289220	0,3200206	0,0727833	0,3857892	0,0055763	0,4126349	0,1742894	0,1716282	0,0437126
1080	0,9750655	0,5161089	0,2477508	0,9156188	0,3534138	0,4874895	0,0012724	0,0944276	0,3604316	0,0930635	0,3619443	0,0140785	0,3992094	0,1592065	0,1735433	0,0285488
1100	0,9675690	0,5305728	0,2405618	0,9483122	0,3210102	0,5079403	0,0063807	0,1125067	0,3709628	0,0920056	0,3730123	0,0194875	0,4366540	0,1989326	0,1719292	0,0373307

0	1,0452188	0,5218371	0,2431001	0,9937943	0,3502292	0,4619982	0,0154682	0,1587941	0,3179983	0,1064183	0,4190559	0,0202205	0,4101721	0,1783405	0,1809217	0,0357007
20	1,0446404	0,4974680	0,1886206	0,9278306	0,5715877	0,3921139	0,3073365	0,1185841	0,3260361	0,1079286	0,2597681	0,0179088	0,4403220	0,5819864	0,3450335	0,0430893
40	1,1053021	0,5178190	0,1888840	0,9518544	0,4993015	0,4230180	0,4614117	0,1376471	0,3103474	0,1072067	0,2211246	0,0172627	0,4426547	0,7854294	0,4766521	0,0410698
60	1,0649306	0,4970286	0,1654272	0,8340489	0,4676139	0,4085501	0,4674557	0,1299164	0,3268015	0,0839715	0,1908579	0,0128275	0,4983324	0,7764762	0,5976655	0,0402965
80	1,0517483	0,4592588	0,1911325	0,8911119	0,5709659	0,4331589	0,5225753	0,1201197	0,2865788	0,1167200	0,1767291	0,0245577	0,4533207	0,7720239	0,6723805	0,0642484
100	1,0483618	0,4531133	0,1611747	0,8647979	0,4714580	0,4058708	0,5379318	0,1078201	0,2497505	0,1018343	0,1453515	0,0257796	0,4329203	0,7994168	0,7412539	0,0560835
120	0,9185788	0,4738149	0,1667301	0,8787364	0,4251346	0,3698569	0,4851740	0,0919246	0,2154006	0,1101253	0,1115964	0,0183030	0,4256188	0,7470769	0,7883035	0,0404143
140	0,9422747	0,4295256	0,1376892	0,8231780	0,3793667	0,4085728	0,5060526	0,1139991	0,2198857	0,0865959	0,1030244	0,0139008	0,4082730	0,8154487	0,7769193	0,0376073
160	1,0961835	0,4817513	0,1679865	0,8438605	0,4252465	0,4211106	0,5153214	0,0986322	0,2357546	0,0777842	0,0895758	0,0073380	0,4034947	0,8297354	0,7442623	0,0412280
180	1,0026015	0,4362345	0,1965552	0,9272215	0,4718320	0,4282106	0,4535627	0,0945651	0,2433401	0,0799229	0,0881889	0,0105474	0,4512096	0,7850788	0,7369180	0,0310288
200	1,0099757	0,3941499	0,1775901	0,8777931	0,4914444	0,4064481	0,4474303	0,0870067	0,2396844	0,0937533	0,1064723	0,0048029	0,4608244	0,7413968	0,7483101	0,0305645
220	1,0593506	0,4088062	0,2173130	0,9116201	0,4512559	0,3552203	0,5115076	0,0719034	0,2381518	0,0931310	0,0925381	0,0089135	0,4338316	0,6980297	0,8124634	0,0294747
240	1,0466052	0,4609046	0,2149909	0,8234899	0,4920043	0,3744480	0,5350207	0,0603198	0,2352695	0,0649969	0,0747707	0,0087945	0,3881432	0,7472441	0,7785182	0,0276795
260	0,9514345	0,4261058	0,2120174	0,7247248	0,4245536	0,3889406	0,5195461	0,0608940	0,2413771	0,0759677	0,0816221	0,0144348	0,3660378	0,7573559	0,7860677	0,0335678
280	1,0094691	0,4776251	0,2228820	0,8167055	0,4078964	0,4685968	0,5324608	0,0871346	0,2281121	0,0767721	0,1001525	0,0142538	0,3349651	0,7604094	0,8284053	0,0330448
300	0,9473759	0,4410164	0,1895912	0,7942955	0,3737067	0,4507052	0,5292789	0,0861920	0,2375421	0,0665467	0,0948937	0,0086134	0,3849992	0,7497415	0,8294164	0,0352414
320	1,0006352	0,4343395	0,1876298	0,8614950	0,4190561	0,4311962	0,5305194	0,0953069	0,2188582	0,0633697	0,0932362	0,0099973	0,3699820	0,7861625	0,8489553	0,0287542
340	0,9853670	0,4555652	0,1974016	0,8374267	0,4858312	0,3828340	0,4930543	0,0818332	0,2129642	0,0742074	0,1096921	0,0138400	0,4251919	0,7266937	0,7860748	0,0264064
360	0,9577607	0,4355013	0,2283620	0,8167791	0,4579132	0,4185275	0,5369231	0,0979881	0,2396529	0,0636584	0,0957679	0,0125870	0,4294295	0,8051604	0,7904218	0,0242945
380	0,9053623	0,4407637	0,2043516	0,8288538	0,3821826	0,4085806	0,5069609	0,0976916	0,2369540	0,0876335	0,0855169	0,0165997	0,4520421	0,7809968	0,8466189	0,0210233
400	0,9136650	0,4359703	0,2006790	0,8371757	0,3610311	0,3696417	0,5090964	0,0858774	0,2782848	0,0875547	0,1045281	0,0180308	0,4104893	0,7526334	0,8303184	0,0268247
420	0,9974269	0,4218316	0,2172106	0,9286638	0,4410075	0,3884982	0,4724861	0,0905315	0,2555760	0,0695024	0,1168570	0,0225393	0,3850226	0,7331023	0,8812829	0,0138989
440	1,0424309	0,4575523	0,1934604	0,8499595	0,3863643	0,4193406	0,4922097	0,1001048	0,2298420	0,0486112	0,1293383	0,0201407	0,4164401	0,7740180	0,8466887	0,0215070
460	1,1130265	0,4683278	0,1824676	0,8082351	0,4099560	0,4472791	0,4994561	0,0710756	0,2559522	0,0532459	0,1427342	0,0230737	0,4460256	0,7207522	0,7899547	0,0415631
480	1,0241637	0,4007147	0,1888378	0,8705085	0,4087417	0,3716255	0,4799714	0,0741170	0,2637561	0,0763196	0,1284921	0,0267000	0,4019923	0,7625319	0,7931139	0,0341202
500	1,0311173	0,4719684	0,1323144	0,8577289	0,4007869	0,3952096	0,4872685	0,0956436	0,2528807	0,0615079	0,1024962	0,0316344	0,3798458	0,7694035	0,8109359	0,0314490
520	1,0055374	0,4628578	0,1594650	0,9181057	0,4821279	0,3584633	0,5322151	0,0908071	0,2503625	0,0693236	0,1124619	0,0304970	0,4200846	0,7899832	0,8289247	0,0244757
540	1,0468057	0,4527528	0,1797934	0,9320260	0,4630574	0,3514177	0,5012840	0,0643435	0,2892121	0,0693270	0,1030637	0,0357176	0,4272137	0,8200352	0,8186647	0,0385666
560	1,0811342	0,4539384	0,1928125	0,8428232	0,3725194	0,4112140	0,4701742	0,0619246	0,3059685	0,0759647	0,1127089	0,0295115	0,4487374	0,7687245	0,7816285	0,0303190
580	0,9737854	0,4520326	0,2305456	0,8043576	0,2103816	0,4616189	0,2318032	0,0768397	0,2968765	0,0747250	0,1939755	0,0232503	0,4087692	0,4267157	0,5735769	0,0286273
600	0,9347964	0,4617822	0,2067196	0,8140015	0,1943017	0,4484190	0,1104823	0,1008936	0,2940218	0,0662002	0,2414469	0,0168042	0,4267038	0,3203733	0,4379071	0,0382071
620	0,9862208	0,4865566	0,2146857	0,8081513	0,3153112	0,4495461	0,0556276	0,0723159	0,2786668	0,0814762	0,2655411	0,0198444	0,4496808	0,2894485	0,3488309	0,0503786
640	0,9756742	0,4411746	0,2368528	0,8472295	0,3455977	0,4386433	0,0240132	0,0803517	0,2835367	0,0868087	0,3091881	0,0194059	0,4418492	0,1711326	0,2642705	0,0478651
660	0,9256692	0,5223524	0,2447010	0,8781442	0,2738883	0,4559326	0,0142080	0,1074432	0,2508683	0,0891563	0,3619169	0,0207481	0,4172768	0,1918768	0,2182669	0,0541265
680	1,0258051	0,5362905	0,2312845	0,9303295	0,2325139	0,4078543	0,0062978	0,1086220	0,2760092	0,1139930	0,3456109	0,0189828	0,4102514	0,1769897	0,2026057	0,0475711
700	1,1046401	0,5085428	0,2278651	0,9226579	0,3456933	0,4166583	0,0060283	0,1169401	0,2825011	0,1085015	0,3504562	0,0211536	0,3964177	0,1432090	0,2193371	0,0511779
720	0,9978873	0,5329784	0,2619851	0,9105620	0,4031046	0,4156697	0,0090348	0,1326826	0,2923668	0,1156380	0,3668720	0,0220127	0,3687427	0,1543099	0,1964253	0,0501353
740	1,0095773	0,5960022	0,2788443	0,8370641	0,4015561	0,4658483	0,0084373	0,1357933	0,3238595	0,0978875	0,3782242	0,0227653	0,3834789	0,2031430	0,2085538	0,0368576
760	0,9554559	0,5960742	0,2403371	0,9202224	0,3792403	0,4513611	0,0125858	0,1594858	0,3662108	0,0815300	0,3842403	0,0210528	0,4102073	0,1968063	0,2240460	0,0464957
780	0,9308961	0,5575079	0,1836838	0,9068937	0,3776199	0,4865128	0,0118139	0,1372544	0,3436196	0,0729769	0,4170651	0,0199518	0,3576684	0,1807599	0,2159382	0,0562156
800	0,9576793	0,5806262	0,2094527	0,8118777	0,3987947	0,4539270	0,0064264	0,1228977	0,3004273	0,0623973	0,4218991	0,0178441	0,4218850	0,1987275	0,2137561	0,0457774
820	1,0325395	0,5179286	0,2423690	0,9098576	0,2329647	0,4525426	0,0101520	0,1174052	0,3159469	0,0824768	0,4333899	0,0100606	0,4181428	0,2246615	0,1969755	0,0428717
840	1,0044071	0,5296582	0,2216123	0,9807850	0,3271965	0,5291182	0,0078270	0,1149011	0,2886212	0,0766915	0,4701592	0,0122598	0,4390373	0,2446085	0,1879528	0,0478251
860	0,9790035	0,5392445	0,2095181	0,9777647	0,3262045	0,5130382	0,0093457	0,0988333	0,3230510	0,0681333	0,4254064	0,0181412	0,4402621	0,2356794	0,1972406	0,0516351
880	1,0222020	0,4763735	0,2051764	0,9547664	0,4091970	0,4823340	0,0097480	0,0939921	0,3069979	0,0496344	0,4213702	0,0224381	0,3999138	0,2209343	0,1630388	0,0501829
900	0,9317034	0,5133717	0,2209961	0,9252869	0,3695852	0,4303031	0,0079740	0,0959971	0,2956384	0,0719990	0,4138878	0,0238538	0,4436814	0,1833143	0,1691578	0,0596071
920	1,0447857	0,5097123	0,2333401	0,8990229	0,3200053	0,4149162	0,0077806	0,0803393	0,3238819	0,0841560	0,4021643	0,0192637	0,5142473	0,1898188	0,1669771	0,0567862
940	1,0687531	0,4507849	0,2922412	0,8439822	0,2888732	0,3782340	0,0111185	0,0942600	0,3149278	0,0910907	0,3649043	0,0240641	0,4549119	0,1834041	0,1666823	0,0441871
960	1,0430522	0,5168221	0,3067580	0,8135837	0,2796221	0,4108167	0,0101240	0,0896497	0,3059327	0,0820903	0,3460053	0,0246727	0,3986030	0,1616136	0,1289239	0,0528198
980	1,0752888	0,4614257	0,2388784	0,9121387	0,3138584	0,4446031	0,0044384	0,0947251	0,2539757	0,0767277	0,3448527	0,0174643	0,4296338	0,1076378	0,1610850	0,0518703
1000	1,0315109	0,5306831	0,2210478	0,9240713	0,3692371	0,4912800	0,0066568	0,0976161	0,2411329	0,0785078	0,3579579	0,0143013	0,4251176	0,1063066	0,1619841	0,0426268
1020	1,0045305	0,4748207	0,2513351	0,8666628	0,3037412	0,4299409	0,0007958	0,0826243	0,2503515	0,0701855	0,3529797	0,0150854	0,4576542	0,1280829	0,1770286	0,0385180
1040	0,9746559	0,5043362	0,2303664	0,9077240	0,3684859	0,4398765	0,0075953	0,0938010	0,2788662	0,0898217	0,3423865	0,0151856	0,4894416	0,1616957	0,1601250	0,0382918
1060	1,0332480	0,5229375	0,2743554	0,8692510	0,3160070	0,4387682	0,0037668	0,0626925	0,3309187	0,1097726	0,3311012	0,0181072	0,4752795	0,1738494	0,1521492	0,0244589
1080	0,9416366	0,4832502	0,2533235	0,8947251	0,3476850	0,4268644	0,0094844	0,0725297	0,3318517	0,0956249	0,3346123	0,0209445	0,4591323	0,1866947	0,1622125	0,0260029
1100	0,8708503	0,5551299	0,2527848	0,9128165	0,2877921	0,4385820	0,0113320	0,0932719	0,3286682	0,1013000	0,3466178	0,0178139	0,4448434	0,1971642	0,1621284	0,0412623

0	1,0452188	0,5218371	0,2431001	0,9937943	0,3502292	0,4619982	0,0154682	0,1587941	0,3179983	0,1064183	0,4190559	0,0202205	0,4101721	0,1783405	0,1809217	0,0357007
20	0,9220226	0,5675715	0,2220898	0,8391579	0,6321245	0,3559714	0,0071953	0,1832946	0,1986669	0,0749104	0,5261076	0,0266974	0,4020957	0,1692013	0,1631542	0,1327163
40	0,8856299	0,5862200	0,2075566	0,8855775	0,6154910	0,4409367	0,0100621	0,2068412	0,2268635	0,0896260	0,5862069	0,0231596	0,4077526	0,2130655	0,1622198	0,2298991
60	0,8621630	0,5706822	0,1814883	0,7838436	0,5630200	0,4392508	0,0194028	0,2319908	0,2995527	0,1032619	0,6131967	0,0309541	0,4243789	0,2325872	0,1557338	0,2933205
80	0,9060415	0,5447411	0,2184537	0,7047710	0,5437854	0,4249380	0,0102450	0,2860032	0,3377810	0,1292726	0,5953355	0,0263938	0,4205625	0,2012400	0,1350214	0,2553664
100	1,0079285	0,5223726	0,2124920	0,7007394	0,5305372	0,4549480	0,0096084	0,3101616	0,4026105	0,1197689	0,6490344	0,0257957	0,4181458	0,2222158	0,1401605	0,2736431
120	0,9955588	0,4539760	0,2435844	0,6983063	0,5366647	0,4541683	0,0039778	0,2989638	0,3725895	0,1035404	0,6259139	0,0190814	0,4240567	0,2001651	0,1628637	0,3108047
140	0,9376890	0,4281862	0,2413914	0,7155670	0,4966238	0,4667490	0,0073715	0,2998469	0,3396990	0,0942621	0,5932440	0,0212516	0,4239129	0,1931474	0,1471020	0,3145582
160	0,9454631	0,5345905	0,2176844	0,7431713	0,5004656	0,4278140	0,0036732	0,2702981	0,3773241	0,0955304	0,6793706	0,0239159	0,4084594	0,1912210	0,1687087	0,3283673
180	0,9290324	0,5112464	0,2605646	0,7236089	0,5533469	0,4346672	0,0021410	0,3086254	0,3544941	0,1103953	0,6749252	0,0214293	0,4037839	0,1818229	0,1583206	0,3323499
200	0,9458960	0,5203114	0,2848235	0,7098214	0,5344109	0,4674794	0,0085080	0,3228109	0,3614285	0,1171677	0,6495256	0,0108135	0,4306153	0,2020482	0,1480946	0,3367833
220	0,9604952	0,6097617	0,2223316	0,7216219	0,5436068	0,4894328	0,0076007	0,3006613	0,3391130	0,0872105	0,7076076	0,0131657	0,4212973	0,1935182	0,1745755	0,3194898
240	0,8848508	0,5496969	0,1820753	0,7767584	0,4833328	0,4541990	0,0123919	0,2983372	0,3635797	0,0818596	0,6560757	0,0206732	0,3742251	0,2066167	0,1979818	0,3179498
260	0,9083028	0,6094074	0,1774360	0,7953201	0,5694298	0,4684574	0,0171589	0,2847625	0,3755451	0,0832862	0,6268831	0,0149845	0,4201806	0,2146799	0,1629597	0,3259047
280	0,9007981	0,5606853	0,1799660	0,7057041	0,4954228	0,4360388	0,0142796	0,2681695	0,3985268	0,0898201	0,6058582	0,0066931	0,4467149	0,2319292	0,1506133	0,3475094
300	0,9113308	0,5730725	0,1893566	0,6863475	0,6211143	0,5191171	0,0042293	0,2697735	0,4299808	0,0869508	0,6098835	0,0132056	0,5075785	0,2261271	0,1552801	0,3730570
320	0,9443874	0,5484859	0,2139421	0,7038972	0,5922436	0,4791859	0,0016745	0,2314211	0,4228073	0,1065955	0,6212801	0,0093445	0,4595267	0,2462601	0,1496147	0,3465936
340	0,9080281	0,5352367	0,2440147	0,6393509	0,5760607	0,4436408	0,0044773	0,2469697	0,4267090	0,1020863	0,6056326	0,0126037	0,4738019	0,1864214	0,1501343	0,3719573
360	0,9599776	0,5072627	0,2694013	0,6509186	0,4426209	0,4025028	0,0129248	0,2594143	0,3825623	0,1060882	0,5911921	0,0160967	0,4387314	0,1908936	0,1321266	0,3500593
380	0,8931191	0,5663317	0,2153087	0,6730361	0,5263143	0,4326973	0,0188133	0,2295271	0,3303399	0,1223411	0,6570786	0,0112183	0,3760946	0,1595110	0,1166928	0,3317047
400	0,8136911	0,5464465	0,2167907	0,7055508	0,5781419	0,4163097	0,0107684	0,2513870	0,3598670	0,0970303	0,6437804	0,0146561	0,4002399	0,1492338	0,1390999	0,3732535
420	0,8910055	0,5022605	0,1990063	0,6944775	0,5318655	0,3881475	0,0139032	0,2889839	0,3473230	0,1023516	0,6613034	0,0079565	0,4379514	0,1964927	0,1538919	0,3779027
440	0,8797704	0,5208708	0,2245694	0,7315799	0,5609044	0,3594429	0,0103222	0,3100453	0,2762562	0,0823003	0,7069125	0,0037299	0,4165565	0,2020548	0,1692491	0,4037714
460	0,9525946	0,6122551	0,2667569	0,7497261	0,5799269	0,3902229	0,0082487	0,2962058	0,3119907	0,0776764	0,6950859	0,0066650	0,4025333	0,2144236	0,1694180	0,3932743
480	1,0077869	0,5582294	0,2236922	0,7296067	0,5597240	0,4558130	0,0121878	0,2790921	0,3138900	0,0629399	0,6779527	0,0097317	0,3997372	0,1787409	0,1759309	0,3779347
500	0,8677675	0,6072388	0,2286981	0,7383356	0,5299257	0,5221882	0,0056242	0,2807912	0,3350116	0,0650727	0,6367022	0,0108681	0,4086009	0,1879784	0,1929539	0,4004021
520	0,7878349	0,6077359	0,2260755	0,7552311	0,5704662	0,5354874	0,0067007	0,2548123	0,3777234	0,0761796	0,5978886	0,0151469	0,4030508	0,2886248	0,2120288	0,3571972
540	0,8536052	0,6312529	0,2304134	0,6853686	0,5518940	0,5097049	0,0105366	0,2754782	0,3982495	0,0899876	0,6788202	0,0148417	0,3902725	0,2848915	0,2019170	0,3709793
560	0,8824060	0,6023998	0,2323623	0,6998351	0,5432495	0,5438178	0,0082357	0,3439120	0,4785270	0,1032930	0,7037539	0,0161785	0,4717155	0,3224904	0,1885739	0,3348495
580	0,9480775	0,5786477	0,2351618	0,7238065	0,2794644	0,5014000	0,0153170	0,2539354	0,5137903	0,1172320	0,5806262	0,0092152	0,4503901	0,3485661	0,1833138	0,2199573
600	0,9407416	0,5828024	0,1965190	0,7988827	0,2100414	0,5043660	0,0077404	0,1994657	0,5375372	0,1389604	0,5344552	0,0120011	0,5034871	0,3271957	0,1970208	0,1471197
