"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
40	0,8000955	0,1753480	0,2242831	0,5639351	0,6774134	0,1814258	0,3964823	0,1601087	0,5424171	0,8899553	0,7326167	0,3798301	0,7797913	0,5387491	0,4164494	0,2277779
60	0,8251987	0,1294623	0,2313508	0,5201165	0,6696486	0,1632713	0,4241113	0,1454323	0,5017539	0,8679615	0,7183954	0,4385730	0,7952619	0,6268816	0,3453874	0,1987128
80	0,8398149	0,0989210	0,2428448	0,4807369	0,6650775	0,1512584	0,4386769	0,1336498	0,4675441	0,8490967	0,7096568	0,4848379	0,8075115	0,6834767	0,3104690	0,1763589
100	0,8483866	0,0796465	0,2483729	0,4514578	0,6631053	0,1450586	0,4477584	0,1259413	0,4452930	0,8353506	0,7060558	0,5096564	0,8148433	0,7202331	0,2927685	0,1627752
120	0,8534021	0,0678211	0,2491283	0,4299364	0,6625116	0,1422243	0,4539383	0,1213324	0,4323315	0,8259464	0,7051811	0,5196639	0,8185813	0,7442370	0,2835673	0,1555163
140	0,8562081	0,0605578	0,2483144	0,4126395	0,6624102	0,1407905	0,4580612	0,1185478	0,4245952	0,8193883	0,7051676	0,5231186	0,8204464	0,7599007	0,2787735	0,1516790
160	0,8576371	0,0560207	0,2476322	0,3975086	0,6623982	0,1398286	0,4606383	0,1167391	0,4194738	0,8145978	0,7052141	0,5246080	0,8215010	0,7700830	0,2763230	0,1494398
180	0,8582597	0,0531509	0,2473967	0,3838057	0,6623747	0,1390778	0,4621576	0,1154903	0,4158058	0,8109988	0,7051710	0,5256590	0,8221918	0,7766806	0,2751017	0,1479834
200	0,8584572	0,0513433	0,2474088	0,3713589	0,6623450	0,1385082	0,4630289	0,1146156	0,4131481	0,8082937	0,7050933	0,5264850	0,8226638	0,7809512	0,2745020	0,1470053
220	0,8584603	0,0502289	0,2474713	0,3600985	0,6623240	0,1381087	0,4635310	0,1140134	0,4112724	0,8062883	0,7050326	0,5270440	0,8229733	0,7837180	0,2742062	0,1463680
240	0,8583920	0,0495656	0,2475074	0,3499228	0,6623141	0,1378447	0,4638265	0,1136078	0,4099866	0,8048224	0,7049998	0,5273612	0,8231643	0,7855130	0,2740572	0,1459711
260	0,8583097	0,0491893	0,2475154	0,3407066	0,6623113	0,1376736	0,4640028	0,1133380	0,4091185	0,8037598	0,7049854	0,5275186	0,8232775	0,7866784	0,2739806	0,1457310
280	0,8582365	0,0489901	0,2475119	0,3323320	0,6623111	0,1375616	0,4641073	0,1131584	0,4085328	0,8029918	0,7049791	0,5275930	0,8233443	0,7874352	0,2739409	0,1455864
300	0,8581790	0,0488962	0,2475079	0,3247001	0,6623113	0,1374867	0,4641679	0,1130383	0,4081353	0,8024373	0,7049753	0,5276308	0,8233845	0,7879264	0,2739207	0,1454979
320	0,8581372	0,0488624	0,2475062	0,3177302	0,6623113	0,1374360	0,4642021	0,1129573	0,4078640	0,8020373	0,7049722	0,5276526	0,8234094	0,7882451	0,2739105	0,1454429
340	0,8581085	0,0488606	0,2475061	0,3113546	0,6623112	0,1374016	0,4642208	0,1129028	0,4076788	0,8017492	0,7049699	0,5276661	0,8234249	0,7884518	0,2739054	0,1454083
360	0,8580897	0,0488740	0,2475064	0,3055144	0,6623111	0,1373785	0,4642307	0,1128660	0,4075526	0,8015424	0,7049682	0,5276743	0,8234345	0,7885859	0,2739029	0,1453866
380	0,8580780	0,0488932	0,2475066	0,3001577	0,6623111	0,1373630	0,4642358	0,1128413	0,4074670	0,8013943	0,7049671	0,5276790	0,8234404	0,7886729	0,2739017	0,1453732
400	0,8580710	0,0489129	0,2475067	0,2952382	0,6623110	0,1373527	0,4642382	0,1128247	0,4074091	0,8012884	0,7049664	0,5276816	0,8234441	0,7887293	0,2739010	0,1453649
420	0,8580670	0,0489307	0,2475067	0,2907153	0,6623110	0,1373459	0,4642393	0,1128135	0,4073699	0,8012129	0,7049659	0,5276829	0,8234463	0,7887659	0,2739007	0,1453597
440	0,8580648	0,0489455	0,2475067	0,2865524	0,6623110	0,1373413	0,4642396	0,1128061	0,4073434	0,8011592	0,7049656	0,5276836	0,8234476	0,7887897	0,2739006	0,1453566
460	0,8580637	0,0489573	0,2475067	0,2827172	0,6623110	0,1373383	0,4642396	0,1128010	0,4073255	0,8011209	0,7049654	0,5276840	0,8234485	0,7888051	0,2739005	0,1453546
480	0,8580633	0,0489665	0,2475066	0,2791807	0,6623110	0,1373362	0,4642394	0,1127977	0,4073134	0,8010937	0,7049653	0,5276842	0,8234490	0,7888151	0,2739004	0,1453534
500	0,8580631	0,0489733	0,2475066	0,2759171	0,6623110	0,1373348	0,4642392	0,1127954	0,4073053	0,8010745	0,7049652	0,5276844	0,8234493	0,7888216	0,2739004	0,1453526
520	0,8580631	0,0489784	0,2475067	0,2729029	0,6623110	0,1373339	0,4642390	0,1127939	0,4072998	0,8010608	0,7049651	0,5276844	0,8234495	0,7888258	0,2739004	0,1453521
540	0,8580631	0,0489821	0,2475067	0,2701172	0,6623110	0,1373333	0,4642388	0,1127929	0,4072961	0,8010511	0,7049651	0,5276845	0,8234496	0,7888286	0,2739004	0,1453519
560	0,8580631	0,0489847	0,2475067	0,2675409	0,6623110	0,1373329	0,4642387	0,1127922	0,4072936	0,8010443	0,7049651	0,5276845	0,8234497	0,7888303	0,2739004	0,1453517
580	0,7864556	0,1147597	0,3826093	0,2759659	0,6649921	0,1439138	0,3316168	0,1168261	0,4209670	0,8257395	0,7108318	0,5027914	0,8181544	0,5521224	0,5887863	0,1542247
600	0,7493811	0,1859666	0,3847406	0,3105258	0,6748479	0,1657141	0,2764205	0,1314324	0,4632139	0,8532280	0,7285529	0,4378525	0,8014985	0,4154047	0,7301361	0,1853266
620	0,7306484	0,2451234	0,3603599	0,3499790	0,6843155	0,1858942	0,2579239	0,1473156	0,5049756	0,8762498	0,7433747	0,3841907	0,7852350	0,3362015	0,7928239	0,2176430
640	0,7197876	0,2827602	0,3471921	0,3820602	0,6885740	0,1961460	0,2476269	0,1581781	0,5330231	0,8928981	0,7498013	0,3540701	0,7751675	0,2849832	0,8244209	0,2378830
660	0,7126843	0,3033794	0,3454920	0,4068113	0,6892256	0,1995483	0,2384315	0,1642060	0,5490626	0,9043313	0,7509377	0,3407854	0,7703325	0,2495049	0,8424100	0,2474394
680	0,7079429	0,3145797	0,3476991	0,4276743	0,6888265	0,2006001	0,2312091	0,1675581	0,5583958	0,9122595	0,7505312	0,3354596	0,7681423	0,2252062	0,8526384	0,2516489
700	0,7048285	0,3214011	0,3493123	0,4468548	0,6885557	0,2014199	0,2267893	0,1697723	0,5646499	0,9179463	0,7502633	0,3327872	0,7669110	0,2092542	0,8579593	0,2540109
720	0,7027068	0,3260066	0,3496728	0,4648267	0,6885437	0,2023201	0,2246085	0,1714360	0,5692613	0,9221046	0,7503196	0,3309634	0,7660353	0,1990984	0,8604644	0,2557393
740	0,7011025	0,3291416	0,3494934	0,4813668	0,6886193	0,2030924	0,2236672	0,1726804	0,5726375	0,9251369	0,7504677	0,3296961	0,7654067	0,1926580	0,8615942	0,2570120
760	0,6997595	0,3311791	0,3493121	0,4962927	0,6886718	0,2036236	0,2232589	0,1735588	0,5749949	0,9273219	0,7505651	0,3289308	0,7649994	0,1885148	0,8621335	0,2578488
780	0,6985868	0,3324470	0,3492552	0,5096188	0,6886865	0,2039497	0,2230616	0,1741518	0,5765835	0,9288822	0,7506005	0,3285300	0,7647589	0,1858112	0,8624203	0,2583467
800	0,6975702	0,3332256	0,3492665	0,5214662	0,6886839	0,2041498	0,2229674	0,1745482	0,5776459	0,9299930	0,7506072	0,3283342	0,7646217	0,1840403	0,8625802	0,2586330
820	0,6967128	0,3337105	0,3492859	0,5319727	0,6886799	0,2042814	0,2229375	0,1748167	0,5783640	0,9307843	0,7506089	0,3282340	0,7645408	0,1828857	0,8626658	0,2588031
840	0,6960109	0,3340189	0,3492938	0,5412632	0,6886786	0,2043727	0,2229457	0,1750015	0,5788549	0,9313483	0,7506121	0,3281765	0,7644906	0,1821375	0,8627082	0,2589098
860	0,6954516	0,3342167	0,3492936	0,5494510	0,6886791	0,2044362	0,2229708	0,1751291	0,5791914	0,9317501	0,7506160	0,3281415	0,7644587	0,1816538	0,8627279	0,2589784
880	0,6950161	0,3343430	0,3492917	0,5566444	0,6886796	0,2044793	0,2229991	0,1752169	0,5794210	0,9320358	0,7506190	0,3281207	0,7644387	0,1813408	0,8627372	0,2590219
900	0,6946839	0,3344229	0,3492906	0,5629473	0,6886799	0,2045079	0,2230244	0,1752768	0,5795767	0,9322385	0,7506208	0,3281091	0,7644264	0,1811376	0,8627419	0,2590489
920	0,6944352	0,3344732	0,3492905	0,5684580	0,6886799	0,2045268	0,2230451	0,1753176	0,5796820	0,9323821	0,7506218	0,3281029	0,7644190	0,1810056	0,8627445	0,2590653
940	0,6942520	0,3345049	0,3492907	0,5732676	0,6886799	0,2045394	0,2230613	0,1753454	0,5797531	0,9324837	0,7506224	0,3280996	0,7644145	0,1809199	0,8627458	0,2590754
960	0,6941190	0,3345249	0,3492909	0,5774589	0,6886799	0,2045478	0,2230738	0,1753643	0,5798013	0,9325556	0,7506228	0,3280978	0,7644117	0,1808643	0,8627465	0,2590817
980	0,6940235	0,3345376	0,3492909	0,5811065	0,6886799	0,2045534	0,2230831	0,1753771	0,5798338	0,9326065	0,7506231	0,3280967	0,7644100	0,1808282	0,8627469	0,2590856
1000	0,6939557	0,3345457	0,3492909	0,5842774	0,6886799	0,2045572	0,2230900	0,1753859	0,5798558	0,9326423	0,7506233	0,3280961	0,7644090	0,1808048	0,8627470	0,2590880
1020	0,6939080	0,3345508	0,3492908	0,5870312	0,6886799	0,2045597	0,2230950	0,1753919	0,5798706	0,9326677	0,7506235	0,3280958	0,7644083	0,1807896	0,8627471	0,2590895
1040	0,6938745	0,3345540	0,3492908	0,5894207	0,6886799	0,2045614	0,2230986	0,1753959	0,5798806	0,9326855	0,7506236	0,3280956	0,7644079	0,1807797	0,8627471	0,2590904
1060	0,6938512	0,3345560	0,3492908	0,5914926	0,6886799	0,2045625	0,2231011	0,1753987	0,5798873	0,9326981	0,7506236	0,3280955	0,7644077	0,1807733	0,8627472	0,2590910
1080	0,6938351	0,3345573	0,3492908	0,5932881	0,6886799	0,2045633	0,2231029	0,1754005	0,5798919	0,9327069	0,7506237	0,3280954	0,7644075	0,1807692	0,8627472	0,2590914
1100	0,6938239	0,3345581	0,3492908	0,5948433	0,6886799	0,2045638	0,2231042	0,1754018	0,5798949	0,9327132	0,7506237	0,3280954	0,7644074	0,1807665	0,8627472	0,2590916

0	0,6937970	0,3345596	0,3492908	0,6024895	0,6886799	0,2045647	0,2231066	0,1754042	0,5799005	0,9327251	0,7506237	0,3280954	0,7644073	0,1807616	0,8627472	0,2590920
20	0,6926070	0,3297100	0,2868951	0,5979272	0,6867832	0,2009513	0,3499818	0,1732787	0,6346185	0,9317110	0,7478874	0,1918157	0,7664676	0,1775587	0,8659003	0,3488759
40	0,6880434	0,3119571	0,2760838	0,5792043	0,6810768	0,1894501	0,4209512	0,1655331	0,6594042	0,9273828	0,7391354	0,1178242	0,7740175	0,1663821	0,8763672	0,3958229
60	0,6827058	0,2914559	0,2860527	0,5555572	0,6759220	0,1782244	0,4603379	0,1565278	0,6682167	0,9214149	0,7308363	0,0780422	0,7826952	0,1538990	0,8869471	0,4196630
80	0,6792612	0,2768960	0,2940574	0,5365483	0,6732251	0,1716386	0,4840431	0,1498706	0,6720865	0,9163446	0,7265400	0,0561096	0,7887079	0,1449542	0,8931254	0,4335778
100	0,6780201	0,2690047	0,2958260	0,5235132	0,6723742	0,1688255	0,4994009	0,1459273	0,6749441	0,9128585	0,7253338	0,0436267	0,7917979	0,1398661	0,8954675	0,4429535
120	0,6780636	0,2650524	0,2948809	0,5139584	0,6722679	0,1676670	0,5094176	0,1436724	0,6770757	0,9104728	0,7252933	0,0364759	0,7932282	0,1371317	0,8960560	0,4493533
140	0,6785563	0,2627767	0,2939848	0,5058725	0,6722770	0,1669238	0,5157112	0,1422222	0,6782952	0,9086799	0,7253571	0,0324465	0,7940057	0,1354814	0,8962291	0,4534482
160	0,6791009	0,2612095	0,2937413	0,4985454	0,6722455	0,1662792	0,5195235	0,1411785	0,6787848	0,9072520	0,7253040	0,0302205	0,7945394	0,1343416	0,8963912	0,4559156
180	0,6795849	0,2600994	0,2938243	0,4919159	0,6721996	0,1657630	0,5218065	0,1404182	0,6788821	0,9061246	0,7252131	0,0289989	0,7949195	0,1335376	0,8965405	0,4573788
200	0,6799935	0,2593656	0,2939240	0,4860092	0,6721708	0,1654057	0,5231893	0,1398875	0,6788335	0,9052639	0,7251523	0,0283227	0,7951667	0,1329985	0,8966334	0,4582683
220	0,6803269	0,2589130	0,2939562	0,4807739	0,6721611	0,1651786	0,5240396	0,1395306	0,6787511	0,9046235	0,7251273	0,0279433	0,7953134	0,1326549	0,8966737	0,4588262
240	0,6805870	0,2586403	0,2939496	0,4761170	0,6721603	0,1650345	0,5245641	0,1392927	0,6786679	0,9041517	0,7251198	0,0277292	0,7953975	0,1324390	0,8966864	0,4591795
260	0,6807807	0,2584725	0,2939387	0,4719529	0,6721610	0,1649387	0,5248848	0,1391324	0,6785915	0,9038042	0,7251163	0,0276091	0,7954473	0,1323013	0,8966906	0,4594009
280	0,6809198	0,2583657	0,2939346	0,4682179	0,6721610	0,1648729	0,5250786	0,1390228	0,6785247	0,9035485	0,7251129	0,0275422	0,7954782	0,1322115	0,8966932	0,4595377
300	0,6810174	0,2582970	0,2939350	0,4648636	0,6721606	0,1648276	0,5251948	0,1389477	0,6784696	0,9033609	0,7251097	0,0275051	0,7954978	0,1321524	0,8966953	0,4596217
320	0,6810851	0,2582532	0,2939362	0,4618495	0,6721603	0,1647970	0,5252643	0,1388964	0,6784265	0,9032241	0,7251075	0,0274845	0,7955101	0,1321137	0,8966967	0,4596735
340	0,6811316	0,2582257	0,2939367	0,4591392	0,6721602	0,1647767	0,5253058	0,1388616	0,6783940	0,9031249	0,7251061	0,0274730	0,7955176	0,1320887	0,8966974	0,4597056
360	0,6811634	0,2582086	0,2939367	0,4567001	0,6721602	0,1647632	0,5253305	0,1388381	0,6783701	0,9030531	0,7251053	0,0274665	0,7955222	0,1320726	0,8966976	0,4597256
380	0,6811851	0,2581979	0,2939366	0,4545033	0,6721602	0,1647542	0,5253451	0,1388221	0,6783527	0,9030014	0,7251048	0,0274629	0,7955249	0,1320621	0,8966977	0,4597381
400	0,6811997	0,2581913	0,2939365	0,4525233	0,6721602	0,1647481	0,5253536	0,1388113	0,6783401	0,9029642	0,7251044	0,0274609	0,7955266	0,1320553	0,8966978	0,4597458
420	0,6812097	0,2581871	0,2939365	0,4507376	0,6721602	0,1647441	0,5253586	0,1388040	0,6783312	0,9029374	0,7251042	0,0274598	0,7955276	0,1320509	0,8966978	0,4597506
440	0,6812164	0,2581844	0,2939365	0,4491263	0,6721602	0,1647414	0,5253614	0,1387990	0,6783248	0,9029183	0,7251040	0,0274591	0,7955283	0,1320481	0,8966978	0,4597535
460	0,6812210	0,2581828	0,2939365	0,4476717	0,6721602	0,1647396	0,5253629	0,1387956	0,6783203	0,9029046	0,7251039	0,0274588	0,7955287	0,1320462	0,8966978	0,4597553
480	0,6812242	0,2581818	0,2939366	0,4463579	0,6721602	0,1647384	0,5253638	0,1387933	0,6783172	0,9028949	0,7251038	0,0274586	0,7955289	0,1320450	0,8966978	0,4597565
500	0,6812264	0,2581812	0,2939365	0,4451709	0,6721602	0,1647376	0,5253642	0,1387918	0,6783150	0,9028879	0,7251038	0,0274585	0,7955291	0,1320442	0,8966978	0,4597572
520	0,6812279	0,2581808	0,2939365	0,4440980	0,6721602	0,1647371	0,5253645	0,1387908	0,6783135	0,9028830	0,7251037	0,0274584	0,7955292	0,1320437	0,8966978	0,4597576
540	0,6812289	0,2581805	0,2939365	0,4431279	0,6721602	0,1647367	0,5253646	0,1387900	0,6783124	0,9028794	0,7251037	0,0274584	0,7955292	0,1320434	0,8966978	0,4597579
560	0,6812297	0,2581804	0,2939365	0,4422505	0,6721602	0,1647365	0,5253646	0,1387896	0,6783117	0,9028770	0,7251037	0,0274584	0,7955293	0,1320432	0,8966978	0,4597581
580	0,6829399	0,2639123	0,3634757	0,4478446	0,6739313	0,1685474	0,3867416	0,1410915	0,6144752	0,9045991	0,7282287	0,1906071	0,7929952	0,1352609	0,8931928	0,3637793
600	0,6886054	0,2833978	0,3680493	0,4687078	0,6798673	0,1807958	0,3160190	0,1492461	0,5909872	0,9101086	0,7377031	0,2590337	0,7846252	0,1470127	0,8819086	0,3182196
620	0,6944152	0,3040196	0,3559753	0,4921528	0,6854830	0,1923739	0,2811661	0,1582982	0,5849529	0,9160692	0,7459550	0,2873748	0,7760153	0,1601633	0,8711854	0,2975126
640	0,6979688	0,3177282	0,3486023	0,5104952	0,6882030	0,1986580	0,2606289	0,1647138	0,5827065	0,9206912	0,7497964	0,3025326	0,7704725	0,1691399	0,8654282	0,2852533
660	0,6992811	0,3248450	0,3473394	0,5236665	0,6888132	0,2010358	0,2465052	0,1684141	0,5806758	0,9238913	0,7506540	0,3127626	0,7677316	0,1738751	0,8635201	0,2761898
680	0,6992571	0,3283369	0,3483849	0,5338936	0,6887081	0,2019100	0,2368924	0,1705259	0,5790696	0,9261313	0,7505335	0,3196243	0,7664763	0,1762474	0,8631867	0,2696292
700	0,6986675	0,3303590	0,3492533	0,5427291	0,6885948	0,2025173	0,2309151	0,1719149	0,5782983	0,9277965	0,7504115	0,3236657	0,7657853	0,1776560	0,8631309	0,2653867
720	0,6979119	0,3317739	0,3494814	0,5506754	0,6885958	0,2031048	0,2274940	0,1729421	0,5782120	0,9290765	0,7504438	0,3257651	0,7653049	0,1786613	0,8630173	0,2628801
740	0,6971499	0,3327874	0,3494032	0,5577606	0,6886400	0,2035953	0,2255995	0,1737057	0,5784496	0,9300536	0,7505260	0,3268027	0,7649611	0,1793936	0,8628874	0,2614340
760	0,6964457	0,3334620	0,3493076	0,5639735	0,6886714	0,2039372	0,2245292	0,1742471	0,5787537	0,9307829	0,7505829	0,3273452	0,7647366	0,1798910	0,8628022	0,2605672
780	0,6958317	0,3338797	0,3492738	0,5693767	0,6886817	0,2041526	0,2239026	0,1746158	0,5790210	0,9313178	0,7506060	0,3276592	0,7646029	0,1802072	0,8627655	0,2600208
800	0,6953234	0,3341315	0,3492776	0,5740719	0,6886816	0,2042873	0,2235327	0,1748641	0,5792346	0,9317074	0,7506119	0,3278492	0,7645263	0,1804036	0,8627550	0,2596702
820	0,6949205	0,3342863	0,3492876	0,5781570	0,6886798	0,2043759	0,2233207	0,1750329	0,5794030	0,9319908	0,7506139	0,3279605	0,7644812	0,1805278	0,8627525	0,2594484
840	0,6946118	0,3343847	0,3492922	0,5817122	0,6886792	0,2044369	0,2232050	0,1751492	0,5795349	0,9321969	0,7506162	0,3280222	0,7644534	0,1806086	0,8627510	0,2593113
860	0,6943811	0,3344484	0,3492923	0,5848036	0,6886794	0,2044791	0,2231452	0,1752297	0,5796361	0,9323465	0,7506187	0,3280550	0,7644358	0,1806620	0,8627494	0,2592276
880	0,6942120	0,3344893	0,3492913	0,5874884	0,6886797	0,2045077	0,2231159	0,1752851	0,5797117	0,9324546	0,7506206	0,3280727	0,7644247	0,1806971	0,8627482	0,2591762
900	0,6940897	0,3345153	0,3492908	0,5898175	0,6886799	0,2045268	0,2231027	0,1753231	0,5797669	0,9325325	0,7506218	0,3280825	0,7644179	0,1807198	0,8627476	0,2591444
920	0,6940023	0,3345316	0,3492907	0,5918367	0,6886799	0,2045394	0,2230976	0,1753490	0,5798066	0,9325884	0,7506225	0,3280881	0,7644138	0,1807345	0,8627473	0,2591245
940	0,6939406	0,3345418	0,3492908	0,5935862	0,6886799	0,2045478	0,2230965	0,1753666	0,5798348	0,9326285	0,7506229	0,3280913	0,7644113	0,1807440	0,8627473	0,2591121
960	0,6938972	0,3345483	0,3492908	0,5951013	0,6886799	0,2045534	0,2230974	0,1753787	0,5798549	0,9326571	0,7506231	0,3280931	0,7644097	0,1807501	0,8627472	0,2591045
980	0,6938670	0,3345524	0,3492909	0,5964130	0,6886799	0,2045572	0,2230990	0,1753869	0,5798690	0,9326776	0,7506233	0,3280941	0,7644088	0,1807541	0,8627472	0,2590997
1000	0,6938460	0,3345550	0,3492909	0,5975480	0,6886799	0,2045597	0,2231006	0,1753925	0,5798789	0,9326922	0,7506235	0,3280947	0,7644082	0,1807567	0,8627472	0,2590968
1020	0,6938315	0,3345567	0,3492908	0,5985299	0,6886799	0,2045614	0,2231021	0,1753964	0,5798858	0,9327026	0,7506236	0,3280950	0,7644079	0,1807584	0,8627472	0,2590949
1040	0,6938215	0,3345577	0,3492908	0,5993790	0,6886799	0,2045625	0,2231034	0,1753990	0,5798906	0,9327099	0,7506236	0,3280952	0,7644076	0,1807595	0,8627472	0,2590938
1060	0,6938146	0,3345584	0,3492908	0,6001132	0,6886799	0,2045633	0,2231043	0,1754007	0,5798939	0,9327152	0,7506237	0,3280953	0,7644075	0,1807602	0,8627472	0,2590931
1080	0,6938098	0,3345588	0,3492908	0,6007479	0,6886799	0,2045638	0,2231051	0,1754019	0,5798962	0,9327189	0,7506237	0,3280953	0,7644074	0,1807607	0,8627472	0,2590927
1100	0,6938064	0,3345591	0,3492908	0,6012964	0,6886799	0,2045641	0,2231056	0,1754027	0,5798978	0,9327215	0,7506237	0,3280953	0,7644074	0,1807610	0,8627472	0,2590924

0	0,6937970	0,3345596	0,3492908	0,6024895	0,6886799	0,2045647	0,2231066	0,1754042	0,5799005	0,9327251	0,7506237	0,3280954	0,7644073	0,1807616	0,8627472	0,2590920
20	0,6937976	0,3345596	0,3492908	0,6028013	0,6886799	0,5823279	0,4151958	0,1754043	0,5799007	0,9327259	0,7506237	0,3280954	0,6593821	0,1807616	0,8451219	0,4511118
40	0,6937980	0,3345595	0,3492908	0,6030705	0,6886799	0,7511017	0,5357976	0,1754043	0,5799009	0,9327265	0,7506237	0,3280954	0,5949430	0,1807616	0,8362240	0,5701707
60	0,6937983	0,3345595	0,3492908	0,6033031	0,6886799	0,8265049	0,6115166	0,1754044	0,5799010	0,9327269	0,7506237	0,3280954	0,5554059	0,1807615	0,8317321	0,6439913
80	0,6937984	0,3345595	0,3492908	0,6035040	0,6886799	0,8601929	0,6590563	0,1754044	0,5799010	0,9327272	0,7506237	0,3280954	0,5311477	0,1807615	0,8294644	0,6897626
100	0,6937986	0,3345595	0,3492908	0,6036775	0,6886799	0,8752438	0,6889037	0,1754044	0,5799011	0,9327274	0,7506237	0,3280954	0,5162638	0,1807615	0,8283196	0,7181424
120	0,6937987	0,3345595	0,3492908	0,6038273	0,6886799	0,8819680	0,7076432	0,1754044	0,5799011	0,9327275	0,7506237	0,3280954	0,5071317	0,1807615	0,8277416	0,7357388
140	0,6937987	0,3345595	0,3492908	0,6039566	0,6886799	0,8849723	0,7194087	0,1754044	0,5799011	0,9327276	0,7506237	0,3280954	0,5015286	0,1807615	0,8274499	0,7466492
160	0,6937988	0,3345595	0,3492908	0,6040684	0,6886799	0,8863145	0,7267955	0,1754044	0,5799011	0,9327277	0,7506237	0,3280954	0,4980908	0,1807615	0,8273026	0,7534140
180	0,6937988	0,3345595	0,3492908	0,6041648	0,6886799	0,8869141	0,7314333	0,1754044	0,5799011	0,9327278	0,7506237	0,3280954	0,4959815	0,1807615	0,8272282	0,7576084
200	0,6937988	0,3345595	0,3492908	0,6042481	0,6886799	0,8871820	0,7343451	0,1754044	0,5799011	0,9327278	0,7506237	0,3280954	0,4946873	0,1807615	0,8271907	0,7602091
220	0,6937989	0,3345595	0,3492908	0,6043201	0,6886799	0,8873017	0,7361733	0,1754044	0,5799012	0,9327278	0,7506237	0,3280954	0,4938933	0,1807615	0,8271717	0,7618216
240	0,6937989	0,3345595	0,3492908	0,6043822	0,6886799	0,8873552	0,7373211	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4934061	0,1807615	0,8271622	0,7628214
260	0,6937989	0,3345595	0,3492908	0,6044358	0,6886799	0,8873791	0,7380417	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4931072	0,1807615	0,8271573	0,7634414
280	0,6937989	0,3345595	0,3492908	0,6044821	0,6886799	0,8873898	0,7384942	0,1754045	0,5799012	0,9327278	0,7506237	0,3280954	0,4929238	0,1807615	0,8271549	0,7638257
300	0,6937989	0,3345595	0,3492908	0,6045221	0,6886799	0,8873945	0,7387782	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4928112	0,1807615	0,8271537	0,7640641
320	0,6937989	0,3345595	0,3492908	0,6045566	0,6886799	0,8873967	0,7389566	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4927422	0,1807615	0,8271530	0,7642118
340	0,6937989	0,3345595	0,3492908	0,6045864	0,6886799	0,8873976	0,7390686	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926998	0,1807615	0,8271527	0,7643034
360	0,6937989	0,3345595	0,3492908	0,6046121	0,6886799	0,8873980	0,7391389	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926738	0,1807615	0,8271526	0,7643603
380	0,6937989	0,3345595	0,3492908	0,6046343	0,6886799	0,8873982	0,7391830	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926579	0,1807615	0,8271525	0,7643955
400	0,6937989	0,3345595	0,3492908	0,6046535	0,6886799	0,8873983	0,7392107	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926481	0,1807615	0,8271524	0,7644173
420	0,6937989	0,3345595	0,3492908	0,6046701	0,6886799	0,8873983	0,7392281	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926421	0,1807615	0,8271524	0,7644309
440	0,6937989	0,3345595	0,3492908	0,6046844	0,6886799	0,8873984	0,7392390	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926384	0,1807615	0,8271524	0,7644393
460	0,6937989	0,3345595	0,3492908	0,6046967	0,6886799	0,8873984	0,7392459	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926361	0,1807615	0,8271524	0,7644445
480	0,6937989	0,3345595	0,3492908	0,6047074	0,6886799	0,8873984	0,7392502	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926348	0,1807615	0,8271524	0,7644477
500	0,6937989	0,3345595	0,3492908	0,6047166	0,6886799	0,8873984	0,7392529	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926339	0,1807615	0,8271524	0,7644497
520	0,6937989	0,3345595	0,3492908	0,6047245	0,6886799	0,8873984	0,7392546	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926334	0,1807615	0,8271524	0,7644509
540	0,6937989	0,3345595	0,3492908	0,6047314	0,6886799	0,8873984	0,7392557	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926331	0,1807615	0,8271524	0,7644517
560	0,6937989	0,3345595	0,3492908	0,6047373	0,6886799	0,8873984	0,7392563	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,4926329	0,1807615	0,8271524	0,7644522
580	0,6937989	0,3345595	0,3492908	0,6047424	0,6886799	0,5096352	0,5471678	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,5976580	0,1807615	0,8447777	0,5724326
600	0,6937989	0,3345595	0,3492908	0,6047468	0,6886799	0,3408614	0,4265663	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,6620970	0,1807615	0,8536755	0,4533739
