"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
20	0,5482537	0,3624021	0,0597958	0,0949743	0,6274110	0,8379420	0,6394348	0,0340234	0,9999442	0,2348162	0,8469206	0,5991611	0,3646364	0,4690119	0,6231425	0,6549869	0,6020314	0,8182257	0,4012759	0,9999827	0,9684136	0,4258575	0,7104516	0,6557523	0,0762441	0,4266733	0,9426088	0,7479922	0,2096462	0,3986687	0,8572331	0,2094300
40	0,5359015	0,2911960	0,0597952	0,0925136	0,5488529	0,7162332	0,5867945	0,0339898	0,9999101	0,1657881	0,7847307	0,5599460	0,4387279	0,4413361	0,6176836	0,7049631	0,6118406	0,7600973	0,3861933	0,9999799	0,9122859	0,4029572	0,5380380	0,7518842	0,0762361	0,3569365	0,9118279	0,8139864	0,2506042	0,3188938	0,8206544	0,1883505
60	0,5173592	0,2781589	0,0597901	0,0883967	0,4945877	0,6232371	0,5415266	0,0339639	0,9998301	0,1036918	0,6935427	0,5178399	0,4783422	0,4021104	0,6083209	0,6921197	0,5946727	0,6606960	0,3687419	0,9999800	0,7518670	0,3768281	0,4226684	0,8008678	0,0760616	0,2798576	0,8459839	0,8468705	0,3194576	0,2332722	0,7597927	0,1612957
80	0,4999044	0,2757682	0,0597775	0,0839498	0,4741668	0,5505795	0,5231857	0,0339498	0,9997064	0,0635572	0,6061085	0,4883585	0,4992319	0,3627100	0,5977766	0,6633856	0,5668412	0,5528787	0,3554271	0,9999843	0,5602368	0,3537480	0,3456562	0,8243783	0,0756147	0,2232967	0,7570689	0,8618022	0,3984088	0,1674938	0,6923200	0,1369542
100	0,4880043	0,2754128	0,0597572	0,0801570	0,4702462	0,4927984	0,5166567	0,0339428	0,9995633	0,0404944	0,5401594	0,4726756	0,5105597	0,3287784	0,5886611	0,6377529	0,5383768	0,4578805	0,3468104	0,9999898	0,4054130	0,3346338	0,2942146	0,8349982	0,0748899	0,1876869	0,6663875	0,8675586	0,4732035	0,1225275	0,6329833	0,1184662
120	0,4818725	0,2754232	0,0597312	0,0772992	0,4711828	0,4468387	0,5142528	0,0339394	0,9994285	0,0278709	0,4969918	0,4671337	0,5169232	0,3015651	0,5820849	0,6189622	0,5141480	0,3817853	0,3412303	0,9999940	0,2945772	0,3192081	0,2597820	0,8394498	0,0739768	0,1667211	0,5881682	0,8689491	0,5384376	0,0932287	0,5884133	0,1057278
140	0,4795973	0,2754728	0,0597028	0,0752674	0,4725490	0,4107005	0,5132859	0,0339377	0,9993184	0,0211164	0,4710499	0,4677603	0,5206115	0,2803144	0,5778618	0,6062176	0,4956896	0,3236729	0,3373442	0,9999967	0,2184040	0,3070966	0,2366900	0,8411057	0,0729942	0,1547921	0,5272156	0,8685226	0,5941490	0,0745870	0,5595745	0,0974606
160	0,4791924	0,2755086	0,0596747	0,0738508	0,4733563	0,3826756	0,5128608	0,0339370	0,9992364	0,0175440	0,4562638	0,4715327	0,5228008	0,2637558	0,5752969	0,5979102	0,4826976	0,2804617	0,3345063	0,9999982	0,1669567	0,2978949	0,2211834	0,8415747	0,0720398	0,1481537	0,4827538	0,8675497	0,6418290	0,0628932	0,5450032	0,0922732
180	0,4793912	0,2755293	0,0596488	0,0728608	0,4736886	0,3611995	0,5126610	0,0339366	0,9991791	0,0156669	0,4481161	0,4764853	0,5241217	0,2507376	0,5737353	0,5926230	0,4740922	0,2488505	0,3324409	0,9999991	0,1325205	0,2911308	0,2107629	0,8415887	0,0711743	0,1445288	0,4517839	0,8665891	0,6826419	0,0556304	0,5424955	0,0890638
200	0,4796240	0,2755404	0,0596260	0,0721597	0,4737803	0,3448926	0,5125632	0,0339364	0,9991409	0,0146844	0,4437244	0,4814858	0,5249269	0,2403890	0,5727427	0,5893117	0,4686571	0,2259691	0,3309859	0,9999995	0,1095916	0,2862970	0,2037573	0,8414617	0,0704254	0,1425859	0,4309229	0,8658286	0,7172287	0,0511537	0,5495677	0,0870818
220	0,4797408	0,2755463	0,0596067	0,0716544	0,4737844	0,3325958	0,5125142	0,0339363	0,9991162	0,0141715	0,4413917	0,4859704	0,5254215	0,2320928	0,5720806	0,5872620	0,4653460	0,2095251	0,3300017	0,9999997	0,0943753	0,2829142	0,1990466	0,8413175	0,0697983	0,1415623	0,4172076	0,8652872	0,7460226	0,0484108	0,5635162	0,0858546
240	0,4797636	0,2755493	0,0595907	0,0712838	0,4737693	0,3233706	0,5124893	0,0339363	0,9991006	0,0139043	0,4401649	0,4897243	0,5257277	0,2254125	0,5716281	0,5860045	0,4633789	0,1977662	0,3293605	0,9999999	0,0842999	0,2805781	0,1958786	0,8411969	0,0692853	0,1410297	0,4083412	0,8649235	0,7695054	0,0467380	0,5815900	0,0850939
260	0,4797470	0,2755509	0,0595777	0,0710080	0,4737565	0,3164765	0,5124765	0,0339363	0,9990908	0,0137653	0,4395240	0,4927273	0,5259190	0,2200289	0,5713202	0,5852383	0,4622274	0,1893871	0,3289555	0,9999999	0,0776392	0,2789761	0,1937481	0,8411075	0,0688727	0,1407542	0,4026730	0,8646867	0,7882823	0,0457213	0,6013107	0,0846237
280	0,4797263	0,2755517	0,0595673	0,0708003	0,4737493	0,3113395	0,5124700	0,0339363	0,9990849	0,0136931	0,4391907	0,4950538	0,5260397	0,2156973	0,5711151	0,5847742	0,4615579	0,1834313	0,3287058	1,0000000	0,0732411	0,2778808	0,1923152	0,8410453	0,0685446	0,1406111	0,3990754	0,8645351	0,8030412	0,0451047	0,6207512	0,0843348
300	0,4797141	0,2755521	0,0595590	0,0706425	0,4737460	0,3075202	0,5124666	0,0339363	0,9990813	0,0136556	0,4390179	0,4968137	0,5261166	0,2122232	0,5709815	0,5844944	0,4611695	0,1792056	0,3285545	1,0000000	0,0703399	0,2771330	0,1913514	0,8410037	0,0682860	0,1405361	0,3968031	0,8644388	0,8144803	0,0447316	0,6386401	0,0841586
320	0,4797099	0,2755523	0,0595524	0,0705219	0,4737448	0,3046853	0,5124649	0,0339363	0,9990791	0,0136361	0,4389286	0,4981212	0,5261660	0,2094472	0,5708961	0,5843263	0,4609446	0,1762113	0,3284639	1,0000000	0,0684275	0,2766231	0,1907033	0,8409766	0,0680834	0,1404965	0,3953735	0,8643781	0,8232483	0,0445061	0,6543036	0,0840517
340	0,4797099	0,2755524	0,0595473	0,0704293	0,4737444	0,3025838	0,5124640	0,0339363	0,9990778	0,0136260	0,4388824	0,4990787	0,5261979	0,2072378	0,5708417	0,5842256	0,4608149	0,1740916	0,3284101	1,0000000	0,0671677	0,2762760	0,1902673	0,8409592	0,0679253	0,1404755	0,3944776	0,8643401	0,8299112	0,0443701	0,6675199	0,0839870
360	0,4797110	0,2755525	0,0595433	0,0703580	0,4737443	0,3010275	0,5124636	0,0339363	0,9990770	0,0136208	0,4388586	0,4997720	0,5262186	0,2054860	0,5708071	0,5841655	0,4607406	0,1725920	0,3283784	1,0000000	0,0663382	0,2760402	0,1899741	0,8409483	0,0678023	0,1404644	0,3939181	0,8643166	0,8349411	0,0442881	0,6783620	0,0839480
380	0,4797119	0,2755525	0,0595401	0,0703029	0,4737442	0,2998758	0,5124633	0,0339363	0,9990766	0,0136181	0,4388463	0,5002694	0,5262321	0,2041017	0,5707848	0,5841297	0,4606985	0,1715316	0,3283597	1,0000000	0,0657922	0,2758804	0,1897769	0,8409413	0,0677068	0,1404586	0,3935701	0,8643021	0,8387189	0,0442387	0,6870656	0,0839243
400	0,4797123	0,2755525	0,0595377	0,0702604	0,4737442	0,2990239	0,5124632	0,0339363	0,9990763	0,0136167	0,4388400	0,5006236	0,5262408	0,2030112	0,5707704	0,5841084	0,4606748	0,1707821	0,3283488	1,0000000	0,0654329	0,2757722	0,1896442	0,8409370	0,0676327	0,1404556	0,3933542	0,8642934	0,8415454	0,0442091	0,6939354	0,0839100
420	0,4797123	0,2755525	0,0595358	0,0702274	0,4737442	0,2983940	0,5124632	0,0339363	0,9990762	0,0136160	0,4388367	0,5008743	0,5262465	0,2021544	0,5707610	0,5840958	0,4606616	0,1702525	0,3283424	1,0000000	0,0651966	0,2756991	0,1895550	0,8409343	0,0675753	0,1404541	0,3932207	0,8642881	0,8436539	0,0441913	0,6992863	0,0839013
440	0,4797122	0,2755525	0,0595343	0,0702020	0,4737442	0,2979285	0,5124631	0,0339363	0,9990761	0,0136156	0,4388350	0,5010508	0,5262502	0,2014828	0,5707550	0,5840883	0,4606542	0,1698783	0,3283387	1,0000000	0,0650411	0,2756497	0,1894950	0,8409326	0,0675309	0,1404533	0,3931381	0,8642849	0,8452233	0,0441806	0,7034103	0,0838960
460	0,4797121	0,2755525	0,0595332	0,0701822	0,4737442	0,2975845	0,5124631	0,0339363	0,9990760	0,0136154	0,4388342	0,5011746	0,5262526	0,2009574	0,5707511	0,5840838	0,4606501	0,1696139	0,3283365	1,0000000	0,0649389	0,2756163	0,1894546	0,8409315	0,0674965	0,1404529	0,3930871	0,8642830	0,8463893	0,0441742	0,7065624	0,0838928
480	0,4797121	0,2755525	0,0595323	0,0701670	0,4737442	0,2973303	0,5124631	0,0339363	0,9990760	0,0136153	0,4388337	0,5012610	0,5262542	0,2005470	0,5707485	0,5840812	0,4606478	0,1694272	0,3283353	1,0000000	0,0648717	0,2755938	0,1894275	0,8409309	0,0674698	0,1404527	0,3930557	0,8642818	0,8472545	0,0441704	0,7089555	0,0838909
500	0,4797121	0,2755525	0,0595316	0,0701551	0,4737442	0,2971426	0,5124631	0,0339363	0,9990760	0,0136153	0,4388335	0,5013212	0,5262553	0,2002269	0,5707469	0,5840797	0,4606465	0,1692954	0,3283346	1,0000000	0,0648275	0,2755785	0,1894092	0,8409304	0,0674492	0,1404526	0,3930363	0,8642811	0,8478957	0,0441681	0,7107626	0,0838897
520	0,4797121	0,2755525	0,0595311	0,0701459	0,4737442	0,2970039	0,5124631	0,0339363	0,9990760	0,0136152	0,4388334	0,5013631	0,5262560	0,1999774	0,5707459	0,5840787	0,4606458	0,1692022	0,3283342	1,0000000	0,0647984	0,2755682	0,1893970	0,8409302	0,0674332	0,1404525	0,3930244	0,8642807	0,8483707	0,0441667	0,7121213	0,0838890
540	0,4797121	0,2755525	0,0595307	0,0701388	0,4737442	0,2969014	0,5124631	0,0339363	0,9990760	0,0136152	0,4388333	0,5013921	0,5262564	0,1997833	0,5707452	0,5840782	0,4606454	0,1691364	0,3283339	1,0000000	0,0647793	0,2755613	0,1893887	0,8409300	0,0674209	0,1404525	0,3930170	0,8642804	0,8487222	0,0441659	0,7131393	0,0838886
560	0,4797121	0,2755525	0,0595304	0,0701333	0,4737442	0,2968258	0,5124631	0,0339363	0,9990760	0,0136152	0,4388333	0,5014121	0,5262567	0,1996323	0,5707448	0,5840779	0,4606452	0,1690900	0,3283338	1,0000000	0,0647668	0,2755566	0,1893831	0,8409298	0,0674113	0,1404525	0,3930125	0,8642803	0,8489822	0,0441654	0,7138999	0,0838884
580	0,5117785	0,7784969	0,0595303	0,0722701	0,4817712	0,4545349	0,1281690	0,0339376	0,9992465	0,0232998	0,5186720	0,5101353	0,3783680	0,2113543	0,5836030	0,4069949	0,4121586	0,2042870	0,3437987	1,0000000	0,0998444	0,2786098	0,4547716	0,6351595	0,0674499	0,1218340	0,4563402	0,6998154	0,8218838	0,0537739	0,7208305	0,0929034
600	0,5666106	0,8670366	0,0595327	0,0774321	0,5428671	0,5881021	0,2159219	0,0339578	0,9995188	0,0850250	0,6890904	0,5544680	0,3183800	0,2500863	0,6067758	0,3910694	0,4361963	0,3386518	0,3855351	1,0000000	0,3124962	0,3004140	0,6332736	0,5513298	0,0675803	0,1774618	0,6118583	0,6413939	0,7223190	0,1208497	0,7578087	0,1246600
620	0,5785631	0,7630370	0,0595403	0,0816431	0,6282636	0,6896175	0,4087509	0,0339971	0,9997018	0,1785964	0,7988246	0,6101296	0,2931186	0,2956755	0,6178897	0,4309300	0,4795162	0,4819608	0,4166669	1,0000000	0,5282768	0,3391231	0,7533162	0,5198123	0,0678804	0,2910782	0,7388499	0,6309387	0,5909448	0,2325490	0,8020858	0,1599462
640	0,5643801	0,6959367	0,0595531	0,0844191	0,6676349	0,7661152	0,4771939	0,0340219	0,9998096	0,2379908	0,8448947	0,6419666	0,2752749	0,3338842	0,6198500	0,4616830	0,5135088	0,5902056	0,4255075	1,0000000	0,6794327	0,3729874	0,8338455	0,5046271	0,0683658	0,3798474	0,8214467	0,6313834	0,4734252	0,3194492	0,8316418	0,1840317
660	0,5511749	0,6930961	0,0595698	0,0862629	0,6693085	0,8236910	0,4708660	0,0340307	0,9998703	0,2585405	0,8583288	0,6495460	0,2615816	0,3624012	0,6196168	0,4772066	0,5320957	0,6641587	0,4217865	0,9999996	0,7799175	0,3945067	0,8871765	0,4945960	0,0689843	0,4191939	0,8714352	0,6309851	0,3863067	0,3662160	0,8469361	0,1969970
680	0,5471855	0,7026484	0,0595888	0,0876410	0,6623075	0,8670250	0,4592824	0,0340329	0,9999043	0,2629519	0,8611442	0,6457637	0,2525268	0,3841867	0,6202514	0,4845098	0,5400004	0,7143579	0,4156927	0,9999987	0,8461754	0,4072980	0,9214959	0,4879314	0,0696685	0,4297309	0,9011697	0,6293493	0,3262713	0,3893035	0,8545613	0,2039772
700	0,5487061	0,7057705	0,0596087	0,0887852	0,6584957	0,8996502	0,4571989	0,0340339	0,9999237	0,2638288	0,8619742	0,6391575	0,2472398	0,4016618	0,6216224	0,4887029	0,5430088	0,7493212	0,4112664	0,9999970	0,8899462	0,4154272	0,9427384	0,4840053	0,0703647	0,4309368	0,9191395	0,6278283	0,2857363	0,4021909	0,8588847	0,2082609
720	0,5508097	0,7051698	0,0596284	0,0897652	0,6575365	0,9242159	0,4584584	0,0340346	0,9999349	0,2639167	0,8624228	0,6327005	0,2441033	0,4158256	0,6228432	0,4914283	0,5443828	0,7738889	0,4087101	0,9999948	0,9188505	0,4209578	0,9553055	0,4818357	0,0710387	0,4309984	0,9301959	0,6268943	0,2586172	0,4102601	0,8615395	0,2110187
740	0,5516259	0,7045116	0,0596474	0,0906040	0,6573892	0,9427122	0,4591497	0,0340351	0,9999413	0,2633936	0,8625481	0,6271037	0,2420106	0,4271985	0,6235426	0,4931185	0,5452910	0,7910172	0,4073026	0,9999925	0,9378791	0,4247957	0,9623448	0,4806137	0,0716713	0,4315895	0,9370413	0,6264348	0,2405681	0,4153523	0,8631247	0,2127129
760	0,5515056	0,7044184	0,0596652	0,0913219	0,6573090	0,9566380	0,4591514	0,0340353	0,9999450	0,2625374	0,8624710	0,6225489	0,2405211	0,4362868	0,6238435	0,4940958	0,5459578	0,8028662	0,4065156	0,9999903	0,9503764	0,4274406	0,9660155	0,4798974	0,0722527	0,4323640	0,9412730	0,6262316	0,2285125	0,4184658	0,8640271	0,2137052
780	0,5512010	0,7044945	0,0596816	0,0919385	0,6572482	0,9671226	0,4590445	0,0340354	0,9999471	0,2616921	0,8623468	0,6190443	0,2394898	0,4435731	0,6239742	0,4946515	0,5463841	0,8110508	0,4060762	0,9999885	0,9585806	0,4292399	0,9677356	0,4794746	0,0727792	0,4328986	0,9438778	0,6261337	0,2203613	0,4203284	0,8645346	0,2142851
800	0,5510546	0,7045306	0,0596965	0,0924694	0,6572299	0,9750164	0,4590139	0,0340354	0,9999483	0,2610210	0,8622459	0,6164677	0,2388149	0,4494500	0,6240638	0,4949751	0,5466053	0,8167160	0,4058364	0,9999871	0,9639692	0,4304497	0,9683908	0,4792295	0,0732511	0,4331168	0,9454739	0,6260712	0,2147624	0,4214309	0,8648244	0,2146338
820	0,5510541	0,7045290	0,0597099	0,0929269	0,6572345	0,9809596	0,4590219	0,0340354	0,9999490	0,2605373	0,8621762	0,6146333	0,2383873	0,4542176	0,6241423	0,4951672	0,5467000	0,8206457	0,4057071	0,9999860	0,9675103	0,4312586	0,9685065	0,4790900	0,0736705	0,4331474	0,9464492	0,6260244	0,2108572	0,4220797	0,8649920	0,2148476
840	0,5510951	0,7045229	0,0597220	0,0933213	0,6572412	0,9854343	0,4590290	0,0340354	0,9999494	0,2602028	0,8621293	0,6133563	0,2381146	0,4581058	0,6242035	0,4952811	0,5467385	0,8233754	0,4056365	0,9999852	0,9698375	0,4318006	0,9683786	0,4790112	0,0740412	0,4331257	0,9470455	0,6259916	0,2080961	0,4224621	0,8650887	0,2149784
860	0,5511196	0,7045214	0,0597326	0,0936612	0,6572443	0,9888033	0,4590297	0,0340355	0,9999496	0,2599777	0,8620980	0,6124829	0,2379357	0,4612940	0,6242434	0,4953479	0,5467588	0,8252743	0,4055970	0,9999847	0,9713671	0,4321661	0,9681646	0,4789672	0,0743673	0,4331144	0,9474113	0,6259720	0,2061202	0,4226902	0,8651439	0,2150572
880	0,5511226	0,7045220	0,0597421	0,0939542	0,6572452	0,9913399	0,4590288	0,0340355	0,9999498	0,2598301	0,8620777	0,6118947	0,2378160	0,4639225	0,6242663	0,4953870	0,5467731	0,8265973	0,4055746	0,9999843	0,9723723	0,4324139	0,9679424	0,4789431	0,0746532	0,4331188	0,9476365	0,6259617	0,2046912	0,4228281	0,8651752	0,2151043
900	0,5511175	0,7045224	0,0597504	0,0942068	0,6572454	0,9932496	0,4590285	0,0340355	0,9999498	0,2597356	0,8620650	0,6115040	0,2377361	0,4661010	0,6242793	0,4954099	0,5467830	0,8275209	0,4055618	0,9999841	0,9730331	0,4325819	0,9677454	0,4789305	0,0749031	0,4331270	0,9477750	0,6259564	0,2036487	0,4229117	0,8651930	0,2151323
920	0,5511136	0,7045224	0,0597577	0,0944246	0,6572454	0,9946875	0,4590285	0,0340355	0,9999499	0,2596762	0,8620572	0,6112474	0,2376833	0,4679152	0,6242874	0,4954234	0,5467887	0,8281667	0,4055545	0,9999839	0,9734674	0,4326954	0,9675846	0,4789245	0,0751212	0,4331318	0,9478602	0,6259535	0,2028826	0,4229618	0,8652030	0,2151492
940	0,5511127	0,7045223	0,0597641	0,0946125	0,6572455	0,9957700	0,4590286	0,0340355	0,9999499	0,2596394	0,8620525	0,6110807	0,2376489	0,4694326	0,6242929	0,4954313	0,5467914	0,8286189	0,4055503	0,9999839	0,9737529	0,4327719	0,9674595	0,4789221	0,0753111	0,4331329	0,9479124	0,6259516	0,2023166	0,4229916	0,8652086	0,2151594
960	0,5511133	0,7045223	0,0597697	0,0947744	0,6572455	0,9965851	0,4590286	0,0340355	0,9999499	0,2596169	0,8620497	0,6109732	0,2376265	0,4707070	0,6242967	0,4954360	0,5467925	0,8289360	0,4055480	0,9999838	0,9739406	0,4328234	0,9673654	0,4789217	0,0754761	0,4331323	0,9479443	0,6259503	0,2018965	0,4230092	0,8652117	0,2151656
980	0,5511139	0,7045223	0,0597745	0,0949141	0,6572455	0,9971988	0,4590286	0,0340355	0,9999499	0,2596033	0,8620480	0,6109046	0,2376118	0,4717809	0,6242992	0,4954387	0,5467930	0,8291586	0,4055466	0,9999838	0,9740640	0,4328581	0,9672963	0,4789223	0,0756195	0,4331319	0,9479639	0,6259495	0,2015836	0,4230197	0,8652134	0,2151693
1000	0,5511141	0,7045223	0,0597788	0,0950345	0,6572454	0,9976608	0,4590286	0,0340355	0,9999499	0,2595951	0,8620470	0,6108610	0,2376021	0,4726887	0,6243008	0,4954403	0,5467933	0,8293151	0,4055459	0,9999837	0,9741450	0,4328816	0,9672464	0,4789233	0,0757439	0,4331318	0,9479759	0,6259491	0,2013500	0,4230259	0,8652143	0,2151716
1020	0,5511140	0,7045223	0,0597825	0,0951384	0,6572454	0,9980086	0,4590286	0,0340355	0,9999499	0,2595902	0,8620464	0,6108336	0,2375957	0,4734582	0,6243018	0,4954413	0,5467935	0,8294251	0,4055454	0,9999837	0,9741983	0,4328974	0,9672109	0,4789246	0,0758517	0,4331319	0,9479833	0,6259488	0,2011753	0,4230297	0,8652148	0,2151729
1040	0,5511140	0,7045223	0,0597857	0,0952280	0,6572454	0,9982705	0,4590286	0,0340355	0,9999499	0,2595874	0,8620461	0,6108163	0,2375915	0,4741120	0,6243024	0,4954418	0,5467937	0,8295025	0,4055452	0,9999837	0,9742334	0,4329081	0,9671859	0,4789259	0,0759450	0,4331320	0,9479879	0,6259487	0,2010443	0,4230320	0,8652150	0,2151737
1060	0,5511139	0,7045223	0,0597884	0,0953053	0,6572454	0,9984677	0,4590286	0,0340355	0,9999499	0,2595857	0,8620459	0,6108056	0,2375887	0,4746687	0,6243028	0,4954421	0,5467938	0,8295571	0,4055450	0,9999837	0,9742564	0,4329154	0,9671684	0,4789271	0,0760259	0,4331320	0,9479907	0,6259486	0,2009461	0,4230333	0,8652151	0,2151742
1080	0,5511139	0,7045223	0,0597908	0,0953719	0,6572454	0,9986162	0,4590286	0,0340355	0,9999499	0,2595847	0,8620458	0,6107989	0,2375869	0,4751436	0,6243031	0,4954423	0,5467938	0,8295955	0,4055450	0,9999837	0,9742715	0,4329202	0,9671563	0,4789283	0,0760958	0,4331320	0,9479924	0,6259486	0,2008723	0,4230341	0,8652151	0,2151745
1100	0,5511139	0,7045223	0,0597929	0,0954294	0,6572454	0,9987280	0,4590286	0,0340355	0,9999499	0,2595841	0,8620457	0,6107948	0,2375857	0,4755493	0,6243033	0,4954424	0,5467938	0,8296226	0,4055449	0,9999837	0,9742815	0,4329235	0,9671479	0,4789293	0,0761563	0,4331320	0,9479934	0,6259485	0,2008169	0,4230346	0,8652151	0,2151747

0	0,5511139	0,7045223	0,0597944	0,0954711	0,6572454	0,9990688	0,4590286	0,0340355	0,9999499	0,2595834	0,8620457	0,6107890	0,2375846	0,4758414	0,6243029	0,4954425	0,5467938	0,8296595	0,4055448	0,9999837	0,9742957	0,4329245	0,9671359	0,4789299	0,0762002	0,4331320	0,9479943	0,6259483	0,2006485	0,4230351	0,8652150	0,2151753
20	0,5511139	0,7045223	0,0600198	0,4618148	0,6722105	0,9990688	0,5347831	0,0340355	0,9999499	0,2595834	0,8620457	0,6107887	0,2375842	0,4899200	0,6243031	0,4954426	0,5467938	0,8296677	0,3371949	0,9999837	0,9743820	0,4329264	0,9671339	0,4790876	0,0830791	0,4331320	0,9645105	0,6259484	0,2006486	0,4230352	0,7528398	0,1963582
40	0,5511139	0,7045223	0,0625402	0,6381622	0,6769816	0,9990687	0,5482359	0,0340355	0,9999499	0,2595834	0,8620457	0,6107886	0,2375840	0,5092239	0,6243033	0,4954426	0,5467938	0,8296735	0,2975148	0,9999837	0,9746951	0,4329277	0,9671326	0,4810704	0,1360934	0,4331320	0,9746471	0,6259484	0,2006486	0,4230353	0,6878384	0,1850250
60	0,5511139	0,7045223	0,0722233	0,7279120	0,6780177	0,9990687	0,5506249	0,0340355	0,9999499	0,2595833	0,8620457	0,6107885	0,2375838	0,5214518	0,6243034	0,4954426	0,5467938	0,8296776	0,2742913	0,9999837	0,9751031	0,4329286	0,9671317	0,4893411	0,2561593	0,4331320	0,9808682	0,6259484	0,2006486	0,4230353	0,6502395	0,1781991
80	0,5511139	0,7045223	0,0928574	0,7769854	0,6779779	0,9990686	0,5510491	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375837	0,5288699	0,6243035	0,4954426	0,5467938	0,8296805	0,2607296	0,9999837	0,9754798	0,4329291	0,9671311	0,5073395	0,4024898	0,4331320	0,9846863	0,6259484	0,2006486	0,4230353	0,6284911	0,1740880
100	0,5511139	0,7045223	0,1234265	0,8063406	0,6777669	0,9990686	0,5511245	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375836	0,5333499	0,6243035	0,4954426	0,5467938	0,8296826	0,2528631	0,9999837	0,9757754	0,4329295	0,9671307	0,5333005	0,5348982	0,4331320	0,9870296	0,6259485	0,2006486	0,4230353	0,6159111	0,1716120
120	0,5511139	0,7045223	0,1595609	0,8252363	0,6776127	0,9990686	0,5511378	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5360530	0,6243035	0,4954426	0,5467938	0,8296840	0,2483346	0,9999837	0,9759875	0,4329298	0,9671305	0,5623851	0,6394101	0,4331320	0,9884677	0,6259485	0,2006486	0,4230353	0,6086345	0,1701207
140	0,5511139	0,7045223	0,1966268	0,8377964	0,6775317	0,9990686	0,5511402	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5376833	0,6243035	0,4954426	0,5467938	0,8296850	0,2457450	0,9999837	0,9761322	0,4329300	0,9671303	0,5903450	0,7166741	0,4331320	0,9893504	0,6259485	0,2006486	0,4230353	0,6044254	0,1692225
160	0,5511139	0,7045223	0,2313412	0,8462379	0,6774967	0,9990686	0,5511406	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5386666	0,6243036	0,4954426	0,5467938	0,8296858	0,2442714	0,9999837	0,9762282	0,4329301	0,9671302	0,6148160	0,7719339	0,4331320	0,9898921	0,6259485	0,2006486	0,4230353	0,6019907	0,1686815
180	0,5511139	0,7045223	0,2619772	0,8519630	0,6774841	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5392596	0,6243036	0,4954426	0,5467938	0,8296863	0,2434355	0,9999837	0,9762912	0,4329302	0,9671301	0,6350050	0,8107922	0,4331320	0,9902245	0,6259485	0,2006486	0,4230353	0,6005825	0,1683557
200	0,5511139	0,7045223	0,2879827	0,8558905	0,6774805	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5396171	0,6243036	0,4954426	0,5467938	0,8296866	0,2429620	0,9999837	0,9763322	0,4329302	0,9671300	0,6510370	0,8378971	0,4331320	0,9904286	0,6259485	0,2006487	0,4230353	0,5997679	0,1681595
220	0,5511139	0,7045223	0,3095137	0,8586187	0,6774800	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5398328	0,6243036	0,4954426	0,5467938	0,8296869	0,2426938	0,9999837	0,9763590	0,4329303	0,9671300	0,6634501	0,8567503	0,4331320	0,9905538	0,6259485	0,2006487	0,4230353	0,5992967	0,1680413
240	0,5511139	0,7045223	0,3270666	0,8605368	0,6774802	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5399628	0,6243036	0,4954426	0,5467938	0,8296871	0,2425419	0,9999837	0,9763765	0,4329303	0,9671300	0,6728995	0,8698695	0,4331320	0,9906307	0,6259485	0,2006487	0,4230353	0,5990241	0,1679701
260	0,5511139	0,7045223	0,3412446	0,8618995	0,6774805	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400413	0,6243036	0,4954426	0,5467938	0,8296872	0,2424558	0,9999837	0,9763880	0,4329303	0,9671299	0,6800101	0,8790211	0,4331320	0,9906778	0,6259485	0,2006487	0,4230353	0,5988665	0,1679272
280	0,5511139	0,7045223	0,3526336	0,8628760	0,6774807	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5400886	0,6243036	0,4954426	0,5467938	0,8296873	0,2424070	0,9999837	0,9763955	0,4329303	0,9671299	0,6853189	0,8854287	0,4331320	0,9907068	0,6259485	0,2006487	0,4230353	0,5987753	0,1679014
300	0,5511139	0,7045223	0,3617505	0,8635806	0,6774808	0,9990686	0,5511407	0,0340355	0,9999499	0,2595833	0,8620457	0,6107884	0,2375835	0,5401171	0,6243036	0,4954426	0,5467938	0,8296873	0,2423793	0,9999837	0,9764004	0,4329303	0,9671299	0,6892612	0,8899349	0,4331320	0,9907245	0,6259485	0,2006487	0,4230353	0,5987225	0,1678858
