"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
20	1,0000000	0,9801207	0,8832963	1,0000000	0,0553434	0,3905578	0,0122243	0,0510172	0,6424052	0,7054967	0,0890761	0,0242806	0,4833804	0,1856791	0,1659993	0,5164482	0,3518803	0,7024820	0,6805895	0,0073406	0,9998477	0,4221812	0,1007466	0,7616936	0,2239451	0,1073771	0,0550569	0,9294355	0,0416005	0,7714695	0,0190644	0,2776370
40	1,0000000	0,9802690	0,9178649	1,0000000	0,0374225	0,3349907	0,0124384	0,0585225	0,6421675	0,6991098	0,1140350	0,0227521	0,5716895	0,1846460	0,1755421	0,5162741	0,2151896	0,7004124	0,6703712	0,0074338	0,9998776	0,4195308	0,1001564	0,7652284	0,3403745	0,0891877	0,0547522	0,9292939	0,0415894	0,7713459	0,0190665	0,2771416
60	1,0000000	0,9804777	0,9421005	1,0000000	0,0254543	0,3156339	0,0128345	0,0636741	0,6416861	0,6879596	0,1303339	0,0216186	0,6368489	0,1829512	0,1795470	0,5156568	0,1359547	0,6970549	0,6520526	0,0076076	0,9999122	0,4149959	0,0991519	0,7707421	0,4131514	0,0784905	0,0542821	0,9287255	0,0415706	0,7708550	0,0190714	0,2751884
80	1,0000000	0,9806842	0,9590887	1,0000000	0,0174435	0,3133276	0,0133530	0,0672105	0,6410329	0,6740228	0,1409782	0,0204550	0,6850735	0,1809932	0,1798954	0,5142043	0,0899817	0,6932487	0,6287893	0,0078370	0,9999403	0,4094922	0,0979400	0,7768499	0,4588363	0,0715780	0,0537707	0,9273859	0,0415481	0,7697050	0,0190791	0,2706761
100	1,0000000	0,9808584	0,9709951	1,0000000	0,0120750	0,3169553	0,0139191	0,0696385	0,6402921	0,6591500	0,1479307	0,0192118	0,7192290	0,1790727	0,1775936	0,5116386	0,0632794	0,6895691	0,6039352	0,0080883	0,9999602	0,4038452	0,0967015	0,7825955	0,4876467	0,0668260	0,0532987	0,9250416	0,0415253	0,7677195	0,0190892	0,2630625
120	1,0000000	0,9809937	0,9793389	1,0000000	0,0084747	0,3211399	0,0144707	0,0713056	0,6395323	0,6446079	0,1524729	0,0179865	0,7423944	0,1773490	0,1733657	0,5078646	0,0477487	0,6862872	0,5799860	0,0083326	0,9999737	0,3985922	0,0955505	0,7875245	0,5058995	0,0634472	0,0529007	0,9216055	0,0415042	0,7648720	0,0191005	0,2524954
140	1,0000000	0,9810941	0,9851855	1,0000000	0,0060585	0,3240025	0,0149685	0,0724505	0,6388001	0,6311235	0,1554415	0,0168776	0,7576182	0,1758808	0,1678450	0,5029569	0,0386986	0,6834811	0,5584242	0,0085514	0,9999826	0,3940060	0,0945434	0,7915187	0,5175152	0,0610073	0,0525831	0,9171165	0,0414859	0,7612576	0,0191120	0,2396322
160	1,0000000	0,9811668	0,9892820	1,0000000	0,0044360	0,3253883	0,0153938	0,0732367	0,6381227	0,6190421	0,1573828	0,0159392	0,7674371	0,1746706	0,1615961	0,4971098	0,0334106	0,6811328	0,5399134	0,0087359	0,9999886	0,3901743	0,0936979	0,7946367	0,5249382	0,0592361	0,0523382	0,9117041	0,0414706	0,7570461	0,0191229	0,2253678
180	1,0000000	0,9812188	0,9921521	1,0000000	0,0033456	0,3257478	0,0157426	0,0737768	0,6375131	0,6084701	0,1586534	0,0151839	0,7737363	0,1736950	0,1550915	0,4905819	0,0303087	0,6791869	0,5245655	0,0088846	0,9999925	0,3870740	0,0930087	0,7970089	0,5297005	0,0579498	0,0521537	0,9055567	0,0414582	0,7524381	0,0191326	0,2106022
200	1,0000000	0,9812557	0,9941629	1,0000000	0,0026123	0,3255791	0,0160200	0,0741477	0,6369747	0,5993755	0,1594859	0,0145989	0,7778113	0,1729208	0,1486935	0,4836495	0,0284790	0,6775798	0,5121718	0,0090006	0,9999950	0,3846256	0,0924593	0,7987811	0,5327670	0,0570177	0,0520169	0,8988944	0,0414484	0,7476335	0,0191409	0,1960949
220	1,0000000	0,9812818	0,9955716	1,0000000	0,0021187	0,3252325	0,0162356	0,0744025	0,6365056	0,5916519	0,1600322	0,0141584	0,7805000	0,1723138	0,1426538	0,4765735	0,0273914	0,6762523	0,5023677	0,0090888	0,9999967	0,3827282	0,0920290	0,8000876	0,5347485	0,0563443	0,0519166	0,8919465	0,0414408	0,7428117	0,0191478	0,1824033
240	1,0000000	0,9813003	0,9965584	1,0000000	0,0017862	0,3248943	0,0163998	0,0745776	0,6361005	0,5851581	0,1603913	0,0138339	0,7823205	0,1718425	0,1371256	0,4695794	0,0267378	0,6751536	0,4947388	0,0091544	0,9999978	0,3812799	0,0916965	0,8010411	0,5360330	0,0558594	0,0518437	0,8849332	0,0414349	0,7381202	0,0191533	0,1698799
260	1,0000000	0,9813134	0,9972497	1,0000000	0,0015619	0,3246347	0,0165232	0,0746978	0,6357530	0,5797416	0,1606278	0,0135986	0,7835840	0,1714797	0,1321847	0,4628474	0,0263394	0,6742423	0,4888816	0,0092024	0,9999986	0,3801879	0,0914425	0,8017317	0,5368684	0,0555114	0,0517911	0,8780507	0,0414304	0,7336717	0,0191577	0,1587025
280	1,0000000	0,9813226	0,9977340	1,0000000	0,0014105	0,3244606	0,0166147	0,0747804	0,6354563	0,5752525	0,1607840	0,0134297	0,7844774	0,1712023	0,1278496	0,4565105	0,0260918	0,6734844	0,4844343	0,0092372	0,9999991	0,3793727	0,0912503	0,8022288	0,5374132	0,0552623	0,0517532	0,8714612	0,0414270	0,7295441	0,0191612	0,1489169
300	1,0000000	0,9813291	0,9980732	1,0000000	0,0013082	0,3243539	0,0166818	0,0748372	0,6352038	0,5715512	0,1608874	0,0133093	0,7851153	0,1709917	0,1241013	0,4506574	0,0259342	0,6728527	0,4810888	0,0092621	0,9999994	0,3787694	0,0911060	0,8025849	0,5377696	0,0550846	0,0517261	0,8652882	0,0414245	0,7257846	0,0191638	0,1404787
320	1,0000000	0,9813337	0,9983108	1,0000000	0,0012391	0,3242920	0,0167307	0,0748762	0,6349895	0,5685120	0,1609559	0,0132239	0,7855720	0,1708327	0,1208976	0,4453382	0,0258311	0,6723253	0,4785922	0,0092799	0,9999996	0,3783261	0,0909984	0,8028391	0,5380034	0,0549582	0,0517067	0,8596158	0,0414226	0,7224147	0,0191658	0,1332889
340	1,0000000	0,9813369	0,9984772	1,0000000	0,0011922	0,3242568	0,0167661	0,0749029	0,6348080	0,5660249	0,1610016	0,0131634	0,7858981	0,1707132	0,1181845	0,4405715	0,0257613	0,6718842	0,4767416	0,0092924	0,9999997	0,3780024	0,0909187	0,8030199	0,5381571	0,0548683	0,0516930	0,8544910	0,0414212	0,7194354	0,0191673	0,1272204
360	1,0000000	0,9813392	0,9985938	1,0000000	0,0011605	0,3242361	0,0167915	0,0749213	0,6346543	0,5639951	0,1610320	0,0131205	0,7861297	0,1706240	0,1159041	0,4363518	0,0257124	0,6715149	0,4753779	0,0093011	0,9999998	0,3777671	0,0908599	0,8031483	0,5382585	0,0548047	0,0516832	0,8499300	0,0414202	0,7168328	0,0191684	0,1221365
380	1,0000000	0,9813408	0,9986755	1,0000000	0,0011390	0,3242232	0,0168097	0,0749340	0,6345244	0,5623419	0,1610524	0,0130903	0,7862931	0,1705575	0,1139987	0,4326558	0,0256770	0,6712053	0,4743782	0,0093073	0,9999999	0,3775970	0,0908168	0,8032391	0,5383255	0,0547596	0,0516763	0,8459239	0,0414195	0,7145830	0,0191692	0,1179027
400	1,0000000	0,9813420	0,9987327	1,0000000	0,0011243	0,3242144	0,0168226	0,0749426	0,6344146	0,5609977	0,1610661	0,0130688	0,7864079	0,1705083	0,1124146	0,4294487	0,0256505	0,6709457	0,4736486	0,0093116	0,9999999	0,3774744	0,0907853	0,8033033	0,5383700	0,0547278	0,0516713	0,8424454	0,0414189	0,7126558	0,0191698	0,1143934
420	1,0000000	0,9813428	0,9987727	1,0000000	0,0011144	0,3242079	0,0168318	0,0749486	0,6343219	0,5599062	0,1610754	0,0130537	0,7864881	0,1704720	0,1111029	0,4266885	0,0256301	0,6707278	0,4731183	0,0093145	0,9999999	0,3773864	0,0907623	0,8033487	0,5383995	0,0547054	0,0516679	0,8394555	0,0414185	0,7110179	0,0191703	0,1114959
440	1,0000000	0,9813433	0,9988008	1,0000000	0,0011076	0,3242030	0,0168383	0,0749527	0,6342437	0,5590209	0,1610816	0,0130430	0,7865441	0,1704453	0,1100204	0,4243302	0,0256141	0,6705448	0,4727341	0,0093166	1,0000000	0,3773234	0,0907457	0,8033806	0,5384191	0,0546895	0,0516654	0,8369079	0,0414182	0,7096355	0,0191706	0,1091107
460	1,0000000	0,9813437	0,9988204	1,0000000	0,0011030	0,3241994	0,0168428	0,0749555	0,6341777	0,5583033	0,1610858	0,0130355	0,7865831	0,1704257	0,1091296	0,4223281	0,0256013	0,6703911	0,4724566	0,0093180	1,0000000	0,3772784	0,0907336	0,8034031	0,5384322	0,0546784	0,0516637	0,8347536	0,0414180	0,7084756	0,0191708	0,1071524
480	1,0000000	0,9813440	0,9988342	1,0000000	0,0010999	0,3241967	0,0168460	0,0749575	0,6341220	0,5577220	0,1610887	0,0130302	0,7866103	0,1704113	0,1083983	0,4206379	0,0255908	0,6702619	0,4722569	0,0093190	1,0000000	0,3772463	0,0907249	0,8034189	0,5384410	0,0546705	0,0516625	0,8329438	0,0414179	0,7075076	0,0191710	0,1055478
500	1,0000000	0,9813442	0,9988439	1,0000000	0,0010977	0,3241947	0,0168483	0,0749588	0,6340750	0,5572514	0,1610906	0,0130264	0,7866293	0,1704009	0,1077993	0,4192182	0,0255823	0,6701532	0,4721134	0,0093197	1,0000000	0,3772235	0,0907186	0,8034300	0,5384469	0,0546650	0,0516616	0,8314321	0,0414178	0,7067032	0,0191711	0,1042355
520	1,0000000	0,9813443	0,9988506	1,0000000	0,0010963	0,3241933	0,0168499	0,0749597	0,6340354	0,5568706	0,1610919	0,0130238	0,7866425	0,1703933	0,1073093	0,4180310	0,0255752	0,6700619	0,4720105	0,0093202	1,0000000	0,3772074	0,0907141	0,8034379	0,5384508	0,0546612	0,0516610	0,8301755	0,0414177	0,7060375	0,0191712	0,1031637
540	1,0000000	0,9813444	0,9988553	1,0000000	0,0010953	0,3241924	0,0168510	0,0749603	0,6340020	0,5565625	0,1610928	0,0130219	0,7866518	0,1703878	0,1069092	0,4170421	0,0255693	0,6699851	0,4719369	0,0093205	1,0000000	0,3771959	0,0907109	0,8034433	0,5384535	0,0546584	0,0516606	0,8291353	0,0414176	0,7054884	0,0191713	0,1022895
560	1,0000000	0,9813445	0,9988587	1,0000000	0,0010946	0,3241917	0,0168517	0,0749608	0,6339738	0,5563133	0,1610935	0,0130206	0,7866582	0,1703838	0,1065830	0,4162212	0,0255644	0,6699204	0,4718844	0,0093207	1,0000000	0,3771878	0,0907086	0,8034472	0,5384553	0,0546565	0,0516603	0,8282774	0,0414176	0,7050368	0,0191713	0,1015773
580	1,0000000	0,9813283	0,9314148	1,0000000	0,0271390	0,4736891	0,0167684	0,0640257	0,6340312	0,5579613	0,1228740	0,0142886	0,6687414	0,1704657	0,0871031	0,4155531	0,2425845	0,6700908	0,4746178	0,0092688	1,0000000	0,3778077	0,0908112	0,8026139	0,3545725	0,0847200	0,0517017	0,8275948	0,0414195	0,7046768	0,0191687	0,1010135
600	1,0000000	0,9812507	0,8870132	1,0000000	0,0444961	0,5252898	0,0163994	0,0565192	0,6343859	0,5666753	0,0979087	0,0153245	0,5835969	0,1710074	0,0772887	0,4152106	0,3699387	0,6712196	0,4879825	0,0090541	1,0000000	0,3807900	0,0913301	0,7988875	0,2391209	0,1012633	0,0519040	0,8274918	0,0414289	0,7045945	0,0191577	0,1008765
620	1,0000000	0,9811091	0,8596485	1,0000000	0,0561983	0,5304664	0,0158116	0,0513657	0,6350102	0,5822542	0,0815979	0,0165369	0,5132042	0,1722579	0,0730191	0,4157337	0,4463497	0,6735432	0,5116968	0,0087402	0,9999996	0,3860352	0,0922974	0,7927811	0,1660545	0,1121249	0,0522764	0,8290903	0,0414465	0,7053255	0,0191418	0,1019985
640	1,0000000	0,9809242	0,8439947	1,0000000	0,0641983	0,5225620	0,0151504	0,0478278	0,6357843	0,6016777	0,0709407	0,0180860	0,4582599	0,1741555	0,0724145	0,4177599	0,4936211	0,6768848	0,5410740	0,0084168	0,9999979	0,3925151	0,0935681	0,7857339	0,1195883	0,1202612	0,0527616	0,8334496	0,0414697	0,7074245	0,0191253	0,1053581
660	1,0000000	0,9807251	0,8358567	1,0000000	0,0697422	0,5152585	0,0145214	0,0453991	0,6366035	0,6217824	0,0639774	0,0198946	0,4194177	0,1764183	0,0745382	0,4216818	0,5238866	0,6808267	0,5712253	0,0081346	0,9999930	0,3991675	0,0949532	0,7789779	0,0899518	0,1266606	0,0532838	0,8408144	0,0414950	0,7111239	0,0191108	0,1116413
680	1,0000000	0,9805389	0,8322097	1,0000000	0,0736215	0,5116224	0,0139767	0,0437318	0,6374000	0,6403181	0,0594280	0,0217428	0,3939776	0,1787142	0,0787683	0,4275037	0,5438600	0,6848819	0,5987197	0,0079096	0,9999838	0,4052303	0,0962884	0,7732485	0,0710117	0,1316328	0,0537759	0,8505416	0,0415195	0,7162542	0,0190990	0,1210497
700	1,0000000	0,9803836	0,8310327	1,0000000	0,0763455	0,5107855	0,0135318	0,0425873	0,6381367	0,6561150	0,0564556	0,0234058	0,3779984	0,1807839	0,0845440	0,4348906	0,5573173	0,6886478	0,6218074	0,0077396	0,9999707	0,4102993	0,0974648	0,7688192	0,0588875	0,1353390	0,0541938	0,8615117	0,0415410	0,7223684	0,0190898	0,1332873
720	1,0000000	0,9802664	0,8310690	1,0000000	0,0782529	0,5112168	0,0131822	0,0418017	0,6387975	0,6688475	0,0545138	0,0247430	0,3680236	0,1824850	0,0913018	0,4433124	0,5664816	0,6918834	0,6400311	0,0076153	0,9999547	0,4142611	0,0984313	0,7656471	0,0511140	0,1379601	0,0545197	0,8726027	0,0415587	0,7289259	0,0190828	0,1476607
740	1,0000000	0,9801852	0,8315939	1,0000000	0,0795782	0,5118637	0,0129146	0,0412625	0,6393787	0,6787061	0,0532451	0,0257171	0,3616445	0,1837794	0,0984988	0,4521935	0,5727464	0,6945055	0,6537221	0,0075264	0,9999375	0,4171893	0,0991814	0,7635258	0,0461215	0,1397119	0,0547557	0,8829746	0,0415724	0,7354377	0,0190777	0,1632517
760	1,0000000	0,9801334	0,8322267	1,0000000	0,0804891	0,5122769	0,0127137	0,0408923	0,6398833	0,6861244	0,0524163	0,0263662	0,3574015	0,1846990	0,1056613	0,4610205	0,5770359	0,6965427	0,6635891	0,0074637	0,9999205	0,4192507	0,0997366	0,7621989	0,0429091	0,1408150	0,0549157	0,8921418	0,0415825	0,7415408	0,0190738	0,1791077
780	1,0000000	0,9801031	0,8327933	1,0000000	0,0811075	0,5123955	0,0125650	0,0406382	0,6403176	0,6915986	0,0518748	0,0267636	0,3544803	0,1853102	0,1124239	0,4693983	0,5799837	0,6980819	0,6704453	0,0074199	0,9999048	0,4206387	0,1001311	0,7614264	0,0408381	0,1414653	0,0550174	0,8999174	0,0415897	0,7470124	0,0190711	0,1943992
800	1,0000000	0,9800871	0,8332343	1,0000000	0,0815219	0,5123184	0,0124561	0,0404638	0,6406893	0,6955904	0,0515210	0,0269860	0,3524349	0,1856883	0,1185445	0,4770636	0,5820281	0,6992279	0,6750535	0,0073894	0,9998911	0,4215343	0,1004016	0,7610146	0,0395000	0,1418191	0,0550778	0,9063165	0,0415946	0,7517509	0,0190691	0,2085118
820	1,0000000	0,9800799	0,8335473	1,0000000	0,0817961	0,5121628	0,0123772	0,0403441	0,6410059	0,6984855	0,0512899	0,0270976	0,3510053	0,1859023	0,1238963	0,4838730	0,5834701	0,7000792	0,6780554	0,0073683	0,9998795	0,4220877	0,1005809	0,7608216	0,0386335	0,1419910	0,0551110	0,9114670	0,0415978	0,7557444	0,0190676	0,2210708
840	1,0000000	0,9800776	0,8337536	1,0000000	0,0819754	0,5120086	0,0123202	0,0402619	0,6412750	0,7005854	0,0511388	0,0271449	0,3500199	0,1860083	0,1284459	0,4897779	0,5845131	0,7007171	0,6799529	0,0073537	0,9998701	0,4224143	0,1006964	0,7607516	0,0380712	0,1420591	0,0551273	0,9155453	0,0415998	0,7590378	0,0190666	0,2319163
860	1,0000000	0,9800777	0,8338806	1,0000000	0,0820914	0,5118915	0,0122795	0,0402055	0,6415030	0,7021156	0,0510402	0,0271583	0,3493535	0,1860481	0,1322260	0,4947984	0,5852914	0,7012037	0,6811171	0,0073437	0,9998626	0,4225970	0,1007685	0,7607438	0,0377053	0,1420731	0,0551340	0,9187359	0,0416011	0,7617074	0,0190658	0,2410535
880	1,0000000	0,9800788	0,8339532	1,0000000	0,0821657	0,5118174	0,0122504	0,0401668	0,6416961	0,7032399	0,0509757	0,0271560	0,3489103	0,1860507	0,1353090	0,4989975	0,5858924	0,7015838	0,6818104	0,0073368	0,9998569	0,4226926	0,1008123	0,7607628	0,0374667	0,1420628	0,0551356	0,9212102	0,0416018	0,7638421	0,0190653	0,2485979
900	1,0000000	0,9800800	0,8339909	1,0000000	0,0822131	0,5117777	0,0122298	0,0401403	0,6418594	0,7040746	0,0509335	0,0271478	0,3486188	0,1860351	0,1377864	0,5024625	0,5863715	0,7018882	0,6822109	0,0073320	0,9998525	0,4227381	0,1008383	0,7607894	0,0373107	0,1420443	0,0551348	0,9231172	0,0416023	0,7655305	0,0190649	0,2547265
920	1,0000000	0,9800812	0,8340079	1,0000000	0,0822430	0,5117604	0,0122152	0,0401220	0,6419973	0,7047011	0,0509060	0,0271387	0,3484273	0,1860125	0,1397542	0,5052899	0,5867640	0,7021377	0,6824353	0,0073287	0,9998492	0,4227566	0,1008532	0,7608145	0,0372084	0,1420258	0,0551332	0,9245806	0,0416025	0,7668550	0,0190647	0,2596405
940	1,0000000	0,9800821	0,8340134	1,0000000	0,0822620	0,5117553	0,0122049	0,0401095	0,6421137	0,7051765	0,0508880	0,0271309	0,3483006	0,1859894	0,1413034	0,5075757	0,5870919	0,7023460	0,6825572	0,0073265	0,9998468	0,4227616	0,1008617	0,7608346	0,0371413	0,1420104	0,0551316	0,9257006	0,0416026	0,7678873	0,0190645	0,2635407
960	1,0000000	0,9800827	0,8340134	1,0000000	0,0822739	0,5117558	0,0121976	0,0401009	0,6422120	0,7055407	0,0508762	0,0271249	0,3482155	0,1859687	0,1425149	0,5094096	0,5873695	0,7025221	0,6826214	0,0073250	0,9998450	0,4227607	0,1008663	0,7608491	0,0370970	0,1419991	0,0551302	0,9265567	0,0416027	0,7686883	0,0190643	0,2666119
980	1,0000000	0,9800832	0,8340110	1,0000000	0,0822815	0,5117580	0,0121925	0,0400950	0,6422949	0,7058219	0,0508685	0,0271207	0,3481572	0,1859518	0,1434579	0,5108719	0,5876062	0,7026723	0,6826546	0,0073239	0,9998437	0,4227579	0,1008689	0,7608589	0,0370678	0,1419913	0,0551292	0,9272107	0,0416027	0,7693078	0,0190642	0,2690163
1000	1,0000000	0,9800834	0,8340082	1,0000000	0,0822864	0,5117604	0,0121890	0,0400910	0,6423648	0,7060402	0,0508635	0,0271178	0,3481166	0,1859385	0,1441896	0,5120319	0,5878087	0,7028008	0,6826715	0,0073232	0,9998428	0,4227549	0,1008703	0,7608650	0,0370485	0,1419864	0,0551285	0,9277106	0,0416028	0,7697860	0,0190642	0,2708908
1020	1,0000000	0,9800836	0,8340056	1,0000000	0,0822895	0,5117622	0,0121865	0,0400882	0,6424238	0,7062103	0,0508602	0,0271161	0,3480879	0,1859285	0,1447563	0,5129485	0,5879821	0,7029110	0,6826804	0,0073227	0,9998422	0,4227525	0,1008711	0,7608686	0,0370356	0,1419834	0,0551280	0,9280931	0,0416028	0,7701547	0,0190641	0,2723479
1040	1,0000000	0,9800837	0,8340036	1,0000000	0,0822915	0,5117635	0,0121847	0,0400863	0,6424735	0,7063432	0,0508581	0,0271151	0,3480674	0,1859212	0,1451948	0,5136703	0,5881303	0,7030053	0,6826854	0,0073223	0,9998417	0,4227509	0,1008716	0,7608705	0,0370271	0,1419818	0,0551278	0,9283862	0,0416028	0,7704390	0,0190641	0,2734785
1060	1,0000000	0,9800837	0,8340022	1,0000000	0,0822929	0,5117644	0,0121835	0,0400850	0,6425153	0,7064470	0,0508567	0,0271146	0,3480527	0,1859160	0,1455339	0,5142373	0,5882569	0,7030860	0,6826886	0,0073221	0,9998414	0,4227498	0,1008719	0,7608714	0,0370214	0,1419811	0,0551276	0,9286111	0,0416028	0,7706582	0,0190641	0,2743550
1080	1,0000000	0,9800837	0,8340012	1,0000000	0,0822938	0,5117649	0,0121827	0,0400841	0,6425506	0,7065282	0,0508557	0,0271143	0,3480422	0,1859124	0,1457964	0,5146818	0,5883646	0,7031548	0,6826909	0,0073219	0,9998412	0,4227492	0,1008721	0,7608717	0,0370177	0,1419808	0,0551275	0,9287841	0,0416028	0,7708274	0,0190640	0,2750341
1100	1,0000000	0,9800837	0,8340006	1,0000000	0,0822944	0,5117652	0,0121821	0,0400834	0,6425804	0,7065916	0,0508551	0,0271142	0,3480347	0,1859098	0,1459995	0,5150297	0,5884562	0,7032133	0,6826926	0,0073218	0,9998410	0,4227490	0,1008723	0,7608717	0,0370151	0,1419807	0,0551275	0,9289173	0,0416028	0,7709580	0,0190640	0,2755604

0	1,0000000	0,9800837	0,8340001	1,0000000	0,0822960	0,5117656	0,0121808	0,0400821	0,6424109	0,7068579	0,0508540	0,0271144	0,3480163	0,1859045	0,1468393	0,5165100	0,5879153	0,7028633	0,6826989	0,0073216	0,9998388	0,4227492	0,1008731	0,7608712	0,0370099	0,1419811	0,0551275	0,9294615	0,0416030	0,7714943	0,0190640	0,2777379
20	0,8275649	0,9798509	0,8340001	1,0000000	0,0548587	0,5109065	0,0121808	0,0400821	0,6424627	0,4621509	0,0508540	0,0271167	0,2725682	0,1304241	0,1413529	0,5130858	0,5880791	0,7029691	0,6826988	0,3596963	0,9998478	0,4227492	0,1008730	0,7608712	0,0370099	0,1419811	0,0551275	0,9256973	0,0416029	0,7684567	0,0882417	0,4544236
40	0,7304081	0,9788369	0,8340001	1,0000000	0,0367351	0,5105934	0,0121808	0,0400821	0,6425064	0,3122475	0,0508540	0,0271259	0,2325171	0,0939577	0,1186779	0,4955500	0,5882172	0,7030581	0,6826987	0,5555679	0,9998781	0,4227492	0,1008729	0,7608712	0,0370099	0,1419811	0,0551275	0,9029064	0,0416029	0,7528829	0,1352021	0,5361016
60	0,6756659	0,9771774	0,8340001	1,0000000	0,0247636	0,5105682	0,0121808	0,0400821	0,6425431	0,2201749	0,0508540	0,0271385	0,2112819	0,0699891	0,0870912	0,4611155	0,5883335	0,7031331	0,6826986	0,6644455	0,9999128	0,4227492	0,1008729	0,7608712	0,0370099	0,1419811	0,0551275	0,8427147	0,0416029	0,7213677	0,1670806	0,5659287
80	0,6448220	0,9752353	0,8340001	1,0000000	0,0168558	0,5106444	0,0121808	0,0400821	0,6425741	0,1635333	0,0508540	0,0271502	0,2000288	0,0542349	0,0582203	0,4131497	0,5884314	0,7031963	0,6826986	0,7249664	0,9999408	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,7278707	0,0416028	0,6745343	0,1887209	0,5742144
100	0,6274433	0,9733323	0,8340001	1,0000000	0,0116324	0,5107256	0,0121808	0,0400821	0,6426001	0,1286711	0,0508540	0,0271586	0,1940629	0,0438800	0,0370906	0,3577114	0,5885140	0,7032495	0,6826985	0,7586076	0,9999606	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,5672909	0,0416028	0,6153931	0,2034111	0,5755694
120	0,6176514	0,9716729	0,8340001	1,0000000	0,0081821	0,5107792	0,0121808	0,0400821	0,6426221	0,1072196	0,0508540	0,0271636	0,1908956	0,0370739	0,0234843	0,3010895	0,5885835	0,7032944	0,6826985	0,7773075	0,9999739	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,4034275	0,0416028	0,5487764	0,2133833	0,5752312
140	0,6121343	0,9703434	0,8340001	1,0000000	0,0059029	0,5108046	0,0121808	0,0400821	0,6426406	0,0940283	0,0508540	0,0271660	0,1892107	0,0326003	0,0153616	0,2481631	0,5886420	0,7033321	0,6826985	0,7877021	0,9999828	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,2728126	0,0416028	0,4803840	0,2201529	0,5746969
160	0,6090257	0,9693445	0,8340001	1,0000000	0,0043975	0,5108118	0,0121808	0,0400821	0,6426562	0,0859222	0,0508540	0,0271670	0,1883126	0,0296599	0,0107276	0,2018036	0,5886913	0,7033639	0,6826985	0,7934800	0,9999887	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,1837711	0,0416028	0,4154645	0,2247483	0,5742892
180	0,6072742	0,9686300	0,8340001	1,0000000	0,0034030	0,5108106	0,0121808	0,0400821	0,6426693	0,0809442	0,0508540	0,0271672	0,1878331	0,0277273	0,0081551	0,1630909	0,5887329	0,7033907	0,6826985	0,7966917	0,9999925	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,1282471	0,0416028	0,3577595	0,2278678	0,5740251
200	0,6062873	0,9681383	0,8340001	1,0000000	0,0027462	0,5108071	0,0121808	0,0400821	0,6426804	0,0778886	0,0508540	0,0271671	0,1875771	0,0264570	0,0067500	0,1318780	0,5887678	0,7034133	0,6826985	0,7984770	0,9999951	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0952927	0,0416028	0,3091446	0,2299855	0,5738646
220	0,6057313	0,9678100	0,8340001	1,0000000	0,0023123	0,5108042	0,0121808	0,0400821	0,6426897	0,0760136	0,0508540	0,0271671	0,1874406	0,0256220	0,0059895	0,1073526	0,5887973	0,7034323	0,6826985	0,7994694	0,9999968	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0762592	0,0416028	0,2698960	0,2314230	0,5737698
240	0,6054180	0,9675959	0,8340001	1,0000000	0,0020257	0,5108024	0,0121808	0,0400821	0,6426976	0,0748633	0,0508540	0,0271670	0,1873680	0,0250732	0,0055796	0,0884454	0,5888222	0,7034483	0,6826985	0,8000210	0,9999979	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0654251	0,0416028	0,2392433	0,2323989	0,5737147
260	0,6052415	0,9674590	0,8340001	1,0000000	0,0018364	0,5108017	0,0121808	0,0400821	0,6427042	0,0741575	0,0508540	0,0271670	0,1873295	0,0247125	0,0053589	0,0740749	0,5888431	0,7034618	0,6826985	0,8003276	0,9999986	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0593000	0,0416028	0,2159066	0,2330613	0,5736828
280	0,6051420	0,9673727	0,8340001	1,0000000	0,0017113	0,5108016	0,0121808	0,0400821	0,6427097	0,0737245	0,0508540	0,0271670	0,1873091	0,0244754	0,0052398	0,0632694	0,5888607	0,7034731	0,6826985	0,8004981	0,9999991	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0558426	0,0416028	0,1984824	0,2335110	0,5736644
300	0,6050860	0,9673191	0,8340001	1,0000000	0,0016287	0,5108017	0,0121808	0,0400821	0,6427144	0,0734588	0,0508540	0,0271670	0,1872983	0,0243196	0,0051753	0,0552116	0,5888755	0,7034827	0,6826985	0,8005928	0,9999994	0,4227492	0,1008728	0,7608712	0,0370099	0,1419811	0,0551275	0,0538867	0,0416028	0,1856650	0,2338163	0,5736538
