"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA

0	0,2565809	0,8419277	0,4677755	0,1383460	0,8773426	0,5151413	0,4204748	0,2465143	0,3820199	0,5661833	0,8189336	0,5081891	0,7534867	0,6690866	0,6846027	0,5652569	0,0501061	0,8219233	0,6054168	0,5576055	0,0752009	0,1468024	0,0591908	0,5925693	0,5317116	0,1411463	0,6754873	0,5183599	0,6485007	0,3537898	0,3739759	0,3778627
20	0,2725778	0,6744568	0,2725478	0,1006459	0,7916188	0,5211403	0,4868362	0,2358860	0,2906237	0,6275162	0,7356921	0,4923464	0,7168199	0,6760912	0,5811900	0,5931821	0,2462433	0,7806146	0,6226383	0,4247710	0,0341644	0,1136738	0,0664141	0,6124011	0,3646178	0,2204795	0,4581033	0,5295299	0,7723531	0,3115015	0,4024514	0,4197130
40	0,2213786	0,5643119	0,2043234	0,0694420	0,6723966	0,5539411	0,4957673	0,2668502	0,3112994	0,5502443	0,7159651	0,5071982	0,7743721	0,7057168	0,6904876	0,5492158	0,2167450	0,5790912	0,6570680	0,6169071	0,0415812	0,0821842	0,0435188	0,6108738	0,5159438	0,1893541	0,6290605	0,5125581	0,6666775	0,3446036	0,3994216	0,4273917
60	0,2070416	0,6399038	0,1683288	0,0929870	0,7217344	0,5535904	0,4193711	0,2484172	0,2614199	0,5961437	0,7098735	0,4617278	0,7922967	0,6508167	0,6190939	0,5148761	0,2029927	0,6161711	0,6537910	0,5231457	0,0371257	0,0798057	0,0615692	0,6318584	0,4906737	0,1701284	0,6033038	0,5650114	0,6694511	0,3585619	0,3567626	0,4085010
80	0,2263882	0,6056096	0,1217552	0,0803133	0,6667136	0,5205902	0,4719969	0,3596132	0,2983539	0,7543529	0,8566996	0,5208523	0,6985759	0,6362098	0,5316749	0,5689195	0,2291805	0,6669795	0,8462404	0,7690873	0,0260460	0,0886103	0,1200358	0,6192375	0,5878715	0,1260606	0,5098482	0,5888317	0,6345195	0,3862716	0,3368416	0,4294008
100	0,2926306	0,5593315	0,0986000	0,0866715	0,7070683	0,4920021	0,6255893	0,2247570	0,2923501	0,7055629	0,7162566	0,5111489	0,7933446	0,6257379	0,5774979	0,5530257	0,2251766	0,7272832	0,6822734	0,7782336	0,0316766	0,0826403	0,0857073	0,8333589	0,6568261	0,1968154	0,4937184	0,5715094	0,7189575	0,4173484	0,4409322	0,3969637
120	0,2656205	0,5097413	0,1134749	0,2014753	0,7364609	0,3844405	0,4633016	0,2355591	0,2735554	0,7144073	0,8446665	0,5059124	0,7280897	0,6861431	0,7071534	0,6100556	0,2488243	0,7092558	0,7732359	0,7779368	0,0299396	0,1663335	0,1119128	0,5830194	0,6361722	0,1114722	0,5124805	0,6702583	0,6652365	0,4706050	0,4358049	0,4574194
140	0,3294775	0,4830012	0,1596806	0,1162016	0,7218611	0,4212561	0,4405030	0,2252599	0,2834225	0,6891169	0,8325102	0,4570908	0,6971290	0,6326822	0,7337676	0,6283675	0,2981217	0,6928907	0,7829360	0,7487621	0,0496297	0,1941242	0,1293166	0,6914674	0,6465237	0,1190975	0,6808020	0,6535483	0,6886221	0,4413094	0,4275752	0,4282199
160	0,2705397	0,5618205	0,0997227	0,0960186	0,7839591	0,4483371	0,5046831	0,2362590	0,2669533	0,7013565	0,7486981	0,4671067	0,7175833	0,5946031	0,6137464	0,6368528	0,2926360	0,8346494	0,7677748	0,5834415	0,0825365	0,1428734	0,1124692	0,7567959	0,6719284	0,1778385	0,5528831	0,6929118	0,7502404	0,4657180	0,3345006	0,4073092
180	0,2930015	0,5879139	0,1382413	0,1314015	0,7712058	0,4192257	0,4449008	0,2401778	0,2415529	0,8532997	0,8113589	0,4394368	0,6527748	0,5382924	0,5980378	0,6217576	0,3118412	0,6740275	0,6597359	0,7954988	0,0576615	0,1922675	0,1675024	0,7383157	0,6481917	0,1710676	0,7070871	0,5311787	0,6858155	0,4380879	0,2976036	0,4588059
200	0,3303124	0,6240077	0,1012517	0,1069486	0,7989880	0,4760079	0,5983674	0,2281540	0,2561784	0,5850638	0,8022251	0,4826729	0,6899736	0,5570718	0,5565578	0,6114630	0,3075340	0,7126548	0,7664430	0,6082420	0,1093984	0,1713331	0,1251083	0,6775024	0,6173765	0,2157782	0,6702004	0,6483650	0,7392386	0,3502047	0,5168877	0,3570528
220	0,3941472	0,6213025	0,1426824	0,1119685	0,7554773	0,4192621	0,5314124	0,2707806	0,3087813	0,8230913	0,6520519	0,4681616	0,7581399	0,7100950	0,7830077	0,5956991	0,3041876	0,6996527	0,7187946	0,6147301	0,0429205	0,1533175	0,0789809	0,6404221	0,7157802	0,2076408	0,5829689	0,5314139	0,8004605	0,4679344	0,4408485	0,3603588
240	0,3721874	0,5180854	0,1486618	0,1140418	0,7074435	0,4246214	0,5980678	0,2285246	0,2797072	0,7357089	0,7838966	0,5353547	0,7604091	0,5687962	0,6406331	0,5451578	0,2264484	0,6526958	0,6997547	0,6276446	0,0348810	0,1413761	0,1205201	0,5605278	0,6091443	0,1665596	0,6101678	0,5555423	0,7400684	0,4226288	0,4328517	0,3607513
260	0,4188382	0,5465724	0,0873796	0,1066017	0,7354312	0,4698171	0,4512527	0,2434169	0,2253300	0,7017784	0,7194099	0,5120604	0,8096797	0,6304937	0,6209167	0,5314430	0,2277289	0,8280431	0,8542142	0,6176435	0,0876069	0,1809974	0,1415464	0,7022582	0,8034506	0,2435282	0,4840390	0,5553054	0,6907710	0,4232184	0,3258082	0,3530253
280	0,3751045	0,6356531	0,0941164	0,1027339	0,7358299	0,4700212	0,5883998	0,2161974	0,3502442	0,7529437	0,6401914	0,4329012	0,7604065	0,7712442	0,5802549	0,5191234	0,2583922	0,7999225	0,8442953	0,8925705	0,0310279	0,1407383	0,1281469	0,7843944	0,6106217	0,2287677	0,6717370	0,5167209	0,8293612	0,4262717	0,4077961	0,3478287
300	0,4051357	0,6702872	0,0821344	0,1222062	0,8296022	0,5480079	0,5063505	0,2316487	0,2737299	0,6129464	0,8062475	0,4711462	0,7131294	0,7157338	0,6339239	0,5114264	0,2669136	0,8393771	0,7470135	0,6668415	0,0511120	0,2121436	0,0912158	0,6624169	0,6503968	0,2615561	0,7410343	0,5559423	0,7007831	0,5440176	0,4651423	0,4113193
320	0,3528368	0,6390867	0,0990200	0,0927799	0,8141242	0,4937518	0,5146052	0,2944033	0,2808258	0,6230876	0,6589181	0,4498721	0,7000554	0,6851518	0,5887409	0,6337442	0,2308410	0,6722090	0,5710547	0,6935357	0,0235550	0,2316667	0,0518861	0,6194138	0,7110896	0,2332092	0,7068600	0,5126572	0,7504470	0,4434356	0,3354069	0,3800676
340	0,3113199	0,5661677	0,1638545	0,0909780	0,7610697	0,3313232	0,4221884	0,2720540	0,3121833	0,6488317	0,7689000	0,4912062	0,7013961	0,6171027	0,7385744	0,6245189	0,3045698	0,6375636	0,6664717	0,6943725	0,0449805	0,2083645	0,0864375	0,6877794	0,6796986	0,2463663	0,7089912	0,6220562	0,6255892	0,4087459	0,4039818	0,3359695
360	0,3639756	0,5851425	0,1319358	0,1337607	0,7174031	0,3813930	0,4853847	0,1889922	0,2716455	0,8097885	0,6308828	0,5114739	0,8145315	0,6581138	0,6346149	0,5489473	0,2174610	0,7193276	0,8072102	0,6551998	0,0375548	0,1881740	0,0841994	0,7599142	0,6954998	0,2758841	0,7221258	0,5627121	0,5856518	0,4933419	0,3520778	0,3907568
380	0,3443491	0,6514739	0,1385991	0,1775515	0,6644666	0,5279085	0,3884248	0,2082549	0,3029344	0,8073820	0,6372396	0,5097171	0,7606157	0,6218697	0,6347865	0,5755990	0,2599129	0,7976340	0,6957236	0,8012729	0,0674055	0,1915121	0,1226801	0,6350989	0,6999622	0,1931129	0,6222673	0,4950548	0,8029473	0,5050547	0,4473823	0,4161032
400	0,3188835	0,6899031	0,1533912	0,1831489	0,6654891	0,5150079	0,4197066	0,2719179	0,3070910	0,7223724	0,8127172	0,4691915	0,7282616	0,5759970	0,6677757	0,6036575	0,2732604	0,7411238	0,7442088	0,6718611	0,0237095	0,1630878	0,0687265	0,6525546	0,6777185	0,1930652	0,5390986	0,4449585	0,5847484	0,5600044	0,4159594	0,3644394
420	0,3562608	0,5319797	0,1592991	0,1269234	0,7979252	0,4798163	0,4875778	0,2338307	0,3081391	0,7532621	0,8068177	0,4979825	0,6850221	0,7146062	0,6129815	0,6193499	0,2603026	0,6589931	0,6859469	0,6504009	0,0481829	0,1787900	0,0904762	0,5787665	0,7051204	0,2085765	0,7201544	0,4411072	0,7183695	0,5201550	0,4181222	0,3445569
440	0,3935938	0,6420394	0,1107242	0,0954890	0,7903378	0,4058708	0,5371843	0,2994289	0,3549729	0,8378866	0,7045759	0,4169514	0,7347564	0,6289492	0,7915771	0,6601575	0,2901394	0,9089239	0,7393967	0,6335934	0,0428434	0,1519552	0,0677463	0,6891481	0,6299374	0,2141036	0,6246471	0,5114026	0,7944636	0,5305336	0,3283236	0,4034665
460	0,3362291	0,5235506	0,1425729	0,1352833	0,7776003	0,4653662	0,4450922	0,2675492	0,2817246	0,7803248	0,6198701	0,3523601	0,6302004	0,6030715	0,5375584	0,5951645	0,2274081	0,6379065	0,6019037	0,5878221	0,0851186	0,1457749	0,1159191	0,5939971	0,7275088	0,2096870	0,5727546	0,5811934	0,6652921	0,4416415	0,3645124	0,4610595
480	0,3246211	0,5755952	0,1433304	0,1326072	0,7040860	0,5327127	0,5711341	0,2423743	0,3303856	0,8296874	0,8123588	0,4381612	0,7363851	0,5788330	0,5961815	0,6195258	0,2353816	0,6838940	0,6664953	0,7963930	0,0346667	0,2187362	0,1028361	0,7066830	0,6655909	0,1769864	0,5872044	0,5228873	0,7636998	0,5078381	0,3758052	0,3371011
500	0,3562731	0,5643729	0,1028523	0,1222811	0,8153528	0,5409709	0,4160819	0,2768776	0,2546854	0,7064863	0,7286149	0,4622487	0,7630362	0,5860548	0,5650524	0,5798216	0,2085634	0,6576024	0,7422841	0,6727811	0,0867001	0,1371479	0,0827014	0,7630450	0,7222252	0,2489055	0,5721201	0,6465348	0,6315453	0,5632028	0,3363342	0,3045081
520	0,3232964	0,6015700	0,0917937	0,0864450	0,7521600	0,3912725	0,4698544	0,2555561	0,2055409	0,7757692	0,6947369	0,5444031	0,6695372	0,6044073	0,6305516	0,6876852	0,3241280	0,7598444	0,7607965	0,6184674	0,0624488	0,1456085	0,0634271	0,6087604	0,6973250	0,1630089	0,4919745	0,5808724	0,6804256	0,5339557	0,3330415	0,3947157
540	0,3677331	0,5624193	0,1580045	0,1244882	0,7062170	0,5123038	0,3996570	0,3056921	0,2262336	0,8707259	0,6578504	0,5504707	0,6702357	0,5874825	0,6465128	0,5833908	0,3177174	0,6617972	0,7204002	0,5684743	0,0336931	0,1601921	0,1153608	0,7448934	0,7999445	0,2025488	0,5228404	0,6030950	0,7702559	0,4626937	0,3849865	0,3437349
560	0,4040571	0,5800762	0,1256418	0,1053026	0,7399923	0,5852714	0,4310845	0,2004708	0,2943679	0,7632928	0,6328479	0,5170895	0,7572142	0,6017557	0,6779607	0,5420370	0,1979904	0,7123435	0,6759701	0,6763543	0,0299872	0,1536972	0,1264596	0,7742717	0,7660226	0,2856715	0,4926747	0,5899973	0,7339797	0,5011125	0,4660143	0,4086052
580	0,3217017	0,7250187	0,2918743	0,1628063	0,8226248	0,4823578	0,5265052	0,2362415	0,3141775	0,6069278	0,7678706	0,6341870	0,6606360	0,6436221	0,8416398	0,5468379	0,1395510	0,9485872	0,6637293	0,7751527	0,1843188	0,2258071	0,0603023	0,5954596	0,7528577	0,1959297	0,5562233	0,6246510	0,6271049	0,4720134	0,3549525	0,3833969
600	0,3151930	0,8097308	0,2851351	0,1536705	0,6004502	0,4967199	0,4201836	0,2593968	0,3163149	0,7095690	0,6892746	0,7293492	0,6390543	0,8224157	0,6216094	0,6933370	0,0638076	0,6827878	0,7362973	0,6701644	0,2095410	0,1641863	0,0511099	0,6790446	0,7114902	0,2008663	0,5422312	0,6002705	0,5820688	0,4758979	0,3027762	0,4448455
620	0,3124081	0,7484089	0,3452009	0,1049114	0,6460291	0,5923597	0,3910177	0,2999253	0,3166719	0,6255509	0,7352611	0,5266679	0,7453812	0,6137015	0,7006706	0,6383028	0,0608724	1,0000000	0,6580280	0,7290776	0,1994228	0,1816900	0,0569567	0,6539443	0,6580157	0,2043007	0,5808465	0,4621986	0,6239807	0,4643853	0,3665939	0,4910502
640	0,3232288	0,7455926	0,3897507	0,0810696	0,7611066	0,4015087	0,4456033	0,3340765	0,2379963	0,4889049	0,7891700	0,4609661	0,5801650	0,6775104	0,6479374	0,5314698	0,0455238	0,7013988	0,6778889	0,6843706	0,1558084	0,1692676	0,0494659	0,6250159	0,5780869	0,1614730	0,4788317	0,4284524	0,7657764	0,5618947	0,3718670	0,4163452
660	0,3026971	0,7362218	0,3388270	0,0914995	0,7650475	0,4147246	0,5046500	0,3936608	0,3118002	0,5081815	0,6298241	0,4101067	0,7943483	0,7027067	0,8022746	0,5428917	0,0830844	0,7219188	0,5970220	0,5707901	0,2101905	0,1959604	0,0905203	0,6288171	0,5311259	0,1726104	0,4990796	0,5346916	0,8643363	0,4550075	0,4268754	0,5324783
680	0,2871471	0,6835792	0,3806668	0,0751144	0,7187955	0,4546384	0,4299960	0,3225854	0,3319448	0,5905385	0,7284205	0,3640402	0,7626077	0,5900125	0,5581806	0,5423858	0,0286054	0,6770172	0,7405228	0,7199112	0,0940812	0,1038427	0,0738257	0,6147026	0,5429910	0,2086270	0,7630005	0,5133475	0,6440966	0,4845806	0,4081812	0,3896184
700	0,2860093	0,6549555	0,5146948	0,1552371	0,5935965	0,6813950	0,5610407	0,2589274	0,3542502	0,5982392	0,8557303	0,4358370	0,6430397	0,6973702	0,6747071	0,4694493	0,0458722	0,7788613	0,5959287	0,6695199	0,1245259	0,0969471	0,0381436	0,4982655	0,4887081	0,1796911	0,7064283	0,5973119	0,6774162	0,3240024	0,3946416	0,4824058
720	0,4221805	0,7501129	0,4670647	0,1031548	0,7842674	0,4573391	0,4835033	0,2537556	0,2507139	0,5619277	0,6964663	0,4294525	0,7340921	0,7135446	0,6266917	0,5535447	0,0321617	0,6219982	0,6071204	0,7174704	0,0976171	0,1391629	0,0643579	0,7152454	0,6470160	0,1372548	0,6794485	0,5214866	0,7353562	0,4369854	0,4605099	0,5186263
740	0,3010480	0,6697569	0,4040453	0,1166024	0,6820007	0,4522120	0,5399191	0,2675728	0,2985713	0,4796096	0,6606493	0,3759396	0,6491592	0,6299968	0,6261615	0,5639737	0,0279051	0,5059837	0,6496862	0,7316106	0,0960435	0,1093548	0,0534860	0,5195460	0,6087047	0,1833657	0,5987412	0,6337264	0,8240577	0,3994383	0,3852915	0,4396321
760	0,2690196	0,7941055	0,3400785	0,1328014	0,6274469	0,4828230	0,4898784	0,3614441	0,3863016	0,6721299	0,5191697	0,4390333	0,7159411	0,8182051	0,5449163	0,5263119	0,0274612	0,7444777	0,6512902	0,7398491	0,1132392	0,1178512	0,0413761	0,6412423	0,4283930	0,1499757	0,6438463	0,5717295	0,7467761	0,5687059	0,3651091	0,5190237
780	0,3750014	0,7160945	0,3659925	0,1142536	0,7398260	0,4641955	0,3932620	0,2951455	0,3691670	0,6941358	0,6890802	0,6216687	0,6673907	0,7492738	0,5450736	0,6656907	0,0342149	0,6866352	0,5792078	0,7602388	0,1121560	0,1091195	0,0793064	0,5732138	0,5530541	0,1562472	0,8333938	0,5248202	0,6624707	0,4504246	0,4704491	0,3394938
800	0,2563867	0,7008081	0,3579013	0,1716622	0,8177574	0,5241300	0,4372711	0,2492075	0,3295296	0,6314486	0,7454050	0,4773131	0,7746845	0,6252619	0,5671057	0,6005362	0,0524146	0,6567373	0,7293803	0,4866987	0,0721933	0,1300819	0,0549036	0,6541603	0,5763250	0,1828248	0,5089975	0,4627421	0,8252953	0,4691947	0,4749090	0,4962485
820	0,3085445	0,7394558	0,3806869	0,1395838	0,7458207	0,5810422	0,4341345	0,2957512	0,3056819	0,5699487	0,8250290	0,4767585	0,8894647	0,6738260	0,6622949	0,6548819	0,0371668	0,7730923	0,7153172	0,7349792	0,0631706	0,1351085	0,0415328	0,6722023	0,3818822	0,2746585	0,7105097	0,4182387	0,8189001	0,4060239	0,4563809	0,4580689
840	0,3074879	0,8996498	0,2836106	0,0961309	0,5772592	0,4278548	0,4673978	0,2986871	0,2595732	0,6168262	0,7069534	0,5383854	0,7281681	0,6767843	0,5776893	0,5623075	0,0449264	0,8583742	0,5402705	0,7255958	0,0967279	0,1828830	0,0598488	0,7244131	0,4095066	0,2518639	0,4433683	0,5810718	0,7048777	0,3749662	0,4176433	0,3962254
860	0,3060862	0,8084918	0,3455702	0,1317637	0,7731835	0,4859256	0,4491891	0,3387106	0,2742094	0,4720197	0,6527624	0,4271283	0,5601520	0,5922736	0,4724128	0,6257198	0,0425315	0,6700218	0,5904168	0,5974412	0,0863337	0,0827486	0,0444820	0,7281416	0,5516553	0,1934959	0,5484496	0,5360601	0,7896627	0,3609485	0,3833895	0,3551408
880	0,3114276	0,7059199	0,3782082	0,1291853	0,7343404	0,4528196	0,4708511	0,2381479	0,2839914	0,5114169	0,6685579	0,4536540	0,7170770	0,5861812	0,5792020	0,5105711	0,0418409	0,7339158	0,6550541	0,7200523	0,0852962	0,0940515	0,0478687	0,5355470	0,4833322	0,1529798	0,5432682	0,5121843	0,7807568	0,4980054	0,4296630	0,4205832
900	0,2015899	0,8249302	0,4079532	0,1074974	0,6628704	0,5717293	0,5089948	0,2872707	0,4133725	0,4623977	0,7787176	0,4489445	0,7663568	0,5428186	0,4435356	0,5391767	0,0631201	0,6312764	0,5693461	0,7199335	0,0818395	0,0834055	0,0879788	0,7617296	0,4139019	0,1180732	0,6748032	0,5415575	0,7120001	0,3313491	0,3686331	0,4106800
920	0,1893542	0,7970432	0,3752533	0,0767993	0,7107411	0,4609191	0,4269091	0,1821564	0,2048215	0,6022447	0,8437769	0,5067942	0,6914522	0,5207876	0,5661990	0,5565450	0,0444043	0,5411175	0,6158960	0,6047386	0,1375851	0,1061277	0,0486226	0,6705971	0,5869069	0,1408330	0,5947875	0,4291449	0,7807561	0,3633607	0,4502950	0,5861568
940	0,2928220	0,7023121	0,4120199	0,0908954	0,7862078	0,4743798	0,4571335	0,2920416	0,2608315	0,5122484	0,8876236	0,5411098	0,8125456	0,6588171	0,5438916	0,5979683	0,0716141	0,6873522	0,5994001	0,5715968	0,1059174	0,1316045	0,0447089	0,6921234	0,5255404	0,1134805	0,6433187	0,4633230	0,7881993	0,3917398	0,4006821	0,4465173
960	0,1645552	0,6528936	0,3824564	0,0638221	0,7079328	0,4599778	0,4771111	0,2651498	0,3229641	0,4751476	0,8917981	0,5282104	0,5501139	0,7169282	0,4807445	0,4984232	0,0533409	0,5916168	0,6256774	0,5750720	0,1425696	0,1089387	0,0764797	0,7443372	0,5438168	0,1188513	0,5570541	0,5385604	0,8747717	0,2750253	0,3308646	0,4877237
980	0,1699388	0,8377230	0,4100128	0,0748567	0,8373282	0,4771249	0,4156740	0,3081776	0,2627276	0,5104278	0,8468989	0,4835453	0,7875609	0,7412308	0,6330149	0,5559639	0,0696277	0,6819821	0,6106826	0,6671978	0,1103878	0,1494706	0,1674742	0,5831127	0,5970052	0,1215807	0,6955327	0,5660311	0,6359713	0,2868411	0,3764314	0,4649339
1000	0,2214016	0,7620349	0,3171739	0,1077269	0,8874751	0,4546319	0,4946993	0,2876982	0,2189788	0,6280555	0,6795465	0,5525252	0,6928149	0,6224323	0,5545306	0,5155378	0,0919108	0,7798270	0,4483255	0,6241446	0,1027077	0,1640225	0,1328190	0,6618412	0,5547915	0,1174011	0,6558648	0,5905388	0,6488902	0,3875293	0,3772675	0,3874408
1020	0,1680189	0,6081632	0,4035671	0,0943654	0,8705273	0,4093561	0,5250136	0,2882000	0,3408651	0,5360221	0,7108844	0,4121540	0,6704828	0,6262836	0,4815785	0,4393739	0,0326496	0,6932931	0,6502070	0,5969531	0,0660407	0,1623140	0,0864552	0,6843426	0,5255999	0,1225122	0,5495233	0,5650047	0,7684268	0,3177781	0,5054049	0,4362573
1040	0,2488430	0,7371750	0,3687842	0,1746376	0,6802178	0,4093720	0,4588858	0,3031245	0,3005106	0,5773307	0,7927281	0,3826412	0,6869348	0,5962269	0,5136556	0,4541826	0,0515811	0,7604562	0,6119954	0,6089661	0,0903163	0,2028089	0,1074622	0,6894100	0,4555579	0,1111664	0,5932599	0,5631045	0,7585498	0,3959916	0,3838036	0,4181593
1060	0,2122409	0,7062929	0,3002990	0,1012373	0,6275050	0,4287371	0,4710618	0,2420132	0,2266896	0,4876960	0,7680854	0,4889091	0,7802746	0,6096340	0,5484911	0,5133406	0,0532812	0,6737229	0,6396116	0,7924999	0,0664491	0,1135508	0,0800693	0,6608970	0,4985039	0,1028843	0,5000298	0,5164320	0,7839131	0,3289930	0,4103964	0,4492095
1080	0,2052989	0,7613597	0,4807045	0,1225745	0,7736845	0,3577002	0,4271567	0,2456550	0,2750309	0,5495155	0,6944764	0,4571974	0,7308250	0,6940265	0,6563936	0,4955672	0,0358415	0,6231087	0,4329989	0,7103731	0,0575975	0,1508051	0,1444090	0,6749493	0,4889134	0,1195946	0,5419293	0,4726543	0,6978057	0,4274792	0,3950733	0,4259923
1100	0,1408451	0,7304809	0,3148344	0,0992810	0,6590493	0,4478130	0,4811158	0,2535856	0,2608196	0,4624477	0,6662983	0,4674005	0,7253860	0,6292418	0,5547347	0,4735041	0,0531686	0,7190374	0,5373667	0,6761237	0,0586681	0,0896025	0,1588816	0,5630714	0,6202786	0,1029825	0,6148830	0,5921902	0,5836126	0,4945453	0,4089029	0,3825259

0	0,2890895	0,8072541	0,4084188	0,1449475	0,7411123	0,3798025	0,4151205	0,2251987	0,3285387	0,4583129	0,7403524	0,6007832	0,8112063	0,5675111	0,5831791	0,4660200	0,1073118	0,6506207	0,6278733	0,6424653	0,0958076	0,2251899	0,0419949	0,7574086	0,4365491	0,2235993	0,6184849	0,5478016	0,7273597	0,2908436	0,5378190	0,5823232
20	0,2690128	0,6611871	0,1683754	0,0961673	0,6366438	0,3254475	0,4470580	0,2057848	0,2454639	0,4354230	0,7116542	0,6151091	0,6847395	0,6011104	0,5071159	0,4474994	0,1962917	0,7406884	0,6617460	0,6931309	0,0793626	0,1481250	0,1097424	0,6520421	0,4428350	0,1953118	0,4102007	0,5386673	0,8915247	0,3229443	0,3099981	0,4750639
40	0,2560593	0,8357352	0,1877147	0,1359359	0,8664538	0,3446658	0,4521365	0,3146423	0,3415906	0,5097830	0,7161192	0,6971545	0,6480863	0,6276935	0,3606501	0,6108362	0,2063734	0,7393966	0,5968224	0,7296473	0,0603562	0,1314603	0,0981486	0,6334567	0,5078805	0,2323860	0,4499067	0,6191702	0,6169991	0,3948909	0,3692609	0,4935090
60	0,3182633	0,7710319	0,1381913	0,1048662	0,7571396	0,2739260	0,4693167	0,2255998	0,2509282	0,4498899	0,7521423	0,5722027	0,7143513	0,4427360	0,3565116	0,4600709	0,1723893	0,5915777	0,5912291	0,7539020	0,0912353	0,1337529	0,0770967	0,5775305	0,5489813	0,1233338	0,5047979	0,5044055	0,5816356	0,4891625	0,3181063	0,4383354
80	0,2379482	0,6838045	0,0546270	0,1078742	0,6606018	0,2214694	0,4817204	0,2645311	0,2953829	0,4642831	0,7236502	0,6924733	0,7778226	0,5690801	0,3750755	0,5432155	0,2178637	0,6982013	0,6203086	0,8293151	0,1367634	0,1534335	0,0761966	0,6932052	0,4901940	0,1970130	0,5481408	0,5383407	0,7181350	0,3451986	0,3249265	0,5357070
100	0,2630995	0,7215448	0,0642519	0,0973096	0,7378400	0,2615313	0,4396772	0,2893636	0,3001010	0,4854561	0,8130686	0,7629444	0,6272557	0,5115004	0,4010698	0,4956754	0,1842347	0,7309746	0,6924210	0,6886989	0,0967203	0,2061566	0,0926581	0,6351703	0,6385284	0,1571123	0,4817322	0,5353292	0,8100878	0,3721301	0,3320630	0,5391465
120	0,2271354	0,7251946	0,0535889	0,1949940	0,6785815	0,2371977	0,5041308	0,2786015	0,2786373	0,5053508	0,7081095	0,6807207	0,7332486	0,5345003	0,4193690	0,4202867	0,1366269	0,7062256	0,6018489	0,5853881	0,1310241	0,2724137	0,0809423	0,5271844	0,6424795	0,2340121	0,4833890	0,6446770	0,7971195	0,3546352	0,2418326	0,7680697
140	0,3044234	0,8083828	0,0432459	0,1158443	0,7869566	0,2004258	0,5250068	0,2617403	0,2421436	0,5012709	0,7009780	0,7160500	0,6235140	0,5623529	0,3500432	0,4379348	0,1884860	0,6201139	0,7588513	0,5799785	0,1217557	0,2916243	0,0541798	0,5572464	0,6545650	0,1374159	0,5359999	0,5539681	0,6579616	0,3402809	0,3146310	0,6059186
160	0,2647555	0,8004164	0,0492507	0,1378550	0,7918153	0,2191359	0,4168171	0,3914976	0,2407991	0,4896194	0,6160210	0,6826612	0,7542452	0,4979869	0,3031356	0,4734701	0,1752917	0,7132357	0,5515604	0,7765555	0,1528791	0,2724503	0,0721847	0,5572191	0,5985599	0,1243746	0,5275588	0,4919844	0,7400109	0,2343759	0,3433353	0,5812657
180	0,2735913	0,6220186	0,0551815	0,0940348	0,6604206	0,1523206	0,5156216	0,2545836	0,2916571	0,5211084	0,8129030	0,7277536	0,8650719	0,6795207	0,3347132	0,4836114	0,2223204	0,7399245	0,6530383	0,6655009	0,1400432	0,2558321	0,0515365	0,6670454	0,5931303	0,1705512	0,6241418	0,5513167	0,7729171	0,3170183	0,3784855	0,5396427
200	0,1806223	0,7323887	0,0446021	0,1924683	0,7733623	0,2455259	0,5208168	0,2859228	0,2844653	0,5322232	0,7848578	0,6059057	0,8346793	0,5639715	0,3452693	0,5599319	0,2335581	0,5949142	0,7021105	0,8904789	0,0955924	0,2827444	0,0876274	0,5026590	0,7591487	0,1422049	0,5684300	0,4926822	0,8628115	0,3814404	0,3628441	0,5025561
220	0,2724213	0,7455612	0,0743121	0,1176083	0,8808113	0,1333356	0,4368749	0,3711931	0,3392784	0,5561999	0,8102190	0,7135467	0,7295554	0,4873169	0,2882662	0,5171934	0,1803474	0,6643553	0,6974444	0,8636421	0,1589475	0,2584516	0,1237006	0,6067456	0,6364714	0,1388355	0,6986775	0,5773341	0,7349691	0,2823913	0,3013708	0,5376818
240	0,1977767	0,5779619	0,1052710	0,1032527	0,7180461	0,1528482	0,4567670	0,3727166	0,3383345	0,4681667	0,8272284	0,6841771	0,6385569	0,4226377	0,3723862	0,5408430	0,2219515	0,7840570	0,5754662	0,6070846	0,1255933	0,3092187	0,1222001	0,6375022	0,6543190	0,1563421	0,5651792	0,5181711	0,6355716	0,2918791	0,4490891	0,5840375
260	0,2166189	0,8328685	0,0672380	0,0578882	0,7042733	0,2135589	0,3320403	0,3188053	0,2953242	0,5964005	0,7295852	0,6797335	0,6876050	0,5326033	0,3436298	0,6098608	0,2069692	0,7124226	0,6433334	0,6648156	0,1433773	0,2850240	0,0689534	0,6949278	0,7843529	0,1851399	0,7076495	0,6764864	0,6044060	0,3642772	0,3300157	0,5865869
280	0,2038897	0,6925937	0,0527917	0,1027277	0,6963297	0,2122501	0,4970662	0,2730430	0,2840212	0,5084656	0,7353805	0,7265769	0,6072730	0,6287189	0,4012201	0,4702183	0,1887943	0,6292878	0,6156279	0,7994238	0,2112602	0,3114115	0,0691855	0,6788883	0,7323788	0,1719487	0,6056436	0,6681816	0,7105471	0,3078595	0,4194139	0,5788937
