"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
20	0,3978072	0,2234357	0,0420172	0,0702631	0,4153610	0,7916752	0,4226246	0,0126555	0,7938024	0,1393318	0,5669735	0,5508929	0,3403781	0,3067160	0,5334821	0,4593767	0,4493365	0,6017934	0,2818887	0,7684769	0,6693171	0,3521529	0,4761537	0,4072641	0,0536200	0,2682225	0,6940656	0,6836504	0,1822943	0,2589655	0,6131665	0,1241165
40	0,3060119	0,1865858	0,0170587	0,0809972	0,5350715	0,5925512	0,3848825	0,0344757	0,6330049	0,0998624	0,4945944	0,4565564	0,3229847	0,3264659	0,4478654	0,5349520	0,4123699	0,4694030	0,2297196	0,7191948	0,6006020	0,3569440	0,4452561	0,5065391	0,0551596	0,2448773	0,6594723	0,4979163	0,1719798	0,1970791	0,6663096	0,1523573
60	0,3742838	0,1946352	0,0316331	0,0585999	0,3608495	0,5527516	0,3701347	0,0397193	0,6642768	0,0641434	0,3848768	0,3695174	0,3498515	0,2224759	0,5292258	0,4607320	0,4992102	0,4841217	0,2018665	0,5871461	0,4120598	0,3296786	0,3010041	0,5463988	0,0628494	0,2303982	0,5680038	0,6044074	0,2179348	0,1381632	0,5182066	0,1053821
80	0,2646551	0,1788281	0,0444953	0,0366707	0,3795708	0,4253689	0,4421532	0,0394509	0,7054809	0,0574340	0,3556569	0,3493429	0,4097093	0,3257170	0,4124352	0,4297597	0,3868914	0,3784203	0,2022692	0,6462174	0,3255851	0,2251554	0,2722498	0,5943219	0,0842244	0,1551712	0,4771560	0,6367833	0,3327142	0,1424306	0,5522733	0,1135612
100	0,3573170	0,1561203	0,0439090	0,1190754	0,3297612	0,3435816	0,3144741	0,0317665	0,8102777	0,0268749	0,3036067	0,3734314	0,4494368	0,2300969	0,3901640	0,6736558	0,3560362	0,3107999	0,1854847	0,6798578	0,2658956	0,2118528	0,3380762	0,6410058	0,0628830	0,1218500	0,3654773	0,5697782	0,3799332	0,0641222	0,3910817	0,0748875
120	0,2373266	0,1162259	0,0887401	0,0875299	0,3323202	0,2745157	0,3083484	0,0309836	0,6222124	0,0087719	0,2113958	0,3162750	0,3378556	0,1927167	0,4110866	0,4076408	0,3319137	0,2574683	0,3161095	0,7910025	0,1871034	0,2269121	0,1951019	0,6088199	0,0613404	0,1011182	0,3267380	0,7425339	0,5231687	0,0452342	0,2890940	0,0979343
140	0,2889042	0,1622186	0,0411060	0,0474614	0,3262116	0,2044039	0,3810854	0,0373249	0,7349114	0,0051046	0,2203527	0,3436878	0,3649318	0,1607261	0,3939019	0,3690251	0,2488080	0,1914064	0,1948339	0,6990156	0,1211405	0,2546447	0,1808668	0,5623458	0,0645527	0,0980625	0,2616614	0,6667961	0,4926150	0,0255915	0,2913683	0,0454313
160	0,2352982	0,1918301	0,0657766	0,0470028	0,3881386	0,2267368	0,3362733	0,0273687	0,7823595	0,0198248	0,2229392	0,3319223	0,3532578	0,1593520	0,4167551	0,4286870	0,2102448	0,0991658	0,1847617	0,9015156	0,1115500	0,1713959	0,1492789	0,6592806	0,0540725	0,0471481	0,1864296	0,7760754	0,4631367	0,0381443	0,3559401	0,0416012
180	0,3104880	0,1591685	0,0726043	0,0399724	0,3472982	0,2242051	0,4241876	0,0350148	0,6932600	0,0129388	0,2799033	0,3298783	0,3862207	0,1934802	0,3689795	0,4903251	0,2523524	0,1705364	0,1562903	0,7182662	0,0800232	0,1645892	0,1352030	0,6195750	0,0250273	0,0703559	0,2241823	0,5186186	0,4732105	0,0213199	0,3287694	0,0620455
200	0,3082007	0,2167720	0,0500624	0,0711794	0,2762421	0,2783855	0,3150423	0,0284260	0,7236868	0,0074450	0,3481589	0,3309313	0,3747858	0,2273068	0,4821999	0,3224289	0,3626905	0,1503360	0,2163866	0,7260932	0,0676196	0,1870548	0,1218710	0,5418766	0,0181651	0,0720587	0,2008745	0,5433494	0,5391329	0,0485963	0,3800013	0,0851853
220	0,2959673	0,2196913	0,0283726	0,0470139	0,3614001	0,2092553	0,3843659	0,0159212	0,7466952	0,0709556	0,2045633	0,4542002	0,4100677	0,1153453	0,4847635	0,4233831	0,3369549	0,0975323	0,2652023	0,7275804	0,0494554	0,2144465	0,1273117	0,6548507	0,0313567	0,0600333	0,2875848	0,6498710	0,5945565	0,0268317	0,4929662	0,0836468
240	0,3753943	0,2509437	0,0581739	0,0446008	0,3126535	0,1685759	0,4424485	0,0297287	0,7516585	0,0079328	0,2455115	0,4454649	0,3918440	0,1098941	0,4239594	0,3690316	0,3726839	0,1243011	0,2668702	0,7384675	0,0883692	0,2051945	0,2085786	0,6007474	0,0336817	0,0738497	0,1599242	0,6057383	0,5108325	0,0234580	0,4255392	0,0871727
260	0,2985439	0,2118136	0,0378416	0,0590809	0,3588725	0,2121004	0,3991246	0,0359059	0,9128028	0,0152129	0,2898609	0,3757675	0,3669272	0,1595434	0,4058130	0,3743902	0,3245497	0,1048745	0,2111575	0,6758303	0,0605998	0,1344836	0,1857308	0,5696729	0,0494285	0,1277854	0,1764270	0,6404948	0,5173727	0,0414445	0,4529686	0,0600749
280	0,2807782	0,2015161	0,0663591	0,0661841	0,2505031	0,2187376	0,2968798	0,0177703	0,7015677	0,0265841	0,3028761	0,3182531	0,3468894	0,1237772	0,3963532	0,2927946	0,3550147	0,1385324	0,2864704	0,7351516	0,0794077	0,2271343	0,1043637	0,6727347	0,0758113	0,1292974	0,2663469	0,4726142	0,6096296	0,0380906	0,5291478	0,0800370
300	0,3131364	0,1182561	0,0328333	0,0882961	0,2665546	0,2356504	0,4150315	0,0289528	0,8292106	0,0041995	0,2917164	0,4007720	0,3812734	0,1517465	0,4995714	0,2991170	0,4259913	0,1663624	0,2432947	0,7084027	0,0719109	0,2004186	0,0812820	0,7440409	0,0503154	0,1289097	0,2389118	0,6326860	0,6336643	0,0196862	0,4915582	0,0714373
320	0,3605907	0,1478245	0,0382084	0,0839989	0,3540945	0,2184155	0,4048877	0,0330419	0,8467404	0,0146779	0,3393636	0,4140908	0,3655982	0,1747338	0,4319994	0,4805128	0,3221662	0,1570326	0,2365980	0,6174187	0,0629939	0,1890052	0,1862597	0,5593296	0,0372557	0,0974442	0,1712383	0,6462479	0,6164874	0,0208162	0,5511709	0,0568166
340	0,3145138	0,1574806	0,0352048	0,0486434	0,3521414	0,2188593	0,2826311	0,0301734	0,6763447	0,0078728	0,4401119	0,2947606	0,4143300	0,2659466	0,4222362	0,4446128	0,3622243	0,1409799	0,2667620	0,7179622	0,0512244	0,1889730	0,1452679	0,6377224	0,0666820	0,1037026	0,2663789	0,6159121	0,6004017	0,0342063	0,4832875	0,0586620
360	0,4210973	0,2427599	0,0250055	0,0664549	0,3583368	0,1855405	0,4354899	0,0078891	0,6807892	0,0188845	0,3489338	0,5020581	0,3884963	0,1988648	0,4154929	0,3824885	0,3706883	0,0831070	0,1946752	0,7001724	0,0791318	0,1663370	0,1592697	0,6726146	0,0332346	0,0682185	0,1864785	0,6169382	0,5579839	0,0417325	0,4896267	0,0770720
380	0,3379291	0,2232685	0,0408405	0,0752116	0,3602787	0,2386339	0,4180392	0,0141869	0,6949394	0,0053342	0,4085793	0,4258477	0,3488553	0,0927900	0,4991201	0,4368240	0,3254178	0,2119897	0,2432244	0,6568899	0,0521355	0,2797200	0,1573381	0,6405474	0,0702372	0,1395676	0,2752604	0,6343265	0,5845890	0,0314275	0,5191677	0,0565204
400	0,3494243	0,2075354	0,0109995	0,0510210	0,2732037	0,2527949	0,2590987	0,0256707	0,7079505	0,0177616	0,3774303	0,4069421	0,4071920	0,1170938	0,4103755	0,3892538	0,3565359	0,1758361	0,2417802	0,7015101	0,0459454	0,2108626	0,1542404	0,7328695	0,0568940	0,1112508	0,3237172	0,6397415	0,5233894	0,0619804	0,4430830	0,0558627
420	0,3838025	0,1592316	0,0478270	0,0598384	0,4206730	0,2148601	0,3533335	0,0318592	0,6785588	0,0101473	0,3432905	0,3279414	0,2843684	0,1177780	0,4992802	0,4629825	0,3299176	0,1908145	0,2225295	0,6825912	0,0418457	0,1761282	0,1187877	0,6337495	0,0312053	0,1110782	0,2766306	0,5720234	0,6845736	0,0721775	0,5649559	0,0839296
440	0,2882244	0,1622230	0,0388793	0,0316463	0,3161204	0,2136743	0,3263646	0,0185115	0,6795363	0,0169123	0,4082515	0,3956329	0,4097294	0,1211757	0,4229861	0,3977520	0,3251057	0,1293597	0,1826546	0,6663641	0,0404106	0,2012417	0,1264440	0,6077859	0,0390187	0,1577483	0,2984403	0,6664960	0,4794379	0,0412801	0,5476465	0,0470015
460	0,2678920	0,2805741	0,0386276	0,0318611	0,2986660	0,2156152	0,3075298	0,0591596	0,7150942	0,0106548	0,3459965	0,3426439	0,3721658	0,1285316	0,3925959	0,3333298	0,3364187	0,1629496	0,1661787	0,6915840	0,0780596	0,1431504	0,1044985	0,7098356	0,0487534	0,0634550	0,2997844	0,7118015	0,5695998	0,0083096	0,5798890	0,0659984
480	0,3356032	0,1833060	0,0392466	0,0526197	0,3615900	0,1947990	0,3812813	0,0690831	0,7513295	0,0083548	0,2601519	0,3131314	0,4790989	0,0954456	0,4986079	0,4098567	0,3393811	0,1386133	0,1653186	0,5872126	0,0849557	0,1832243	0,1692208	0,6869953	0,0332196	0,0791028	0,2704224	0,5900784	0,5253104	0,0173922	0,4609312	0,0732968
500	0,3469787	0,2214603	0,0501893	0,0370818	0,3303359	0,2050653	0,4654619	0,0132449	0,8030349	0,0167346	0,3851036	0,3096740	0,4625518	0,0693335	0,3246446	0,4061660	0,2865321	0,1677839	0,2313869	0,7094509	0,0603339	0,2222275	0,1277770	0,7054206	0,0449458	0,1052505	0,3657698	0,7356430	0,5471068	0,0372415	0,5698772	0,0530695
520	0,3351412	0,1723241	0,0182498	0,0263734	0,3743872	0,2132022	0,3681260	0,0232295	0,7530420	0,0133077	0,3098892	0,3251563	0,4485209	0,0760512	0,4070929	0,3999288	0,3483441	0,1207461	0,2501766	0,7070030	0,0587381	0,1968684	0,1090580	0,7121874	0,0242648	0,1617770	0,3278795	0,7581525	0,6462619	0,0291179	0,5627050	0,0921714
540	0,2957920	0,2055753	0,0277693	0,0799912	0,3140296	0,2335930	0,4605437	0,0161270	0,7937699	0,0100595	0,2813417	0,3468174	0,3112942	0,0616355	0,4658109	0,4889093	0,3507919	0,1169668	0,2479084	0,6699476	0,0752159	0,1493644	0,0945251	0,5445983	0,0539095	0,1369878	0,2505577	0,6928141	0,5879335	0,0340410	0,5943042	0,0528633
560	0,3005421	0,2083669	0,0453748	0,0591544	0,3617905	0,2499046	0,3959189	0,0204422	0,7640066	0,0225223	0,3257527	0,3835396	0,4030160	0,1118884	0,4325714	0,3378820	0,4070897	0,1232443	0,2826778	0,7637526	0,0767987	0,1872125	0,1548938	0,5455194	0,0667980	0,1208464	0,3176362	0,6261316	0,5513129	0,0277915	0,5757254	0,0447662
580	0,3963368	0,6488109	0,0356547	0,0379017	0,3530765	0,3249864	0,1446222	0,0199958	0,7141532	0,0318279	0,4673883	0,5351529	0,2537565	0,0920445	0,4586198	0,3018643	0,3345075	0,1525814	0,1854698	0,7020679	0,1263425	0,1770874	0,3222058	0,4159298	0,0484712	0,1151158	0,3525263	0,5124055	0,5436718	0,0481683	0,5306464	0,1123971
600	0,4678017	0,6825613	0,0328671	0,0583975	0,3687825	0,4346901	0,2530565	0,0374689	0,8284949	0,0939766	0,5651683	0,4448841	0,2198227	0,0957945	0,5009823	0,3047295	0,3918003	0,2729132	0,3164563	0,7016283	0,2418768	0,2046646	0,4622724	0,4364634	0,0747682	0,1239483	0,4950653	0,4779351	0,4679756	0,1317081	0,4787964	0,0999158
620	0,4455865	0,5247877	0,0823035	0,0409735	0,4406354	0,5827834	0,3189784	0,0217726	0,6697349	0,1640043	0,5845656	0,5195357	0,1459721	0,1895278	0,3567177	0,2534857	0,3067383	0,3769042	0,2591444	0,6174899	0,3949471	0,2509094	0,5651480	0,3109355	0,0439175	0,2535267	0,4906530	0,4917763	0,3323229	0,2168874	0,6169955	0,1150313
640	0,2858698	0,4618960	0,0512716	0,0385842	0,5220872	0,6828282	0,3965336	0,0324637	0,5861599	0,1633223	0,6858348	0,5032450	0,1807022	0,2731459	0,3775428	0,2677563	0,2999670	0,5326554	0,2668232	0,5934227	0,4966284	0,2504596	0,6163399	0,4375664	0,0530687	0,3452900	0,6490323	0,3689062	0,2953747	0,2339139	0,6576005	0,1562372
660	0,4792177	0,4032195	0,0308150	0,0279444	0,4125485	0,6237985	0,4687456	0,0204410	0,7062547	0,1805174	0,5724501	0,4101124	0,1465114	0,2170469	0,4628805	0,3222086	0,3306414	0,4615470	0,3470941	0,6909890	0,7110072	0,2955049	0,5035084	0,3149031	0,0335394	0,3252782	0,5618801	0,4238926	0,1950316	0,3232126	0,5469899	0,1963642
680	0,4005200	0,5263934	0,0137831	0,0902028	0,4323654	0,5979494	0,4038546	0,0108900	0,7045855	0,2325808	0,5992059	0,4281615	0,1319883	0,1698659	0,4421161	0,3563846	0,3045158	0,4325734	0,3561206	0,6938848	0,6080914	0,2502050	0,7123037	0,3541940	0,0720209	0,3069223	0,6415626	0,4600150	0,2091426	0,3974211	0,6394931	0,1950145
700	0,3524363	0,5423164	0,0302188	0,0524652	0,3873732	0,7306582	0,3280766	0,0161700	0,7820180	0,1996360	0,6791252	0,4126461	0,1352693	0,2949535	0,4010811	0,4488681	0,3490764	0,5153892	0,3958336	0,7468668	0,5991434	0,3452828	0,6696324	0,2623141	0,0554918	0,3165374	0,7158479	0,4317962	0,1503765	0,3489091	0,5993766	0,1626729
720	0,3785479	0,5687397	0,0356343	0,0500228	0,4718618	0,7647185	0,3294240	0,0352688	0,7436051	0,1872365	0,6058692	0,3989902	0,1392821	0,2929016	0,4482366	0,3907437	0,4050332	0,4963710	0,3160436	0,8053028	0,6356242	0,2781626	0,6108576	0,2507623	0,0367514	0,2485751	0,6495195	0,5103507	0,1925035	0,3985576	0,5986322	0,1429685
740	0,4077215	0,4747379	0,0380656	0,0566010	0,5199632	0,6789439	0,3074428	0,0190619	0,7954311	0,2057633	0,5859878	0,3867271	0,2288643	0,3020816	0,4754414	0,4301428	0,3883564	0,5081582	0,3106991	0,8261905	0,6940437	0,2722490	0,7499011	0,2947964	0,0288855	0,3513739	0,6060715	0,4853624	0,1893400	0,3209655	0,6758415	0,1967511
760	0,3846403	0,4784760	0,0370539	0,0563857	0,4193280	0,6234460	0,3914951	0,0279793	0,6947418	0,2472786	0,5335818	0,4798973	0,1616157	0,2677052	0,4330092	0,3482982	0,4343565	0,5339829	0,2789711	0,8051297	0,6475823	0,3170714	0,7599392	0,3946203	0,0398339	0,3247389	0,6458522	0,5529269	0,1646666	0,3105837	0,5791440	0,2105840
780	0,3300162	0,6023571	0,0389797	0,0551173	0,4087670	0,6313335	0,3021364	0,0163900	0,6625973	0,2099638	0,5277637	0,3248656	0,1827985	0,2834296	0,4559054	0,2977657	0,5203255	0,5808860	0,3498172	0,7719081	0,7865053	0,2797504	0,6774365	0,3009158	0,0243888	0,2814512	0,7440549	0,3816916	0,1505102	0,3581383	0,6041213	0,1960776
800	0,4010237	0,6012958	0,0401068	0,0608513	0,4413856	0,5705489	0,2804743	0,0182251	0,7849163	0,1523632	0,5336171	0,3672074	0,1211263	0,2721156	0,3862609	0,3167347	0,3442624	0,6923341	0,2867126	0,6589120	0,6570743	0,2768392	0,7682850	0,2977848	0,0618536	0,3678895	0,7014024	0,3547631	0,0971880	0,2449582	0,6794072	0,1308439
820	0,2910331	0,4829726	0,0347897	0,0539230	0,4715077	0,6592133	0,3565341	0,0363894	0,8016846	0,1905257	0,6822166	0,3473782	0,1053956	0,3086178	0,4621471	0,3263872	0,3456216	0,5160268	0,2862090	0,8562518	0,7382588	0,3401800	0,7405419	0,3409531	0,0574587	0,2925439	0,6899373	0,3619325	0,1109254	0,2580220	0,6407873	0,1439106
840	0,4564528	0,5339363	0,0307540	0,0788025	0,4912365	0,8174299	0,3792991	0,0384065	0,8621831	0,1774057	0,6854906	0,3766951	0,1613400	0,2260772	0,4915785	0,3246014	0,3779809	0,7371737	0,2787053	0,7536953	0,6997955	0,3382434	0,6786413	0,3144738	0,0179560	0,3980048	0,7570459	0,3592349	0,2106974	0,3176363	0,5291987	0,1457098
860	0,3188468	0,5186490	0,0339564	0,0767349	0,4939239	0,7420248	0,2646871	0,0221817	0,7206436	0,2099774	0,6268650	0,5472602	0,1941076	0,3039761	0,4973501	0,3079912	0,4116247	0,5601615	0,2766674	0,6807768	0,6143209	0,3414394	0,7280618	0,3490729	0,0177433	0,3397599	0,6737812	0,4223017	0,1920317	0,3915373	0,5989818	0,1601430
880	0,4359951	0,4375618	0,0321553	0,1114748	0,5216921	0,7738604	0,3057926	0,0104349	0,7142727	0,2084730	0,5959388	0,3739667	0,1424943	0,3179932	0,4905471	0,3267930	0,3697587	0,6719537	0,3051595	0,7198256	0,6730551	0,3099576	0,6971966	0,3985609	0,0196119	0,3233994	0,6655227	0,4391488	0,1149211	0,3316819	0,5062759	0,2156032
900	0,4767994	0,6574404	0,0355006	0,0781579	0,5064948	0,6231338	0,3027807	0,0204725	0,6741078	0,1527320	0,7462085	0,3565926	0,2175931	0,3201734	0,4983574	0,2934796	0,3324811	0,5225998	0,1911938	0,6849523	0,8059406	0,2477052	0,6449244	0,3604656	0,0265461	0,2603802	0,6318211	0,5083854	0,1593198	0,3331717	0,5248884	0,1514720
920	0,3659977	0,4202318	0,0746834	0,0665464	0,4448744	0,7880576	0,3354065	0,0278250	0,8452267	0,2501186	0,8079053	0,3745344	0,1737657	0,3267531	0,5466625	0,3060660	0,3274676	0,5609822	0,2319680	0,7965305	0,6283002	0,3131240	0,7131967	0,3331384	0,0673197	0,3485012	0,7293818	0,3795178	0,1399457	0,3717264	0,6358872	0,1392399
940	0,4156662	0,4069369	0,0496212	0,0887033	0,4651290	0,7549085	0,4321836	0,0150046	0,7295164	0,1851304	0,5179191	0,3924564	0,2626018	0,3202289	0,4630137	0,3715510	0,4062695	0,5255816	0,1956878	0,7169123	0,6922941	0,3645557	0,6562604	0,3250599	0,0510082	0,3335982	0,6925685	0,4673510	0,1396411	0,3522026	0,6087718	0,1949228
960	0,5214126	0,3621095	0,0308861	0,0834347	0,4124026	0,7735566	0,3658235	0,0336572	0,7399564	0,1901860	0,5794752	0,4925595	0,1485779	0,3552980	0,4787017	0,4097701	0,3293882	0,5945665	0,2634626	0,6897825	0,7953456	0,2778241	0,7158287	0,3482903	0,0852271	0,3619707	0,7092972	0,5087619	0,1901871	0,3251119	0,6124346	0,2235953
980	0,4340564	0,4266913	0,0250362	0,0689164	0,4659289	0,6900403	0,2650589	0,0352064	0,6976840	0,1779301	0,6148889	0,5291554	0,1427949	0,2941355	0,4681535	0,3656030	0,3082726	0,5430283	0,2969370	0,8206596	0,7273058	0,3439838	0,6705770	0,3098844	0,0418844	0,3326054	0,6215782	0,3976527	0,1041503	0,3176311	0,6079359	0,1819372
1000	0,4286000	0,5170120	0,0691630	0,0932074	0,5576796	0,8141960	0,2573767	0,0337085	0,8202098	0,1796554	0,5868279	0,5640378	0,0841903	0,4223927	0,4192979	0,3082420	0,3798067	0,6855056	0,3404505	0,6898391	0,6821855	0,3750533	0,8135487	0,3143380	0,0465194	0,4284418	0,7016321	0,4400453	0,2021383	0,3550322	0,7561007	0,1636694
1020	0,3313241	0,4076648	0,0331810	0,0612580	0,5654541	0,7083131	0,3298194	0,0138737	0,6464144	0,1829024	0,5593521	0,4431308	0,1272411	0,2992365	0,6069029	0,4038537	0,3835489	0,5679750	0,4217051	0,6806309	0,5931070	0,4141778	0,7004002	0,3365131	0,0508223	0,3527801	0,7050733	0,5080256	0,1558653	0,2323626	0,5938847	0,1700782
1040	0,3786929	0,3884872	0,0309574	0,0816999	0,4787884	0,7951099	0,3121207	0,0228691	0,7741217	0,1982973	0,7017612	0,4576293	0,1385702	0,3643561	0,4706312	0,2873308	0,3157009	0,5335771	0,2312178	0,7154328	0,6195364	0,5026838	0,6777163	0,2307535	0,0386545	0,3315690	0,6865828	0,4912573	0,1395048	0,2701608	0,6400871	0,1136385
1060	0,3499948	0,5491254	0,0223284	0,0657045	0,4306248	0,6286551	0,2111263	0,0218786	0,6168329	0,1204811	0,6952335	0,3698565	0,1137998	0,3844601	0,3562878	0,3359935	0,3651918	0,6617348	0,2513585	0,5495474	0,7597205	0,3229179	0,7513084	0,3649854	0,0622589	0,4120991	0,6275694	0,4951039	0,1645586	0,2586600	0,5538826	0,2006385
1080	0,4794801	0,5000156	0,0546405	0,0810126	0,4996268	0,7124892	0,2451108	0,0182606	0,4933281	0,1489851	0,4360880	0,4233082	0,1703919	0,3434146	0,4782752	0,3852547	0,4112848	0,4712740	0,2695119	0,5674878	0,6962532	0,4008802	0,7501257	0,2785545	0,1186651	0,3254639	0,6089122	0,3474298	0,1646105	0,2868025	0,6044432	0,1605108
1100	0,4121101	0,5516599	0,0337571	0,0715901	0,3773398	0,6934761	0,4015727	0,0256647	0,6946224	0,2168162	0,6339159	0,5004922	0,1945297	0,3098073	0,4532275	0,4289519	0,3429449	0,4603918	0,2453938	0,7930998	0,6324773	0,3017121	0,5678257	0,3859558	0,0801066	0,3164554	0,5262657	0,4056939	0,1667441	0,2961491	0,6693465	0,1587676

0	0,4160391	0,6154914	0,0613136	0,0731252	0,5159356	0,7613277	0,4170522	0,0510240	0,8255130	0,2507936	0,6727537	0,3812502	0,1819544	0,3273630	0,4715775	0,4035284	0,3313928	0,5555266	0,3831235	0,5906431	0,8014046	0,2992886	0,6087633	0,2632202	0,0463543	0,2532304	0,5942489	0,5088565	0,1474336	0,3368297	0,7131806	0,2012682
20	0,3446970	0,5469592	0,0406045	0,2826273	0,4490895	0,7627056	0,3269752	0,0303672	0,7315943	0,2043682	0,5643755	0,4028731	0,2019398	0,2981845	0,3830504	0,3708921	0,2890037	0,5019745	0,2087807	0,6512885	0,6728049	0,2635029	0,7833630	0,3130679	0,0561943	0,3028843	0,6986004	0,4603823	0,1742942	0,3639242	0,4978108	0,1959881
40	0,4785570	0,5551918	0,0403393	0,5534207	0,4622641	0,7282725	0,2817099	0,0193175	0,7551791	0,1810324	0,6375572	0,5005371	0,1990993	0,3413468	0,3746302	0,3900583	0,4122416	0,5392149	0,1351140	0,7134857	0,6399286	0,3191423	0,7262446	0,3614581	0,1036031	0,3075348	0,8101994	0,4277780	0,1443846	0,2896259	0,4454436	0,1644009
60	0,2994683	0,6342594	0,0315818	0,4405375	0,4600603	0,6636643	0,3691550	0,0290950	0,7717307	0,2493134	0,5451595	0,4677992	0,1378465	0,3883344	0,4799381	0,3782159	0,4576750	0,6109671	0,1757241	0,8351068	0,6702461	0,3189603	0,6437001	0,3190612	0,1283855	0,3293897	0,7301672	0,4098561	0,1621572	0,3172486	0,5674134	0,1808109
80	0,3900562	0,6395485	0,0439377	0,4867009	0,4743811	0,6236631	0,4005775	0,0082041	0,8201949	0,2032310	0,6178664	0,4067461	0,2010839	0,4487761	0,4409505	0,4006327	0,4295698	0,6167231	0,1401574	0,7596221	0,6215825	0,3284912	0,6415355	0,3847017	0,2028641	0,3156901	0,7248374	0,4605906	0,1936433	0,3226824	0,4798865	0,1235181
100	0,3901375	0,4777285	0,0850074	0,5291776	0,4375878	0,5024381	0,6051777	0,0456871	0,6675184	0,2180714	0,5462353	0,5438792	0,2236815	0,4485244	0,4035035	0,3259654	0,4405793	0,6270734	0,1465500	0,6840887	0,8005158	0,2959104	0,5409982	0,3627347	0,3135329	0,3065353	0,5778717	0,4776794	0,1642920	0,2794679	0,4186575	0,1135452
120	0,4437114	0,4506825	0,1305868	0,5227815	0,5157758	0,6917696	0,3325185	0,0245645	0,7176200	0,1721704	0,5848785	0,4496452	0,1565372	0,3850370	0,5399463	0,2604673	0,3971347	0,5596086	0,1277503	0,7509325	0,5665819	0,3162685	0,6730240	0,3406285	0,4378157	0,2793961	0,7368193	0,4360743	0,1634037	0,2916954	0,5464685	0,1520673
140	0,3879777	0,6434035	0,1553854	0,6648972	0,4165486	0,8635883	0,3400607	0,0434765	0,6706687	0,1665929	0,4340826	0,3571608	0,1979878	0,3881547	0,5197262	0,3183080	0,4029968	0,6394951	0,1150879	0,7076123	0,6166097	0,3117972	0,6040657	0,4763753	0,4898436	0,3054839	0,7273913	0,4105596	0,1684275	0,3080903	0,4603585	0,1449015
160	0,4428141	0,4875141	0,1395223	0,6197931	0,4822230	0,7694477	0,3238080	0,0268125	0,5447257	0,1052589	0,5476875	0,3748992	0,2059928	0,4093893	0,4505636	0,3690049	0,4256526	0,5336786	0,2097678	0,6561997	0,6606451	0,3261271	0,6138357	0,3750707	0,4754252	0,2885749	0,7951195	0,4550055	0,1810038	0,3730456	0,3923093	0,1377304
180	0,3741101	0,5661799	0,1689006	0,5206873	0,4232103	0,6060259	0,3286788	0,0229674	0,6373717	0,1111715	0,5440062	0,4031188	0,1656635	0,3870250	0,4322283	0,2555833	0,3528416	0,5965272	0,1370123	0,6553212	0,6668471	0,3323554	0,5895998	0,3415872	0,5468105	0,2590215	0,6690258	0,4434592	0,1572063	0,3661917	0,3329020	0,1450889
200	0,4324594	0,5872092	0,1897174	0,6564788	0,5116104	0,7672382	0,3961702	0,0905905	0,5642881	0,1684549	0,5249018	0,4089527	0,1660268	0,3004069	0,4881107	0,3131404	0,4090629	0,6066304	0,1754798	0,6099933	0,7375345	0,2767722	0,6097038	0,4830536	0,5339395	0,2604854	0,7209500	0,4871089	0,1792500	0,3014860	0,4300906	0,1236379
220	0,4358753	0,4566320	0,2155008	0,6708763	0,5023159	0,7807222	0,4403493	0,0484483	0,7026757	0,1841339	0,6035934	0,5176361	0,1564166	0,3490828	0,4440790	0,2826206	0,3784088	0,5004097	0,1521645	0,6542280	0,6524907	0,2674312	0,7436128	0,4888599	0,5347361	0,3134763	0,6991830	0,5202474	0,1985272	0,2691092	0,4531920	0,1721020
240	0,3400099	0,4775723	0,2186120	0,5993276	0,4617435	0,8605830	0,4038315	0,0138537	0,7873135	0,1944464	0,5614393	0,5221998	0,1559315	0,3286150	0,4698606	0,2625285	0,3790667	0,5382345	0,2073785	0,6987103	0,6241816	0,3690564	0,7656234	0,4868531	0,5884993	0,3401988	0,7131111	0,4289074	0,1430648	0,4421064	0,4026704	0,1043421
260	0,3722130	0,5050344	0,3430945	0,6190652	0,6036704	0,7128569	0,4419643	0,0145334	0,7094800	0,2000075	0,6075385	0,4406561	0,1722853	0,3730246	0,4844207	0,3638102	0,5104898	0,5557537	0,1687931	0,6706070	0,6800198	0,2226293	0,7201089	0,5904680	0,7164805	0,4338095	0,6734241	0,4498960	0,1990269	0,3150219	0,6168269	0,0971710
280	0,4639933	0,4943130	0,2199301	0,5981146	0,5385549	0,7397758	0,2941964	0,0207318	0,7956297	0,2557014	0,5225784	0,4573878	0,2793577	0,3857522	0,3965093	0,2879577	0,3649945	0,5794427	0,1196852	0,7690795	0,6649410	0,3168399	0,6888332	0,5342951	0,6781982	0,3235251	0,7024506	0,4407448	0,1181396	0,2611052	0,4510987	0,1223328
300	0,4520521	0,3668222	0,3452142	0,6649251	0,4281264	0,7142206	0,4481125	0,0198472	0,7180978	0,2019042	0,5674928	0,3424393	0,2087789	0,5835448	0,4212516	0,4241806	0,3861448	0,6239542	0,1585154	0,7913351	0,8299461	0,4280332	0,7957675	0,4944723	0,6737723	0,3040329	0,7751928	0,4509190	0,0961903	0,3378285	0,4492223	0,1216087
